Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
4057,P527197.2.1,kunuk[seal]N,{[na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,,,P527197,2,1,seal identification
4058,P527197.2.2,Ṭabu-ahhe[1]PN,{m}DUG₃.GA]-PAB.MEŠ,Ṭabu-ahhe,Ṭabu-ahhe,1,PN,"['𒁹', '𒄭', '𒂵', '𒉽', '𒈨𒌍']",𒁹𒄭𒂵𒉽𒈨𒌍,{[m]}[DUG₃].[GA]-PAB.MEŠ,"['missing', 'missing', 'missing', 'complete', 'complete']",0.6,PN,,P527197,2,2,seal identification
4059,P527197.3.1,mār[son]N,[DUMU,mār,māru,son,N,['𒌉'],𒌉,[DUMU],['missing'],1.0,,,P527197,3,1,seal identification
4060,P527197.3.2,+x-ra[]PN$,{m}x-x]-ra-a,x-ra,x-ra,1,PN,"['𒁹', 'X', 'X', '𒊏', '𒀀']",𒁹XX𒊏𒀀,{[m]}[x-x]-ra-a,"['missing', 'missing', 'missing', 'complete', 'complete']",0.6,PN,,P527197,3,2,seal identification
4061,P527197.4.1,bēl[owner]N,[EN,bēl,bēlu,owner,N,['𒂗'],𒂗,[EN],['missing'],1.0,,,P527197,4,1,seal identification
4062,P527197.4.2,issi[woman]N,MI₂],issi,issu,woman,N,['𒊩'],𒊩,[MI₂],['missing'],1.0,,,P527197,4,2,seal identification
4063,P527197.4.3,iddan[pay]V,SUM-an,iddan,tadānu,pay,V,"['𒋧', '𒀭']",𒋧𒀭,SUM-an,"['complete', 'complete']",0.0,,,P527197,4,3,seal identification
4064,P527197.8.1,+Amat-Adad[]PN$,{f}a-mat-{[d]}IM,Amat-Adad,Amat-Adad,1,PN,"['𒊩', '𒀀', '𒆳', '𒀭', '𒅎']",𒊩𒀀𒆳𒀭𒅎,{f}a-mat-{[d]}IM,"['complete', 'complete', 'complete', 'missing', 'complete']",0.2,PN,,P527197,8,1,object sold
4065,P527197.8.2,marʾussu[daughter]N,DUMU.MI₂-su,marʾussu,mārtu,daughter,N,"['𒌉', '𒊩', '𒋢']",𒌉𒊩𒋢,DUMU.MI₂-su,"['complete', 'complete', 'complete']",0.0,,,P527197,8,2,object sold
4066,P527197.9.1,n,03,,,,n,['0₃'],0₃,03,['complete'],0.0,NUMBER,,P527197,9,1,object sold
4067,P527197.9.2,rūṭu[a unit of length]N,ru-u-ṭu,rūṭu,rūṭu,a unit of length,N,"['𒊒', '𒌋', '𒂅']",𒊒𒌋𒂅,ru-u-ṭu,"['complete', 'complete', 'complete']",0.0,,,P527197,9,2,object sold
4068,P527197.10.1,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,ša,['complete'],0.0,,,P527197,10,1,object sold
4069,P527197.10.2,Ṭabu-ahhe[1]PN,{m}DUG₃.GA-PAB.MEŠ,Ṭabu-ahhe,Ṭabu-ahhe,1,PN,"['𒁹', '𒄭', '𒂵', '𒉽', '𒈨𒌍']",𒁹𒄭𒂵𒉽𒈨𒌍,{m}DUG₃.GA-PAB.MEŠ,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527197,10,2,object sold
4070,P527197.11.1,uppišma[contract]V,u₂-piš-ma,uppišma,epēšu,contract,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,,,P527197,11,1,initiation of transaction
4071,P527197.11.2,+Zaba-belet[]PN$,{m}za-ba₆-NIN,Zaba-belet,Zaba-belet,1,PN,"['𒁹', '𒍝', '𒌑', '𒊩𒌆']",𒁹𒍝𒌑𒊩𒌆,{m}za-ba₆-NIN,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P527197,11,2,initiation of transaction
4072,P527197.12.1,issi[with]PRP,TA,issi,išti,with,PRP,['𒋫'],𒋫,TA,['complete'],0.0,,,P527197,12,1,completion of transaction
4073,P527197.12.2,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P527197,12,2,completion of transaction
