Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
10634,P225192.1.1,kunuk[seal]N,{[na₄}KIŠIB,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,kunuk,kunukku,seal,,P225192,1,1,seal identification
10635,P225192.1.2,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P225192,1,2,seal identification
10636,P225192.1.3,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P225192,1,3,seal identification
10637,P225192.1.4,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P225192,1,4,seal identification
10638,P225192.1.5,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P225192,1,5,seal identification
10639,P225192.1.6,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P225192,1,6,seal identification
10640,P225192.1.7,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P225192,1,7,seal identification
10641,P225192.2.1,kunuk[seal]N,{[na₄}KIŠIB,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,kunuk,kunukku,seal,,P225192,2,1,seal identification
10642,P225192.2.2,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P225192,2,2,seal identification
10643,P225192.2.3,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P225192,2,3,seal identification
10644,P225192.2.4,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P225192,2,4,seal identification
10645,P225192.2.5,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P225192,2,5,seal identification
10646,P225192.2.6,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P225192,2,6,seal identification
10647,P225192.2.7,u,x]+x,u,"['X', 'X']",XX,[x]+x,"['missing', 'complete']",0.5,,,,,P225192,2,7,seal identification
10648,P225192.3.1,bēl[owner]N,[EN,N,['𒂗'],𒂗,[EN],['missing'],1.0,bēl,bēlu,owner,,P225192,3,1,seal identification
10649,P225192.3.2,+sinništu[woman//woman]N'N$issi,MI₂,N,['𒊩'],𒊩,[MI₂],['missing'],1.0,issi,sinništu,woman,,P225192,3,2,seal identification
10650,P225192.3.3,tadāni[giving]'N,SUM]-⸢ni⸣,V,"['𒋧', '𒉌']",𒋧𒉌,[SUM]-⸢ni⸣,"['missing', 'damaged']",0.75,tadāni,tadānu,giving,,P225192,3,3,seal identification
10651,P225192.7.1,Ahat-abiša[1]PN,{mi₂}NIN-AD-ša₂,PN,"['𒊩', '𒊩𒌆', '𒀜', '𒃻']",𒊩𒊩𒌆𒀜𒃻,{MI₂}NIN-AD-ša₂,"['complete', 'complete', 'complete', 'complete']",0.0,Ahat-abiša,Ahat-abiša,1,PN,P225192,7,1,object sold
10652,P225192.7.2,+ahātu[sister//sister]N'N$ahāssunu,NIN-su-nu,N,"['𒊩𒌆', '𒋢', '𒉡']",𒊩𒌆𒋢𒉡,NIN-su-nu,"['complete', 'complete', 'complete']",0.0,ahāssunu,ahātu,sister,,P225192,7,2,object sold
10653,P225192.8.1,n,04,n,['0₄'],0₄,04,['complete'],0.0,,,,NUMBER,P225192,8,1,object sold
10654,P225192.8.2,rūṭu[a unit of length]N,ru-u-ṭu,N,"['𒊒', '𒌋', '𒂅']",𒊒𒌋𒂅,ru-u-ṭu,"['complete', 'complete', 'complete']",0.0,rūṭu,rūṭu,a unit of length,,P225192,8,2,object sold
10655,P225192.8.3,ana[to]PRP,a-na,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,,P225192,8,3,initiation of transaction
10656,P225192.8.4,Nabuʾa[1]PN,{1}na-bu-u-a,PN,"['𒁹', '𒈾', '𒁍', '𒌋', '𒀀']",𒁹𒈾𒁍𒌋𒀀,{1}na-bu-u-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Nabuʾa,Nabuʾa,1,PN,P225192,8,4,initiation of transaction
10657,P225192.9.1,māršu[son]N,DUMU-šu₂,N,"['𒌉', '𒋙']",𒌉𒋙,DUMU-šu₂,"['complete', 'complete']",0.0,māršu,māru,son,,P225192,9,1,initiation of transaction
10658,P225192.9.2,ša[of]DET,ša,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P225192,9,2,initiation of transaction
10659,P225192.9.3,+Ubru-Allaya[]PN$,{1}SUHUŠ-{d}al-la-a.a,PN,"['𒁹', '𒁼', '𒀭', '𒀠', '𒆷', '𒀀', '𒀀']",𒁹𒁼𒀭𒀠𒆷𒀀𒀀,{1}SUHUŠ-{d}al-la-a.a,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Ubru-Allaya,Ubru-Allaya,1,PN,P225192,9,3,initiation of transaction
10660,P225192.10.1,ana[to]PRP,[a]-⸢na,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a]-⸢na⸣,"['missing', 'damaged']",0.75,ana,ana,to,,P225192,10,1,initiation of transaction
10661,P225192.10.2,+issūtu[(rôle of female)//status of a wife]N'N$issūtīšu,MI₂⸣-su-ti-šu₂,N,"['𒊩', '𒋢', '𒋾', '𒋙']",𒊩𒋢𒋾𒋙,⸢MI₂⸣-su-ti-šu₂,"['damaged', 'complete', 'complete', 'complete']",0.12,issūtīšu,issūtu,status of a wife,,P225192,10,2,initiation of transaction
10662,P225192.11.1,ina[in]PRP,[ina,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,P225192,11,1,price
10663,P225192.11.2,libbi[interior]N,ŠA₃]-bi,N,"['𒊮', '𒁉']",𒊮𒁉,[ŠA₃]-bi,"['missing', 'complete']",0.5,libbi,libbu,interior,,P225192,11,2,price
10664,P225192.11.3,n,10,n,['𒌋'],𒌋,10,['complete'],0.0,,,,NUMBER,P225192,11,3,price
10665,P225192.11.4,šiqlī[a unit of weight]N,GIN₂-MEŠ,N,"['𒂆', '𒈨𒌍']",𒂆𒈨𒌍,GIN₂-MEŠ,"['complete', 'complete']",0.0,šiqlī,šiqlu,a unit of weight,,P225192,11,4,price
10666,P225192.11.5,ṣarpi[silver]N,KUG.UD,N,"['𒆬', '𒌓']",𒆬𒌓,KUG.UD,"['complete', 'complete']",0.0,ṣarpi,ṣarpu,silver,,P225192,11,5,price
10667,P225192.12.1,ina[by]PRP,[ina,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,by,,P225192,12,1,price
10668,P225192.12.2,ša[that of]DET,ša₂],DET,['𒃻'],𒃻,[ša₂],['missing'],1.0,ša,ša,that of,,P225192,12,2,price
10669,P225192.12.3,šarri[king]N,⸢LUGAL⸣,N,['𒈗'],𒈗,⸢LUGAL⸣,['damaged'],0.5,šarri,šarru,king,,P225192,12,3,price
10670,P225192.12.4,ittaṣṣa[take]V,it-ta-ṣa,V,"['𒀉', '𒋫', '𒍝']",𒀉𒋫𒍝,it-ta-ṣa,"['complete', 'complete', 'complete']",0.0,ittaṣṣa,našû,take,,P225192,12,4,initiation of transaction
