Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
2036,P522494.2.1,kunuk[seal]N,{na₄}KIŠIB,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,,P522494,2,1,seal identification
2037,P522494.2.2,+Bani-Aya-šarru[]PN$,{1}DU₃-a.a-LUGAL,PN,"['𒁹', '𒆕', '𒀀', '𒀀', '𒈗']",𒁹𒆕𒀀𒀀𒈗,{1}DU₃-a.a-LUGAL,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Bani-Aya-šarru,Bani-Aya-šarru,1,PN,P522494,2,2,seal identification
2038,P522494.5.1,rab[big one]N&ēkalli[palace]N,GAL-E₂.GAL,N,"['𒃲', '𒂍', '𒃲']",𒃲𒂍𒃲,GAL-E₂.GAL,"['complete', 'complete', 'complete']",0.0,rab,rabû,big one,,P522494,5,1,seal identification
2040,P522494.5.2,ša[of]DET,ša,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P522494,5,2,seal identification
2041,P522494.5.3,qabsi[middle]N&āli[city]N,MURUB₄-URU,N,"['𒉠', '𒌷']",𒉠𒌷,MURUB₄-URU,"['complete', 'complete']",0.0,qabsi,qabaltu,middle,,P522494,5,3,seal identification
2043,P522494.5.4,ša[of]DET,ša,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P522494,5,4,seal identification
2044,P522494.5.5,Ninua[1]GN,NINA{ki},GN,"['𒀏', '𒆠']",𒀏𒆠,NINA{KI},"['complete', 'complete']",0.0,Ninua,Ninua,1,GN,P522494,5,5,seal identification
2045,P522494.6.1,+Šahnutu[]PN$,{mi₂}⸢ša⸣-ah-nu-tu₂,PN,"['𒊩', '𒊭', '𒄴', '𒉡', '𒌓']",𒊩𒊭𒄴𒉡𒌓,{MI₂}⸢ša⸣-ah-nu-tu₂,"['complete', 'damaged', 'complete', 'complete', 'complete']",0.1,Šahnutu,Šahnutu,1,PN,P522494,6,1,object sold
2046,P522494.7.1,Ahu-lamur[1]PN,{1}PAB-la-mur,PN,"['𒁹', '𒉽', '𒆷', '𒄯']",𒁹𒉽𒆷𒄯,{1}PAB-la-mur,"['complete', 'complete', 'complete', 'complete']",0.0,Ahu-lamur,Ahu-lamur,1,PN,P522494,7,1,object sold
2047,P522494.8.1,gimru[total]N,PAB,N,['𒉽'],𒉽,PAB,['complete'],0.0,gimru,gimru,total,,P522494,8,1,object sold
2048,P522494.8.2,n,02,n,['0₂'],0₂,02,['complete'],0.0,,,,NUMBER,P522494,8,2,object sold
2049,P522494.8.3,nupšāti[person]N,ZI-MEŠ,N,"['𒍣', '𒈨𒌍']",𒍣𒈨𒌍,ZI-MEŠ,"['complete', 'complete']",0.0,nupšāti,napištu,person,,P522494,8,3,object sold
2050,P522494.9.1,ša[of]DET,ša,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P522494,9,1,object sold
2051,P522494.9.2,Bani-Aya-šarru[1]PN,{1}DU₃-a.a-LUGAL,PN,"['𒁹', '𒆕', '𒀀', '𒀀', '𒈗']",𒁹𒆕𒀀𒀀𒈗,{1}DU₃-a.a-LUGAL,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Bani-Aya-šarru,Bani-Aya-šarru,1,PN,P522494,9,2,object sold
2052,P522494.10.1,ina[in]PRP,i-na,PRP,"['𒄿', '𒈾']",𒄿𒈾,i-na,"['complete', 'complete']",0.0,ina,ina,in,,P522494,10,1,price
2053,P522494.10.2,n,70,n,['𒐕𒌋'],𒐕𒌋,70,['complete'],0.0,,,,NUMBER,P522494,10,2,price
2054,P522494.10.3,manā[a unit of weight]N,MA.NA,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manā,manû,a unit of weight,,P522494,10,3,price
2055,P522494.10.4,siparri[bronze]N,UD.KA.BAR,N,"['𒌓', '𒅗', '𒁇']",𒌓𒅗𒁇,UD.KA.BAR,"['complete', 'complete', 'complete']",0.0,siparri,siparru,bronze,,P522494,10,4,price
2056,P522494.11.1,ana[to]PRP,a-na,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,,P522494,11,1,completion of transaction
2057,P522494.11.2,+Nabu-tuklatuʾa[]PN$Nabu-tuklatiya,{1}{d}AG-tuk-lat-ia,PN,"['𒁹', '𒀭', '𒀝', '𒌇', '𒆳', '𒅀']",𒁹𒀭𒀝𒌇𒆳𒅀,{1}{d}AG-tuk-lat-ia,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Nabu-tuklatiya,Nabu-tuklatuʾa,1,PN,P522494,11,2,completion of transaction
2058,P522494.12.1,ittidin[sell]V,it-ti-⸢din⸣,V,"['𒀉', '𒋾', '𒁷']",𒀉𒋾𒁷,it-ti-⸢din⸣,"['complete', 'complete', 'damaged']",0.17,ittidin,tadānu,sell,,P522494,12,1,completion of transaction
