Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
1127,P528362.3.1,u,{mi₂}za-la-[x,u,"['𒊩', '𒍝', '𒆷', 'X']",𒊩𒍝𒆷X,{MI₂}za-la-[x],"['complete', 'complete', 'complete', 'missing']",0.25,,,,,P528362,3,1,object sold
1128,P528362.3.2,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P528362,3,2,object sold
1129,P528362.3.3,X,GEME₂-šu₂],X,"['𒊩𒆳', '𒋙']",𒊩𒆳𒋙,[GEME₂-šu₂],"['missing', 'missing']",1.0,,,,,P528362,3,3,object sold
1130,P528362.4.1,X,ša,X,['𒊭'],𒊭,ša,['complete'],0.0,,,,,P528362,4,1,object sold
1131,P528362.4.2,X,{m}SUHUŠ-PAB-[MEŠ],X,"['𒁹', '𒁼', '𒉽', '𒈨𒌍']",𒁹𒁼𒉽𒈨𒌍,{m}SUHUŠ-PAB-[MEŠ],"['complete', 'complete', 'complete', 'missing']",0.25,,,,,P528362,4,2,object sold
1132,P528362.5.1,X,u₂-piš-ma,X,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,,,,,P528362,5,1,initiation of transaction
1133,P528362.5.2,x[1]PN,{m}[x,PN,"['𒁹', 'X']",𒁹X,{m}[x],"['complete', 'missing']",0.5,x,x,1.0,PN,P528362,5,2,initiation of transaction
1134,P528362.5.3,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P528362,5,3,initiation of transaction
1135,P528362.5.4,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P528362,5,4,initiation of transaction
1136,P528362.5.5,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P528362,5,5,initiation of transaction
1137,P528362.6.1,X,ina,X,['𒀸'],𒀸,ina,['complete'],0.0,,,,,P528362,6,1,price
1138,P528362.6.2,X,ŠA₃-bi,X,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,,,,,P528362,6,2,price
1139,P528362.6.3,n,02,n,['0₂'],0₂,02,['complete'],0.0,,,,NUMBER,P528362,6,3,price
1140,P528362.6.4,X,⸢MA⸣.[NA,X,"['𒈠', '𒈾']",𒈠𒈾,⸢MA⸣.[NA],"['damaged', 'missing']",0.75,,,,,P528362,6,4,price
1141,P528362.6.5,X,KU₃.UD],X,"['𒆬', '𒌓']",𒆬𒌓,[KU₃].[UD],"['missing', 'missing']",1.0,,,,,P528362,6,5,price
1142,P528362.7.1,X,ina,X,['𒀸'],𒀸,ina,['complete'],0.0,,,,,P528362,7,1,price
