Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
2795,P522508.4.1,ṣupur[fingernail]N,ṣu-pur,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,P522508,4,1,seal identification
2796,P522508.4.2,+Marduk-ahu-uṣur[]PN$,{1}{d}AMAR.UTU-PAB-PAB,PN,"['𒁹', '𒀭', '𒀫', '𒌓', '𒉽', '𒉽']",𒁹𒀭𒀫𒌓𒉽𒉽,{1}{d}AMAR.UTU-PAB-PAB,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Marduk-ahu-uṣur,Marduk-ahu-uṣur,1,PN,P522508,4,2,seal identification
2797,P522508.5.1,urdu[servant]N,ARAD,N,['𒀴'],𒀴,ARAD,['complete'],0.0,urdu,ardu,servant,,P522508,5,1,seal identification
2798,P522508.5.2,ša[of]DET,ša,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P522508,5,2,seal identification
2799,P522508.5.3,issi[woman]N&ēkalli[palace]N,MI₂-E₂.GAL,N,"['𒊩', '𒂍', '𒃲']",𒊩𒂍𒃲,MI₂-E₂.GAL,"['complete', 'complete', 'complete']",0.0,issi,sinništu,woman,,P522508,5,3,seal identification
2801,P522508.6.1,ahāssu[sister]N,⸢NIN⸣-su,N,"['𒊩𒌆', '𒋢']",𒊩𒌆𒋢,⸢NIN⸣-su,"['damaged', 'complete']",0.25,ahāssu,ahātu,sister,,P522508,6,1,object sold
2802,P522508.6.2,ina[in]PRP,ina,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P522508,6,2,price
2803,P522508.6.3,libbi[interior]N,ŠA₃,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,P522508,6,3,price
2804,P522508.6.4,n,29,n,['𒌋𒌋𒑆'],𒌋𒌋𒑆,29,['complete'],0.0,,,,NUMBER,P522508,6,4,price
2805,P522508.6.5,manā[a unit of weight]N,MA.NA,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manā,manû,a unit of weight,,P522508,6,5,price
2806,P522508.6.6,erî[copper]N,URUDU-MEŠ,N,"['𒍏', '𒈨𒌍']",𒍏𒈨𒌍,URUDU-MEŠ,"['complete', 'complete']",0.0,erî,erû,copper,,P522508,6,6,price
2807,P522508.7.1,ana[to]PRP,a-na,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,,P522508,7,1,completion of transaction
2808,P522508.7.2,+Nabu-šimanni[]PN$,{1}{d}PA-HAL-ni,PN,"['𒁹', '𒀭', '𒉺', '𒄬', '𒉌']",𒁹𒀭𒉺𒄬𒉌,{1}{d}PA-HAL-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Nabu-šimanni,Nabu-šimanni,1,PN,P522508,7,2,completion of transaction
2809,P522508.7.3,ittidin[sell]V,i-ti-din,V,"['𒄿', '𒋾', '𒁷']",𒄿𒋾𒁷,i-ti-din,"['complete', 'complete', 'complete']",0.0,ittidin,tadānu,sell,,P522508,7,3,completion of transaction
2810,P522508.8.1,kaspu[money]N,kas-pu,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,kaspu,kaspu,money,,P522508,8,1,confirmation of transfer 1
2811,P522508.8.2,gammur[completed]AJ,ga-mur,AJ,"['𒂵', '𒄯']",𒂵𒄯,ga-mur,"['complete', 'complete']",0.0,gammur,gammuru,completed,,P522508,8,2,confirmation of transfer 1
2812,P522508.8.3,tadin[paid]AJ,ta-din,AJ,"['𒋫', '𒁷']",𒋫𒁷,ta-din,"['complete', 'complete']",0.0,tadin,tadnu,paid,,P522508,8,3,confirmation of transfer 1
2813,P522508.9.1,issu[woman]N,⸢MI₂⸣,N,['𒊩'],𒊩,⸢MI₂⸣,['damaged'],0.5,issu,sinništu,woman,,P522508,9,1,confirmation of transfer 2
2814,P522508.9.2,zarpat[purchased]AJ,za-ar-pat,AJ,"['𒍝', '𒅈', '𒉻']",𒍝𒅈𒉻,za-ar-pat,"['complete', 'complete', 'complete']",0.0,zarpat,zarpu,purchased,,P522508,9,2,confirmation of transfer 2
2815,P522508.9.3,laqiat[acquired]AJ,la-qi-at,AJ,"['𒆷', '𒆥', '𒀜']",𒆷𒆥𒀜,la-qi-at,"['complete', 'complete', 'complete']",0.0,laqiat,leqû,acquired,,P522508,9,3,confirmation of transfer 2
2816,P522508.10.1,šību[witness]N,[IGI],N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,P522508,10,1,witness
2817,P522508.10.2,+Kuluʾu[]PN$,{1}ku-lu-ʾu,PN,"['𒁹', '𒆪', '𒇻', '𒀪']",𒁹𒆪𒇻𒀪,{1}ku-lu-ʾu,"['complete', 'complete', 'complete', 'complete']",0.0,Kuluʾu,Kuluʾu,1,PN,P522508,10,2,witness
2818,P522508.10.3,karkadinnu[confectioner]N,{lu₂}kar-⸢ka-di-nu⸣,N,"['𒇽', '𒋼𒀀', '𒅗', '𒁲', '𒉡']",𒇽𒋼𒀀𒅗𒁲𒉡,{LU₂}kar-⸢ka-di-nu⸣,"['complete', 'complete', 'damaged', 'damaged', 'damaged']",0.3,karkadinnu,kakardinnu,confectioner,,P522508,10,3,witness
2819,P522508.11.1,ša[of]DET,⸢ša⸣,DET,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,ša,ša,of,,P522508,11,1,witness
2820,P522508.11.2,ēkalli[palace]N,E₂.GAL,N,"['𒂍', '𒃲']",𒂍𒃲,E₂.GAL,"['complete', 'complete']",0.0,ēkalli,ēkallu,palace,,P522508,11,2,witness
2821,P522508.13.1,šību[witness]N,[IGI],N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,P522508,13,1,witness
2822,P522508.13.2,+Abdi-...[]PN$,{1}ab-di-⸢x-x-x⸣,PN,"['𒁹', '𒀊', '𒁲', 'X', 'X', 'X']",𒁹𒀊𒁲XXX,{1}ab-di-⸢x-x-x⸣,"['complete', 'complete', 'complete', 'damaged', 'damaged', 'damaged']",0.25,Abdi-...,Abdi-...,1,PN,P522508,13,2,witness
2823,P522508.14.1,u,[(x)],u,['X'],X,[x],['missing'],1.0,,,,,P522508,14,1,witness
2824,P522508.14.2,urdu[servant]N,⸢ARAD⸣,N,['𒀴'],𒀴,⸢ARAD⸣,['damaged'],0.5,urdu,ardu,servant,,P522508,14,2,witness
2825,P522508.14.3,ša[of]DET,ša,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P522508,14,3,witness
2826,P522508.14.4,issi[woman]N&ēkalli[palace]N,MI₂-E₂.GAL,N,"['𒊩', '𒂍', '𒃲']",𒊩𒂍𒃲,MI₂-E₂.GAL,"['complete', 'complete', 'complete']",0.0,issi,sinništu,woman,,P522508,14,4,witness
2828,P522508.16.1,šību[witness]N,[IGI,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,P522508,16,1,witness
2829,P522508.16.2,u,{1}x]-⸢x-x-x⸣-A,u,"['𒁹', 'X', 'X', 'X', 'X', '𒀀']",𒁹XXXX𒀀,{[1]}[x]-⸢x-x-x⸣-A,"['missing', 'missing', 'damaged', 'damaged', 'damaged', 'complete']",0.58,,,,,P522508,16,2,witness
2830,P522508.16.3,aškāpu[tanner]N,{lu₂}AŠGAB,N,"['𒇽', '𒀿']",𒇽𒀿,{LU₂}AŠGAB,"['complete', 'complete']",0.0,aškāpu,aškāpu,tanner,,P522508,16,3,witness
2831,P522508.17.1,u,[(x)],u,['X'],X,[x],['missing'],1.0,,,,,P522508,17,1,witness
2832,P522508.17.2,urdu[servant]N,⸢ARAD⸣,N,['𒀴'],𒀴,⸢ARAD⸣,['damaged'],0.5,urdu,ardu,servant,,P522508,17,2,witness
2833,P522508.17.3,ša[of]DET,ša,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P522508,17,3,witness
2834,P522508.17.4,issi[woman]N&ēkalli[palace]N,MI₂-E₂.GAL,N,"['𒊩', '𒂍', '𒃲']",𒊩𒂍𒃲,MI₂-E₂.GAL,"['complete', 'complete', 'complete']",0.0,issi,sinništu,woman,,P522508,17,4,witness
2836,P522508.18.1,šību[witness]N,[IGI],N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,P522508,18,1,witness
2837,P522508.18.2,Belu-lu-dari[1]PN,{1}EN-lu-da₃-ri,PN,"['𒁹', '𒂗', '𒇻', '𒆕', '𒊑']",𒁹𒂗𒇻𒆕𒊑,{1}EN-lu-da₃-ri,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Belu-lu-dari,Belu-lu-dari,1,PN,P522508,18,2,witness
2838,P522508.19.1,ša-muhhi-bēti[household overseer]N,[(ša)]-UGU-E₂,N,"['𒊭', '𒌋𒅗', '𒂍']",𒊭𒌋𒅗𒂍,[ša]-UGU-E₂,"['missing', 'complete', 'complete']",0.33,ša-muhhi-bēti,ša-muhhi-bēti,household overseer,,P522508,19,1,witness
2839,P522508.19.2,ša[of]DET,ša,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P522508,19,2,witness
2840,P522508.19.3,issi[woman]N&ēkalli[palace]N,MI₂-E₂.GAL,N,"['𒊩', '𒂍', '𒃲']",𒊩𒂍𒃲,MI₂-E₂.GAL,"['complete', 'complete', 'complete']",0.0,issi,sinništu,woman,,P522508,19,3,witness
2842,P522508.20.1,šību[witness]N,⸢IGI⸣,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,šību,šību,witness,,P522508,20,1,witness
2843,P522508.20.2,+Ambaya[]PN$,{1}am-ba-ia,PN,"['𒁹', '𒄠', '𒁀', '𒅀']",𒁹𒄠𒁀𒅀,{1}am-ba-ia,"['complete', 'complete', 'complete', 'complete']",0.0,Ambaya,Ambaya,1,PN,P522508,20,2,witness
2844,P522508.20.3,Kalhaya[1]EN,{uru}kal-ha-a.a,EN,"['𒌷', '𒆗', '𒄩', '𒀀', '𒀀']",𒌷𒆗𒄩𒀀𒀀,{URU}kal-ha-a.a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Kalhaya,Kalhaya,1,,P522508,20,3,witness
2845,P522508.21.1,Šabaṭu[Shebat]MN,{iti}ZIZ₂,MN,"['𒌗', '𒍩']",𒌗𒍩,{ITI}ZIZ₂,"['complete', 'complete']",0.0,Šabaṭi,Šabaṭu,Shebat,MN,P522508,21,1,date
2846,P522508.21.2,ūm[day]N,UD,N,['𒌓'],𒌓,UD,['complete'],0.0,ūm,ūmu,day,,P522508,21,2,date
