Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
6642,P496520.2.1,kunuk[seal]N,{⸢na₄}KIŠIB⸣,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{⸢NA₄⸣}⸢KIŠIB⸣,"['damaged', 'damaged']",0.5,kunuk,kunukku,seal,P496520,2,1,seal identification
6643,P496520.2.2,+Ahi-ahu-idi[]PN$Ahi-ah-ide,{1}a-hi-ah-i-de,PN,PN,"['𒁹', '𒀀', '𒄭', '𒄴', '𒄿', '𒁲']",𒁹𒀀𒄭𒄴𒄿𒁲,{[1]}a-hi-ah-i-de,"['missing', 'complete', 'complete', 'complete', 'complete', 'complete']",0.17,Ahi-ah-ide,Ahi-ahu-idi,1,P496520,2,2,seal identification
6644,P496520.2.3,+tamkāru[merchant//merchant]N'N$tankāru,⸢DAM.GAR₃⸣,,N,"['𒁮', '𒃼']",𒁮𒃼,⸢DAM⸣.⸢GAR₃⸣,"['damaged', 'damaged']",0.5,tankāru,tamkāru,merchant,P496520,2,3,seal identification
6645,P496520.3.1,mār[son]N,A,,N,['𒀀'],𒀀,A,['complete'],0.0,mār,māru,son,P496520,3,1,seal identification
6646,P496520.3.2,+Naqami[]PN$Naqamu,{1}⸢na⸣-qa-mu,PN,PN,"['𒁹', '𒈾', '𒋡', '𒈬']",𒁹𒈾𒋡𒈬,{1}⸢na⸣-qa-mu,"['complete', 'damaged', 'complete', 'complete']",0.12,Naqamu,Naqami,1,P496520,3,2,seal identification
6647,P496520.4.1,bēl[owner]N,EN,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,P496520,4,1,seal identification
6648,P496520.4.2,ša-šīmi[bought slave]N,{[lu₂]}⸢ŠAM₂⸣,,N,"['𒇽', '𒉚']",𒇽𒉚,{[LU₂]}⸢ŠAM₂⸣,"['missing', 'damaged']",0.75,ša-šīmi,ša-šīmi,bought slave,P496520,4,2,seal identification
6649,P496520.4.3,+ardu[slave//servant]N'N$urdīšu,IR₃-šu₂,,N,"['𒀴', '𒋙']",𒀴𒋙,IR₃-šu₂,"['complete', 'complete']",0.0,urdīšu,ardu,servant,P496520,4,3,seal identification
6650,P496520.4.4,tadin[paid]AJ,ta-din,,AJ,"['𒋫', '𒁷']",𒋫𒁷,ta-din,"['complete', 'complete']",0.0,tadin,tadnu,paid,P496520,4,4,seal identification
6651,P496520.8.1,ša-šīmi[bought slave]N,{⸢lu₂}ŠAM₂⸣,,N,"['𒇽', '𒉚']",𒇽𒉚,{⸢LU₂⸣}⸢ŠAM₂⸣,"['damaged', 'damaged']",0.5,ša-šīmi,ša-šīmi,bought slave,P496520,8,1,object sold
6652,P496520.8.2,+ardu[slave//servant]N'N$urdušu,IR₃-šu₂,,N,"['𒀴', '𒋙']",𒀴𒋙,IR₃-šu₂,"['complete', 'complete']",0.0,urdušu,ardu,servant,P496520,8,2,object sold
6653,P496520.9.1,ša[of]DET,ša,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,P496520,9,1,object sold
