Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,lang,mask,text,line,word,annotation
2650,P522568.15.1,Gabbu-amur[1]PN,{m}gab-bu-a-mur,Gabbu-amur,Gabbu-amur,1,PN,"['𒁹', '𒃮', '𒁍', '𒀀', '𒄯']",𒁹𒃮𒁍𒀀𒄯,{m}gab-bu-a-mur,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522568,15,1,other clauses
2651,P522568.15.2,Nabu-nammir[1]PN,{m}{d}⸢PA⸣-ZALAG₂-ir,Nabu-nammir,Nabu-nammir,1,PN,"['𒁹', '𒀭', '𒉺', '𒂟', '𒅕']",𒁹𒀭𒉺𒂟𒅕,{m}{d}⸢PA⸣-ZALAG₂-ir,"['complete', 'complete', 'damaged', 'complete', 'complete']",0.1,,PN,P522568,15,2,other clauses
2652,P522568.16.1,mā[saying]PRP,ma-a,mā,mā,saying,PRP,"['𒈠', '𒀀']",𒈠𒀀,ma-a,"['complete', 'complete']",0.0,,,P522568,16,1,other clauses
2653,P522568.16.2,u,kas-pi-ši-x,,,,u,"['𒆜', '𒉿', '𒅆', 'X']",𒆜𒉿𒅆X,kas-pi-ši-x,"['complete', 'complete', 'complete', 'complete']",0.0,,,P522568,16,2,other clauses
2654,P522568.16.3,u,[x-x],,,,u,"['X', 'X']",XX,[x-x],"['missing', 'missing']",1.0,,,P522568,16,3,other clauses
2655,P522568.17.1,u,[x],,,,u,['X'],X,[x],['missing'],1.0,,,P522568,17,1,price
2656,P522568.17.2,n,1/2,,,,n,['𒈦'],𒈦,1/2,['complete'],0.0,,NUMBER,P522568,17,2,price
2657,P522568.17.3,manā[a unit of weight]N,MA.NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,,P522568,17,3,price
2658,P522568.17.4,ṣarpi[silver]N,KU₃.BABBAR,ṣarpi,ṣarpu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,,P522568,17,4,price
2659,P522568.17.5,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522568,17,5,price
2660,P522568.17.6,manê[a unit of weight]N,[ma-ne₂-e],manê,manû,a unit of weight,N,"['𒈠', '𒉌', '𒂊']",𒈠𒉌𒂊,[ma-ne₂-e],"['missing', 'missing', 'missing']",1.0,,,P522568,17,6,price
2661,P522568.18.1,ša[of]DET,⸢ša⸣,ša,ša,of,DET,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,,,P522568,18,1,price
2662,P522568.18.2,Gargamiš[1]GN,{kur}gar-ga-⸢miš⸣,Gargamiš,Gargamiš,1,GN,"['𒆳', '𒃻', '𒂵', '𒈩']",𒆳𒃻𒂵𒈩,{KUR}gar-ga-⸢miš⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,,GN,P522568,18,2,price
2663,P522568.19.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,,P522568,19,1,none
2664,P522568.19.2,u,⸢x-x⸣,,,,u,"['X', 'X']",XX,⸢x-x⸣,"['damaged', 'damaged']",0.5,,,P522568,19,2,none
2665,P522568.19.3,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,,P522568,19,3,none
2666,P522568.21.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,,P522568,21,1,none
2667,P522568.21.2,u,⸢x-x⸣,,,,u,"['X', 'X']",XX,⸢x-x⸣,"['damaged', 'damaged']",0.5,,,P522568,21,2,none
2668,P522568.21.3,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,,P522568,21,3,none
2669,P522568.22.1,ṣibtu[seizure]N,[ṣib-tu₂],ṣibtu,ṣibtu,seizure,N,"['𒍦', '𒌓']",𒍦𒌓,[ṣib-tu₂],"['missing', 'missing']",1.0,,,P522568,22,1,guarantee clauses for slaves
2670,P522568.22.2,ina[for]PRP,ina,ina,ina,for,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522568,22,2,guarantee clauses for slaves
2671,P522568.22.3,n,01,,,,n,['01'],01,01,['complete'],0.0,,NUMBER,P522568,22,3,guarantee clauses for slaves
2672,P522568.22.4,me[(one) hundred]NU,me,me,meʾatu,(one) hundred,NU,['𒈨'],𒈨,me,['complete'],0.0,,,P522568,22,4,guarantee clauses for slaves
2673,P522568.22.5,ūmāti[day]N,[UD.MEŠ],ūmāti,ūmu,day,N,"['𒌓', '𒈨𒌍']",𒌓𒈨𒌍,[UD].[MEŠ],"['missing', 'missing']",1.0,,,P522568,22,5,guarantee clauses for slaves
2674,P522568.23.1,sartu[fraud]N,[sa]-⸢ar⸣-tu₂,sartu,sartu,fraud,N,"['𒊓', '𒅈', '𒌓']",𒊓𒅈𒌓,[sa]-⸢ar⸣-tu₂,"['missing', 'damaged', 'complete']",0.5,,,P522568,23,1,guarantee clauses for slaves
2675,P522568.23.2,ina[for]PRP,ina,ina,ina,for,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522568,23,2,guarantee clauses for slaves
2676,P522568.23.3,kal[all]'AJ,[kal₃,kal,kalû,all,N,['𒆕'],𒆕,[kal₃],['missing'],1.0,,,P522568,23,3,guarantee clauses for slaves
2677,P522568.23.4,ūmāti[day]N,UD.MEŠ],ūmāti,ūmu,day,N,"['𒌓', '𒈨𒌍']",𒌓𒈨𒌍,[UD].[MEŠ],"['missing', 'missing']",1.0,,,P522568,23,4,guarantee clauses for slaves
2678,P522568.24.1,mannu[whoever]'XP,man-nu,mannu,mannu,whoever,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,,,P522568,24,1,penalties for litigation: contravention
2679,P522568.24.2,ša[whoever]REL,ša,ša,ša,whoever,REL,['𒊭'],𒊭,ša,['complete'],0.0,,,P522568,24,2,penalties for litigation: contravention
2680,P522568.24.3,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522568,24,3,penalties for litigation: contravention
2681,P522568.24.4,urkiš[later]AV,ur-[kiš],urkiš,urkiš,later,AV,"['𒌨', '𒆧']",𒌨𒆧,ur-[kiš],"['complete', 'missing']",0.5,,,P522568,24,4,penalties for litigation: contravention
2682,P522568.25.1,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522568,25,1,penalties for litigation: contravention
2683,P522568.25.2,matīma[ever]AV,ma-ti-ma,matīma,matīma,ever,AV,"['𒈠', '𒋾', '𒈠']",𒈠𒋾𒈠,ma-ti-ma,"['complete', 'complete', 'complete']",0.0,,,P522568,25,2,penalties for litigation: contravention
2684,P522568.25.3,+nabalkutu[cross over//transgress]V'V$ibbalkatūni,i-⸢bal⸣-[kat₃-ʾu-u-ni],ibbalkatūni,nabalkutu,transgress,V,"['𒄿', '𒁄', '𒆑', '𒀪', '𒌋', '𒉌']",𒄿𒁄𒆑𒀪𒌋𒉌,i-⸢bal⸣-[kat₃-ʾu-u-ni],"['complete', 'damaged', 'missing', 'missing', 'missing', 'missing']",0.75,,,P522568,25,3,penalties for litigation: contravention
2685,P522568.26.1,n,10,,,,n,['𒌋'],𒌋,10,['complete'],0.0,,NUMBER,P522568,26,1,penalties for litigation: penalty
2686,P522568.26.2,manā[a unit of weight]N,MA.NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,,P522568,26,2,penalties for litigation: penalty
2687,P522568.26.3,ṣarpu[silver]N,KU₃.BABBAR,ṣarpu,ṣarpu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,,P522568,26,3,penalties for litigation: penalty
2688,P522568.26.4,n,02,,,,n,['0₂'],0₂,02,['complete'],0.0,,NUMBER,P522568,26,4,penalties for litigation: penalty
2689,P522568.26.5,manā[a unit of weight]N,MA.NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,,P522568,26,5,penalties for litigation: penalty
2690,P522568.26.6,hurāṣu[gold]N,⸢KU₃.GI⸣,hurāṣi,hurāṣu,gold,N,"['𒆬', '𒄀']",𒆬𒄀,⸢KU₃⸣.⸢GI⸣,"['damaged', 'damaged']",0.5,,,P522568,26,6,penalties for litigation: penalty
2691,P522568.27.1,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522568,27,1,penalties for litigation: penalty
2692,P522568.27.2,burki[lap]N,bur-ki,burki,burku,lap,N,"['𒁓', '𒆠']",𒁓𒆠,bur-ki,"['complete', 'complete']",0.0,,,P522568,27,2,penalties for litigation: penalty
2693,P522568.27.3,Issar[1]DN,{d}IŠ.TAR,Issar,Issar,1,DN,"['𒀭', '𒅖', '𒋻']",𒀭𒅖𒋻,{d}IŠ.TAR,"['complete', 'complete', 'complete']",0.0,,DN,P522568,27,3,penalties for litigation: penalty
2694,P522568.27.4,āšibāt[residing]AJ,a-ši-bat,āšibāt,āšibu,residing,AJ,"['𒀀', '𒅆', '𒁁']",𒀀𒅆𒁁,a-ši-bat,"['complete', 'complete', 'complete']",0.0,,,P522568,27,4,penalties for litigation: penalty
2695,P522568.28.1,Ninua[1]GN,NINA{ki},Ninua,Ninua,1,GN,"['𒀏', '𒆠']",𒀏𒆠,NINA{KI},"['complete', 'complete']",0.0,,GN,P522568,28,1,penalties for litigation: penalty
2696,P522568.28.2,išakkan[place]V,i-šak-kan,išakkan,šakānu,place,V,"['𒄿', '𒊕', '𒃶']",𒄿𒊕𒃶,i-šak-kan,"['complete', 'complete', 'complete']",0.0,,,P522568,28,2,penalties for litigation: penalty
2697,P522568.29.1,kaspi[money]N,kas-pi,kaspi,kaspu,money,N,"['𒆜', '𒉿']",𒆜𒉿,kas-pi,"['complete', 'complete']",0.0,,,P522568,29,1,penalties for litigation: penalty
2698,P522568.29.2,ana[to]PRP,ana,ana,ana,to,PRP,['𒁹'],𒁹,ana,['complete'],0.0,,,P522568,29,2,penalties for litigation: penalty
2699,P522568.29.3,+ešriātu[tenfold]AV$ešrāte,10.MEŠ,ešrāte,ešriātu,tenfold,AV,"['𒌋', '𒈨𒌍']",𒌋𒈨𒌍,10.MEŠ,"['complete', 'complete']",0.0,,,P522568,29,3,penalties for litigation: penalty
2700,P522568.29.4,ina[to]PRP,ina,ina,ina,to,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522568,29,4,penalties for litigation: penalty
2701,P522568.29.5,bēlīšu[owner]N,EN.MEŠ-šu₂,bēlīšu,bēlu,owner,N,"['𒂗', '𒈨𒌍', '𒋙']",𒂗𒈨𒌍𒋙,EN.MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,,P522568,29,5,penalties for litigation: penalty
2702,P522568.30.1,utâr[return]V,u₂-⸢GUR⸣,utâr,târu,return,V,"['𒌑', '𒄥']",𒌑𒄥,u₂-⸢GUR⸣,"['complete', 'damaged']",0.25,,,P522568,30,1,penalties for litigation: penalty
2703,P522568.31.1,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522568,31,1,penalties for litigation: penalty
2704,P522568.31.2,dēnīšu[lawsuit]N,de-ni-šu₂,dēnīšu,dīnu,lawsuit,N,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,de-ni-šu₂,"['complete', 'complete', 'complete']",0.0,,,P522568,31,2,penalties for litigation: penalty
2705,P522568.31.3,idabbub[contest]V,DUG₄.DUG₄,idabbub,dabābu,contest,V,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,,,P522568,31,3,penalties for litigation: penalty
2706,P522568.32.1,lā[not]MOD,la,lā,lā,not,MOD,['𒆷'],𒆷,la,['complete'],0.0,,,P522568,32,1,penalties for litigation: penalty
2707,P522568.32.2,ilaqqe[succeed]V,i-laq-qe,ilaqqe,leqû,succeed,V,"['𒄿', '𒋃', '𒆥']",𒄿𒋃𒆥,i-laq-qe,"['complete', 'complete', 'complete']",0.0,,,P522568,32,2,penalties for litigation: penalty
2708,P522568.34.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522568,34,1,witness
2709,P522568.34.2,Iqiša-Issar[1]PN,{m}⸢BA⸣-15,Iqiša-Issar,Iqiša-Issar,1,PN,"['𒁹', '𒁀', '𒌋𒐊']",𒁹𒁀𒌋𒐊,{m}⸢BA⸣-15,"['complete', 'damaged', 'complete']",0.17,,PN,P522568,34,2,witness
2710,P522568.34.3,šaknu[governor]N,{lu₂}GAR-nu,šaknu,šaknu,governor,N,"['𒇽', '𒃻', '𒉡']",𒇽𒃻𒉡,{LU₂}GAR-nu,"['complete', 'complete', 'complete']",0.0,,,P522568,34,3,witness
2711,P522568.34.4,+ša-qašti[bowman]N$,ša₂-BAN,ša-qašti,ša-qašti,bowman,N,"['𒃻', '𒉼']",𒃻𒉼,ša₂-BAN,"['complete', 'complete']",0.0,,,P522568,34,4,witness
2712,P522568.35.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522568,35,1,witness
2713,P522568.35.2,Dulani[1]PN,{m}du-la-a-ni,Dulani,Dulani,1,PN,"['𒁹', '𒁺', '𒆷', '𒀀', '𒉌']",𒁹𒁺𒆷𒀀𒉌,{m}du-la-a-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522568,35,2,witness
2714,P522568.35.3,rab-kiṣir[cohort commander]N,⸢GAL-ki⸣-ṣir,rab-kiṣir,rab-kiṣri,cohort commander,N,"['𒃲', '𒆠', '𒈲']",𒃲𒆠𒈲,⸢GAL-ki⸣-ṣir,"['damaged', 'damaged', 'complete']",0.33,,,P522568,35,3,witness
2715,P522568.36.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522568,36,1,witness
2716,P522568.36.2,Kurmasa[1]PN,{m}kur-mas-a-a,Kurmasa,Kurmasa,1,PN,"['𒁹', '𒆳', '𒈦', '𒀀', '𒀀']",𒁹𒆳𒈦𒀀𒀀,{m}kur-mas-a-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522568,36,2,witness
2717,P522568.37.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522568,37,1,witness
2718,P522568.37.2,Banaya[1]PN,{m}ba-ni-ia,Banaya,Banaya,1,PN,"['𒁹', '𒁀', '𒉌', '𒅀']",𒁹𒁀𒉌𒅀,{m}ba-ni-ia,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522568,37,2,witness
2719,P522568.37.3,Ahušunu[1]PN,{m}PAB-šu-nu,Ahušunu,Ahušunu,1,PN,"['𒁹', '𒉽', '𒋗', '𒉡']",𒁹𒉽𒋗𒉡,{m}PAB-šu-nu,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522568,37,3,witness
2720,P522568.38.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522568,38,1,witness
2721,P522568.38.2,Nabu-balassu-iqbi[1]PN,{m}{d}PA-TI-su-E,Nabu-balassu-iqbi,Nabu-balassu-iqbi,1,PN,"['𒁹', '𒀭', '𒉺', '𒋾', '𒋢', '𒂊']",𒁹𒀭𒉺𒋾𒋢𒂊,{m}{d}PA-TI-su-E,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522568,38,2,witness
2722,P522568.38.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,,P522568,38,3,witness
2723,P522568.38.4,Rešu[1]PN,{m}re-šu₂,Rešu,Rešu,1,PN,"['𒁹', '𒊑', '𒋙']",𒁹𒊑𒋙,{m}re-šu₂,"['complete', 'complete', 'complete']",0.0,,PN,P522568,38,4,witness
2724,P522568.39.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522568,39,1,witness
2725,P522568.39.2,Adad-naṣir[1]PN,{m}{d}IM-PAB-ir,Adad-naṣir,Adad-naṣir,1,PN,"['𒁹', '𒀭', '𒅎', '𒉽', '𒅕']",𒁹𒀭𒅎𒉽𒅕,{m}{d}IM-PAB-ir,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522568,39,2,witness
2726,P522568.39.3,+ša-itinni[builder]N$ša-etinnu,ša₂-ŠIDIM-u,ša-etinnu,ša-itinni,builder,N,"['𒃻', '𒁶', '𒌋']",𒃻𒁶𒌋,ša₂-ŠIDIM-u,"['complete', 'complete', 'complete']",0.0,,,P522568,39,3,witness
2727,P522568.40.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522568,40,1,witness
2728,P522568.40.2,Zabinu[1]PN,{m}za-bi-i-nu,Zabinu,Zabinu,1,PN,"['𒁹', '𒍝', '𒁉', '𒄿', '𒉡']",𒁹𒍝𒁉𒄿𒉡,{m}za-bi-i-nu,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522568,40,2,witness
2729,P522568.40.3,+ša-itinni[builder]N$ša-etinnu,ša₂-ŠIDIM-u,ša-etinnu,ša-itinni,builder,N,"['𒃻', '𒁶', '𒌋']",𒃻𒁶𒌋,ša₂-ŠIDIM-u,"['complete', 'complete', 'complete']",0.0,,,P522568,40,3,witness
2730,P522568.41.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522568,41,1,witness
2731,P522568.41.2,Mannu-iri[1]PN,{m}man-nu-ir-⸢i⸣,Mannu-iri,Mannu-iri,1,PN,"['𒁹', '𒌋𒌋', '𒉡', '𒅕', '𒄿']",𒁹𒌋𒌋𒉡𒅕𒄿,{m}man-nu-ir-⸢i⸣,"['complete', 'complete', 'complete', 'complete', 'damaged']",0.1,,PN,P522568,41,2,witness
2732,P522568.41.3,+rab-dayyāli[chief scout]N$,GAL-da-a-a-li,rab-dayyāli,rab-dayyāli,chief scout,N,"['𒃲', '𒁕', '𒀀', '𒀀', '𒇷']",𒃲𒁕𒀀𒀀𒇷,GAL-da-a-a-li,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,P522568,41,3,witness
2733,P522568.43.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522568,43,1,witness
2734,P522568.43.2,Aššur-eṭir[1]PN,{m}aš-šur-KAR-⸢ir,Aššur-eṭir,Aššur-eṭir,1,PN,"['𒁹', '𒀸', '𒋩', '𒋼𒀀', '𒅕']",𒁹𒀸𒋩𒋼𒀀𒅕,{m}aš-šur-KAR-⸢ir⸣,"['complete', 'complete', 'complete', 'complete', 'damaged']",0.1,,PN,P522568,43,2,witness
2735,P522568.43.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,⸢A⸣,['damaged'],0.5,,,P522568,43,3,witness
2736,P522568.43.4,Nabu-šallimšinu[1]PN,{m}{d⸣}PA-šal-lim-ši-nu,Nabu-šallimšinu,Nabu-šallimšinu,1,PN,"['𒁹', '𒀭', '𒉺', '𒊩', '𒅆', '𒅆', '𒉡']",𒁹𒀭𒉺𒊩𒅆𒅆𒉡,{⸢m⸣}{⸢d⸣}PA-šal-lim-ši-nu,"['damaged', 'damaged', 'complete', 'complete', 'complete', 'complete', 'complete']",0.14,,PN,P522568,43,4,witness
2737,P522568.44.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522568,44,1,witness
2738,P522568.44.2,Šelebuya[1]PN,{m}še-lu-bu-ia,Šelebuya,Šelebuya,1,PN,"['𒁹', '𒊺', '𒇻', '𒁍', '𒅀']",𒁹𒊺𒇻𒁍𒅀,{m}še-lu-bu-ia,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522568,44,2,witness
2739,P522568.44.3,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522568,44,3,witness
2740,P522568.44.4,Nanaya[1]PN,{m}na-⸢na⸣-a-a,Nanaya,Nanaya,1,PN,"['𒁹', '𒈾', '𒈾', '𒀀', '𒀀']",𒁹𒈾𒈾𒀀𒀀,{m}na-⸢na⸣-a-a,"['complete', 'complete', 'damaged', 'complete', 'complete']",0.1,,PN,P522568,44,4,witness
2741,P522568.45.1,šību[witness]N,⸢IGI⸣,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,,P522568,45,1,witness
2742,P522568.45.2,Sumani[1]PN,{m}sum-a-ni,Sumani,Sumani,1,PN,"['𒁹', '𒋧', '𒀀', '𒉌']",𒁹𒋧𒀀𒉌,{m}sum-a-ni,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522568,45,2,witness
2743,P522568.45.3,etinnu[master builder]N,{lu₂}TIN,etinnu,itinnu,master builder,N,"['𒇽', '𒁷']",𒇽𒁷,{LU₂}TIN,"['complete', 'complete']",0.0,,,P522568,45,3,witness
