Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
10459,P527189.2.1,kunuk[seal]N,{na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,P527189,2,1,seal identification
10460,P527189.2.2,Rahimi-il[1]PN,{m}ra-hi-me-DINGIR,Rahimi-il,Rahimi-il,1,PN,"['𒁹', '𒊏', '𒄭', '𒈨', '𒀭']",𒁹𒊏𒄭𒈨𒀭,{m}ra-hi-me-DINGIR,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527189,2,2,seal identification
10461,P527189.3.1,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,,P527189,3,1,seal identification
10462,P527189.3.2,+Šamši-abi[]PN$,{m}{d}6-a-bi,Šamši-abi,Šamši-abi,1,PN,"['𒁹', '𒀭', '𒐋', '𒀀', '𒁉']",𒁹𒀭𒐋𒀀𒁉,{m}{d}6-a-bi,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527189,3,2,seal identification
10463,P527189.4.1,kunuk[seal]N,{na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,P527189,4,1,seal identification
10464,P527189.4.2,+Adad-tabni-uṣur[]PN$,{m}10-tab-ni-PAB,Adad-tabni-uṣur,Adad-tabni-uṣur,1,PN,"['𒁹', '𒌋', '𒋰', '𒉌', '𒉽']",𒁹𒌋𒋰𒉌𒉽,{m}10-tab-ni-PAB,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527189,4,2,seal identification
10465,P527189.4.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,,P527189,4,3,seal identification
10466,P527189.4.4,+Ukunu[]PN$,{m}u-ku-nu,Ukunu,Ukunu,1,PN,"['𒁹', '𒌋', '𒆪', '𒉡']",𒁹𒌋𒆪𒉡,{m}u-ku-nu,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P527189,4,4,seal identification
10467,P527189.5.1,bēl[owner]N,EN,bēl,bēlu,owner,N,['𒂗'],𒂗,EN,['complete'],0.0,,,P527189,5,1,seal identification
10468,P527189.5.2,amti[maid]N,GEME₂,amti,amtu,maid,N,['𒊩𒆳'],𒊩𒆳,GEME₂,['complete'],0.0,,,P527189,5,2,seal identification
