Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
16154,P335210.3.1,⸢x,u,,u,['x'],x,⸢x⸣,['damaged'],0.5,,,,,P335210,3,1,none
16155,P335210.3.2,x⸣,u,,u,['x'],x,⸢x⸣,['damaged'],0.5,,,,,P335210,3,2,none
16156,P335210.3.3,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335210,3,3,none
16157,P335210.3.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335210,3,4,none
16158,P335210.3.5,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335210,3,5,none
16159,P335210.3.6,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335210,3,6,none
16160,P335210.3.7,(x),u,,u,['x'],x,[x],['missing'],1.0,,,,,P335210,3,7,none
16161,P335210.3.8,{mi₂}ša₂]-⸢kin-tu₂,šakintu[(a female official)//governess]N$,,N,"['𒊩', '𒃻', '𒆥', '𒌓']",𒊩𒃻𒆥𒌓,{[MI₂]}[ša₂]-⸢kin-tu₂⸣,"['missing', 'missing', 'damaged', 'damaged']",0.75,šakintu,šakintu,governess,,P335210,3,8,initiation of transaction
16162,P335210.3.9,ša,ša[of]DET,,DET,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,ša,ša,of,,P335210,3,9,initiation of transaction
16163,P335210.3.10,MURUB₄⸣—[URU],qabaltu[middle]N$qabsi&ālu[city]N$āli,,N,"['𒉠', '𒌷']",𒉠𒌷,⸢MURUB₄⸣-[URU],"['damaged', 'missing']",0.75,qabsi,qabaltu,middle,,P335210,3,10,initiation of transaction
16165,P335210.4.1,ina,ina[in+=for]PRP,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P335210,4,1,price
16166,P335210.4.2,ŠA₃,libbi[interior]N,,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,P335210,4,2,price
16167,P335210.4.3,10,n,NUMBER,n,['𒌋'],𒌋,10,['complete'],0.0,,,,,P335210,4,3,price
16168,P335210.4.4,MA.[NA,manê[a unit of weight]N,,N,"['𒈠', '𒈾']",𒈠𒈾,MA.[NA],"['complete', 'missing']",0.5,manê,manû,a unit of weight,,P335210,4,4,price
16169,P335210.4.5,KUG.UD],ṣarpi[silver]N,,N,"['𒆬', '𒌓']",𒆬𒌓,[KUG].[UD],"['missing', 'missing']",1.0,ṣarpi,ṣarpu,silver,,P335210,4,5,price
16170,P335210.4.6,⸢il⸣-qi,ilqi[purchase]V,,V,"['𒅋', '𒆥']",𒅋𒆥,⸢il⸣-qi,"['damaged', 'complete']",0.25,ilqi,leqû,purchase,,P335210,4,6,completion of transaction
16171,P335210.5.1,kas-pu,kaspu[money]N,,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,kaspu,kaspu,money,,P335210,5,1,confirmation of transfer 1
16172,P335210.5.2,gam-mur,gammur[completed]AJ,,AJ,"['𒃵', '𒄯']",𒃵𒄯,gam-mur,"['complete', 'complete']",0.0,gammur,gammuru,completed,,P335210,5,2,confirmation of transfer 1
16173,P335210.5.3,ta-din,tadin[paid]AJ,,AJ,"['𒋫', '𒁷']",𒋫𒁷,ta-din,"['complete', 'complete']",0.0,tadin,tadnu,paid,,P335210,5,3,confirmation of transfer 1
16174,P335210.5.4,UN-MEŠ,nišē[people]N,,N,"['𒌦', '𒈨𒌍']",𒌦𒈨𒌍,UN-MEŠ,"['complete', 'complete']",0.0,nišē,nišu,people,,P335210,5,4,confirmation of transfer 2
16175,P335210.5.5,šu-a-tu,šuātu[that]'DP,,IP,"['𒋗', '𒀀', '𒌅']",𒋗𒀀𒌅,šu-a-tu,"['complete', 'complete', 'complete']",0.0,šuātu,šuāti,that,,P335210,5,5,confirmation of transfer 2
