Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
0,P528357.3.1,X,TA,X,['𒋫'],𒋫,TA,['complete'],0.0,,,,,P528357,3,1,completion of transaction
1,P528357.3.2,X,IGI,X,['𒅆'],𒅆,IGI,['complete'],0.0,,,,,P528357,3,2,completion of transaction
2,P528357.3.3,x[1]PN,{[m}x,PN,"['𒁹', 'X']",𒁹X,{[m]}[x],"['missing', 'missing']",1.0,x,x,1.0,PN,P528357,3,3,completion of transaction
3,P528357.3.4,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P528357,3,4,completion of transaction
4,P528357.3.5,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P528357,3,5,completion of transaction
5,P528357.3.6,X,ina,X,['𒀸'],𒀸,[ina],['missing'],1.0,,,,,P528357,3,6,price
6,P528357.3.7,X,ŠA₃,X,['𒊮'],𒊮,[ŠA₃],['missing'],1.0,,,,,P528357,3,7,price
7,P528357.3.8,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P528357,3,8,price
8,P528357.3.9,X,⸢GIN₂⸣,X,['𒂆'],𒂆,⸢GIN₂⸣,['damaged'],0.5,,,,,P528357,3,9,price
9,P528357.3.10,X,KU₃.UD,X,"['𒆬', '𒌓']",𒆬𒌓,KU₃.UD,"['complete', 'complete']",0.0,,,,,P528357,3,10,price
10,P528357.4.1,X,TI,X,['𒋾'],𒋾,TI,['complete'],0.0,,,,,P528357,4,1,completion of transaction
11,P528357.4.2,X,kas-pi,X,"['𒆜', '𒉿']",𒆜𒉿,kas-pi,"['complete', 'complete']",0.0,,,,,P528357,4,2,confirmation of transfer 1
12,P528357.4.3,X,[gam-mur,X,"['𒃵', '𒄯']",𒃵𒄯,[gam-mur],"['missing', 'missing']",1.0,,,,,P528357,4,3,confirmation of transfer 1
13,P528357.4.4,X,ta-din,X,"['𒋫', '𒁷']",𒋫𒁷,[ta-din],"['missing', 'missing']",1.0,,,,,P528357,4,4,confirmation of transfer 1
14,P528357.4.5,X,MI₂,X,['𒊩'],𒊩,[MI₂],['missing'],1.0,,,,,P528357,4,5,confirmation of transfer 2
15,P528357.4.6,X,šu₂-a-tu₂],X,"['𒋙', '𒀀', '𒌓']",𒋙𒀀𒌓,[šu₂-a-tu₂],"['missing', 'missing', 'missing']",1.0,,,,,P528357,4,6,confirmation of transfer 2
16,P528357.5.1,X,⸢zar₄⸣-pat,X,"['𒆰', '𒉻']",𒆰𒉻,⸢zar₄⸣-pat,"['damaged', 'complete']",0.25,,,,,P528357,5,1,confirmation of transfer 2
17,P528357.5.2,X,TI-⸢at⸣,X,"['𒋾', '𒀜']",𒋾𒀜,TI-⸢at⸣,"['complete', 'damaged']",0.25,,,,,P528357,5,2,confirmation of transfer 2
18,P528357.5.3,X,[tu₂-a-ru],X,"['𒌓', '𒀀', '𒊒']",𒌓𒀀𒊒,[tu₂-a-ru],"['missing', 'missing', 'missing']",1.0,,,,,P528357,5,3,exclusion of litigation
