Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
4058,P496499.2.1,kunuk[seal]N,{na₄}KIŠIB,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,P496499,2,1,seal identification
4059,P496499.2.2,Mannu-ki-Aššur[1]PN,{1}man-nu-ki-aš-⸢šur⸣,PN,PN,"['𒁹', '𒌋𒌋', '𒉡', '𒆠', '𒀸', '𒋩']",𒁹𒌋𒌋𒉡𒆠𒀸𒋩,{1}man-nu-ki-aš-⸢šur⸣,"['complete', 'complete', 'complete', 'complete', 'complete', 'damaged']",0.08,Mannu-ki-Aššur,Mannu-ki-Aššur,1,P496499,2,2,seal identification
4060,P496499.3.1,kunuk[seal]N,{na₄}KIŠIB,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,P496499,3,1,seal identification
4061,P496499.3.2,+Pagu-ili-uṣur[]PN$,{1}pa-gu-DINGIR-PAB,PN,PN,"['𒁹', '𒉺', '𒄖', '𒀭', '𒉽']",𒁹𒉺𒄖𒀭𒉽,{1}pa-gu-DINGIR-PAB,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Pagu-ili-uṣur,Pagu-ili-uṣur,1,P496499,3,2,seal identification
4062,P496499.3.3,bēl[owner]N,EN,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,P496499,3,3,seal identification
4063,P496499.3.4,issi[woman]N,MUNUS,,N,['𒊩'],𒊩,MUNUS,['complete'],0.0,issi,sinništu,woman,P496499,3,4,seal identification
4064,P496499.3.5,tadāni[giving]'N,SUM-ni,,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,tadāni,tadānu,giving,P496499,3,5,seal identification
4065,P496499.7.1,+Attar-biʾdi[]PN$Attar-bedi,{f}⸢a-tar⸣-bi-e-di,PN,PN,"['𒊩', '𒀀', '𒋻', '𒁉', '𒂊', '𒁲']",𒊩𒀀𒋻𒁉𒂊𒁲,{f}⸢a-tar⸣-bi-e-di,"['complete', 'damaged', 'damaged', 'complete', 'complete', 'complete']",0.17,Attar-bedi,Attar-biʾdi,1,P496499,7,1,object sold
4066,P496499.7.2,amtušunu[maid]N,GEME₂-šu₂-nu,,N,"['𒊩𒆳', '𒋙', '𒉡']",𒊩𒆳𒋙𒉡,GEME₂-šu₂-nu,"['complete', 'complete', 'complete']",0.0,amtušunu,amtu,maid,P496499,7,2,object sold
4067,P496499.8.1,uppišma[contract]V,u₂-piš-ma,,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,P496499,8,1,initiation of transaction
