Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
7835,P428809.2.1,kūmu[instead of]PRP,ku-mu,,PRP,"['𒆪', '𒈬']",𒆪𒈬,ku-mu,"['complete', 'complete']",0.0,kūmu,kūm,instead of,P428809,2,1,seal identification
7836,P428809.2.2,kunukkīšu[seal]N,{na₄}KIŠIB-šu₂,,N,"['𒉌𒌓', '𒈩', '𒋙']",𒉌𒌓𒈩𒋙,{NA₄}KIŠIB-šu₂,"['complete', 'complete', 'complete']",0.0,kunukkīšu,kunukku,seal,P428809,2,2,seal identification
7837,P428809.2.3,ṣupuršu[fingernail]N,⸢ṣu-pur⸣-šu₂,,N,"['𒍮', '𒁓', '𒋙']",𒍮𒁓𒋙,⸢ṣu-pur⸣-šu₂,"['damaged', 'damaged', 'complete']",0.33,ṣupuršu,ṣupru,fingernail,P428809,2,3,seal identification
7838,P428809.2.4,iškun[place]V,[iš]-kun,,V,"['𒅖', '𒆲']",𒅖𒆲,[iš]-kun,"['missing', 'complete']",0.5,iškun,šakānu,place,P428809,2,4,seal identification
7839,P428809.5.1,ṣupur[fingernail]N,⸢ṣu-pur⸣,,N,"['𒍮', '𒁓']",𒍮𒁓,⸢ṣu-pur⸣,"['damaged', 'damaged']",0.5,ṣupur,ṣupru,fingernail,P428809,5,1,seal identification
7840,P428809.5.2,+Ubru-ahhe[]PN$,{1}SUHUŠ-ŠEŠ-MEŠ,PN,PN,"['𒁹', '𒁼', '𒋀', '𒈨𒌍']",𒁹𒁼𒋀𒈨𒌍,{1}SUHUŠ-ŠEŠ-MEŠ,"['complete', 'complete', 'complete', 'complete']",0.0,Ubru-ahhe,Ubru-ahhe,1,P428809,5,2,seal identification
7841,P428809.6.1,urdu[servant]N,{⸢lu₂}ARAD,,N,"['𒇽', '𒀴']",𒇽𒀴,{⸢LU₂⸣}⸢ARAD⸣,"['damaged', 'damaged']",0.5,urdu,ardu,servant,P428809,6,1,object sold
7842,P428809.6.2,ša[of]DET,ša⸣,,DET,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,ša,ša,of,P428809,6,2,object sold
7843,P428809.6.3,+ša-muhhi-bēti[overseer of the household//household overseer]N'N$,{lu₂}UGU-E₂,,N,"['𒇽', '𒌋𒅗', '𒂍']",𒇽𒌋𒅗𒂍,{LU₂}UGU-E₂,"['complete', 'complete', 'complete']",0.0,ša-muhhi-bēti,ša-muhhi-bēti,household overseer,P428809,6,3,object sold
7844,P428809.7.1,ša[of]DET,ša,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,P428809,7,1,object sold
