Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
14908,P527244.2.1,kunuk[seal]N,{na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,P527244,2,1,seal identification
14909,P527244.2.2,+Lainse[]PN$,{m}la-in-se-e,Lainse,Lainse,1,PN,"['𒁹', '𒆷', '𒅔', '𒋛', '𒂊']",𒁹𒆷𒅔𒋛𒂊,{m}la-in-se-e,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527244,2,2,seal identification
14910,P527244.4.1,mār[son]N,DUMU,mār,māru,son,N,['𒌉'],𒌉,DUMU,['complete'],0.0,,,P527244,4,1,seal identification
14911,P527244.4.2,+Hamanini[]PN$,{m}ha-ma-ni-ni,Hamanini,Hamanini,1,PN,"['𒁹', '𒄩', '𒈠', '𒉌', '𒉌']",𒁹𒄩𒈠𒉌𒉌,{m}ha-ma-ni-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527244,4,2,seal identification
14912,P527244.5.1,Badiadinayu[of Badiadin]EN,{uru}ba-di-a-din-a-a,Badiadinayu,Badiadinayu,of Badiadin,EN,"['𒌷', '𒁀', '𒁲', '𒀀', '𒁷', '𒀀', '𒀀']",𒌷𒁀𒁲𒀀𒁷𒀀𒀀,{URU}ba-di-a-din-a-a,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,P527244,5,1,seal identification
14913,P527244.7.1,+Iatemaʾ-nuri[]PN$,{m}ia-te-ma-aʾ-ZALAG₂,Iatemaʾ-nuri,Iatemaʾ-nuri,1,PN,"['𒁹', '𒅀', '𒋼', '𒈠', '𒀪', '𒂟']",𒁹𒅀𒋼𒈠𒀪𒂟,{m}ia-te-ma-aʾ-ZALAG₂,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527244,7,1,object sold
14914,P527244.7.2,X,⸢ARAD⸣-[šu₂],,,,X,"['𒀴', '𒋙']",𒀴𒋙,⸢ARAD⸣-[šu₂],"['damaged', 'missing']",0.75,,,P527244,7,2,object sold
14915,P527244.8.1,X,u₂-piš-ma,,,,X,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,,,P527244,8,1,initiation of transaction
14916,P527244.8.2,+Mannu-ki-ahhe[]PN$Mannu-ka-ahhe,{m}[man-nu-ka-a-PAB.MEŠ],Mannu-ka-ahhe,Mannu-ki-ahhe,1,PN,"['𒁹', '𒌋𒌋', '𒉡', '𒅗', '𒀀', '𒉽', '𒈨𒌍']",𒁹𒌋𒌋𒉡𒅗𒀀𒉽𒈨𒌍,{m}[man-nu-ka-a-PAB].[MEŠ],"['complete', 'missing', 'missing', 'missing', 'missing', 'missing', 'missing']",0.86,PN,,P527244,8,2,initiation of transaction
14917,P527244.9.1,ina[at]PRP,ina,ina,ina,at,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P527244,9,1,price
