Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word,annotation
7630,P514234.12.2,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514234,12,2,price
7631,P514234.12.3,libbi[interior]N,ŠA₃,libbi,libbu,interior,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,,P514234,12,3,price
7632,P514234.12.4,n,70,,,,n,['𒐕𒌋'],𒐕𒌋,70,['complete'],0.0,NUMBER,P514234,12,4,price
7633,P514234.12.5,manā[a unit of weight]N,MA.[NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,MA.[NA],"['complete', 'missing']",0.5,,P514234,12,5,price
7634,P514234.12.6,erû[copper]N$erî,URUDU.MEŠ],erî,erû,copper,N,"['𒍏', '𒈨𒌍']",𒍏𒈨𒌍,[URUDU].[MEŠ],"['missing', 'missing']",1.0,,P514234,12,6,price
7635,P514234.13.1,bēt[house]N,[E₂],bēt,bītu,house,N,['𒂍'],𒂍,[E₂],['missing'],1.0,,P514234,13,1,completion of transaction
7636,P514234.13.2,Nabu-uballiṭ[]PN$,{[m]}{d}PA-u₂-⸢bal⸣-[liṭ],Nabu-uballiṭ,Nabu-uballiṭ,1,PN,"['𒁹', '𒀭', '𒉺', '𒌑', '𒁄', '𒀖']",𒁹𒀭𒉺𒌑𒁄𒀖,{[m]}{d}PA-u₂-⸢bal⸣-[liṭ],"['missing', 'complete', 'complete', 'complete', 'damaged', 'missing']",0.42,PN,P514234,13,2,completion of transaction
7637,P514234.14.1,mār[son]N,[DUMU,mār,māru,son,N,['𒌉'],𒌉,[DUMU],['missing'],1.0,,P514234,14,1,completion of transaction
7638,P514234.14.2,x-Inurta[]PN$,{m}x]-MAŠ,x-Inurta,x-Inurta,1,PN,"['𒁹', 'X', '𒈦']",𒁹X𒈦,{[m]}[x]-MAŠ,"['missing', 'missing', 'complete']",0.67,PN,P514234,14,2,completion of transaction
7639,P514234.14.3,nappāhu[smith]N$nappāhi,SIMUG,nappāhi,nappāhu,smith,N,['𒌣'],𒌣,SIMUG,['complete'],0.0,,P514234,14,3,completion of transaction
7640,P514234.14.4,leqû[take//purchase]V'V$issiqi,⸢is⸣-[si-qi],issiqi,leqû,purchase,V,"['𒄑', '𒋛', '𒆥']",𒄑𒋛𒆥,⸢is⸣-[si-qi],"['damaged', 'missing', 'missing']",0.83,,P514234,14,4,completion of transaction
7641,P514234.15.1,kurhu[workshop]N,{[e₂}kur]-hu,kurhu,kurhu,workshop,N,"['𒂍', '𒆳', '𒄷']",𒂍𒆳𒄷,{[E₂]}[kur]-hu,"['missing', 'missing', 'complete']",0.67,,P514234,15,1,confirmation of transfer 2
7642,P514234.15.2,šuātu[this]'DP,šu-a-tu,šuātu,šuāti,this,IP,"['𒋗', '𒀀', '𒌅']",𒋗𒀀𒌅,šu-a-tu,"['complete', 'complete', 'complete']",0.0,,P514234,15,2,confirmation of transfer 2
7643,P514234.15.3,zarip[purchased]AJ,⸢za⸣-[rip,zarip,zarpu,purchased,AJ,"['𒍝', '𒆗']",𒍝𒆗,⸢za⸣-[rip],"['damaged', 'missing']",0.75,,P514234,15,3,confirmation of transfer 2
7644,P514234.15.4,laqi[acquired]AJ,la-qi],laqi,leqû,acquired,AJ,"['𒆷', '𒆥']",𒆷𒆥,[la-qi],"['missing', 'missing']",1.0,,P514234,15,4,confirmation of transfer 2
7645,P514234.16.1,kaspu[money]N,[kas-pu],kaspu,kaspu,money,N,"['𒆜', '𒁍']",𒆜𒁍,[kas-pu],"['missing', 'missing']",1.0,,P514234,16,1,confirmation of transfer 1
7646,P514234.16.2,gammur[finished]AJ,⸢ga⸣-mur,gammur,gammuru,finished,AJ,"['𒂵', '𒄯']",𒂵𒄯,⸢ga⸣-mur,"['damaged', 'complete']",0.25,,P514234,16,2,confirmation of transfer 1
7647,P514234.16.3,tadnu[given//paid]AJ'AJ$tadin,[ta-din],tadin,tadnu,paid,AJ,"['𒋫', '𒁷']",𒋫𒁷,[ta-din],"['missing', 'missing']",1.0,,P514234,16,3,confirmation of transfer 1
7648,P514234.18.1,tuāru[revocation]'N,[tu]-⸢a⸣-ru,tuāru,târu,revocation,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,[tu]-⸢a⸣-ru,"['missing', 'damaged', 'complete']",0.5,,P514234,18,1,exclusion of litigation
7649,P514234.18.2,dēnu[lawsuit]N,de-e-⸢nu⸣,dēnu,dīnu,lawsuit,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,de-e-⸢nu⸣,"['complete', 'complete', 'damaged']",0.17,,P514234,18,2,exclusion of litigation
7650,P514234.18.3,dabābu[litigation]'N,DU₁₁.DU₁₁,dabābu,dabābu,litigation,V,"['𒅗', '𒅗']",𒅗𒅗,DU₁₁.DU₁₁,"['complete', 'complete']",0.0,,P514234,18,3,exclusion of litigation
7651,P514234.19.1,lāšu[(there) is not]V,[la-a-šu₂],lāšu,laššu,(there) is not,V,"['𒆷', '𒀀', '𒋙']",𒆷𒀀𒋙,[la-a-šu₂],"['missing', 'missing', 'missing']",1.0,,P514234,19,1,exclusion of litigation
7652,P514234.19.2,mannu[who?//whoever]QP'XP$,⸢man⸣-[nu],mannu,mannu,whoever,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,⸢man⸣-[nu],"['damaged', 'missing']",0.75,,P514234,19,2,penalties for litigation: contravention
7653,P514234.19.3,ša[that]REL,⸢ša⸣,ša,ša,that,REL,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,,P514234,19,3,penalties for litigation: contravention
7654,P514234.19.4,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514234,19,4,penalties for litigation: contravention
7655,P514234.19.5,urkiš[later]AV,ur-kiš,urkiš,urkiš,later,AV,"['𒌨', '𒆧']",𒌨𒆧,ur-kiš,"['complete', 'complete']",0.0,,P514234,19,5,penalties for litigation: contravention
7656,P514234.20.1,ina[in]PRP,[ina,ina,ina,in,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,P514234,20,1,penalties for litigation: contravention
7657,P514234.20.2,matīma[ever]AV$matēmi,ma-te]-⸢e⸣-mi,matēmi,matīma,ever,AV,"['𒈠', '𒋼', '𒂊', '𒈪']",𒈠𒋼𒂊𒈪,[ma-te]-⸢e⸣-mi,"['missing', 'missing', 'damaged', 'complete']",0.62,,P514234,20,2,penalties for litigation: contravention
7658,P514234.20.3,ša[that]REL,ša,ša,ša,that,REL,['𒊭'],𒊭,ša,['complete'],0.0,,P514234,20,3,penalties for litigation: contravention
7659,P514234.20.4,dēnu[lawsuit]N,de-⸢e⸣-nu,dēnu,dīnu,lawsuit,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,de-⸢e⸣-nu,"['complete', 'damaged', 'complete']",0.17,,P514234,20,4,penalties for litigation: contravention
7660,P514234.21.1,dabābu[litigation]'N,[DU₁₁.DU₁₁],dabābu,dabābu,litigation,V,"['𒅗', '𒅗']",𒅗𒅗,[DU₁₁].[DU₁₁],"['missing', 'missing']",1.0,,P514234,21,1,penalties for litigation: contravention
7661,P514234.21.2,issi[with]PRP,TA,issi,išti,with,PRP,['𒋫'],𒋫,TA,['complete'],0.0,,P514234,21,2,penalties for litigation: contravention
7662,P514234.21.3,Nabu-uballiṭ[]PN$,{m}{⸢d⸣}PA-⸢TI⸣,Nabu-uballiṭ,Nabu-uballiṭ,1,PN,"['𒁹', '𒀭', '𒉺', '𒋾']",𒁹𒀭𒉺𒋾,{m}{⸢d⸣}PA-⸢TI⸣,"['complete', 'damaged', 'complete', 'damaged']",0.25,PN,P514234,21,3,penalties for litigation: contravention
7663,P514234.22.1,issi[with]PRP,[TA,issi,išti,with,PRP,['𒋫'],𒋫,[TA],['missing'],1.0,,P514234,22,1,penalties for litigation: contravention
7664,P514234.22.2,marʾēšu[son]N,DUMU].⸢MEŠ⸣-šu₂,marʾēšu,māru,son,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,[DUMU].⸢MEŠ⸣-šu₂,"['missing', 'damaged', 'complete']",0.5,,P514234,22,2,penalties for litigation: contravention
7665,P514234.22.3,ubtaʾʾūni[seek]V,⸢ub⸣-ta-ʾu-ni,ubtaʾʾūni,buʾʾû,seek,V,"['𒌒', '𒋫', '𒀪', '𒉌']",𒌒𒋫𒀪𒉌,⸢ub⸣-ta-ʾu-ni,"['damaged', 'complete', 'complete', 'complete']",0.12,,P514234,22,3,penalties for litigation: contravention
7666,P514234.23.1,kaspu[money]N,[kas-pu,kaspu,kaspu,money,N,"['𒆜', '𒁍']",𒆜𒁍,[kas-pu],"['missing', 'missing']",1.0,,P514234,23,1,penalties for litigation: penalty
7667,P514234.23.2,ana[to]PRP,a]-⸢na⸣,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a]-⸢na⸣,"['missing', 'damaged']",0.75,,P514234,23,2,penalties for litigation: penalty
7668,P514234.23.3,ešriātu[tenfold]AV$ešrāte,10.MEŠ-te,ešrāte,ešriātu,tenfold,AV,"['𒌋', '𒈨𒌍', '𒋼']",𒌋𒈨𒌍𒋼,10.MEŠ-te,"['complete', 'complete', 'complete']",0.0,,P514234,23,3,penalties for litigation: penalty
7669,P514234.24.1,ana[to]PRP,[a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,,P514234,24,1,penalties for litigation: penalty
7670,P514234.24.2,bēlēšu[lord]N,EN].⸢MEŠ⸣-šu₂,bēlēšu,bēlu,lord,N,"['𒂗', '𒈨𒌍', '𒋙']",𒂗𒈨𒌍𒋙,[EN].⸢MEŠ⸣-šu₂,"['missing', 'damaged', 'complete']",0.5,,P514234,24,2,penalties for litigation: penalty
7671,P514234.24.3,utâra[return]V,u₂-ta-ra,utâra,târu,return,V,"['𒌑', '𒋫', '𒊏']",𒌑𒋫𒊏,u₂-ta-ra,"['complete', 'complete', 'complete']",0.0,,P514234,24,3,penalties for litigation: penalty
7672,P514234.25.1,ina[in]PRP,[ina,ina,ina,in,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,P514234,25,1,penalties for litigation: penalty
7673,P514234.25.2,dēnīšu[lawsuit]N,de-ni]-⸢šu₂⸣,dēnīšu,dīnu,lawsuit,N,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,[de-ni]-⸢šu₂⸣,"['missing', 'missing', 'damaged']",0.83,,P514234,25,2,penalties for litigation: penalty
7674,P514234.25.3,dabābu[litigation]'N,DU₁₁.DU₁₁,dabābu,dabābu,litigation,V,"['𒅗', '𒅗']",𒅗𒅗,DU₁₁.DU₁₁,"['complete', 'complete']",0.0,,P514234,25,3,penalties for litigation: penalty
7675,P514234.25.4,lā[not]MOD,la,lā,lā,not,MOD,['𒆷'],𒆷,la,['complete'],0.0,,P514234,25,4,penalties for litigation: penalty
7676,P514234.25.5,ilaqqi[succeed]V,TI-qi₂,ilaqqi,leqû,succeed,V,"['𒋾', '𒆠']",𒋾𒆠,TI-qi₂,"['complete', 'complete']",0.0,,P514234,25,5,penalties for litigation: penalty
7677,P514234.27.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,P514234,27,1,witness
7678,P514234.27.2,x-bušu[]PN$,{m}(x)]-bu-šu,x-bušu,x-bušu,1,PN,"['𒁹', 'X', '𒁍', '𒋗']",𒁹X𒁍𒋗,{[m]}[x]-bu-šu,"['missing', 'missing', 'complete', 'complete']",0.5,PN,P514234,27,2,witness
7679,P514234.27.3,rabû[big one]N$rab,{lu₂}GAL,rab,rabû,big one,N,"['𒇽', '𒃲']",𒇽𒃲,{LU₂}GAL,"['complete', 'complete']",0.0,,P514234,27,3,witness
7680,P514234.27.4,nappāhi[smith]N,⸢SIMUG⸣,nappāhi,nappāhu,smith,N,['𒌣'],𒌣,⸢SIMUG⸣,['damaged'],0.5,,P514234,27,4,witness
7681,P514234.28.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,P514234,28,1,witness
7682,P514234.28.2,Mutakkil-Babu[]PN$,{m}mu]-⸢tak⸣-kil-{d}BA.U₂,Mutakkil-Babu,Mutakkil-Babu,1,PN,"['𒁹', '𒈬', '𒋳', '𒆸', '𒀭', '𒁀', '𒌑']",𒁹𒈬𒋳𒆸𒀭𒁀𒌑,{[m]}[mu]-⸢tak⸣-kil-{d}BA.U₂,"['missing', 'missing', 'damaged', 'complete', 'complete', 'complete', 'complete']",0.36,PN,P514234,28,2,witness
7683,P514234.29.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,P514234,29,1,witness
7684,P514234.29.2,Nabu-nadin-ahhe[]PN$,{m}{d]}⸢PA⸣-SUM-PAB.MEŠ,Nabu-nadin-ahhe,Nabu-nadin-ahhe,1,PN,"['𒁹', '𒀭', '𒉺', '𒋧', '𒉽', '𒈨𒌍']",𒁹𒀭𒉺𒋧𒉽𒈨𒌍,{[m]}{[d]}⸢PA⸣-SUM-PAB.MEŠ,"['missing', 'missing', 'damaged', 'complete', 'complete', 'complete']",0.42,PN,P514234,29,2,witness
7685,P514234.30.1,šību[witness]N,[IGI],šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,P514234,30,1,witness
7686,P514234.30.2,Aššur-šimanni[]PN$,{⸢m⸣}[aš]+⸢šur⸣-HAL-ni,Aššur-šimanni,Aššur-šimanni,1,PN,"['𒁹', '𒀸', '𒋩', '𒄬', '𒉌']",𒁹𒀸𒋩𒄬𒉌,{⸢m⸣}[aš]+⸢šur⸣-HAL-ni,"['damaged', 'missing', 'damaged', 'complete', 'complete']",0.4,PN,P514234,30,2,witness
7687,P514234.31.1,šību[witness]N,⸢IGI⸣,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P514234,31,1,witness
7688,P514234.31.2,Sin-naʾdi[]PN$,{m}30-I,Sin-naʾdi,Sin-naʾdi,1,PN,"['𒁹', '𒌍', '𒄿']",𒁹𒌍𒄿,{m}30-I,"['complete', 'complete', 'complete']",0.0,PN,P514234,31,2,witness
7689,P514234.32.1,šību[witness]N,⸢IGI⸣,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P514234,32,1,witness
7690,P514234.32.2,Aššur-šezibanni[]PN$,{m}aš+šur-še-zib-a-ni,Aššur-šezibanni,Aššur-šezibanni,1,PN,"['𒁹', '𒀸', '𒋩', '𒊺', '𒍦', '𒀀', '𒉌']",𒁹𒀸𒋩𒊺𒍦𒀀𒉌,{m}aš+šur-še-zib-a-ni,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514234,32,2,witness
7691,P514234.33.1,Addaru[Adar]MN$,{iti}ŠE,Addaru,Addaru,Adar,MN,"['𒌗', '𒊺']",𒌗𒊺,{ITI}ŠE,"['complete', 'complete']",0.0,MN,P514234,33,1,date
7692,P514234.33.2,X,UD.15.KAM₂,,,,X,"['𒌓', '𒌋𒐊', '𒆚']",𒌓𒌋𒐊𒆚,UD.⸢15⸣.KAM₂,"['complete', 'damaged', 'complete']",0.17,,P514234,33,2,date
7693,P514234.33.3,limmu[eponym (of year)]N,lim-mu,limmu,līmu,eponym (of year),N,"['𒅆', '𒈬']",𒅆𒈬,lim-mu,"['complete', 'complete']",0.0,,P514234,33,3,date
7694,P514234.33.4,Salmanu-ašared[]PN$,{m}SILIM-⸢ma⸣-[nu-MAŠ,Salmanu-ašared,Salmanu-ašared,1,PN,"['𒁹', '𒁲', '𒈠', '𒉡', '𒈦']",𒁹𒁲𒈠𒉡𒈦,{m}SILIM-⸢ma⸣-[nu-MAŠ],"['complete', 'complete', 'damaged', 'missing', 'missing']",0.5,PN,P514234,33,4,date
7695,P514234.33.5,šarru[king]N,MAN],šarri,šarru,king,N,['𒌋𒌋'],𒌋𒌋,[MAN],['missing'],1.0,,P514234,33,5,date
