Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
6335,P335178.2.1,{na₄}KIŠIB,kunukku[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunukku,kunukku,seal,,P335178,2,1,seal identification
6336,P335178.2.2,{1}ARAD—{d}15,Urdu-Issar[1]PN$,PN,PN,"['𒁹', '𒀴', '𒀭', '15']",𒁹𒀴𒀭15,{1}ARAD-{d}15,"['complete', 'complete', 'complete', 'complete']",0.0,Urdu-Issar,Urdu-Issar,1,,P335178,2,2,seal identification
6337,P335178.3.1,EN,bēl[owner]N,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P335178,3,1,seal identification
6338,P335178.3.2,UN-MEŠ,nišē[people]N,,N,"['𒌦', '𒈨𒌍']",𒌦𒈨𒌍,UN-MEŠ,"['complete', 'complete']",0.0,nišē,nišu,people,,P335178,3,2,seal identification
6339,P335178.3.3,ta-da-ni,tadāni[giving]'N,,V,"['𒋫', '𒁕', '𒉌']",𒋫𒁕𒉌,ta-da-ni,"['complete', 'complete', 'complete']",0.0,tadāni,tadānu,giving,,P335178,3,3,seal identification
6340,P335178.7.1,{1}ha-am-nu-nu,Hamnunu[1]PN$,PN,PN,"['𒁹', '𒄩', '𒄠', '𒉡', '𒉡']",𒁹𒄩𒄠𒉡𒉡,{1}ha-am-nu-nu,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Hamnunu,Hamnunu,1,,P335178,7,1,object sold
6341,P335178.7.2,MI₂-šu₂,issušu[woman]N,,N,"['𒊩', '𒋙']",𒊩𒋙,MI₂-šu₂,"['complete', 'complete']",0.0,issušu,sinništu,woman,,P335178,7,2,object sold
6342,P335178.7.3,{mi₂}AMA-šu₂,ummīšu[mother]N,,N,"['𒊩', '𒂼', '𒋙']",𒊩𒂼𒋙,{MI₂}AMA-šu₂,"['complete', 'complete', 'complete']",0.0,ummīšu,ummu,mother,,P335178,7,3,object sold
6343,P335178.8.1,{1}ad-da-a,Adda[1]PN$,PN,PN,"['𒁹', '𒀜', '𒁕', '𒀀']",𒁹𒀜𒁕𒀀,{1}ad-da-a,"['complete', 'complete', 'complete', 'complete']",0.0,Adda,Adda,1,,P335178,8,1,object sold
6344,P335178.8.2,{1}DINGIR—su-ri,Il-suri[1]PN$,PN,PN,"['𒁹', '𒀭', '𒋢', '𒊑']",𒁹𒀭𒋢𒊑,{1}DINGIR-su-ri,"['complete', 'complete', 'complete', 'complete']",0.0,Il-suri,Il-suri,1,,P335178,8,2,object sold
6345,P335178.8.3,o,u,,u,['o'],o,o,['complete'],0.0,,,,,P335178,8,3,object sold
6346,P335178.8.4,ŠEŠ-MEŠ-šu₂,ahhēšu[brother]N,,N,"['𒋀', '𒈨𒌍', '𒋙']",𒋀𒈨𒌍𒋙,ŠEŠ-MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,ahhēšu,ahu,brother,,P335178,8,4,object sold
6347,P335178.9.1,02,n,NUMBER,n,['𒈫'],𒈫,02,['complete'],0.0,,,,,P335178,9,1,object sold
6348,P335178.9.2,NIN-MEŠ-šu₂,ahātu[sister]N$ahhātīšu,,N,"['𒊩𒌆', '𒈨𒌍', '𒋙']",𒊩𒌆𒈨𒌍𒋙,NIN-MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,ahhātīšu,ahātu,sister,,P335178,9,2,object sold
6349,P335178.9.3,PAB,gimru[total]N,,N,['𒉽'],𒉽,PAB,['complete'],0.0,gimru,gimru,total,,P335178,9,3,object sold
6350,P335178.9.4,07,n,NUMBER,n,['𒐌'],𒐌,07,['complete'],0.0,,,,,P335178,9,4,object sold
6351,P335178.9.5,ZI-MEŠ,nupšāti[person]N,,N,"['𒍣', '𒈨𒌍']",𒍣𒈨𒌍,ZI-MEŠ,"['complete', 'complete']",0.0,nupšāti,napištu,person,,P335178,9,5,object sold
6352,P335178.10.1,ARAD-MEŠ,urdāni[servant]N,,N,"['𒀴', '𒈨𒌍']",𒀴𒈨𒌍,ARAD-MEŠ,"['complete', 'complete']",0.0,urdāni,ardu,servant,,P335178,10,1,object sold
6353,P335178.10.2,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335178,10,2,object sold
6354,P335178.10.3,{1}ARAD—{d}15,Urdu-Issar[1]PN$,PN,PN,"['𒁹', '𒀴', '𒀭', '15']",𒁹𒀴𒀭15,{1}ARAD-{d}15,"['complete', 'complete', 'complete', 'complete']",0.0,Urdu-Issar,Urdu-Issar,1,,P335178,10,3,object sold
6355,P335178.11.1,u₂-piš-ma,uppišma[contract]V,,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,,P335178,11,1,initiation of transaction
6356,P335178.11.2,{1}se-eʾ—ma-⸢aʾ⸣-du,Seʾ-maʾadi[1]PN$,PN,PN,"['𒁹', '𒋛', '𒀪', '𒈠', '𒀪', '𒁺']",𒁹𒋛𒀪𒈠𒀪𒁺,{1}se-eʾ-ma-⸢aʾ⸣-du,"['complete', 'complete', 'complete', 'complete', 'damaged', 'complete']",0.08,Seʾ-maʾadi,Seʾ-maʾadi,1,,P335178,11,2,initiation of transaction
6357,P335178.12.1,{lu₂v}GAL—URU-MEŠ,rabû[big one]N$rab&ālu[city]N$ālāni,,N,"['𒇽', '𒃲', '𒌷', '𒈨𒌍']",𒇽𒃲𒌷𒈨𒌍,{LU₂~v}GAL-URU-MEŠ,"['complete', 'complete', 'complete', 'complete']",0.0,rab,rabû,big one,,P335178,12,1,initiation of transaction
6359,P335178.12.2,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335178,12,2,initiation of transaction
