Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
9828,P335203.2.1,{na₄}KIŠIB,kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,,P335203,2,1,seal identification
9829,P335203.2.2,{1}{d}30—PAB—SUM-na,Sin-ahu-iddina[1]PN$,PN,PN,"['𒁹', '𒀭', '𒌍', '𒉽', '𒋧', '𒈾']",𒁹𒀭𒌍𒉽𒋧𒈾,{1}{d}30-PAB-SUM-na,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Sin-ahu-iddina,Sin-ahu-iddina,1,,P335203,2,2,seal identification
9830,P335203.3.1,{na₄}KIŠIB,kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,,P335203,3,1,seal identification
9831,P335203.3.2,{1}tu-u-i,Tuwi[1]PN$,PN,PN,"['𒁹', '𒌅', '𒌋', '𒄿']",𒁹𒌅𒌋𒄿,{1}tu-u-i,"['complete', 'complete', 'complete', 'complete']",0.0,Tuwi,Tuwi,1,,P335203,3,2,seal identification
9832,P335203.4.1,PAB,gimru[total]N,,N,['𒉽'],𒉽,PAB,['complete'],0.0,gimru,gimru,total,,P335203,4,1,seal identification
9833,P335203.4.2,02,n,NUMBER,n,['𒈫'],𒈫,02,['complete'],0.0,,,,,P335203,4,2,seal identification
9834,P335203.4.3,LU₂-MEŠ-e,amēlē[man]N,,N,"['𒇽', '𒈨𒌍', '𒂊']",𒇽𒈨𒌍𒂊,LU₂-MEŠ-e,"['complete', 'complete', 'complete']",0.0,amēlē,awīlu,man,,P335203,4,3,seal identification
9835,P335203.4.4,EN,bēl[owner]N,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P335203,4,4,seal identification
9836,P335203.4.5,MI₂-MEŠ,issāti[woman]N,,N,"['𒊩', '𒈨𒌍']",𒊩𒈨𒌍,MI₂-MEŠ,"['complete', 'complete']",0.0,issāti,sinništu,woman,,P335203,4,5,seal identification
9837,P335203.4.6,SUM-ni,tadāni[giving]'N,,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,tadāni,tadānu,giving,,P335203,4,6,seal identification
9838,P335203.8.1,{mi₂}ha-za-la-a,Hazala[1]PN$,PN,PN,"['𒊩', '𒄩', '𒍝', '𒆷', '𒀀']",𒊩𒄩𒍝𒆷𒀀,{MI₂}ha-za-la-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Hazala,Hazala,1,,P335203,8,1,object sold
9839,P335203.8.2,{mi₂}hu-⸢da⸣-[x,u,,u,"['𒊩', '𒄷', '𒁕', 'x']",𒊩𒄷𒁕x,{MI₂}hu-⸢da⸣-[x],"['complete', 'complete', 'damaged', 'missing']",0.38,,,,,P335203,8,2,object sold
9840,P335203.8.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335203,8,3,object sold
9841,P335203.8.4,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335203,8,4,object sold
9842,P335203.9.1,{mi₂}NIN—im-ma-a,Ahat-imma[1]PN$,PN,PN,"['𒊩', '𒊩𒌆', '𒅎', '𒈠', '𒀀']",𒊩𒊩𒌆𒅎𒈠𒀀,{MI₂}NIN-im-ma-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Ahat-imma,Ahat-imma,1,,P335203,9,1,object sold
9843,P335203.9.2,[PAB,gimru[total]N,,N,['𒉽'],𒉽,[PAB],['missing'],1.0,gimru,gimru,total,,P335203,9,2,object sold
9844,P335203.9.3,03,n,NUMBER,n,['𒐈'],𒐈,[03],['missing'],1.0,,,,,P335203,9,3,object sold
9845,P335203.9.4,MI₂]-MEŠ,issāti[woman]N,,N,"['𒊩', '𒈨𒌍']",𒊩𒈨𒌍,[MI₂]-MEŠ,"['missing', 'complete']",0.5,issāti,sinništu,woman,,P335203,9,4,object sold
9846,P335203.10.1,⸢GEME₂⸣-MEŠ,amāti[maid]N,,N,"['𒊩𒆳', '𒈨𒌍']",𒊩𒆳𒈨𒌍,⸢GEME₂⸣-MEŠ,"['damaged', 'complete']",0.25,amāti,amtu,maid,,P335203,10,1,object sold
9847,P335203.10.2,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335203,10,2,object sold
9848,P335203.10.3,LU₂-MEŠ,amēlē[man]N,,N,"['𒇽', '𒈨𒌍']",𒇽𒈨𒌍,LU₂-MEŠ,"['complete', 'complete']",0.0,amēlē,awīlu,man,,P335203,10,3,object sold
9849,P335203.10.4,[an-nu]-⸢te⸣,annūte[this]DP,,DP,"['𒀭', '𒉡', '𒋼']",𒀭𒉡𒋼,[an-nu]-⸢te⸣,"['missing', 'missing', 'damaged']",0.83,annūte,annû,this,,P335203,10,4,object sold
9850,P335203.11.1,[u₂]-⸢piš⸣-ma,uppišma[contract]V,,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,[u₂]-⸢piš⸣-ma,"['missing', 'damaged', 'complete']",0.5,uppišma,epēšu,contract,,P335203,11,1,initiation of transaction
9851,P335203.11.2,{1}[da]-⸢na⸣-a.a,Dannaya[1]PN$,PN,PN,"['𒁹', '𒁕', '𒈾', '𒀀', '𒀀']",𒁹𒁕𒈾𒀀𒀀,{1}[da]-⸢na⸣-a.a,"['complete', 'missing', 'damaged', 'complete', 'complete']",0.3,Dannaya,Dannaya,1,,P335203,11,2,initiation of transaction
9852,P335203.12.1,[ina,ina[in+=for]PRP,,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,P335203,12,1,price
9853,P335203.12.2,ŠA₃,libbi[interior]N,,N,['𒊮'],𒊮,[ŠA₃],['missing'],1.0,libbi,libbu,interior,,P335203,12,2,price
9854,P335203.12.3,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335203,12,3,price
9855,P335203.12.4,⸢GIN₂⸣-MEŠ,šiqlī[a unit of weight]N,,N,"['𒂆', '𒈨𒌍']",𒂆𒈨𒌍,⸢GIN₂⸣-MEŠ,"['damaged', 'complete']",0.25,šiqlī,šiqlu,a unit of weight,,P335203,12,4,price
9856,P335203.12.5,KUG.UD,ṣarpi[silver]N,,N,"['𒆬', '𒌓']",𒆬𒌓,KUG.UD,"['complete', 'complete']",0.0,ṣarpi,ṣarpu,silver,,P335203,12,5,price
9857,P335203.13.1,[ina,ina[by]PRP,,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,by,,P335203,13,1,price
9858,P335203.13.2,01,n,NUMBER,n,['𒁹'],𒁹,[01],['missing'],1.0,,,,,P335203,13,2,price
9859,P335203.13.3,MA].NA-e,manê[a unit of weight]N,,N,"['𒈠', '𒈾', '𒂊']",𒈠𒈾𒂊,[MA].NA-e,"['missing', 'complete', 'complete']",0.33,manê,manû,a unit of weight,,P335203,13,3,price
9860,P335203.13.4,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335203,13,4,price
9861,P335203.13.5,{uru}gar-ga-mis,Gargamis[Carchemish]GN,GN,GN,"['𒌷', '𒃻', '𒂵', '𒈩']",𒌷𒃻𒂵𒈩,{URU}gar-ga-mis,"['complete', 'complete', 'complete', 'complete']",0.0,Gargamis,Gargamis,Carchemish,,P335203,13,5,price
9862,P335203.14.1,[TA,issu[from+=from]PRP,,PRP,['𒋫'],𒋫,[TA],['missing'],1.0,issu,ištu,from,,P335203,14,1,completion of transaction
9863,P335203.14.2,IGI,pān[front]N,,N,['𒅆'],𒅆,[IGI],['missing'],1.0,pān,pānu,front,,P335203,14,2,completion of transaction
9864,P335203.14.3,LU₂]-MEŠ-e,amēlē[man]N,,N,"['𒇽', '𒈨𒌍', '𒂊']",𒇽𒈨𒌍𒂊,[LU₂]-MEŠ-e,"['missing', 'complete', 'complete']",0.33,amēlē,awīlu,man,,P335203,14,3,completion of transaction
9865,P335203.14.4,an-nu-u-te,annūte[this]DP,,DP,"['𒀭', '𒉡', '𒌋', '𒋼']",𒀭𒉡𒌋𒋼,an-nu-u-te,"['complete', 'complete', 'complete', 'complete']",0.0,annūte,annû,this,,P335203,14,4,completion of transaction
9866,P335203.15.1,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335203,15,1,completion of transaction
9867,P335203.15.2,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335203,15,2,completion of transaction
9868,P335203.15.3,il]-⸢qi⸣,ilqi[purchase]V,,V,"['𒅋', '𒆥']",𒅋𒆥,[il]-⸢qi⸣,"['missing', 'damaged']",0.75,ilqi,leqû,purchase,,P335203,15,3,completion of transaction
9869,P335203.15.4,kas-pu,kaspu[money]N,,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,kaspu,kaspu,money,,P335203,15,4,confirmation of transfer 1
9870,P335203.15.5,[o],u,,u,['o'],o,[o],['missing'],1.0,,,,,P335203,15,5,confirmation of transfer 1
9871,P335203.16.1,[gam-mur,gammur[completed]AJ,,AJ,"['𒃵', '𒄯']",𒃵𒄯,[gam-mur],"['missing', 'missing']",1.0,gammur,gammuru,completed,,P335203,16,1,confirmation of transfer 1
9872,P335203.16.2,ta-din],tadin[paid]AJ,,AJ,"['𒋫', '𒁷']",𒋫𒁷,[ta-din],"['missing', 'missing']",1.0,tadin,tadnu,paid,,P335203,16,2,confirmation of transfer 1
9873,P335203.16.3,MI₂-MEŠ,issāti[woman]N,,N,"['𒊩', '𒈨𒌍']",𒊩𒈨𒌍,MI₂-MEŠ,"['complete', 'complete']",0.0,issāti,sinništu,woman,,P335203,16,3,confirmation of transfer 2
9874,P335203.16.4,šu₂-[a-te],šuāte[those]'DP,,IP,"['𒋙', '𒀀', '𒋼']",𒋙𒀀𒋼,šu₂-[a-te],"['complete', 'missing', 'missing']",0.67,šuāte,šuāti,those,,P335203,16,4,confirmation of transfer 2
9875,P335203.20.1,[kas-pu,kaspu[money]N,,N,"['𒆜', '𒁍']",𒆜𒁍,[kas-pu],"['missing', 'missing']",1.0,kaspu,kaspu,money,,P335203,20,1,penalties for litigation: penalty
9876,P335203.20.2,a-na,ana[to+=tenfold]PRP$,,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,ana,ana,to,,P335203,20,2,penalties for litigation: penalty
9877,P335203.20.3,10-MEŠ]-te,ešriātu[tenfold]AV$ešrāte,,AV,"['𒌋', '𒈨𒌍', '𒋼']",𒌋𒈨𒌍𒋼,[10-MEŠ]-te,"['missing', 'missing', 'complete']",0.67,ešrāte,ešriātu,tenfold,,P335203,20,3,penalties for litigation: penalty
9878,P335203.20.4,a-na,ana[to]PRP,,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,,P335203,20,4,penalties for litigation: penalty
9879,P335203.20.5,⸢EN⸣-[MEŠ-šu₂],bēlēšu[owner]N,,N,"['𒂗', '𒈨𒌍', '𒋙']",𒂗𒈨𒌍𒋙,⸢EN⸣-[MEŠ-šu₂],"['damaged', 'missing', 'missing']",0.83,bēlēšu,bēlu,owner,,P335203,20,5,penalties for litigation: penalty
9880,P335203.21.1,[GUR,+târu[turn//return]V'V$utâr,,V,['𒄥'],𒄥,[GUR],['missing'],1.0,utâr,târu,return,,P335203,21,1,penalties for litigation: penalty
9881,P335203.21.2,ina,ina[in]PRP,,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,P335203,21,2,penalties for litigation: penalty
9882,P335203.21.3,de-ni-šu₂],dēnīšu[lawsuit]N,,N,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,[de-ni-šu₂],"['missing', 'missing', 'missing']",1.0,dēnīšu,dīnu,lawsuit,,P335203,21,3,penalties for litigation: penalty
9883,P335203.21.4,DUG₄.DUG₄-ma,idabbubma[contest]V,,V,"['𒅗', '𒅗', '𒈠']",𒅗𒅗𒈠,DUG₄.DUG₄-ma,"['complete', 'complete', 'complete']",0.0,idabbubma,dabābu,contest,,P335203,21,4,penalties for litigation: penalty
9884,P335203.21.5,la₃,lā[not]MOD,,MOD,['𒉡'],𒉡,la₃,['complete'],0.0,lā,lā,not,,P335203,21,5,penalties for litigation: penalty
9885,P335203.21.6,[TI],ilaqqi[succeed]V,,V,['𒋾'],𒋾,[TI],['missing'],1.0,ilaqqi,leqû,succeed,,P335203,21,6,penalties for litigation: penalty
9886,P335203.23.1,[IGI,šību[witness]N,,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,P335203,23,1,witness
9887,P335203.23.2,{1}ib]-⸢na⸣-a.a,u,,u,"['𒁹', '𒅁', '𒈾', '𒀀', '𒀀']",𒁹𒅁𒈾𒀀𒀀,{[1]}[ib]-⸢na⸣-a.a,"['missing', 'missing', 'damaged', 'complete', 'complete']",0.5,,,,,P335203,23,2,witness
9888,P335203.23.3,DUMU,mār[son]N,,N,['𒌉'],𒌉,DUMU,['complete'],0.0,mār,māru,son,,P335203,23,3,witness
9889,P335203.23.4,{1}EN—MAN—DU₃,Bel-šarru-ibni[1]PN$,PN,PN,"['𒁹', '𒂗', '𒌋𒌋', '𒆕']",𒁹𒂗𒌋𒌋𒆕,{1}EN-MAN-DU₃,"['complete', 'complete', 'complete', 'complete']",0.0,Bel-šarru-ibni,Bel-šarru-ibni,1,,P335203,23,4,witness
9890,P335203.24.1,[IGI,šību[witness]N,,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,P335203,24,1,witness
9891,P335203.24.2,{1}x,u,,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,P335203,24,2,witness
9892,P335203.24.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335203,24,3,witness
9893,P335203.24.4,x]—iq-bi,u,,u,"['x', '𒅅', '𒁉']",x𒅅𒁉,[x]-iq-bi,"['missing', 'complete', 'complete']",0.33,,,,,P335203,24,4,witness
9894,P335203.24.5,{lu₂v}I₃.DU₈,atû[gatekeeper]N,,N,"['𒇽', '𒉌', '𒂃']",𒇽𒉌𒂃,{LU₂~v}I₃.DU₈,"['complete', 'complete', 'complete']",0.0,atû,atû,gatekeeper,,P335203,24,5,witness
9895,P335203.25.1,[IGI,šību[witness]N,,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,P335203,25,1,witness
9896,P335203.25.2,{1}x,u,,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,P335203,25,2,witness
9897,P335203.25.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335203,25,3,witness
9898,P335203.25.4,x]-aʾ,u,,u,"['x', '𒀪']",x𒀪,[x]-aʾ,"['missing', 'complete']",0.5,,,,,P335203,25,4,witness
