Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,lang,mask,text,line,word,annotation
1923,P522549.17.2,Ubru-Nergal[1]PN,{m}SUHUŠ-{[d]}U.GUR,Ubru-Nergal,Ubru-Nergal,1,PN,"['𒁹', '𒁼', '𒀭', '𒌋', '𒄥']",𒁹𒁼𒀭𒌋𒄥,{m}SUHUŠ-{[d]}U.GUR,"['complete', 'complete', 'missing', 'complete', 'complete']",0.2,,PN,P522549,17,2,initiation of transaction
1924,P522549.18.1,issu[from]PRP,TA,issu,ištu,from,PRP,['𒋫'],𒋫,TA,['complete'],0.0,,,P522549,18,1,completion of transaction
1925,P522549.18.2,pān[presence]N,IGI,pān,pānu,presence,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522549,18,2,completion of transaction
1926,P522549.18.3,amēlē[man]N,LU₂.MEŠ-e,amēlē,awīlu,man,N,"['𒇽', '𒈨𒌍', '𒂊']",𒇽𒈨𒌍𒂊,LU₂.MEŠ-e,"['complete', 'complete', 'complete']",0.0,,,P522549,18,3,completion of transaction
1927,P522549.18.4,annūte[this]DP,⸢a-nu-te⸣,annūte,annû,this,DP,"['𒀀', '𒉡', '𒋼']",𒀀𒉡𒋼,⸢a-nu-te⸣,"['damaged', 'damaged', 'damaged']",0.5,,,P522549,18,4,completion of transaction
1928,P522549.19.1,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522549,19,1,price
1929,P522549.19.2,libbi[interior]N,ŠA₃-[bi,libbi,libbu,interior,N,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-[bi],"['complete', 'missing']",0.5,,,P522549,19,2,price
1930,P522549.19.3,n,1/2,,,,n,['𒈦'],𒈦,[1/2],['missing'],1.0,,NUMBER,P522549,19,3,price
1931,P522549.19.4,manā[a unit of weight]N,⸢MA⸣.NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,⸢MA⸣.NA,"['damaged', 'complete']",0.25,,,P522549,19,4,price
1932,P522549.19.5,ṣarpi[silver]N,[KU₃.BABBAR],ṣarpi,ṣarpu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,[KU₃].[BABBAR],"['missing', 'missing']",1.0,,,P522549,19,5,price
1933,P522549.21.1,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522549,21,1,price
1934,P522549.21.2,manê[a unit of weight]N,ma-[ne₂-e,manê,manû,a unit of weight,N,"['𒈠', '𒉌', '𒂊']",𒈠𒉌𒂊,ma-[ne₂-e],"['complete', 'missing', 'missing']",0.67,,,P522549,21,2,price
1935,P522549.21.3,ša[of]DET,ša₂,ša,ša,of,DET,['𒃻'],𒃻,[ša₂],['missing'],1.0,,,P522549,21,3,price
1936,P522549.21.4,Gargamiš[1]GN,{uru}gar-ga-miš],Gargamiš,Gargamiš,1,GN,"['𒌷', '𒃻', '𒂵', '𒈩']",𒌷𒃻𒂵𒈩,{[URU]}[gar-ga-miš],"['missing', 'missing', 'missing', 'missing']",1.0,,GN,P522549,21,4,price
1937,P522549.22.1,ilqe[purchase]V,il-⸢qe⸣,ilqe,leqû,purchase,V,"['𒅋', '𒆥']",𒅋𒆥,il-⸢qe⸣,"['complete', 'damaged']",0.25,,,P522549,22,1,completion of transaction
1938,P522549.22.2,kaspu[money]N,[kas-pu,kaspu,kaspu,money,N,"['𒆜', '𒁍']",𒆜𒁍,[kas-pu],"['missing', 'missing']",1.0,,,P522549,22,2,confirmation of transfer 1
1939,P522549.22.3,gammur[completed]AJ,ga-mur],gammur,gammuru,completed,AJ,"['𒂵', '𒄯']",𒂵𒄯,[ga-mur],"['missing', 'missing']",1.0,,,P522549,22,3,confirmation of transfer 1
1940,P522549.23.1,tadin[paid]AJ,ta-⸢din⸣,tadin,tadnu,paid,AJ,"['𒋫', '𒁷']",𒋫𒁷,ta-⸢din⸣,"['complete', 'damaged']",0.25,,,P522549,23,1,confirmation of transfer 1
1941,P522549.23.2,issu[woman]N,[MI₂,issu,sinništu,woman,N,['𒊩'],𒊩,[MI₂],['missing'],1.0,,,P522549,23,2,confirmation of transfer 2
1942,P522549.23.3,šuātu[that]'DP,šu-a-tu₂],šuātu,šuāti,that,IP,"['𒋗', '𒀀', '𒌓']",𒋗𒀀𒌓,[šu-a-tu₂],"['missing', 'missing', 'missing']",1.0,,,P522549,23,3,confirmation of transfer 2
1943,P522549.24.1,zarpat[purchased]AJ,za-ar₂-⸢pat⸣,zarpat,zarpu,purchased,AJ,"['𒍝', '𒌒', '𒉻']",𒍝𒌒𒉻,za-ar₂-⸢pat⸣,"['complete', 'complete', 'damaged']",0.17,,,P522549,24,1,confirmation of transfer 2
1944,P522549.24.2,laqiat[acquired]AJ,[la-qi-at],laqiat,leqû,acquired,AJ,"['𒆷', '𒆥', '𒀜']",𒆷𒆥𒀜,[la-qi-at],"['missing', 'missing', 'missing']",1.0,,,P522549,24,2,confirmation of transfer 2
1945,P522549.26.1,tuāru[revocation]'N,tu-a-ru,tuāru,târu,revocation,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,tu-a-ru,"['complete', 'complete', 'complete']",0.0,,,P522549,26,1,exclusion of litigation
1946,P522549.26.2,dēnu[lawsuit]N,⸢de⸣-[e-nu],dēnu,dīnu,lawsuit,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,⸢de⸣-[e-nu],"['damaged', 'missing', 'missing']",0.83,,,P522549,26,2,exclusion of litigation
1947,P522549.26.3,dabābu[litigation]'N,⸢DUG₄.DUG₄⸣,dabābu,dabābu,litigation,V,"['𒅗', '𒅗']",𒅗𒅗,⸢DUG₄⸣.⸢DUG₄⸣,"['damaged', 'damaged']",0.5,,,P522549,26,3,exclusion of litigation
1948,P522549.27.1,laššu[(there) is not]V,la-aš₂-šu₂,laššu,laššu,(there) is not,V,"['𒆷', '𒀾', '𒋙']",𒆷𒀾𒋙,la-aš₂-šu₂,"['complete', 'complete', 'complete']",0.0,,,P522549,27,1,exclusion of litigation
1949,P522549.28.1,ṣibtu[seizure]N,ṣib-tu₂,ṣibtu,ṣibtu,seizure,N,"['𒍦', '𒌓']",𒍦𒌓,ṣib-tu₂,"['complete', 'complete']",0.0,,,P522549,28,1,guarantee clauses for slaves
1950,P522549.28.2,ina[for]PRP,ina,ina,ina,for,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522549,28,2,guarantee clauses for slaves
1951,P522549.28.3,n,01,,,,n,['01'],01,01,['complete'],0.0,,NUMBER,P522549,28,3,guarantee clauses for slaves
1952,P522549.28.4,me[(one) hundred]NU,me,me,meʾatu,(one) hundred,NU,['𒈨'],𒈨,me,['complete'],0.0,,,P522549,28,4,guarantee clauses for slaves
1953,P522549.28.5,ūmu[day]N,UD-mu,ūmu,ūmu,day,N,"['𒌓', '𒈬']",𒌓𒈬,UD-mu,"['complete', 'complete']",0.0,,,P522549,28,5,guarantee clauses for slaves
1954,P522549.29.1,sartu[fraud]N,sa-ar-tu₂,sartu,sartu,fraud,N,"['𒊓', '𒅈', '𒌓']",𒊓𒅈𒌓,sa-ar-tu₂,"['complete', 'complete', 'complete']",0.0,,,P522549,29,1,guarantee clauses for slaves
1955,P522549.29.2,ina[for]PRP,ina,ina,ina,for,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522549,29,2,guarantee clauses for slaves
1956,P522549.29.3,kal[all]'AJ,kal₃,kal,kalû,all,N,['𒆕'],𒆕,kal₃,['complete'],0.0,,,P522549,29,3,guarantee clauses for slaves
1957,P522549.29.4,+šattu[year]N$šunāti,MU.MEŠ,šunāti,šattu,year,N,"['𒈬', '𒈨𒌍']",𒈬𒈨𒌍,MU.MEŠ,"['complete', 'complete']",0.0,,,P522549,29,4,guarantee clauses for slaves
1958,P522549.30.1,mannu[whoever]'XP,man-nu,mannu,mannu,whoever,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,,,P522549,30,1,penalties for litigation: contravention
1959,P522549.30.2,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522549,30,2,penalties for litigation: contravention
1960,P522549.30.3,urkiš[later]AV,ur-kiš,urkiš,urkiš,later,AV,"['𒌨', '𒆧']",𒌨𒆧,ur-kiš,"['complete', 'complete']",0.0,,,P522549,30,3,penalties for litigation: contravention
1961,P522549.30.4,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522549,30,4,penalties for litigation: contravention
1962,P522549.30.5,matīma[ever]AV,ma-ti-ma,matīma,matīma,ever,AV,"['𒈠', '𒋾', '𒈠']",𒈠𒋾𒈠,ma-ti-ma,"['complete', 'complete', 'complete']",0.0,,,P522549,30,5,penalties for litigation: contravention
1963,P522549.31.1,ibbalkatūni[transgress]V,i-bal-kat₃-u-ni,ibbalkatūni,nabalkutu,transgress,V,"['𒄿', '𒁄', '𒆑', '𒌋', '𒉌']",𒄿𒁄𒆑𒌋𒉌,i-bal-kat₃-u-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,P522549,31,1,penalties for litigation: contravention
1964,P522549.32.1,kaspi[money]N,kas-pi,kaspi,kaspu,money,N,"['𒆜', '𒉿']",𒆜𒉿,kas-pi,"['complete', 'complete']",0.0,,,P522549,32,1,penalties for litigation: penalty
1965,P522549.32.2,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522549,32,2,penalties for litigation: penalty
1966,P522549.32.3,+ešriātu[tenfold]AV$ešrāte,10.MEŠ,ešrāte,ešriātu,tenfold,AV,"['𒌋', '𒈨𒌍']",𒌋𒈨𒌍,10.MEŠ,"['complete', 'complete']",0.0,,,P522549,32,3,penalties for litigation: penalty
1967,P522549.32.4,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,,P522549,32,4,penalties for litigation: penalty
1968,P522549.32.5,bēlīšu[owner]N,EN.MEŠ-šu₂,bēlīšu,bēlu,owner,N,"['𒂗', '𒈨𒌍', '𒋙']",𒂗𒈨𒌍𒋙,EN.MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,,P522549,32,5,penalties for litigation: penalty
1969,P522549.33.1,utâr[return]V,u₂-GUR,utâr,târu,return,V,"['𒌑', '𒄥']",𒌑𒄥,u₂-GUR,"['complete', 'complete']",0.0,,,P522549,33,1,penalties for litigation: penalty
1970,P522549.34.1,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522549,34,1,penalties for litigation: penalty
1971,P522549.34.2,dēnīšu[lawsuit]N,de-ni-šu₂,dēnīšu,dīnu,lawsuit,N,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,de-ni-šu₂,"['complete', 'complete', 'complete']",0.0,,,P522549,34,2,penalties for litigation: penalty
1972,P522549.34.3,idabbub[contest]V,DUG₄.DUG₄,idabbub,dabābu,contest,V,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,,,P522549,34,3,penalties for litigation: penalty
1973,P522549.35.1,lā[not]MOD,la,lā,lā,not,MOD,['𒆷'],𒆷,la,['complete'],0.0,,,P522549,35,1,penalties for litigation: penalty
1974,P522549.35.2,ilaqqe[succeed]V,i-laq-qe,ilaqqe,leqû,succeed,V,"['𒄿', '𒋃', '𒆥']",𒄿𒋃𒆥,i-laq-qe,"['complete', 'complete', 'complete']",0.0,,,P522549,35,2,penalties for litigation: penalty
1975,P522549.37.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522549,37,1,witness
1976,P522549.37.2,Marduk-šarru-uṣur[1]PN,{m}{d}ŠU₂-MAN-PAB,Marduk-šarru-uṣur,Marduk-šarru-uṣur,1,PN,"['𒁹', '𒀭', '𒋙', '𒌋𒌋', '𒉽']",𒁹𒀭𒋙𒌋𒌋𒉽,{m}{d}ŠU₂-MAN-PAB,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522549,37,2,witness
1977,P522549.37.3,šaknu[governor]N,GAR-nu,šaknu,šaknu,governor,N,"['𒃻', '𒉡']",𒃻𒉡,GAR-nu,"['complete', 'complete']",0.0,,,P522549,37,3,witness
1978,P522549.38.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522549,38,1,witness
1979,P522549.38.2,Seʾ-dilani[1]PN,{m}se-ʾ-dil-a-ni,Seʾ-dilani,Seʾ-dilani,1,PN,"['𒁹', '𒋛', '𒀪', '𒀸', '𒀀', '𒉌']",𒁹𒋛𒀪𒀸𒀀𒉌,{m}se-ʾ-dil-a-ni,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522549,38,2,witness
1980,P522549.39.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522549,39,1,witness
1981,P522549.39.2,Aya-ahhe[1]PN,{m}a-a-PAB.ME,Aya-ahhe,Aya-ahhe,1,PN,"['𒁹', '𒀀', '𒀀', '𒉽', '𒈨']",𒁹𒀀𒀀𒉽𒈨,{m}a-a-PAB.ME,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522549,39,2,witness
1982,P522549.39.3,ṭupšarru[scribe]N,A.BA,ṭupšarru,ṭupšarru,scribe,N,"['𒀀', '𒁀']",𒀀𒁀,A.BA,"['complete', 'complete']",0.0,,,P522549,39,3,witness
1983,P522549.40.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522549,40,1,witness
1984,P522549.40.2,Qurdi[1]PN,{m}qur-di-i,Qurdi,Qurdi,1,PN,"['𒁹', '𒄥', '𒁲', '𒄿']",𒁹𒄥𒁲𒄿,{m}qur-di-i,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522549,40,2,witness
1985,P522549.41.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522549,41,1,witness
1986,P522549.41.2,Seʾ-mabaʾ[1]PN,{m}se-ʾ-ma-ba-ʾ,Seʾ-mabaʾ,Seʾ-mabaʾ,1,PN,"['𒁹', '𒋛', '𒀪', '𒈠', '𒁀', '𒀪']",𒁹𒋛𒀪𒈠𒁀𒀪,{m}se-ʾ-ma-ba-ʾ,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522549,41,2,witness
1987,P522549.42.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522549,42,1,witness
1988,P522549.42.2,Nergal-ahu-uṣur[1]PN,{m}U.GUR-PAB-PAB,Nergal-ahu-uṣur,Nergal-ahu-uṣur,1,PN,"['𒁹', '𒌋', '𒄥', '𒉽', '𒉽']",𒁹𒌋𒄥𒉽𒉽,{m}U.GUR-PAB-PAB,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522549,42,2,witness
1989,P522549.43.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522549,43,1,witness
1990,P522549.43.2,Tarhunza-pi[1]PN,{m}tar-hu-un-za-pi,Tarhunza-pi,Tarhunza-pi,1,PN,"['𒁹', '𒋻', '𒄷', '𒌦', '𒍝', '𒉿']",𒁹𒋻𒄷𒌦𒍝𒉿,{m}tar-hu-un-za-pi,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522549,43,2,witness
1991,P522549.44.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522549,44,1,witness
1992,P522549.44.2,Huzurara[1]PN,{m}hu-zu-ra-ra,Huzurara,Huzurara,1,PN,"['𒁹', '𒄷', '𒍪', '𒊏', '𒊏']",𒁹𒄷𒍪𒊏𒊏,{m}hu-zu-ra-ra,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522549,44,2,witness
1993,P522549.45.1,Addaru[1]MN,{iti}ŠE,Addaru,Addaru,1,MN,"['𒌗', '𒊺']",𒌗𒊺,{ITI}ŠE,"['complete', 'complete']",0.0,,MN,P522549,45,1,date
1994,P522549.45.2,u,UD-03-KAM₂,,,,u,"['𒌓', '0₃', '𒆚']",𒌓0₃𒆚,UD-03-KAM₂,"['complete', 'complete', 'complete']",0.0,,,P522549,45,2,date
1995,P522549.45.3,limmu[eponym (of year)]N,lim-mu,limmu,līmu,eponym (of year),N,"['𒅆', '𒈬']",𒅆𒈬,lim-mu,"['complete', 'complete']",0.0,,,P522549,45,3,date
