Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,lang,mask,text,line,word,annotation
1614,P522586.12.1,šar[king]N,MAN,šar,šarru,king,N,['𒌋𒌋'],𒌋𒌋,MAN,['complete'],0.0,,,P522586,12,1,penalties for litigation: penalty
1615,P522586.12.2,Mat-Aššur[1]GN,KUR-aš-[šur{ki]},Mat-Aššur,Mat-Aššur,1,GN,"['𒆳', '𒀸', '𒋩', '𒆠']",𒆳𒀸𒋩𒆠,KUR-aš-[šur]{[KI]},"['complete', 'complete', 'missing', 'missing']",0.5,,GN,P522586,12,2,penalties for litigation: penalty
1616,P522586.12.3,pāhiti[governor]N,{lu₂}EN.NAM,pāhiti,pīhātu,governor,N,"['𒇽', '𒂗', '𒉆']",𒇽𒂗𒉆,{LU₂}EN.NAM,"['complete', 'complete', 'complete']",0.0,,,P522586,12,3,penalties for litigation: penalty
1617,P522586.12.4,Šu-x-x[1]GN,{uru}šu-x-x,Šu-x-x,Šu-x-x,1,GN,"['𒌷', '𒋗', 'X', 'X']",𒌷𒋗XX,{URU}šu-x-x,"['complete', 'complete', 'complete', 'complete']",0.0,,GN,P522586,12,4,penalties for litigation: penalty
1618,P522586.13.1,kaspu[money]N,⸢kas⸣-pu,kaspu,kaspu,money,N,"['𒆜', '𒁍']",𒆜𒁍,⸢kas⸣-pu,"['damaged', 'complete']",0.25,,,P522586,13,1,penalties for litigation: penalty
1619,P522586.13.2,ana[to]PRP,a-[na],ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-[na],"['complete', 'missing']",0.5,,,P522586,13,2,penalties for litigation: penalty
1620,P522586.13.3,+ešriātu[tenfold]AV$ešrāte,10.MEŠ,ešrāte,ešriātu,tenfold,AV,"['𒌋', '𒈨𒌍']",𒌋𒈨𒌍,10.MEŠ,"['complete', 'complete']",0.0,,,P522586,13,3,penalties for litigation: penalty
1621,P522586.13.4,ina[to]PRP,ina,ina,ina,to,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522586,13,4,penalties for litigation: penalty
1622,P522586.13.5,bēlīšu[owner]N,EN-šu₂,bēlīšu,bēlu,owner,N,"['𒂗', '𒋙']",𒂗𒋙,EN-šu₂,"['complete', 'complete']",0.0,,,P522586,13,5,penalties for litigation: penalty
1623,P522586.13.6,utâr[return]V,u₂-GUR,utâr,târu,return,V,"['𒌑', '𒄥']",𒌑𒄥,u₂-GUR,"['complete', 'complete']",0.0,,,P522586,13,6,penalties for litigation: penalty
1624,P522586.14.1,ina[in]PRP,[ina,ina,ina,in,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,,P522586,14,1,penalties for litigation: penalty
1625,P522586.14.2,dēnīšu[lawsuit]N,de-ni-šu₂],dēnīšu,dīnu,lawsuit,N,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,[de-ni-šu₂],"['missing', 'missing', 'missing']",1.0,,,P522586,14,2,penalties for litigation: penalty
1626,P522586.14.3,idabbub[contest]V,⸢DUG₄.DUG₄⸣,idabbub,dabābu,contest,V,"['𒅗', '𒅗']",𒅗𒅗,⸢DUG₄⸣.⸢DUG₄⸣,"['damaged', 'damaged']",0.5,,,P522586,14,3,penalties for litigation: penalty
1627,P522586.15.1,lā[not]MOD,[la,lā,lā,not,MOD,['𒆷'],𒆷,[la],['missing'],1.0,,,P522586,15,1,penalties for litigation: penalty
1628,P522586.15.2,ilaqqe[succeed]V,i]-⸢laq⸣-[qe],ilaqqe,leqû,succeed,V,"['𒄿', '𒋃', '𒆥']",𒄿𒋃𒆥,[i]-⸢laq⸣-[qe],"['missing', 'damaged', 'missing']",0.83,,,P522586,15,2,penalties for litigation: penalty
