Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
6749,P527142.2.1,kunuk[seal]N,{[na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,,,P527142,2,1,seal identification
6750,P527142.2.2,Issar-ila’i[1]PN,{m]}15-DINGIR-a-⸢a⸣,Issar-ila’i,Issar-ila’i,1,PN,"['𒁹', '𒌋𒐊', '𒀭', '𒀀', '𒀀']",𒁹𒌋𒐊𒀭𒀀𒀀,{[m]}⸢15⸣-DINGIR-a-⸢a⸣,"['missing', 'damaged', 'complete', 'complete', 'damaged']",0.4,PN,,P527142,2,2,seal identification
6751,P527142.3.1,mār[son]N,[A,mār,māru,son,N,['𒀀'],𒀀,[A],['missing'],1.0,,,P527142,3,1,seal identification
6752,P527142.3.2,+Marduk-abuʾa[]PN$,{m}{d]}ŠU₂-AD-u-a,Marduk-abuʾa,Marduk-abuʾa,1,PN,"['𒁹', '𒀭', '𒋙', '𒀜', '𒌋', '𒀀']",𒁹𒀭𒋙𒀜𒌋𒀀,{[m]}{[d]}ŠU₂-AD-u-a,"['missing', 'missing', 'complete', 'complete', 'complete', 'complete']",0.33,PN,,P527142,3,2,seal identification
6753,P527142.4.1,+Badiadinayu[of Badiadin]EN$,{[uru}ba-di-a]-din-a-a,Badiadinayu,Badiadinayu,of Badiadin,EN,"['𒌷', '𒁀', '𒁲', '𒀀', '𒁷', '𒀀', '𒀀']",𒌷𒁀𒁲𒀀𒁷𒀀𒀀,{[URU]}[ba-di-a]-din-a-a,"['missing', 'missing', 'missing', 'missing', 'complete', 'complete', 'complete']",0.57,,,P527142,4,1,seal identification
6754,P527142.5.1,urdu[servant]N,[ARAD,urdu,ardu,servant,N,['𒀴'],𒀴,[ARAD],['missing'],1.0,,,P527142,5,1,object sold
6755,P527142.5.2,+x-Issar[]PN$,{m}x-x]-15,x-Issar,x-Issar,1,PN,"['𒁹', 'X', 'X', '𒌋𒐊']",𒁹XX𒌋𒐊,{[m]}[x-x]-15,"['missing', 'missing', 'missing', 'complete']",0.75,PN,,P527142,5,2,object sold
6756,P527142.5.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,,P527142,5,3,object sold
6757,P527142.5.4,Ubru-Issar[1]PN,{m}⸢SUHUŠ⸣-15,Ubru-Issar,Ubru-Issar,1,PN,"['𒁹', '𒁼', '𒌋𒐊']",𒁹𒁼𒌋𒐊,{m}⸢SUHUŠ⸣-15,"['complete', 'damaged', 'complete']",0.17,PN,,P527142,5,4,object sold
6758,P527142.9.1,u,[x,,,,u,['X'],X,[x],['missing'],1.0,,,P527142,9,1,object sold
6759,P527142.9.2,u,x,,,,u,['X'],X,[x],['missing'],1.0,,,P527142,9,2,object sold
6760,P527142.9.3,u,x],,,,u,['X'],X,[x],['missing'],1.0,,,P527142,9,3,object sold
6761,P527142.9.4,X,DINGIR,,,,X,['𒀭'],𒀭,DINGIR,['complete'],0.0,,,P527142,9,4,object sold
6762,P527142.9.5,X,IGI,,,,X,['𒅆'],𒅆,IGI,['complete'],0.0,,,P527142,9,5,object sold
6763,P527142.9.6,X,GAR,,,,X,['𒃻'],𒃻,GAR,['complete'],0.0,,,P527142,9,6,object sold
6764,P527142.9.7,X,ME,,,,X,['𒈨'],𒈨,ME,['complete'],0.0,,,P527142,9,7,object sold
6765,P527142.9.8,X,ŠU₂,,,,X,['𒋙'],𒋙,ŠU₂,['complete'],0.0,,,P527142,9,8,object sold
6766,P527142.10.1,+x[]PN$,{[f}x-x-x],x,x,1,PN,"['𒊩', 'X', 'X', 'X']",𒊩XXX,{[f]}[x-x-x],"['missing', 'missing', 'missing', 'missing']",1.0,PN,,P527142,10,1,object sold
6767,P527142.10.2,amtišu[female slave]N,GEME₂-šu₂,amtišu,amtu,female slave,N,"['𒊩𒆳', '𒋙']",𒊩𒆳𒋙,GEME₂-šu₂,"['complete', 'complete']",0.0,,,P527142,10,2,object sold
6768,P527142.11.1,uppišma[contract]V,[u₂-piš-ma,uppišma,epēšu,contract,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,[u₂-piš-ma],"['missing', 'missing', 'missing']",1.0,,,P527142,11,1,initiation of transaction
6769,P527142.11.2,Šulmu-šarri[1]PN,{m]}⸢DI⸣-mu-MAN,Šulmu-šarri,Šulmu-šarri,1,PN,"['𒁹', '𒁲', '𒈬', '𒌋𒌋']",𒁹𒁲𒈬𒌋𒌋,{[m]}⸢DI⸣-mu-MAN,"['missing', 'damaged', 'complete', 'complete']",0.38,PN,,P527142,11,2,initiation of transaction
6770,P527142.12.1,ina[at]PRP,[ina,ina,ina,at,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,,P527142,12,1,price
6771,P527142.12.2,libbi[interior]N,ŠA₃-bi,libbi,libbu,interior,N,"['𒊮', '𒁉']",𒊮𒁉,[ŠA₃-bi],"['missing', 'missing']",1.0,,,P527142,12,2,price
6772,P527142.12.3,n,x,,,,n,['X'],X,[x],['missing'],1.0,NUMBER,,P527142,12,3,price
6773,P527142.12.4,manā[a unit of weight]N,MA.NA],manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,[MA].[NA],"['missing', 'missing']",1.0,,,P527142,12,4,price
6774,P527142.12.5,ṣarpi[silver]N,KU₃.BABBAR,ṣarpi,ṣarpu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,,P527142,12,5,price
6775,P527142.12.6,issu[from]PRP,TA,issu,ištu,from,PRP,['𒋫'],𒋫,TA,['complete'],0.0,,,P527142,12,6,completion of transaction
6776,P527142.12.7,Issar-ila’i[1]PN,{m}15-DINGIR-a-a,Issar-ila’i,Issar-ila’i,1,PN,"['𒁹', '𒌋𒐊', '𒀭', '𒀀', '𒀀']",𒁹𒌋𒐊𒀭𒀀𒀀,{m}15-DINGIR-a-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527142,12,7,completion of transaction
6777,P527142.13.1,ilqe[purchase]V,[il-qe,ilqe,leqû,purchase,V,"['𒅋', '𒆥']",𒅋𒆥,[il-qe],"['missing', 'missing']",1.0,,,P527142,13,1,completion of transaction
6778,P527142.13.2,kaspu[money]N,kas-pu,kaspu,kaspu,money,N,"['𒆜', '𒁍']",𒆜𒁍,[kas-pu],"['missing', 'missing']",1.0,,,P527142,13,2,confirmation of transfer 1
6779,P527142.13.3,gammur[completed]AJ,gam]-mur,gammur,gammuru,completed,AJ,"['𒃵', '𒄯']",𒃵𒄯,[gam]-mur,"['missing', 'complete']",0.5,,,P527142,13,3,confirmation of transfer 1
6780,P527142.13.4,tadin[paid]AJ,ta-din,tadin,tadnu,paid,AJ,"['𒋫', '𒁷']",𒋫𒁷,ta-din,"['complete', 'complete']",0.0,,,P527142,13,4,confirmation of transfer 1
6781,P527142.14.1,issu[woman]N,[MI₂,issu,sinništu,woman,N,['𒊩'],𒊩,[MI₂],['missing'],1.0,,,P527142,14,1,confirmation of transfer 2
6782,P527142.14.2,šuātu[that]'DP,šu₂-a-tu₂],šuātu,šuāti,that,IP,"['𒋙', '𒀀', '𒌓']",𒋙𒀀𒌓,[šu₂-a-tu₂],"['missing', 'missing', 'missing']",1.0,,,P527142,14,2,confirmation of transfer 2
6783,P527142.14.3,zarip[purchased]AJ,⸢za⸣-rip,zarip,zarpu,purchased,AJ,"['𒍝', '𒆗']",𒍝𒆗,⸢za⸣-rip,"['damaged', 'complete']",0.25,,,P527142,14,3,confirmation of transfer 2
6784,P527142.14.4,laqe[acquired]AJ,la-qe,laqe,leqû,acquired,AJ,"['𒆷', '𒆥']",𒆷𒆥,la-qe,"['complete', 'complete']",0.0,,,P527142,14,4,confirmation of transfer 2
6785,P527142.15.1,tuāru[revocation]'N,[tu₂-a-ru,tuāru,târu,revocation,V,"['𒌓', '𒀀', '𒊒']",𒌓𒀀𒊒,[tu₂-a-ru],"['missing', 'missing', 'missing']",1.0,,,P527142,15,1,exclusion of litigation
6786,P527142.15.2,dēni[lawsuit]N,de]-⸢e⸣-ni,dēni,dīnu,lawsuit,N,"['𒁲', '𒂊', '𒉌']",𒁲𒂊𒉌,[de]-⸢e⸣-ni,"['missing', 'damaged', 'complete']",0.5,,,P527142,15,2,exclusion of litigation
6787,P527142.16.1,dabābu[litigation]'N,[DUG₄.DUG₄,dabābu,dabābu,litigation,V,"['𒅗', '𒅗']",𒅗𒅗,[DUG₄].[DUG₄],"['missing', 'missing']",1.0,,,P527142,16,1,exclusion of litigation
6788,P527142.16.2,lāšu[(there) is not]V,la-a]-⸢šu₂⸣,lāšu,laššu,(there) is not,V,"['𒆷', '𒀀', '𒋙']",𒆷𒀀𒋙,[la-a]-⸢šu₂⸣,"['missing', 'missing', 'damaged']",0.83,,,P527142,16,2,exclusion of litigation
6789,P527142.16.3,mannu[whoever]'XP,man-nu,mannu,mannu,whoever,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,,,P527142,16,3,penalties for litigation: contravention
6790,P527142.17.1,ša[that]REL,[ša₂,ša,ša,who,REL,['𒃻'],𒃻,[ša₂],['missing'],1.0,,,P527142,17,1,penalties for litigation: contravention
6791,P527142.17.2,iparrakūni[contravene]V,GIL,iparrakūni,parāku,contravene,V,['𒄃'],𒄃,[GIL],['missing'],1.0,,,P527142,17,2,penalties for litigation: contravention
6792,P527142.17.3,lū[may]MOD,lu,lū,lū,may,MOD,['𒇻'],𒇻,[lu],['missing'],1.0,,,P527142,17,3,penalties for litigation: contravention
6793,P527142.17.4,Issar-ila’i[1]PN,{m}15-DINGIR]-a-a,Issar-ila’i,Issar-ila’i,1,PN,"['𒁹', '𒌋𒐊', '𒀭', '𒀀', '𒀀']",𒁹𒌋𒐊𒀭𒀀𒀀,{[m]}[15-DINGIR]-a-a,"['missing', 'missing', 'missing', 'complete', 'complete']",0.6,PN,,P527142,17,4,penalties for litigation: contravention
6794,P527142.22.1,lā[not]MOD,[la,lā,lā,not,MOD,['𒆷'],𒆷,[la],['missing'],1.0,,,P527142,22,1,none
6795,P527142.22.2,+leqû[take//succeed]V'V$ilaqqe,i-laq]-qe,ilaqqe,leqû,succeed,V,"['𒄿', '𒋃', '𒆥']",𒄿𒋃𒆥,[i-laq]-qe,"['missing', 'missing', 'complete']",0.67,,,P527142,22,2,none
