Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
26070,P335146.2.1,ku-um,kūm[instead of]PRP,,PRP,"['𒆪', '𒌝']",𒆪𒌝,ku-um,"['complete', 'complete']",0.0,kūm,kūm,instead of,,P335146,2,1,seal identification
26071,P335146.2.2,{na₄}KIŠIB-šu₂,kunukkīšu[seal]N,,N,"['𒉌𒌓', '𒈩', '𒋙']",𒉌𒌓𒈩𒋙,{NA₄}KIŠIB-šu₂,"['complete', 'complete', 'complete']",0.0,kunukkīšu,kunukku,seal,,P335146,2,2,seal identification
26072,P335146.2.3,ṣu-⸢pur⸣-šu₂,ṣupuršu[fingernail]N,,N,"['𒍮', '𒁓', '𒋙']",𒍮𒁓𒋙,ṣu-⸢pur⸣-šu₂,"['complete', 'damaged', 'complete']",0.17,ṣupuršu,ṣupru,fingernail,,P335146,2,3,seal identification
26073,P335146.2.4,GAR-⸢un⸣,iškun[place]V,,V,"['𒃻', '𒌦']",𒃻𒌦,GAR-⸢un⸣,"['complete', 'damaged']",0.25,iškun,šakānu,place,,P335146,2,4,seal identification
26074,P335146.6.1,ṣu-pur,ṣupur[fingernail]N,,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,P335146,6,1,seal identification
26075,P335146.6.2,{1}aš-šur—PAB-ir,Aššur-naṣir[1]PN,PN,PN,"['𒁹', '𒀸', '𒋩', '𒉽', '𒅕']",𒁹𒀸𒋩𒉽𒅕,{1}aš-šur-PAB-ir,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Aššur-naṣir,Aššur-naṣir,1,,P335146,6,2,seal identification
26076,P335146.6.3,EN,bēl[owner]N,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P335146,6,3,seal identification
26077,P335146.6.4,LU₂,amēli[man]N,,N,['𒇽'],𒇽,LU₂,['complete'],0.0,amēli,awīlu,man,,P335146,6,4,seal identification
26078,P335146.6.5,{1}PAB—le-⸢ʾi-ti⸣,Ahu-leʾuti[1]PN,PN,PN,"['𒁹', '𒉽', '𒇷', '𒀪', '𒋾']",𒁹𒉽𒇷𒀪𒋾,{1}PAB-le-⸢ʾi-ti⸣,"['complete', 'complete', 'complete', 'damaged', 'damaged']",0.2,Ahu-leʾuti,Ahu-leʾuti,1,,P335146,6,5,seal identification
26079,P335146.7.1,ARAD-šu₂,urdīšu[servant]N,,N,"['𒀴', '𒋙']",𒀴𒋙,ARAD-šu₂,"['complete', 'complete']",0.0,urdīšu,ardu,servant,,P335146,7,1,initiation of transaction
