Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word,annotation
7850,P514319.14.2,X,UD.5.KAM₂⸣,,,,X,"['𒌓', '𒐊', '𒆚']",𒌓𒐊𒆚,UD.⸢5⸣.⸢KAM₂⸣,"['complete', 'damaged', 'damaged']",0.33,,P514319,14,2,date
7851,P514319.16.1,limmu[eponym (of year)]N,⸢lim⸣-mu,limmu,līmu,eponym (of year),N,"['𒅆', '𒈬']",𒅆𒈬,⸢lim⸣-mu,"['damaged', 'complete']",0.25,,P514319,16,1,date
7852,P514319.16.2,Aššur-gimillu-tere[1]PN,{m}aš+⸢šur-ŠU⸣-GUR,Aššur-gimillu-tere,Aššur-gimillu-tere,1,PN,"['𒁹', '𒀸', '𒋩', '𒋗', '𒄥']",𒁹𒀸𒋩𒋗𒄥,{m}aš+⸢šur-ŠU⸣-GUR,"['complete', 'complete', 'damaged', 'damaged', 'complete']",0.2,PN,P514319,16,2,date
7853,P514319.17.1,ṣarpu[silver]N,KU₃.⸢BABBAR⸣,ṣarpu,ṣarpu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,KU₃.⸢BABBAR⸣,"['complete', 'damaged']",0.25,,P514319,17,1,other clauses
7854,P514319.17.2,u,[x]-⸢x⸣-ša₂,,,,u,"['X', 'X', '𒃻']",XX𒃻,[x]-⸢x⸣-ša₂,"['missing', 'damaged', 'complete']",0.5,,P514319,17,2,other clauses
7855,P514319.17.3,u,i-⸢x-x⸣,,,,u,"['𒄿', 'X', 'X']",𒄿XX,i-⸢x-x⸣,"['complete', 'damaged', 'damaged']",0.33,,P514319,17,3,other clauses
7856,P514319.18.1,šību[witness]N,[IGI],šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,P514319,18,1,witness
7857,P514319.18.2,Pi-x[1]PN,{⸢m⸣}pi-⸢x-x-x⸣,Pi-x,Pi-x,1,PN,"['𒁹', '𒉿', 'X', 'X', 'X']",𒁹𒉿XXX,{⸢m⸣}pi-⸢x-x-x⸣,"['damaged', 'complete', 'damaged', 'damaged', 'damaged']",0.4,PN,P514319,18,2,witness
7858,P514319.18.3,u,[(x,,,,u,['X'],X,[x],['missing'],1.0,,P514319,18,3,witness
7859,P514319.18.4,u,x,,,,u,['X'],X,[x],['missing'],1.0,,P514319,18,4,witness
7860,P514319.18.5,u,x)],,,,u,['X'],X,[x],['missing'],1.0,,P514319,18,5,witness
