Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
1958,P522507.2.1,issu[woman]N,MI₂,N,['𒊩'],𒊩,MI₂,['complete'],0.0,issu,sinništu,woman,,P522507,2,1,object sold
1959,P522507.2.2,ša[of]DET,ša,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P522507,2,2,object sold
1960,P522507.2.3,u,{1}[x,u,"['𒁹', 'X']",𒁹X,{1}[x],"['complete', 'missing']",0.5,,,,,P522507,2,3,object sold
1961,P522507.2.4,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522507,2,4,object sold
1962,P522507.2.5,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522507,2,5,object sold
1963,P522507.2.6,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522507,2,6,object sold
1964,P522507.2.7,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522507,2,7,object sold
1965,P522507.2.8,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P522507,2,8,object sold
1966,P522507.3.1,ša[of]DET,ša,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P522507,3,1,object sold
1967,P522507.3.2,+Birtu[]GN$Birti,{uru}bir-ti,GN,"['𒌷', '𒄵', '𒋾']",𒌷𒄵𒋾,{URU}bir-ti,"['complete', 'complete', 'complete']",0.0,Birti,Birtu,1,GN,P522507,3,2,object sold
1968,P522507.3.3,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522507,3,3,object sold
1969,P522507.3.4,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522507,3,4,object sold
1970,P522507.3.5,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522507,3,5,object sold
1971,P522507.3.6,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P522507,3,6,object sold
1972,P522507.4.1,ša[who]REL,ša,REL,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,who,,P522507,4,1,object sold
1973,P522507.4.2,qāt[in charge of]PRP,ŠU,N,['𒋗'],𒋗,ŠU,['complete'],0.0,qāt,qātu,in charge of,,P522507,4,2,object sold
1974,P522507.4.3,pāhiti[governor]N,{lu₂}EN.NAM,N,"['𒇽', '𒂗', '𒉆']",𒇽𒂗𒉆,{LU₂}EN.NAM,"['complete', 'complete', 'complete']",0.0,pāhiti,pīhātu,governor,,P522507,4,3,object sold
1975,P522507.4.4,ša[of]DET,⸢ša⸣,DET,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,ša,ša,of,,P522507,4,4,object sold
1976,P522507.4.5,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522507,4,5,object sold
1977,P522507.4.6,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522507,4,6,object sold
1978,P522507.4.7,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P522507,4,7,object sold
1979,P522507.5.1,Nabu-šimanni[1]PN,{1}{d}PA-HAL-ni,PN,"['𒁹', '𒀭', '𒉺', '𒄬', '𒉌']",𒁹𒀭𒉺𒄬𒉌,{1}{d}PA-HAL-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Nabu-šimanni,Nabu-šimanni,1,PN,P522507,5,1,completion of transaction
1980,P522507.5.2,masennu[treasurer]N,{lu₂}AGRIG,N,"['𒇽', '𒅆𒁾']",𒇽𒅆𒁾,{LU₂}AGRIG,"['complete', 'complete']",0.0,masennu,mašennu,treasurer,,P522507,5,2,completion of transaction
1981,P522507.5.3,ša[of]DET,⸢ša⸣,DET,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,ša,ša,of,,P522507,5,3,completion of transaction
1982,P522507.5.4,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522507,5,4,completion of transaction
1983,P522507.5.5,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522507,5,5,completion of transaction
1984,P522507.5.6,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P522507,5,6,completion of transaction
1985,P522507.6.1,kūm[instead of]PRP,ku-um,PRP,"['𒆪', '𒌝']",𒆪𒌝,ku-um,"['complete', 'complete']",0.0,kūm,kūm,instead of,,P522507,6,1,object sold
1986,P522507.6.2,+Šulmu-ahhe[]PN$,{1}šul₃-mu-PAP-⸢MEŠ⸣,PN,"['𒁹', '𒁲', '𒈬', '𒉽', '𒈨𒌍']",𒁹𒁲𒈬𒉽𒈨𒌍,{1}šul₃-mu-PAP-⸢MEŠ⸣,"['complete', 'complete', 'complete', 'complete', 'damaged']",0.1,Šulmu-ahhe,Šulmu-ahhe,1,PN,P522507,6,2,object sold
1987,P522507.6.3,u,0,u,['0'],0,[0],['missing'],1.0,,,,,P522507,6,3,object sold
1988,P522507.7.1,urdušu[servant]N,{lu₂}ARAD-šu₂,N,"['𒇽', '𒀴', '𒋙']",𒇽𒀴𒋙,{LU₂}ARAD-šu₂,"['complete', 'complete', 'complete']",0.0,urdušu,ardu,servant,,P522507,7,1,object sold
