Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
4551,P496503.2.1,kunuk[seal]N,{na₄}KIŠIB,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,P496503,2,1,seal identification
4552,P496503.2.2,+Handa-buri[]PN$,{1}ha-an-da-bu-ri,PN,PN,"['𒁹', '𒄩', '𒀭', '𒁕', '𒁍', '𒊑']",𒁹𒄩𒀭𒁕𒁍𒊑,{1}ha-an-da-bu-ri,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Handa-buri,Handa-buri,1,P496503,2,2,seal identification
4553,P496503.3.1,bēl[owner]N,EN,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,P496503,3,1,seal identification
4554,P496503.3.2,amtīšu[maid]N,GEME₂-šu₂,,N,"['𒊩𒆳', '𒋙']",𒊩𒆳𒋙,GEME₂-šu₂,"['complete', 'complete']",0.0,amtīšu,amtu,maid,P496503,3,2,seal identification
4555,P496503.3.3,tadāni[giving]'N,SUM-ni,,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,tadāni,tadānu,giving,P496503,3,3,seal identification
4556,P496503.7.1,+Urkittu-hammat[]PN$,{f}{d}ur-kit-tum-ha-mat,PN,PN,"['𒊩', '𒀭', '𒌨', '𒆤', '𒌈', '𒄩', '𒆳']",𒊩𒀭𒌨𒆤𒌈𒄩𒆳,{f}{d}ur-kit-tum-ha-mat,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Urkittu-hammat,Urkittu-hammat,1,P496503,7,1,object sold
4557,P496503.7.2,amtušu[maid]N,GEME₂-šu₂,,N,"['𒊩𒆳', '𒋙']",𒊩𒆳𒋙,GEME₂-šu₂,"['complete', 'complete']",0.0,amtušu,amtu,maid,P496503,7,2,object sold
4558,P496503.8.1,n,4,NUMBER,n,['𒐉'],𒐉,4,['complete'],0.0,,,,P496503,8,1,object sold
4559,P496503.8.2,rūṭu[a unit of length]N,ru-ṭu,,N,"['𒊒', '𒂅']",𒊒𒂅,ru-ṭu,"['complete', 'complete']",0.0,rūṭu,rūṭu,a unit of length,P496503,8,2,object sold
4560,P496503.8.3,amtušu[maid]N,GEME₂-šu₂,,N,"['𒊩𒆳', '𒋙']",𒊩𒆳𒋙,GEME₂-šu₂,"['complete', 'complete']",0.0,amtušu,amtu,maid,P496503,8,3,object sold
