Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
23144,P335215.3.1,{1}sa-gi-bi-i,Sagibi[1]PN,PN,PN,"['𒁹', '𒊓', '𒄀', '𒁉', '𒄿']",𒁹𒊓𒄀𒁉𒄿,{1}sa-gi-bi-i,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Sagibi,Sagibi,1,,P335215,3,1,object sold
23145,P335215.3.2,{lu₂}UŠ.BAR,ušpāru[weaver]N,,N,"['𒇽', '𒍑', '𒁇']",𒇽𒍑𒁇,{LU₂}UŠ.BAR,"['complete', 'complete', 'complete']",0.0,ušpāru,išparu,weaver,,P335215,3,2,object sold
23146,P335215.3.3,MI₂-šu₂,issušu[woman]N,,N,"['𒊩', '𒋙']",𒊩𒋙,MI₂-šu₂,"['complete', 'complete']",0.0,issušu,sinništu,woman,,P335215,3,3,object sold
23147,P335215.4.1,{1}se-eʾ—nu-ri,Seʾ-nuri[1]PN,PN,PN,"['𒁹', '𒋛', '𒀪', '𒉡', '𒊑']",𒁹𒋛𒀪𒉡𒊑,{1}se-eʾ-nu-ri,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Seʾ-nuri,Seʾ-nuri,1,,P335215,4,1,object sold
23148,P335215.4.2,MI₂-šu₂,issušu[woman]N,,N,"['𒊩', '𒋙']",𒊩𒋙,MI₂-šu₂,"['complete', 'complete']",0.0,issušu,sinništu,woman,,P335215,4,2,object sold
23149,P335215.4.3,02,n,NUMBER,n,['𒈫'],𒈫,02,['complete'],0.0,,,,,P335215,4,3,object sold
23150,P335215.4.4,DUMU.MI₂-MEŠ-[šu₂],marʾātišu[daughter]N,,N,"['𒌉', '𒊩', '𒈨𒌍', '𒋙']",𒌉𒊩𒈨𒌍𒋙,DUMU.MI₂-MEŠ-[šu₂],"['complete', 'complete', 'complete', 'missing']",0.25,marʾātišu,mārtu,daughter,,P335215,4,4,object sold
23151,P335215.5.1,PAB,gimru[total]N,,N,['𒉽'],𒉽,PAB,['complete'],0.0,gimru,gimru,total,,P335215,5,1,object sold
23152,P335215.5.2,06,n,NUMBER,n,['𒐋'],𒐋,06,['complete'],0.0,,,,,P335215,5,2,object sold
23153,P335215.5.3,⸢ZI⸣-[MEŠ,nupšāti[person]N,,N,"['𒍣', '𒈨𒌍']",𒍣𒈨𒌍,⸢ZI⸣-[MEŠ],"['damaged', 'missing']",0.75,nupšāti,napištu,person,,P335215,5,3,object sold
23154,P335215.5.4,ARAD-MEŠ],urdāni[servant]N,,N,"['𒀴', '𒈨𒌍']",𒀴𒈨𒌍,[ARAD-MEŠ],"['missing', 'missing']",1.0,urdāni,ardu,servant,,P335215,5,4,object sold
23155,P335215.6.1,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335215,6,1,object sold
23156,P335215.6.2,{1}{d}[x,u,,u,"['𒁹', '𒀭', 'x']",𒁹𒀭x,{1}{d}[x],"['complete', 'complete', 'missing']",0.33,,,,,P335215,6,2,object sold
23157,P335215.6.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335215,6,3,object sold
23158,P335215.6.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335215,6,4,object sold
23159,P335215.6.5,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335215,6,5,object sold
23160,P335215.10.1,[IGI,šību[witness]N,,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,P335215,10,1,witness
23161,P335215.10.2,{1}⸢PAB⸣—BAD₃,Ahu-duri[1]PN,PN,PN,"['𒁹', '𒉽', '𒂦']",𒁹𒉽𒂦,{[1]}⸢PAB⸣-BAD₃,"['missing', 'damaged', 'complete']",0.5,Ahu-duri,Ahu-duri,1,,P335215,10,2,witness
23162,P335215.10.3,DUMU,mār[son]N,,N,['𒌉'],𒌉,DUMU,['complete'],0.0,mār,māru,son,,P335215,10,3,witness
23163,P335215.10.4,{1}pa-[x,u,,u,"['𒁹', '𒉺', 'x']",𒁹𒉺x,{1}pa-[x],"['complete', 'complete', 'missing']",0.33,,,,,P335215,10,4,witness
23164,P335215.10.5,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335215,10,5,witness
23165,P335215.10.6,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335215,10,6,witness
23166,P335215.11.1,IGI,šību[witness]N,,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,P335215,11,1,witness
23167,P335215.11.2,{1}ha-am-na-nu,Hamnanu[1]PN$,PN,PN,"['𒁹', '𒄩', '𒄠', '𒈾', '𒉡']",𒁹𒄩𒄠𒈾𒉡,{1}ha-am-na-nu,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Hamnanu,Hamnanu,1,,P335215,11,2,witness
23168,P335215.11.3,{lu₂}mu-kil—{kuš}[PA-MEŠ],mukillu[holder]N$mukīl&appatu[bridle]N$appāti,,N,"['𒇽', '𒈬', '𒆸', '𒋢', '𒉺', '𒈨𒌍']",𒇽𒈬𒆸𒋢𒉺𒈨𒌍,{LU₂}mu-kil-{KUŠ}[PA-MEŠ],"['complete', 'complete', 'complete', 'complete', 'missing', 'missing']",0.33,mukīl,mukillu,holder,,P335215,11,3,witness
23170,P335215.12.1,IGI,šību[witness]N,,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,P335215,12,1,witness
23171,P335215.12.2,{1}10—ra-hi-mu,Adda-rahimu[1]PN$,PN,PN,"['𒁹', '𒌋', '𒊏', '𒄭', '𒈬']",𒁹𒌋𒊏𒄭𒈬,{1}10-ra-hi-mu,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Adda-rahimu,Adda-rahimu,1,,P335215,12,2,witness
23172,P335215.12.3,{lu₂}03.U₅,tašlīšu[third man on chariot]N,,N,"['𒇽', '𒐈', '𒄷𒋛']",𒇽𒐈𒄷𒋛,{LU₂}03.U₅,"['complete', 'complete', 'complete']",0.0,tašlīšu,tašlīšu,third man on chariot,,P335215,12,3,witness
23173,P335215.13.1,IGI,šību[witness]N,,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,P335215,13,1,witness
23174,P335215.13.2,{1}za-an-za-nu,Zanzanu[1]PN$,PN,PN,"['𒁹', '𒍝', '𒀭', '𒍝', '𒉡']",𒁹𒍝𒀭𒍝𒉡,{1}za-an-za-nu,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Zanzanu,Zanzanu,1,,P335215,13,2,witness
23175,P335215.13.3,{lu₂}GAL—ki-ṣir,rabû[big one]N$rab&kiṣru[cohort]N$kiṣir,,N,"['𒇽', '𒃲', '𒆠', '𒈲']",𒇽𒃲𒆠𒈲,{LU₂}GAL-ki-ṣir,"['complete', 'complete', 'complete', 'complete']",0.0,rab,rabû,big one,,P335215,13,3,witness
23177,P335215.14.1,IGI,šību[witness]N,,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,P335215,14,1,witness
23178,P335215.14.2,{1}gab-ri-i,+Gabri[1]PN$,PN,PN,"['𒁹', '𒃮', '𒊑', '𒄿']",𒁹𒃮𒊑𒄿,{1}gab-ri-i,"['complete', 'complete', 'complete', 'complete']",0.0,Gabri,Gabri,1,,P335215,14,2,witness
23179,P335215.14.3,{lu₂}KI.MIN,šanîš[otherwise//ditto]AV$,,AV,"['𒇽', '𒆠', '𒈫']",𒇽𒆠𒈫,{LU₂}KI.MIN,"['complete', 'complete', 'complete']",0.0,šanîš,šanîš,ditto,,P335215,14,3,witness
23180,P335215.15.1,IGI,šību[witness]N,,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,P335215,15,1,witness
23181,P335215.15.2,{1}man-nu—ki—{uru}ŠA₃—URU,Mannu-ki-Libbali[1]PN$,PN,PN,"['𒁹', '𒌋𒌋', '𒉡', '𒆠', '𒌷', '𒊮', '𒌷']",𒁹𒌋𒌋𒉡𒆠𒌷𒊮𒌷,{1}man-nu-ki-{URU}ŠA₃-URU,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Mannu-ki-Libbali,Mannu-ki-Libbali,1,,P335215,15,2,witness
23182,P335215.16.1,ṣa-bit,ṣābit[keeper]N,,N,"['𒍝', '𒂍']",𒍝𒂍,ṣa-bit,"['complete', 'complete']",0.0,ṣābit,ṣābitu,keeper,,P335215,16,1,witness
23183,P335215.16.2,ṭup-pu,ṭuppu[tablet]N,,N,"['𒁾', '𒁍']",𒁾𒁍,ṭup-pu,"['complete', 'complete']",0.0,ṭuppu,ṭuppu,tablet,,P335215,16,2,witness
23184,P335215.17.1,{iti}NE,Abi[Ab]MN,MN,MN,"['𒌗', '𒉈']",𒌗𒉈,{ITI}NE,"['complete', 'complete']",0.0,Abi,Abu,Ab,,P335215,17,1,date
23185,P335215.17.2,UD,ūm[day]N,,N,['𒌓'],𒌓,UD,['complete'],0.0,ūm,ūmu,day,,P335215,17,2,date
23186,P335215.17.3,22-KAM₂,n,NUMBER,n,"['𒌋𒌋𒈫', '𒆚']",𒌋𒌋𒈫𒆚,22-KAM₂,"['complete', 'complete']",0.0,,,,,P335215,17,3,date
