Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
17136,P527266.5.1,+Abu-x[]PN$,{f}a-⸢bu⸣-[x-(x),Abu-x,Abu-x,1,PN,"['𒊩', '𒀀', '𒁍', 'X', 'X']",𒊩𒀀𒁍XX,{f}a-⸢bu⸣-[x-x],"['complete', 'complete', 'damaged', 'missing', 'missing']",0.5,PN,,P527266,5,1,object sold
17137,P527266.5.2,x[1]PN,{m}x-x-x],x,x,1,PN,"['𒁹', 'X', 'X', 'X']",𒁹XXX,{[m]}[x-x-x],"['missing', 'missing', 'missing', 'missing']",1.0,PN,,P527266,5,2,object sold
17138,P527266.6.1,mār[son]N,DUMU,mār,māru,son,N,['𒌉'],𒌉,DUMU,['complete'],0.0,,,P527266,6,1,object sold
17139,P527266.6.2,X,pi-ir-[su,,,,X,"['𒉿', '𒅕', '𒋢']",𒉿𒅕𒋢,pi-ir-[su],"['complete', 'complete', 'missing']",0.33,,,P527266,6,2,object sold
17140,P527266.6.3,x[1]PN,{f}x-x-x],x,x,1,PN,"['𒊩', 'X', 'X', 'X']",𒊩XXX,{[f]}[x-x-x],"['missing', 'missing', 'missing', 'missing']",1.0,PN,,P527266,6,3,object sold
17141,P527266.7.1,+Iššal-x[]PN$,{f}⸢iš⸣-šal-[x-(x),Iššal-x,Iššal-x,1,PN,"['𒊩', '𒅖', '𒊩', 'X', 'X']",𒊩𒅖𒊩XX,{f}⸢iš⸣-šal-[x-x],"['complete', 'damaged', 'complete', 'missing', 'missing']",0.5,PN,,P527266,7,1,object sold
17142,P527266.7.2,X,PAB,,,,X,['𒉽'],𒉽,[PAB],['missing'],1.0,,,P527266,7,2,object sold
17143,P527266.7.3,n,04,,,,n,['0₄'],0₄,[04],['missing'],1.0,NUMBER,,P527266,7,3,object sold
17144,P527266.7.4,X,ZI.MEŠ],,,,X,"['𒍣', '𒈨𒌍']",𒍣𒈨𒌍,[ZI].[MEŠ],"['missing', 'missing']",1.0,,,P527266,7,4,object sold
17145,P527266.8.1,X,u₂-piš-[ma,,,,X,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-[ma],"['complete', 'complete', 'missing']",0.33,,,P527266,8,1,initiation of transaction
