Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
19809,P335147.2.1,{na₄}KIŠIB,kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,,P335147,2,1,seal identification
19810,P335147.2.2,{1}{d}UTU—[AD-u-a],Šamaš-abuʾa[1]PN,PN,PN,"['𒁹', '𒀭', '𒌓', '𒀜', '𒌋', '𒀀']",𒁹𒀭𒌓𒀜𒌋𒀀,{1}{d}UTU-[AD-u-a],"['complete', 'complete', 'complete', 'missing', 'missing', 'missing']",0.5,Šamaš-abuʾa,Šamaš-abuʾa,1,,P335147,2,2,seal identification
19811,P335147.3.1,EN,bēl[owner]N,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P335147,3,1,seal identification
19812,P335147.3.2,LU₂,amēli[man]N,,N,['𒇽'],𒇽,LU₂,['complete'],0.0,amēli,awīlu,man,,P335147,3,2,seal identification
19813,P335147.3.3,[SUM-ni],tadāni[giving]'N,,V,"['𒋧', '𒉌']",𒋧𒉌,[SUM-ni],"['missing', 'missing']",1.0,tadāni,tadānu,giving,,P335147,3,3,seal identification
19814,P335147.7.1,{1}PAB—la-mur,Ahu-lamur[1]PN,PN,PN,"['𒁹', '𒉽', '𒆷', '𒄯']",𒁹𒉽𒆷𒄯,{1}PAB-la-mur,"['complete', 'complete', 'complete', 'complete']",0.0,Ahu-lamur,Ahu-lamur,1,,P335147,7,1,object sold
19815,P335147.7.2,{lu₂v}⸢SAG⸣,ša-rēši[eunuch]N,,N,"['𒇽', '𒊕']",𒇽𒊕,{LU₂~v}⸢SAG⸣,"['complete', 'damaged']",0.25,ša-rēši,ša-rēši,eunuch,,P335147,7,2,object sold
19816,P335147.8.1,{lu₂v}ARAD-šu₂,urdīšu[servant]N,,N,"['𒇽', '𒀴', '𒋙']",𒇽𒀴𒋙,{LU₂~v}ARAD-šu₂,"['complete', 'complete', 'complete']",0.0,urdīšu,ardu,servant,,P335147,8,1,object sold
19817,P335147.8.2,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335147,8,2,object sold
19818,P335147.8.3,{1}{d}UTU—AD-u-a,Šamaš-abuʾa[1]PN,PN,PN,"['𒁹', '𒀭', '𒌓', '𒀜', '𒌋', '𒀀']",𒁹𒀭𒌓𒀜𒌋𒀀,{1}{d}UTU-AD-u-a,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Šamaš-abuʾa,Šamaš-abuʾa,1,,P335147,8,3,object sold
19819,P335147.9.1,u₂-piš-ma,uppišma[contract]V,,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,,P335147,9,1,initiation of transaction
19820,P335147.9.2,{1}⸢rem₂⸣-a-na—{d}IM,Remanni-Adad[1]PN$,PN,PN,"['𒁹', '𒀖', '𒀀', '𒈾', '𒀭', '𒅎']",𒁹𒀖𒀀𒈾𒀭𒅎,{1}⸢rem₂⸣-a-na-{d}IM,"['complete', 'damaged', 'complete', 'complete', 'complete', 'complete']",0.08,Remanni-Adad,Remanni-Adad,1,,P335147,9,2,initiation of transaction
19821,P335147.10.1,{lu₂v}mu-kil—{kuš}PA-MEŠ,mukillu[holder]N$mukīl&appatu[bridle]N$appāti,,N,"['𒇽', '𒈬', '𒆸', '𒋢', '𒉺', '𒈨𒌍']",𒇽𒈬𒆸𒋢𒉺𒈨𒌍,{LU₂~v}mu-kil-{KUŠ}PA-MEŠ,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,mukīl,mukillu,holder,,P335147,10,1,initiation of transaction
19823,P335147.10.2,dan-⸢nu⸣,dannu[strong]AJ,,AJ,"['𒆗', '𒉡']",𒆗𒉡,dan-⸢nu⸣,"['complete', 'damaged']",0.25,dannu,dannu,strong,,P335147,10,2,initiation of transaction
19824,P335147.11.1,⸢ša⸣,ša[of]DET,,DET,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,ša,ša,of,,P335147,11,1,initiation of transaction
19825,P335147.11.2,{1}aš-šur—DU₃—A,+Aššur-bani-apli[Assurbanipal//Assurbanipal]RN'RN$,RN,RN,"['𒁹', '𒀸', '𒋩', '𒆕', '𒀀']",𒁹𒀸𒋩𒆕𒀀,{1}aš-šur-DU₃-A,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Aššur-bani-apli,Aššur-bani-apli,Assurbanipal,,P335147,11,2,initiation of transaction
19826,P335147.11.3,MAN,šar[king]N,,N,['𒌋𒌋'],𒌋𒌋,MAN,['complete'],0.0,šar,šarru,king,,P335147,11,3,initiation of transaction
19827,P335147.11.4,KUR—aš-šur,+Mat-Aššur[Assyria//Assyria]GN'GN$,GN,GN,"['𒆳', '𒀸', '𒋩']",𒆳𒀸𒋩,KUR-aš-šur,"['complete', 'complete', 'complete']",0.0,Mat-Aššur,Mat-Aššur,Assyria,,P335147,11,4,initiation of transaction
19828,P335147.12.1,[ina,ina[in+=for]PRP,,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,P335147,12,1,price
19829,P335147.12.2,ŠA₃,libbi[interior]N,,N,['𒊮'],𒊮,[ŠA₃],['missing'],1.0,libbi,libbu,interior,,P335147,12,2,price
19830,P335147.12.3,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335147,12,3,price
19831,P335147.12.4,⸢MA⸣.NA,manê[a unit of weight]N,,N,"['𒈠', '𒈾']",𒈠𒈾,⸢MA⸣.NA,"['damaged', 'complete']",0.25,manê,manû,a unit of weight,,P335147,12,4,price
19832,P335147.12.5,⸢KUG⸣.UD,ṣarpi[silver]N,,N,"['𒆬', '𒌓']",𒆬𒌓,⸢KUG⸣.UD,"['damaged', 'complete']",0.25,ṣarpi,ṣarpu,silver,,P335147,12,5,price
19833,P335147.12.6,il-qi₂,ilqi[purchase]V,,V,"['𒅋', '𒆠']",𒅋𒆠,il-qi₂,"['complete', 'complete']",0.0,ilqi,leqû,purchase,,P335147,12,6,completion of transaction
19834,P335147.13.1,[kas-pu,kaspu[money]N,,N,"['𒆜', '𒁍']",𒆜𒁍,[kas-pu],"['missing', 'missing']",1.0,kaspu,kaspu,money,,P335147,13,1,confirmation of transfer 1
19835,P335147.13.2,gam-mur],gammur[completed]AJ,,AJ,"['𒃵', '𒄯']",𒃵𒄯,[gam-mur],"['missing', 'missing']",1.0,gammur,gammuru,completed,,P335147,13,2,confirmation of transfer 1
19836,P335147.13.3,⸢ta⸣-din,tadin[paid]AJ,,AJ,"['𒋫', '𒁷']",𒋫𒁷,⸢ta⸣-din,"['damaged', 'complete']",0.25,tadin,tadnu,paid,,P335147,13,3,confirmation of transfer 1
19837,P335147.13.4,⸢LU₂,amēlu[man]N,,N,['𒇽'],𒇽,⸢LU₂⸣,['damaged'],0.5,amēlu,awīlu,man,,P335147,13,4,confirmation of transfer 2
19838,P335147.13.5,šu⸣-a-tu₂,šuātu[that]'DP,,IP,"['𒋗', '𒀀', '𒌓']",𒋗𒀀𒌓,⸢šu⸣-a-tu₂,"['damaged', 'complete', 'complete']",0.17,šuātu,šuāti,that,,P335147,13,5,confirmation of transfer 2
19839,P335147.14.1,[za-rip,zarip[purchased]AJ,,AJ,"['𒍝', '𒆗']",𒍝𒆗,[za-rip],"['missing', 'missing']",1.0,zarip,zarpu,purchased,,P335147,14,1,confirmation of transfer 2
19840,P335147.14.2,laq-qi,laqqi[acquired]AJ,,AJ,"['𒋃', '𒆥']",𒋃𒆥,[laq-qi],"['missing', 'missing']",1.0,laqqi,leqû,acquired,,P335147,14,2,confirmation of transfer 2
