Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
15651,P527177.2.1,kunuk[seal]N,{na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,P527177,2,1,seal identification
15652,P527177.2.2,+Dadi-tariṣ[]PN$,{m}{d}U.U-LAL-iṣ,Dadi-tariṣ,Dadi-tariṣ,1,PN,"['𒁹', '𒀭', '𒌋', '𒌋', '𒇲', '𒄑']",𒁹𒀭𒌋𒌋𒇲𒄑,{m}{d}U.U-LAL-iṣ,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527177,2,2,seal identification
15653,P527177.3.1,kunuk[seal]N,{na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,P527177,3,1,seal identification
15654,P527177.3.2,+Nini[]PN$,{m}ni-ni-i,Nini,Nini,1,PN,"['𒁹', '𒉌', '𒉌', '𒄿']",𒁹𒉌𒉌𒄿,{m}ni-ni-i,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P527177,3,2,seal identification
15655,P527177.7.1,kunuk[seal]N,{na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,P527177,7,1,seal identification
15656,P527177.7.2,+Naṣir-Salmanu[]PN$,{m}PAB-{d}⸢DI-man-nu⸣,Naṣir-Salmanu,Naṣir-Salmanu,1,PN,"['𒁹', '𒉽', '𒀭', '𒁲', '𒌋𒌋', '𒉡']",𒁹𒉽𒀭𒁲𒌋𒌋𒉡,{m}PAB-{d}⸢DI-man-nu⸣,"['complete', 'complete', 'complete', 'damaged', 'damaged', 'damaged']",0.25,PN,,P527177,7,2,seal identification
15657,P527177.8.1,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,,P527177,8,1,seal identification
15658,P527177.8.2,+Šamaš-deni-lamur[]PN$,{m}{d}UTU-de-[ni-IGI.LAL],Šamaš-deni-lamur,Šamaš-deni-lamur,1,PN,"['𒁹', '𒀭', '𒌓', '𒁲', '𒉌', '𒅆', '𒇲']",𒁹𒀭𒌓𒁲𒉌𒅆𒇲,{m}{d}UTU-de-[ni-IGI].[LAL],"['complete', 'complete', 'complete', 'complete', 'missing', 'missing', 'missing']",0.43,PN,,P527177,8,2,seal identification
15659,P527177.9.1,bēl[owner]N,EN,bēl,bēlu,owner,N,['𒂗'],𒂗,EN,['complete'],0.0,,,P527177,9,1,seal identification
15660,P527177.9.2,+nišu[people]N$nišē,UN.ME,nišē,nišu,people,N,"['𒌦', '𒈨']",𒌦𒈨,UN.ME,"['complete', 'complete']",0.0,,,P527177,9,2,seal identification
