Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
8408,P225196.2.1,kunuk[seal]N,{na₄}KIŠIB,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,,P225196,2,1,seal identification
8409,P225196.2.2,+Nur-...[]PN$,{1}ZALAG₂-⸢UR⸣,PN,"['𒁹', '𒂟', '𒌨']",𒁹𒂟𒌨,{1}ZALAG₂-⸢UR⸣,"['complete', 'complete', 'damaged']",0.17,Nur-...,Nur-...,1,PN,P225196,2,2,seal identification
8410,P225196.2.3,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P225196,2,3,seal identification
8411,P225196.2.4,u,(x)],u,['X'],X,[x],['missing'],1.0,,,,,P225196,2,4,seal identification
8412,P225196.3.1,bēl[owner]N,EN,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P225196,3,1,seal identification
8413,P225196.3.2,+mārtu[daughter//daughter]N'N$marʾitīšu,{mi₂}ma-SA-šu₂,N,"['𒊩', '𒈠', '𒊓', '𒋙']",𒊩𒈠𒊓𒋙,{MI₂}ma-SA-šu₂,"['complete', 'complete', 'complete', 'complete']",0.0,marʾitīšu,mārtu,daughter,,P225196,3,2,seal identification
8414,P225196.3.3,tadāni[giving]'N,ta-⸢da⸣-[ni],V,"['𒋫', '𒁕', '𒉌']",𒋫𒁕𒉌,ta-⸢da⸣-[ni],"['complete', 'damaged', 'missing']",0.5,tadāni,tadānu,giving,,P225196,3,3,seal identification
8415,P225196.7.1,+Pušhu[]PN$,{mi₂}pu-uš-hu,PN,"['𒊩', '𒁍', '𒍑', '𒄷']",𒊩𒁍𒍑𒄷,{MI₂}pu-uš-hu,"['complete', 'complete', 'complete', 'complete']",0.0,Pušhu,Pušhu,1,PN,P225196,7,1,object sold
8416,P225196.7.2,marʾussu[daughter]N,⸢DUMU⸣.MI₂-su,N,"['𒌉', '𒊩', '𒋢']",𒌉𒊩𒋢,⸢DUMU⸣.MI₂-su,"['damaged', 'complete', 'complete']",0.17,marʾussu,mārtu,daughter,,P225196,7,2,object sold
8417,P225196.8.1,uppišma[contract]V,u₂-piš-ma,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,,P225196,8,1,initiation of transaction
