Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
10378,P224520.1.1,ṣupur[fingernail]N,[ṣu-pur,,N,"['𒍮', '𒁓']",𒍮𒁓,[ṣu-pur],"['missing', 'missing']",1.0,ṣupur,ṣupru,fingernail,P224520,1,1,seal identification
10379,P224520.1.2,+x-šumu-ereš[]PN$,{1}x-x]-⸢MU-APIN⸣,PN,PN,"['𒁹', 'X', 'X', '𒈬', '𒀳']",𒁹XX𒈬𒀳,{[1]}[x-x]-⸢MU-APIN⸣,"['missing', 'missing', 'missing', 'damaged', 'damaged']",0.8,x-šumu-ereš,x-šumu-ereš,1,P224520,1,2,seal identification
10380,P224520.1.3,bēl[owner]N,[EN,,N,['𒂗'],𒂗,[EN],['missing'],1.0,bēl,bēlu,owner,P224520,1,3,seal identification
10381,P224520.1.4,issi[woman]N,MI₂],,N,['𒊩'],𒊩,[MI₂],['missing'],1.0,issi,sinništu,woman,P224520,1,4,seal identification
10382,P224520.5.1,u,{[mi₂}x-x]-⸢pu⸣-šu₂,,u,"['𒊩', 'X', 'X', '𒁍', '𒋙']",𒊩XX𒁍𒋙,{[MI₂]}[x-x]-⸢pu⸣-šu₂,"['missing', 'missing', 'missing', 'damaged', 'complete']",0.7,,,,P224520,5,1,object sold
10383,P224520.5.2,marʾussu[daughter]N,DUMU.⸢MI₂⸣-[su],,N,"['𒌉', '𒊩', '𒋢']",𒌉𒊩𒋢,DUMU.⸢MI₂⸣-[su],"['complete', 'damaged', 'missing']",0.5,marʾussu,mārtu,daughter,P224520,5,2,object sold
10384,P224520.6.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224520,6,1,object sold
10385,P224520.6.2,u,x]+x-MEŠ,,u,"['X', 'X', '𒈨𒌍']",XX𒈨𒌍,[x]+x-MEŠ,"['missing', 'complete', 'complete']",0.33,,,,P224520,6,2,object sold
10386,P224520.6.3,uppišma[contract]V,u₂-piš-ma,,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,P224520,6,3,initiation of transaction
10387,P224520.7.1,+x-šumu-ereš[]PN$,{1}x-x]+x-⸢MU⸣-APIN,PN,PN,"['𒁹', 'X', 'X', 'X', '𒈬', '𒀳']",𒁹XXX𒈬𒀳,{[1]}[x-x]+x-⸢MU⸣-APIN,"['missing', 'missing', 'missing', 'complete', 'damaged', 'complete']",0.58,x-šumu-ereš,x-šumu-ereš,1,P224520,7,1,initiation of transaction
10388,P224520.7.2,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P224520,7,2,price
10389,P224520.7.3,libbi[interior]N,ŠA₃-bi,,N,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,libbi,libbu,interior,P224520,7,3,price
10390,P224520.8.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224520,8,1,price
10391,P224520.8.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224520,8,2,price
10392,P224520.8.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224520,8,3,price
10393,P224520.8.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224520,8,4,price
10394,P224520.8.5,siparrī[bronze]N,UD].⸢KA⸣.BAR-MEŠ,,N,"['𒌓', '𒅗', '𒁇', '𒈨𒌍']",𒌓𒅗𒁇𒈨𒌍,[UD].⸢KA⸣.BAR-MEŠ,"['missing', 'damaged', 'complete', 'complete']",0.38,siparrī,siparru,bronze,P224520,8,5,price
10395,P224520.9.1,ana[to]PRP,[a-na,,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,ana,ana,to,P224520,9,1,completion of transaction
10396,P224520.9.2,u,{1}x-x]-⸢ib⸣-ni-PAB,,u,"['𒁹', 'X', 'X', '𒅁', '𒉌', '𒉽']",𒁹XX𒅁𒉌𒉽,{[1]}[x-x]-⸢ib⸣-ni-PAB,"['missing', 'missing', 'missing', 'damaged', 'complete', 'complete']",0.58,,,,P224520,9,2,completion of transaction
10397,P224520.10.1,iddin[give]V,[id-din,,V,"['𒀉', '𒁷']",𒀉𒁷,[id-din],"['missing', 'missing']",1.0,iddin,tadānu,give,P224520,10,1,completion of transaction
10398,P224520.10.2,kaspu[money]N,kas-pu],,N,"['𒆜', '𒁍']",𒆜𒁍,[kas-pu],"['missing', 'missing']",1.0,kaspu,kaspu,money,P224520,10,2,confirmation of transfer 1
10399,P224520.10.3,gammur[completed]AJ,ga-mur,,AJ,"['𒂵', '𒄯']",𒂵𒄯,ga-mur,"['complete', 'complete']",0.0,gammur,gammuru,completed,P224520,10,3,confirmation of transfer 1
10400,P224520.11.1,tadin[paid]AJ,[ta-din],,AJ,"['𒋫', '𒁷']",𒋫𒁷,[ta-din],"['missing', 'missing']",1.0,tadin,tadnu,paid,P224520,11,1,confirmation of transfer 1
10401,P224520.11.2,bennu[epilepsy]N,be-en-nu,,N,"['𒁁', '𒂗', '𒉡']",𒁁𒂗𒉡,be-en-nu,"['complete', 'complete', 'complete']",0.0,bennu,bennu,epilepsy,P224520,11,2,guarantee clauses for slaves
10402,P224520.11.3,ṣibtu[seizure]N,ṣib-tu,,N,"['𒍦', '𒌅']",𒍦𒌅,ṣib-tu,"['complete', 'complete']",0.0,ṣibtu,ṣibtu,seizure,P224520,11,3,guarantee clauses for slaves
