Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
9485,P527203.2.1,kunuk[seal]N,{[na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,,,P527203,2,1,seal identification
9486,P527203.2.2,Ubru-Harranu[1]PN,{m}SUHUŠ-KASKAL],Ubru-Harranu,Ubru-Harranu,1,PN,"['𒁹', '𒁼', '𒆜']",𒁹𒁼𒆜,{[m]}[SUHUŠ-KASKAL],"['missing', 'missing', 'missing']",1.0,PN,,P527203,2,2,seal identification
9487,P527203.3.1,mār[son]N,[A,mār,māru,son,N,['𒀀'],𒀀,[A],['missing'],1.0,,,P527203,3,1,seal identification
9488,P527203.3.2,+x[]PN$,{m}(x)-x]-{⸢d⸣}[x-(x)],x,x,1,PN,"['𒁹', 'X', 'X', '𒀭', 'X', 'X']",𒁹XX𒀭XX,{[m]}[x-x]-{⸢d⸣}[x-x],"['missing', 'missing', 'missing', 'damaged', 'missing', 'missing']",0.92,PN,,P527203,3,2,seal identification
9489,P527203.4.1,bēl[owner]N,[EN],bēl,bēlu,owner,N,['𒂗'],𒂗,[EN],['missing'],1.0,,,P527203,4,1,seal identification
9490,P527203.4.2,amti[maid]N,GEME₂,amti,amtu,maid,N,['𒊩𒆳'],𒊩𒆳,GEME₂,['complete'],0.0,,,P527203,4,2,seal identification
9491,P527203.4.3,iddan[pay]V,⸢SUM⸣-[an],iddan,tadānu,pay,V,"['𒋧', '𒀭']",𒋧𒀭,⸢SUM⸣-[an],"['damaged', 'missing']",0.75,,,P527203,4,3,seal identification
9492,P527203.8.1,+Abrasini[]PN$,{f}ab-ra-si-ni,Abrasini,Abrasini,1,PN,"['𒊩', '𒀊', '𒊏', '𒋛', '𒉌']",𒊩𒀊𒊏𒋛𒉌,{f}ab-ra-si-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527203,8,1,object sold
9493,P527203.8.2,amtišu[female slave]N,GEME₂-šu₂,amtišu,amtu,female slave,N,"['𒊩𒆳', '𒋙']",𒊩𒆳𒋙,GEME₂-šu₂,"['complete', 'complete']",0.0,,,P527203,8,2,object sold
9494,P527203.9.1,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,ša,['complete'],0.0,,,P527203,9,1,object sold
