Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
19045,P335192.2.1,{⸢na₄⸣}KIŠIB,kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{⸢NA₄⸣}KIŠIB,"['damaged', 'complete']",0.25,kunuk,kunukku,seal,,P335192,2,1,seal identification
19046,P335192.2.2,{1}mi-[na-hi-mi],Menaheme[1]PN$,PN,PN,"['𒁹', '𒈪', '𒈾', '𒄭', '𒈪']",𒁹𒈪𒈾𒄭𒈪,{1}mi-[na-hi-mi],"['complete', 'complete', 'missing', 'missing', 'missing']",0.6,Menaheme,Menaheme,1,,P335192,2,2,seal identification
19047,P335192.3.1,⸢EN,bēl[owner]N,,N,['𒂗'],𒂗,⸢EN⸣,['damaged'],0.5,bēl,bēlu,owner,,P335192,3,1,seal identification
19048,P335192.3.2,MI₂⸣-MEŠ,issāti[woman]N,,N,"['𒊩', '𒈨𒌍']",𒊩𒈨𒌍,⸢MI₂⸣-MEŠ,"['damaged', 'complete']",0.25,issāti,sinništu,woman,,P335192,3,2,seal identification
19049,P335192.3.3,⸢SUM⸣-ni,tadāni[giving]'N,,V,"['𒋧', '𒉌']",𒋧𒉌,⸢SUM⸣-ni,"['damaged', 'complete']",0.25,tadāni,tadānu,giving,,P335192,3,3,seal identification
19050,P335192.7.1,{mi₂}ia-qar—PAB-MEŠ,Yaqar-ahi[1]PN$,PN,PN,"['𒊩', '𒅀', '𒃼', '𒉽', '𒈨𒌍']",𒊩𒅀𒃼𒉽𒈨𒌍,{MI₂}ia-qar-PAB-MEŠ,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Yaqar-ahi,Yaqar-ahi,1,,P335192,7,1,object sold
19051,P335192.7.2,DUMU.⸢MI₂-sa⸣,marʾassa[daughter]N,,N,"['𒌉', '𒊩', '𒊓']",𒌉𒊩𒊓,DUMU.⸢MI₂-sa⸣,"['complete', 'damaged', 'damaged']",0.33,marʾassa,mārtu,daughter,,P335192,7,2,object sold
19052,P335192.8.1,{mi₂}a-bi—ia-ah-ia,Abi-rahi[1]PN$,PN,PN,"['𒊩', '𒀀', '𒁉', '𒅀', '𒄴', '𒅀']",𒊩𒀀𒁉𒅀𒄴𒅀,{MI₂}a-bi-ia-ah-ia,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Abi-rahi,Abi-rahi,1,,P335192,8,1,object sold
19053,P335192.9.1,PAB,gimru[total]N,,N,['𒉽'],𒉽,PAB,['complete'],0.0,gimru,gimru,total,,P335192,9,1,object sold
19054,P335192.9.2,03,n,NUMBER,n,['𒐈'],𒐈,03,['complete'],0.0,,,,,P335192,9,2,object sold
19055,P335192.9.3,ZI-MEŠ,nupšāti[person]N,,N,"['𒍣', '𒈨𒌍']",𒍣𒈨𒌍,ZI-MEŠ,"['complete', 'complete']",0.0,nupšāti,napištu,person,,P335192,9,3,object sold
19056,P335192.10.1,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335192,10,1,object sold
19057,P335192.10.2,{1}mi-na-hi-mi,Menaheme[1]PN$Mina-himi,PN,PN,"['𒁹', '𒈪', '𒈾', '𒄭', '𒈪']",𒁹𒈪𒈾𒄭𒈪,{1}mi-na-hi-mi,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Mina-himi,Menaheme,1,,P335192,10,2,object sold
19058,P335192.11.1,u₂-piš-ma,uppišma[contract]V,,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,,P335192,11,1,initiation of transaction
19059,P335192.11.2,{mi₂}AD—ra-hi-i,Abi-rahi[1]PN$,PN,PN,"['𒊩', '𒀜', '𒊏', '𒄭', '𒄿']",𒊩𒀜𒊏𒄭𒄿,{MI₂}AD-ra-hi-i,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Abi-rahi,Abi-rahi,1,,P335192,11,2,initiation of transaction
19060,P335192.12.1,NIN-sa,ahāssa[sister]N,,N,"['𒊩𒌆', '𒊓']",𒊩𒌆𒊓,NIN-sa,"['complete', 'complete']",0.0,ahāssa,ahātu,sister,,P335192,12,1,initiation of transaction
19061,P335192.12.2,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335192,12,2,initiation of transaction
19062,P335192.12.3,{mi₂}ša₂-kin₂-te,šakinte[governess]N,,N,"['𒊩', '𒃻', '𒄯', '𒋼']",𒊩𒃻𒄯𒋼,{MI₂}ša₂-kin₂-te,"['complete', 'complete', 'complete', 'complete']",0.0,šakinte,šakintu,governess,,P335192,12,3,initiation of transaction
19063,P335192.13.1,ina,ina[in+=for]PRP,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P335192,13,1,price
19064,P335192.13.2,ŠA₃,libbi[interior]N,,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,P335192,13,2,price
19065,P335192.13.3,02,n,NUMBER,n,['𒈫'],𒈫,02,['complete'],0.0,,,,,P335192,13,3,price
19066,P335192.13.4,MA.NA,manê[a unit of weight]N,,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manê,manû,a unit of weight,,P335192,13,4,price
19067,P335192.13.5,KUG.UD,ṣarpi[silver]N,,N,"['𒆬', '𒌓']",𒆬𒌓,KUG.UD,"['complete', 'complete']",0.0,ṣarpi,ṣarpu,silver,,P335192,13,5,price
19068,P335192.14.1,ina,ina[by]PRP,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,by,,P335192,14,1,price
19069,P335192.14.2,01,n,NUMBER,n,['𒁹'],𒁹,01,['complete'],0.0,,,,,P335192,14,2,price
19070,P335192.14.3,MA.NA,manê[a unit of weight]N,,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manê,manû,a unit of weight,,P335192,14,3,price
19071,P335192.14.4,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335192,14,4,price
19072,P335192.14.5,{uru}gar-ga-mis,Gargamis[Carchemish]GN,GN,GN,"['𒌷', '𒃻', '𒂵', '𒈩']",𒌷𒃻𒂵𒈩,{URU}gar-ga-mis,"['complete', 'complete', 'complete', 'complete']",0.0,Gargamis,Gargamis,Carchemish,,P335192,14,5,price
19073,P335192.16.1,il-qi₂,ilqi[purchase]V,,V,"['𒅋', '𒆠']",𒅋𒆠,il-qi₂,"['complete', 'complete']",0.0,ilqi,leqû,purchase,,P335192,16,1,completion of transaction
19074,P335192.16.2,kas-pu,kaspu[money]N,,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,kaspu,kaspu,money,,P335192,16,2,confirmation of transfer 1
19075,P335192.16.3,gam-mur,gammur[completed]AJ,,AJ,"['𒃵', '𒄯']",𒃵𒄯,gam-mur,"['complete', 'complete']",0.0,gammur,gammuru,completed,,P335192,16,3,confirmation of transfer 1
19076,P335192.17.1,ta-din,tadin[paid]AJ,,AJ,"['𒋫', '𒁷']",𒋫𒁷,ta-din,"['complete', 'complete']",0.0,tadin,tadnu,paid,,P335192,17,1,confirmation of transfer 1
19077,P335192.17.2,UN-MEŠ,nišē[people]N,,N,"['𒌦', '𒈨𒌍']",𒌦𒈨𒌍,UN-MEŠ,"['complete', 'complete']",0.0,nišē,nišu,people,,P335192,17,2,confirmation of transfer 2
19078,P335192.17.3,šu-a-tu₂,šuātu[that]'DP,,IP,"['𒋗', '𒀀', '𒌓']",𒋗𒀀𒌓,šu-a-tu₂,"['complete', 'complete', 'complete']",0.0,šuātu,šuāti,that,,P335192,17,3,confirmation of transfer 2
