Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
21826,P527230.2.1,kunuk[seal]N,{[na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,,,P527230,2,1,seal identification
21827,P527230.2.2,Abna[1]PN,{m}ab-na-a],Abna,Abna,1,PN,"['𒁹', '𒀊', '𒈾', '𒀀']",𒁹𒀊𒈾𒀀,{[m]}[ab-na-a],"['missing', 'missing', 'missing', 'missing']",1.0,PN,,P527230,2,2,seal identification
21828,P527230.3.1,kunuk[seal]N,{[na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,,,P527230,3,1,seal identification
21829,P527230.3.2,+Akburu[]PN$Akabur,{m}a-ka-bur],Akabur,Akburu,1,PN,"['𒁹', '𒀀', '𒅗', '𒁓']",𒁹𒀀𒅗𒁓,{[m]}[a-ka-bur],"['missing', 'missing', 'missing', 'missing']",1.0,PN,,P527230,3,2,seal identification
21830,P527230.4.1,kunuk[seal]N,{[na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,,,P527230,4,1,seal identification
21831,P527230.4.2,+x-aplu-uṣur[]PN$,{m}x-(x)-A-PAB],x-aplu-uṣur,x-aplu-uṣur,1,PN,"['𒁹', 'X', 'X', '𒀀', '𒉽']",𒁹XX𒀀𒉽,{[m]}[x-x-A-PAB],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,PN,,P527230,4,2,seal identification
21832,P527230.6.1,marʾē[son]N,[DUMU.MEŠ,marʾē,māru,son,N,"['𒌉', '𒈨𒌍']",𒌉𒈨𒌍,[DUMU].[MEŠ],"['missing', 'missing']",1.0,,,P527230,6,1,seal identification
21833,P527230.6.2,x[1]PN,{m}x-x-x]-x,x,x,1,PN,"['𒁹', 'X', 'X', 'X', 'X']",𒁹XXXX,{[m]}[x-x-x]-x,"['missing', 'missing', 'missing', 'missing', 'complete']",0.8,PN,,P527230,6,2,seal identification
21834,P527230.7.1,X,[EN.MEŠ,,,,X,"['𒂗', '𒈨𒌍']",𒂗𒈨𒌍,[EN].[MEŠ],"['missing', 'missing']",1.0,,,P527230,7,1,seal identification
21835,P527230.7.2,amti[maid]N,GEME₂,amti,amtu,maid,N,['𒊩𒆳'],𒊩𒆳,[GEME₂],['missing'],1.0,,,P527230,7,2,seal identification
21836,P527230.7.3,X,SUM]-ni,,,,X,"['𒋧', '𒉌']",𒋧𒉌,[SUM]-ni,"['missing', 'complete']",0.5,,,P527230,7,3,seal identification
21837,P527230.9.1,x[1]PN,{⸢f⸣}[x-x-x-(x)],x,x,1,PN,"['𒊩', 'X', 'X', 'X', 'X']",𒊩XXXX,{⸢f⸣}[x-x-x-x],"['damaged', 'missing', 'missing', 'missing', 'missing']",0.9,PN,,P527230,9,1,object sold
21838,P527230.9.2,amatšunu[female slave]N,⸢GEME₂-šu₂⸣-nu,amatšunu,amtu,female slave,N,"['𒊩𒆳', '𒋙', '𒉡']",𒊩𒆳𒋙𒉡,⸢GEME₂-šu₂⸣-nu,"['damaged', 'damaged', 'complete']",0.33,,,P527230,9,2,object sold
21839,P527230.10.1,X,u₂-piš-⸢ma⸣,,,,X,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-⸢ma⸣,"['complete', 'complete', 'damaged']",0.17,,,P527230,10,1,initiation of transaction
21840,P527230.10.2,Šulmu-šarri[1]PN,{[m}DI-mu-MAN],Šulmu-šarri,Šulmu-šarri,1,PN,"['𒁹', '𒁲', '𒈬', '𒌋𒌋']",𒁹𒁲𒈬𒌋𒌋,{[m]}[DI-mu-MAN],"['missing', 'missing', 'missing', 'missing']",1.0,PN,,P527230,10,2,initiation of transaction
21841,P527230.11.1,ina[at]PRP,ina,ina,ina,at,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P527230,11,1,price
21842,P527230.11.2,X,ŠA₃-bi,,,,X,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,,,P527230,11,2,price
21843,P527230.11.3,n,1/2,,,,n,['𒈦'],𒈦,⸢1/2⸣,['damaged'],0.5,NUMBER,,P527230,11,3,price
21844,P527230.11.4,manā[a unit of weight]N,[MA.NA],manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,[MA].[NA],"['missing', 'missing']",1.0,,,P527230,11,4,price
