Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
583,P522619.14.1,x[1]PN,{[m}...],x,x,1,PN,"['𒁹', 'x']",𒁹x,{[m]}[x],"['missing', 'missing']",1.0,PN,,P522619,14,1,object sold
584,P522619.14.2,u,⸢x,,,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,P522619,14,2,object sold
585,P522619.14.3,u,x,,,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,P522619,14,3,object sold
586,P522619.14.4,u,x⸣,,,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,P522619,14,4,object sold
587,P522619.15.1,+x-ab[]PN$,{[f}...]-ab,x-ab,x-ab,1,PN,"['𒊩', 'x', '𒀊']",𒊩x𒀊,{[f]}[x]ab,"['missing', 'missing', 'complete']",0.67,PN,,P522619,15,1,object sold
588,P522619.15.2,ahātušu[sister]N,NIN-šu₂,ahātušu,ahātu,sister,N,"['𒊩𒌆', '𒋙']",𒊩𒌆𒋙,NIN-šu₂,"['complete', 'complete']",0.0,,,P522619,15,2,object sold
589,P522619.17.1,x[1]PN,{[m}...,x,x,1,PN,"['𒁹', 'x']",𒁹x,{[m]}[x],"['missing', 'missing']",1.0,PN,,P522619,17,1,object sold
590,P522619.17.2,+Bel-Harran-dabaya[]PN$,{m}EN]-KASKAL-INIM-a-a,Bel-Harran-dabaya,Bel-Harran-dabaya,1,PN,"['𒁹', '𒂗', '𒆜', '𒅗', '𒀀', '𒀀']",𒁹𒂗𒆜𒅗𒀀𒀀,{[m]}[EN]-KASKAL-INIM-a-a,"['missing', 'missing', 'complete', 'complete', 'complete', 'complete']",0.33,PN,,P522619,17,2,object sold
591,P522619.18.1,x[1]PN,{[m}...,x,x,1,PN,"['𒁹', 'x']",𒁹x,{[m]}[x],"['missing', 'missing']",1.0,PN,,P522619,18,1,object sold
592,P522619.18.2,+x-gi[]PN$,{m}...]-⸢gi⸣,x-gi,x-gi,1,PN,"['𒁹', 'x', '𒄀']",𒁹x𒄀,{[m]}[x]⸢gi⸣,"['missing', 'missing', 'damaged']",0.83,PN,,P522619,18,2,object sold
