Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
676,P514477.13.2,tuāru[revocation]'N,tu-a-ru,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,tu-a-ru,"['complete', 'complete', 'complete']",0.0,tuāru,târu,revocation,,P514477,13,2,exclusion of litigation
677,P514477.14.1,dēnu[lawsuit]N,de-e-nu,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,de-e-nu,"['complete', 'complete', 'complete']",0.0,dēnu,dīnu,lawsuit,,P514477,14,1,exclusion of litigation
678,P514477.14.2,dabābu[litigation]'N,DUG₄.DUG₄,V,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,dabābu,dabābu,litigation,,P514477,14,2,exclusion of litigation
679,P514477.14.3,laššu[(there) is not]V,la-šu₂,V,"['𒆷', '𒋙']",𒆷𒋙,la-šu₂,"['complete', 'complete']",0.0,laššu,laššu,(there) is not,,P514477,14,3,exclusion of litigation
680,P514477.15.1,issu[woman]N,MI₂,N,['𒊩'],𒊩,MI₂,['complete'],0.0,issu,sinništu,woman,,P514477,15,1,confirmation of transfer 2
681,P514477.15.2,zarpat[purchased]AJ,za-ar-pat,AJ,"['𒍝', '𒅈', '𒉻']",𒍝𒅈𒉻,za-ar-pat,"['complete', 'complete', 'complete']",0.0,zarpat,zarpu,purchased,,P514477,15,2,confirmation of transfer 2
682,P514477.15.3,našiāt[taken]AJ,na-ši-at,AJ,"['𒈾', '𒅆', '𒀜']",𒈾𒅆𒀜,na-ši-at,"['complete', 'complete', 'complete']",0.0,našiāt,našû,taken,,P514477,15,3,confirmation of transfer 2
683,P514477.16.1,mannu[whoever]'XP,man-nu,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,mannu,mannu,whoever,,P514477,16,1,penalties for litigation: contravention
684,P514477.16.2,ša[whoever]REL,ša,REL,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,whoever,,P514477,16,2,penalties for litigation: contravention
685,P514477.16.3,ina[in]PRP,ina,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P514477,16,3,penalties for litigation: contravention
686,P514477.16.4,urkiš[later]AV,ur-kiš,AV,"['𒌨', '𒆧']",𒌨𒆧,ur-kiš,"['complete', 'complete']",0.0,urkiš,urkiš,later,,P514477,16,4,penalties for litigation: contravention
687,P514477.17.1,ina[in]PRP,ina,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P514477,17,1,penalties for litigation: contravention
688,P514477.17.2,matēme[ever]AV,ma-te-me,AV,"['𒈠', '𒋼', '𒈨']",𒈠𒋼𒈨,ma-te-me,"['complete', 'complete', 'complete']",0.0,matēme,matīma,ever,,P514477,17,2,penalties for litigation: contravention
689,P514477.17.3,+nabalkutu[cross over//transgress]V'V$ibbalakkatūni,ib-<bala>-kat₃-u-ni,V,"['𒅁', '𒁄', '𒆑', '𒌋', '𒉌']",𒅁𒁄𒆑𒌋𒉌,ib-bala-kat₃-u-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,ibbalakkatūni,nabalkutu,transgress,,P514477,17,3,penalties for litigation: contravention
690,P514477.19.1,n,01,n,['01'],01,01,['complete'],0.0,,,,NUMBER,P514477,19,1,penalties for litigation: penalty
691,P514477.19.2,manā[a unit of weight]N,MA.NA,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manā,manû,a unit of weight,,P514477,19,2,penalties for litigation: penalty
692,P514477.19.3,ṣarpu[silver]N,KUG.UD,N,"['𒆬', '𒌓']",𒆬𒌓,KUG.UD,"['complete', 'complete']",0.0,ṣarpu,ṣarpu,silver,,P514477,19,3,penalties for litigation: penalty
693,P514477.19.4,iddana[give]V,SUM-na,V,"['𒋧', '𒈾']",𒋧𒈾,SUM-na,"['complete', 'complete']",0.0,iddana,tadānu,give,,P514477,19,4,penalties for litigation: penalty
694,P514477.20.1,issu[woman]N,MI₂,N,['𒊩'],𒊩,MI₂,['complete'],0.0,issu,sinništu,woman,,P514477,20,1,other clauses
695,P514477.20.2,+paṭāru[loosen//redeem]V'V$ipaṭṭar,ip-ṭar,V,"['𒅁', '𒋻']",𒅁𒋻,ip-ṭar,"['complete', 'complete']",0.0,ipaṭṭar,paṭāru,redeem,,P514477,20,2,other clauses
696,P514477.22.1,šību[witness]N,IGI,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,P514477,22,1,witness
697,P514477.22.2,Ubru-Aia[1]PN,{m}SUHUŠ-a-a,PN,"['𒁹', '𒁼', '𒀀', '𒀀']",𒁹𒁼𒀀𒀀,{m}SUHUŠ-a-a,"['complete', 'complete', 'complete', 'complete']",0.0,Ubru-Aia,Ubru-Aia,1,PN,P514477,22,2,witness
698,P514477.22.3,karkadinnu[confectioner]N,{lu₂}SUM.NINDA,N,"['𒇽', '𒋧', '𒃻']",𒇽𒋧𒃻,{LU₂}SUM.NINDA,"['complete', 'complete', 'complete']",0.0,karkadinnu,kakardinnu,confectioner,,P514477,22,3,witness
699,P514477.23.1,šību[witness]N,IGI,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,P514477,23,1,witness
700,P514477.23.2,Babete[1]PN,{m}ba-be₂-e-te,PN,"['𒁹', '𒁀', '𒁉', '𒂊', '𒋼']",𒁹𒁀𒁉𒂊𒋼,{m}ba-be₂-e-te,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Babete,Babete,1,PN,P514477,23,2,witness
701,P514477.24.1,šību[witness]N,IGI,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,P514477,24,1,witness
702,P514477.24.2,Zizi[1]PN,{m}zi-zi-i,PN,"['𒁹', '𒍣', '𒍣', '𒄿']",𒁹𒍣𒍣𒄿,{m}zi-zi-i,"['complete', 'complete', 'complete', 'complete']",0.0,Zizi,Zizi,1,PN,P514477,24,2,witness
703,P514477.25.1,šību[witness]N,IGI,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,P514477,25,1,witness
704,P514477.25.2,Edu-lešir[1]PN,{m}DILI-SI.SA₂,PN,"['𒁹', '𒀸', '𒋛', '𒁲']",𒁹𒀸𒋛𒁲,{m}DILI-SI.SA₂,"['complete', 'complete', 'complete', 'complete']",0.0,Edu-lešir,Edu-lešir,1,PN,P514477,25,2,witness
705,P514477.26.1,šību[witness]N,IGI,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,P514477,26,1,witness
706,P514477.26.2,Zizia[1]PN,{m}zi-zi-ia,PN,"['𒁹', '𒍣', '𒍣', '𒅀']",𒁹𒍣𒍣𒅀,{m}zi-zi-ia,"['complete', 'complete', 'complete', 'complete']",0.0,Zizia,Zizia,1,PN,P514477,26,2,witness
707,P514477.26.3,sangû[priest]N,{lu₂}SANGA,N,"['𒇽', '𒋃']",𒇽𒋃,{LU₂}SANGA,"['complete', 'complete']",0.0,sangû,šangû,priest,,P514477,26,3,witness
708,P514477.27.1,šību[witness]N,IGI,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,P514477,27,1,witness
709,P514477.27.2,Marduk-uballiṭ[1]PN,{m}{d}MES-TI.LA,PN,"['𒁹', '𒀭', '𒈩', '𒋾', '𒆷']",𒁹𒀭𒈩𒋾𒆷,{m}{d}MES-TI.LA,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Marduk-uballiṭ,Marduk-uballiṭ,1,PN,P514477,27,2,witness
710,P514477.27.3,karkadinnu[confectioner]N,{lu₂}SUM.NINDA,N,"['𒇽', '𒋧', '𒃻']",𒇽𒋧𒃻,{LU₂}SUM.NINDA,"['complete', 'complete', 'complete']",0.0,karkadinnu,kakardinnu,confectioner,,P514477,27,3,witness
711,P514477.28.1,šību[witness]N,IGI,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,P514477,28,1,witness
712,P514477.28.2,Nabu-šarrani[1]PN,{m}{d}PA-MAN-a-ni,PN,"['𒁹', '𒀭', '𒉺', '𒌋𒌋', '𒀀', '𒉌']",𒁹𒀭𒉺𒌋𒌋𒀀𒉌,{m}{d}PA-MAN-a-ni,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Nabu-šarrani,Nabu-šarrani,1,PN,P514477,28,2,witness
713,P514477.28.3,tupšarru[scribe]N,A.BA,N,"['𒀀', '𒁀']",𒀀𒁀,A.BA,"['complete', 'complete']",0.0,tupšarru,ṭupšarru,scribe,,P514477,28,3,witness
714,P514477.30.1,Ṭebeti[Tebet]MN,{iti}AB,MN,"['𒌗', '𒀊']",𒌗𒀊,{ITI}AB,"['complete', 'complete']",0.0,Ṭebeti,Ṭebetu,Tebet,MN,P514477,30,1,date
715,P514477.30.2,n,UD-08-KAM₂,n,"['𒌓', '0₈', '𒆚']",𒌓0₈𒆚,UD-08-KAM₂,"['complete', 'complete', 'complete']",0.0,,,,NUMBER,P514477,30,2,date
716,P514477.31.1,limmu[eponym (of year)]N,lim-mu,N,"['𒅆', '𒈬']",𒅆𒈬,lim-mu,"['complete', 'complete']",0.0,limmu,līmu,eponym (of year),,P514477,31,1,date
717,P514477.31.2,Iqbi-ilani[1]PN,{⸢m⸣}[E]-DINGIR.MEŠ,PN,"['𒁹', '𒂊', '𒀭', '𒈨𒌍']",𒁹𒂊𒀭𒈨𒌍,{⸢m⸣}[E]-DINGIR.MEŠ,"['damaged', 'missing', 'complete', 'complete']",0.38,Iqbi-ilani,Iqbi-ilani,1,PN,P514477,31,2,date
