Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
31508,P335216.2.1,{na₄}KIŠIB,kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,,P335216,2,1,seal identification
31509,P335216.2.2,{1}lu-u—bal-aṭ,Lu-balaṭ[1]PN$,PN,PN,"['𒁹', '𒇻', '𒌋', '𒁄', '𒀜']",𒁹𒇻𒌋𒁄𒀜,{1}lu-u-bal-aṭ,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Lu-balaṭ,Lu-balaṭ,1,,P335216,2,2,seal identification
31510,P335216.3.1,EN,bēl[owner]N,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P335216,3,1,seal identification
31511,P335216.3.2,{lu₂}UN-MEŠ,nišē[people]N,,N,"['𒇽', '𒌦', '𒈨𒌍']",𒇽𒌦𒈨𒌍,{LU₂}UN-MEŠ,"['complete', 'complete', 'complete']",0.0,nišē,nišu,people,,P335216,3,2,seal identification
31512,P335216.3.3,SUM-ni,tadāni[giving]'N,,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,tadāni,tadānu,giving,,P335216,3,3,seal identification
31513,P335216.7.1,{1}{d}PA—še-zib,Nabu-šezib[1]PN,PN,PN,"['𒁹', '𒀭', '𒉺', '𒊺', '𒍦']",𒁹𒀭𒉺𒊺𒍦,{1}{d}PA-še-zib,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Nabu-šezib,Nabu-šezib,1,,P335216,7,1,object sold
31514,P335216.7.2,MI₂-šu,sinništu[woman]N$issušu,,N,"['𒊩', '𒋗']",𒊩𒋗,MI₂-šu,"['complete', 'complete']",0.0,issušu,sinništu,woman,,P335216,7,2,object sold
31515,P335216.7.3,04,n,NUMBER,n,['𒐉'],𒐉,04,['complete'],0.0,,,,,P335216,7,3,object sold
31516,P335216.7.4,DUMU-⸢MEŠ-šu₂⸣,marʾēšu[son]N,,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU-⸢MEŠ-šu₂⸣,"['complete', 'damaged', 'damaged']",0.33,marʾēšu,māru,son,,P335216,7,4,object sold
31517,P335216.8.1,[PAB],gimru[total]N,,N,['𒉽'],𒉽,[PAB],['missing'],1.0,gimru,gimru,total,,P335216,8,1,object sold
31518,P335216.8.2,06,n,NUMBER,n,['𒐋'],𒐋,06,['complete'],0.0,,,,,P335216,8,2,object sold
31519,P335216.8.3,ZI-MEŠ,nupšāti[person]N,,N,"['𒍣', '𒈨𒌍']",𒍣𒈨𒌍,ZI-MEŠ,"['complete', 'complete']",0.0,nupšāti,napištu,person,,P335216,8,3,object sold
31520,P335216.8.4,{lu₂}ARAD-⸢MEŠ⸣-[ni],urdāni[servant]N,,N,"['𒇽', '𒀴', '𒈨𒌍', '𒉌']",𒇽𒀴𒈨𒌍𒉌,{LU₂}ARAD-⸢MEŠ⸣-[ni],"['complete', 'complete', 'damaged', 'missing']",0.38,urdāni,ardu,servant,,P335216,8,4,object sold
31521,P335216.9.1,[ša],ša[of]DET,,DET,['𒊭'],𒊭,[ša],['missing'],1.0,ša,ša,of,,P335216,9,1,object sold
31522,P335216.9.2,{1}lu-u—bal-aṭ,Lu-balaṭ[1]PN$,PN,PN,"['𒁹', '𒇻', '𒌋', '𒁄', '𒀜']",𒁹𒇻𒌋𒁄𒀜,{1}lu-u-bal-aṭ,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Lu-balaṭ,Lu-balaṭ,1,,P335216,9,2,object sold
31523,P335216.9.3,u₂-⸢piš-ma⸣,uppišma[contract]V,,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-⸢piš-ma⸣,"['complete', 'damaged', 'damaged']",0.33,uppišma,epēšu,contract,,P335216,9,3,initiation of transaction
31524,P335216.10.1,{1}{d]}⸢UTU—DINGIR⸣-a.a,Šamaš-ilaʾi[1]PN,PN,PN,"['𒁹', '𒀭', '𒌓', '𒀭', '𒀀', '𒀀']",𒁹𒀭𒌓𒀭𒀀𒀀,{[1]}{[d]}⸢UTU-DINGIR⸣-a.a,"['missing', 'missing', 'damaged', 'damaged', 'complete', 'complete']",0.5,Šamaš-ilaʾi,Šamaš-ilaʾi,1,,P335216,10,1,initiation of transaction
31525,P335216.10.2,{lu₂}GAL—[x,u,,u,"['𒇽', '𒃲', 'x']",𒇽𒃲x,{LU₂}GAL-[x],"['complete', 'complete', 'missing']",0.33,,,,,P335216,10,2,initiation of transaction
31526,P335216.10.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335216,10,3,initiation of transaction
31527,P335216.10.4,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335216,10,4,initiation of transaction
31528,P335216.10.5,⸢x,u,,u,['x'],x,⸢x⸣,['damaged'],0.5,,,,,P335216,10,5,initiation of transaction
31529,P335216.10.6,x⸣,u,,u,['x'],x,⸢x⸣,['damaged'],0.5,,,,,P335216,10,6,initiation of transaction
31530,P335216.11.1,[TA@v,issu[from+=from]PRP,,PRP,['𒋬'],𒋬,[TA@v],['missing'],1.0,issu,ištu,from,,P335216,11,1,completion of transaction
31531,P335216.11.2,IGI,pān[front]N,,N,['𒅆'],𒅆,[IGI],['missing'],1.0,pān,pānu,front,,P335216,11,2,completion of transaction
31532,P335216.11.3,{1}lu-u]—bal-[aṭ,Lu-balaṭ[1]PN$,PN,PN,"['𒁹', '𒇻', '𒌋', '𒁄', '𒀜']",𒁹𒇻𒌋𒁄𒀜,{[1]}[lu-u]-bal-[aṭ],"['missing', 'missing', 'missing', 'complete', 'missing']",0.8,Lu-balaṭ,Lu-balaṭ,1,,P335216,11,3,completion of transaction
31533,P335216.11.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335216,11,4,none
31534,P335216.11.5,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335216,11,5,none
31535,P335216.11.6,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335216,11,6,none
31536,P335216.15.1,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335216,15,1,none
31537,P335216.15.2,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335216,15,2,none
31538,P335216.15.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335216,15,3,none
31539,P335216.15.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335216,15,4,none
31540,P335216.15.5,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335216,15,5,none
31541,P335216.15.6,{⸢lu₂⸣}še-⸢lap⸣-pa-⸢a⸣.[a],šelappāya[architect]N,,N,"['𒇽', '𒊺', '𒆗', '𒉺', '𒀀', '𒀀']",𒇽𒊺𒆗𒉺𒀀𒀀,{⸢LU₂⸣}še-⸢lap⸣-pa-⸢a⸣.[a],"['damaged', 'complete', 'damaged', 'complete', 'damaged', 'missing']",0.42,šelappāya,šeleppāyu,architect,,P335216,15,6,none
31542,P335216.16.1,[IGI,šību[witness]N,,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,P335216,16,1,witness
31543,P335216.16.2,{1}x,u,,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,P335216,16,2,witness
31544,P335216.16.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335216,16,3,witness
31545,P335216.16.4,x]-an-ni,u,,u,"['x', '𒀭', '𒉌']",x𒀭𒉌,[x]-an-ni,"['missing', 'complete', 'complete']",0.33,,,,,P335216,16,4,witness
31546,P335216.17.1,[IGI,šību[witness]N,,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,P335216,17,1,witness
31547,P335216.17.2,{1}x,u,,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,P335216,17,2,witness
31548,P335216.17.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335216,17,3,witness
31549,P335216.17.4,x]-⸢ib⸣,u,,u,"['x', '𒅁']",x𒅁,[x]-⸢ib⸣,"['missing', 'damaged']",0.75,,,,,P335216,17,4,witness
