Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
3328,P428999.2.1,kunuk[seal]N,{na₄}KIŠIB,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,P428999,2,1,seal identification
3329,P428999.2.2,u,{1}⸢AD⸣-[...],,u,"['𒁹', '𒀜', 'x']",𒁹𒀜x,{1}⸢AD⸣-[x],"['complete', 'damaged', 'missing']",0.5,,,,P428999,2,2,seal identification
3330,P428999.3.1,kunuk[seal]N,{na₄}KIŠIB,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,P428999,3,1,seal identification
3331,P428999.3.2,u,{1}ki-⸢pu⸣-[x-x]+x-qi,,u,"['𒁹', '𒆠', '𒁍', 'X', 'X', 'X', '𒆥']",𒁹𒆠𒁍XXX𒆥,{1}ki-⸢pu⸣-[x-x]+x-qi,"['complete', 'complete', 'damaged', 'missing', 'missing', 'complete', 'complete']",0.36,,,,P428999,3,2,seal identification
3332,P428999.4.1,bēl[owner]N,EN,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,P428999,4,1,seal identification
3333,P428999.4.2,issi[woman]N,MUNUS,,N,['𒊩'],𒊩,MUNUS,['complete'],0.0,issi,sinništu,woman,P428999,4,2,seal identification
3334,P428999.4.3,tadāni[giving]'N,SUM-⸢a-ni⸣,,V,"['𒋧', '𒀀', '𒉌']",𒋧𒀀𒉌,SUM-⸢a-ni⸣,"['complete', 'damaged', 'damaged']",0.33,tadāni,tadānu,giving,P428999,4,3,seal identification
3335,P428999.8.1,+Attar-dimri[]PN$Attar-dimir,{f}{d}a-tar-di-mir,PN,PN,"['𒊩', '𒀭', '𒀀', '𒋻', '𒁲', '𒂇']",𒊩𒀭𒀀𒋻𒁲𒂇,{f}{d}a-tar-di-mir,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Attar-dimir,Attar-dimri,1,P428999,8,1,object sold
3336,P428999.8.2,amtušu[maid]N,GEME₂-⸢šu₂⸣,,N,"['𒊩𒆳', '𒋙']",𒊩𒆳𒋙,GEME₂-⸢šu₂⸣,"['complete', 'damaged']",0.25,amtušu,amtu,maid,P428999,8,2,object sold
3337,P428999.9.1,uppišma[contract]V,u₂-piš-ma,,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,P428999,9,1,initiation of transaction
3338,P428999.9.2,Nabu-qati-ṣabat[1]PN,{1}{d}PA-ŠU.2-ṣa-bat,PN,PN,"['𒁹', '𒀭', '𒉺', '𒋗', '𒈫', '𒍝', '𒁁']",𒁹𒀭𒉺𒋗𒈫𒍝𒁁,{1}{d}PA-ŠU.2-ṣa-bat,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Nabu-qati-ṣabat,Nabu-qati-ṣabat,1,P428999,9,2,initiation of transaction
3339,P428999.10.1,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P428999,10,1,price
3340,P428999.10.2,libbi[interior]N,lib₃-bi,,N,"['𒊮', '𒁉']",𒊮𒁉,lib₃-bi,"['complete', 'complete']",0.0,libbi,libbu,interior,P428999,10,2,price
3341,P428999.10.3,n,50,NUMBER,n,['𒐐'],𒐐,50,['complete'],0.0,,,,P428999,10,3,price
3342,P428999.10.4,šiqlī[a unit of weight]N,GIN₂.MEŠ,,N,"['𒂆', '𒈨𒌍']",𒂆𒈨𒌍,GIN₂.MEŠ,"['complete', 'complete']",0.0,šiqlī,šiqlu,a unit of weight,P428999,10,4,price
3343,P428999.10.5,ṣarpi[silver]N,KU₃.BABBAR,,N,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,ṣarpi,ṣarpu,silver,P428999,10,5,price
3344,P428999.10.6,ilqe[purchase]V,il-⸢qe⸣,,V,"['𒅋', '𒆥']",𒅋𒆥,il-⸢qe⸣,"['complete', 'damaged']",0.25,ilqe,leqû,purchase,P428999,10,6,completion of transaction
3345,P428999.11.1,kaspu[money]N,kas-pu,,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,kaspu,kaspu,money,P428999,11,1,confirmation of transfer 1
3346,P428999.11.2,gammur[completed]AJ,ga-mur,,AJ,"['𒂵', '𒄯']",𒂵𒄯,ga-mur,"['complete', 'complete']",0.0,gammur,gammuru,completed,P428999,11,2,confirmation of transfer 1
3347,P428999.11.3,tadinni[paid]AJ,ta-din-ni,,AJ,"['𒋫', '𒁷', '𒉌']",𒋫𒁷𒉌,ta-din-ni,"['complete', 'complete', 'complete']",0.0,tadinni,tadnu,paid,P428999,11,3,confirmation of transfer 1
3348,P428999.12.1,issu[woman]N,MUNUS,,N,['𒊩'],𒊩,MUNUS,['complete'],0.0,issu,sinništu,woman,P428999,12,1,confirmation of transfer 2
3349,P428999.12.2,šuātu[that]'DP,šu-a-tu₂,,IP,"['𒋗', '𒀀', '𒌓']",𒋗𒀀𒌓,šu-a-tu₂,"['complete', 'complete', 'complete']",0.0,šuātu,šuāti,that,P428999,12,2,confirmation of transfer 2
3350,P428999.12.3,zarpat[purchased]AJ,zar₄-pat,,AJ,"['𒆰', '𒉻']",𒆰𒉻,zar₄-pat,"['complete', 'complete']",0.0,zarpat,zarpu,purchased,P428999,12,3,confirmation of transfer 2
3351,P428999.12.4,+leqû[taken//purchased]AJ'AJ$laqqita,laq-qi-⸢ta⸣,,AJ,"['𒋃', '𒆥', '𒋫']",𒋃𒆥𒋫,laq-qi-⸢ta⸣,"['complete', 'complete', 'damaged']",0.17,laqqita,leqû,purchased,P428999,12,4,confirmation of transfer 2
3352,P428999.13.1,tuāru[revocation]'N,tu-a-ru,,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,tu-a-ru,"['complete', 'complete', 'complete']",0.0,tuāru,târu,revocation,P428999,13,1,exclusion of litigation
3353,P428999.13.2,dēnu[lawsuit]N,de-e-nu,,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,de-e-nu,"['complete', 'complete', 'complete']",0.0,dēnu,dīnu,lawsuit,P428999,13,2,exclusion of litigation
