Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
5392,P527327.2.1,kunuk[seal]N,{[na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,,,P527327,2,1,seal identification
5393,P527327.2.2,+x-lum-Šamaš[]PN$,{m}x-(x)]-lum-{d}UTU,x-lum-Šamaš,x-lum-Šamaš,1,PN,"['𒁹', 'X', 'X', '𒈝', '𒀭', '𒌓']",𒁹XX𒈝𒀭𒌓,{[m]}[x-x]-lum-{d}UTU,"['missing', 'missing', 'missing', 'complete', 'complete', 'complete']",0.5,PN,,P527327,2,2,seal identification
5394,P527327.6.1,bēl[owner]N,[EN,bēl,bēlu,owner,N,['𒂗'],𒂗,[EN],['missing'],1.0,,,P527327,6,1,seal identification
5395,P527327.6.2,X,MI₂,,,,X,['𒊩'],𒊩,[MI₂],['missing'],1.0,,,P527327,6,2,seal identification
5396,P527327.6.3,X,SUM]-an,,,,X,"['𒋧', '𒀭']",𒋧𒀭,[SUM]-an,"['missing', 'complete']",0.5,,,P527327,6,3,seal identification
5397,P527327.7.1,+x-na[]PN$,{[f}x-x-(x)-x]-x-na-a,x-na,x-na,1,PN,"['𒊩', 'X', 'X', 'X', 'X', 'X', '𒈾', '𒀀']",𒊩XXXXX𒈾𒀀,{[f]}[x-x-x-x]-x-na-a,"['missing', 'missing', 'missing', 'missing', 'missing', 'complete', 'complete', 'complete']",0.62,PN,,P527327,7,1,object sold
5398,P527327.7.2,amtišu[female slave]N,GEME₂-šu₂,amtišu,amtu,female slave,N,"['𒊩𒆳', '𒋙']",𒊩𒆳𒋙,GEME₂-šu₂,"['complete', 'complete']",0.0,,,P527327,7,2,object sold
5399,P527327.8.1,X,[u₂-piš-ma,,,,X,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,[u₂-piš-ma],"['missing', 'missing', 'missing']",1.0,,,P527327,8,1,initiation of transaction
5400,P527327.8.2,Rahimi-il[1]PN,{m}ra-hi]-me-DINGIR,Rahimi-il,Rahimi-il,1,PN,"['𒁹', '𒊏', '𒄭', '𒈨', '𒀭']",𒁹𒊏𒄭𒈨𒀭,{[m]}[ra-hi]-me-DINGIR,"['missing', 'missing', 'missing', 'complete', 'complete']",0.6,PN,,P527327,8,2,initiation of transaction
5401,P527327.9.1,ina[at]PRP,[ina,ina,ina,at,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,,P527327,9,1,price
5402,P527327.9.2,X,ŠA₃-bi,,,,X,"['𒊮', '𒁉']",𒊮𒁉,[ŠA₃-bi],"['missing', 'missing']",1.0,,,P527327,9,2,price
5403,P527327.9.3,n,x,,,,n,['X'],X,[x],['missing'],1.0,NUMBER,,P527327,9,3,price
5404,P527327.9.4,X,GU₂].⸢UN⸣,,,,X,"['𒄘', '𒌦']",𒄘𒌦,[GU₂].⸢UN⸣,"['missing', 'damaged']",0.75,,,P527327,9,4,price
