Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
5630,P335242.3.1,[TA@v,issu[from+=from]PRP,,PRP,['𒋬'],𒋬,[TA@v],['missing'],1.0,issu,ištu,from,,P335242,3,1,completion of transaction
5631,P335242.3.2,IGI,pān[front]N,,N,['𒅆'],𒅆,[IGI],['missing'],1.0,pān,pānu,front,,P335242,3,2,completion of transaction
5632,P335242.3.3,{1}⸢DINGIR—ta⸣-[ka-a,Il-taka[1]PN$,PN,PN,"['𒁹', '𒀭', '𒋫', '𒅗', '𒀀']",𒁹𒀭𒋫𒅗𒀀,{[1]}⸢DINGIR-ta⸣-[ka-a],"['missing', 'damaged', 'damaged', 'missing', 'missing']",0.8,Il-taka,Il-taka,1,,P335242,3,3,completion of transaction
5633,P335242.3.4,{lu₂v}x,u,,u,"['𒇽', 'x']",𒇽x,{[LU₂~v]}[x],"['missing', 'missing']",1.0,,,,,P335242,3,4,completion of transaction
5634,P335242.3.5,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335242,3,5,completion of transaction
5635,P335242.3.6,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335242,3,6,completion of transaction
5636,P335242.4.1,[ša],ša[of]DET,,DET,['𒊭'],𒊭,[ša],['missing'],1.0,ša,ša,of,,P335242,4,1,completion of transaction
5637,P335242.4.2,⸢E₂⸣.SAG.⸢IL₂⸣,Esaggil[1]TN$,,TN,"['𒂍', '𒊕', '𒅍']",𒂍𒊕𒅍,⸢E₂⸣.SAG.⸢IL₂⸣,"['damaged', 'complete', 'damaged']",0.33,Esaggil,Esaggil,1,,P335242,4,2,completion of transaction
5638,P335242.4.3,[ina,ina[in+=for]PRP,,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,P335242,4,3,price
5639,P335242.4.4,ŠA₃,libbi[interior]N,,N,['𒊮'],𒊮,[ŠA₃],['missing'],1.0,libbi,libbu,interior,,P335242,4,4,price
5640,P335242.4.5,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335242,4,5,price
5641,P335242.4.6,MA.NA,manê[a unit of weight]N,,N,"['𒈠', '𒈾']",𒈠𒈾,[MA].[NA],"['missing', 'missing']",1.0,manê,manû,a unit of weight,,P335242,4,6,price
5642,P335242.4.7,KUG.UD],ṣarpi[silver]N,,N,"['𒆬', '𒌓']",𒆬𒌓,[KUG].[UD],"['missing', 'missing']",1.0,ṣarpi,ṣarpu,silver,,P335242,4,7,price
