Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
3788,P522542.3.1,u,[...,u,['x'],x,[x],['missing'],1.0,,,,,P522542,3,1,none
3789,P522542.3.2,u,x]+x,u,"['X', 'X']",XX,[x]+x,"['missing', 'complete']",0.5,,,,,P522542,3,2,none
3790,P522542.3.3,u,x+[x,u,"['X', 'X']",XX,x+[x],"['complete', 'missing']",0.5,,,,,P522542,3,3,none
3791,P522542.3.4,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522542,3,4,none
3792,P522542.3.5,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522542,3,5,none
3793,P522542.3.6,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522542,3,6,none
3794,P522542.3.7,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522542,3,7,none
3795,P522542.3.8,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P522542,3,8,none
3796,P522542.4.1,Nabu-šimanni[1]PN,{1}{d}PA-HAL-ni,PN,"['𒁹', '𒀭', '𒉺', '𒄬', '𒉌']",𒁹𒀭𒉺𒄬𒉌,{1}{d}PA-HAL-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Nabu-šimanni,Nabu-šimanni,1,PN,P522542,4,1,none
3797,P522542.4.2,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522542,4,2,none
3798,P522542.4.3,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522542,4,3,none
3799,P522542.4.4,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522542,4,4,none
3800,P522542.4.5,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P522542,4,5,none
3801,P522542.5.1,ina[in]PRP,ina,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P522542,5,1,price
3802,P522542.5.2,libbi[interior]N,ŠA₃-bi,N,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,libbi,libbu,interior,,P522542,5,2,price
3803,P522542.5.3,n,47,n,['𒐏𒐌'],𒐏𒐌,47,['complete'],0.0,,,,NUMBER,P522542,5,3,price
3804,P522542.5.4,manā[a unit of weight]N,MA.NA,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manā,manû,a unit of weight,,P522542,5,4,price
3805,P522542.5.5,erî[copper]N,[URUDU-MEŠ],N,"['𒍏', '𒈨𒌍']",𒍏𒈨𒌍,[URUDU-MEŠ],"['missing', 'missing']",1.0,erî,erû,copper,,P522542,5,5,price
3806,P522542.6.1,issu[from]PRP,TA,PRP,['𒋫'],𒋫,TA,['complete'],0.0,issu,ištu,from,,P522542,6,1,initiation of transaction
3807,P522542.6.2,pān[front]N,IGI,N,['𒅆'],𒅆,IGI,['complete'],0.0,pān,pānu,front,,P522542,6,2,initiation of transaction
3808,P522542.6.3,+Rugubayu[]PN$Rugubaya,{1}ru-gu-ba-[a.a],PN,"['𒁹', '𒊒', '𒄖', '𒁀', '𒀀', '𒀀']",𒁹𒊒𒄖𒁀𒀀𒀀,{1}ru-gu-ba-[a].[a],"['complete', 'complete', 'complete', 'complete', 'missing', 'missing']",0.33,Rugubaya,Rugubayu,1,PN,P522542,6,3,initiation of transaction
3809,P522542.7.1,ūtappiš[contract]V,u₂-tap-piš,V,"['𒌑', '𒋰', '𒄫']",𒌑𒋰𒄫,u₂-tap-piš,"['complete', 'complete', 'complete']",0.0,ūtappiš,epēšu,contract,,P522542,7,1,initiation of transaction
3810,P522542.7.2,ittiši[take]V,i-ti-[ši],V,"['𒄿', '𒋾', '𒅆']",𒄿𒋾𒅆,i-ti-[ši],"['complete', 'complete', 'missing']",0.33,ittiši,našû,take,,P522542,7,2,completion of transaction
3811,P522542.8.1,izzirip[purchase]V,i-zi-rip,V,"['𒄿', '𒍣', '𒆗']",𒄿𒍣𒆗,i-zi-rip,"['complete', 'complete', 'complete']",0.0,izzirip,zarāpu,purchase,,P522542,8,1,completion of transaction
3812,P522542.8.2,+leqû[take//acquire]V'V$isseqe,i-se-⸢qe⸣,V,"['𒄿', '𒋛', '𒆥']",𒄿𒋛𒆥,i-se-⸢qe⸣,"['complete', 'complete', 'damaged']",0.17,isseqe,leqû,acquire,,P522542,8,2,completion of transaction
3813,P522542.9.1,kaspu[money]N,kas₂-pu,N,"['𒁉', '𒁍']",𒁉𒁍,kas₂-pu,"['complete', 'complete']",0.0,kaspu,kaspu,money,,P522542,9,1,confirmation of transfer 1
