Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
4955,P225180.2.1,kunuk[seal]N,{na₄}KIŠIB,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,,P225180,2,1,seal identification
4956,P225180.2.2,Šamaš-šezib[1]PN,{1}{[d}UTU-še-zib],PN,"['𒁹', '𒀭', '𒌓', '𒊺', '𒍦']",𒁹𒀭𒌓𒊺𒍦,{1}{[d]}[UTU-še-zib],"['complete', 'missing', 'missing', 'missing', 'missing']",0.8,Šamaš-šezib,Šamaš-šezib,1,PN,P225180,2,2,seal identification
4957,P225180.3.1,+bēlu[lord//owner]N'N$bēl,EN,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P225180,3,1,seal identification
4958,P225180.3.2,mār[son]N,DUMU,N,['𒌉'],𒌉,DUMU,['complete'],0.0,mār,māru,son,,P225180,3,2,seal identification
4959,P225180.3.3,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P225180,3,3,seal identification
4960,P225180.3.4,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P225180,3,4,seal identification
4961,P225180.3.5,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P225180,3,5,seal identification
4962,P225180.3.6,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P225180,3,6,seal identification
4963,P225180.4.1,issēn[one]NU,01-en,NU,"['01', '𒂗']",01𒂗,01-en,"['complete', 'complete']",0.0,issēn,ištēn,one,,P225180,4,1,object sold
4964,P225180.4.2,u,MAL,u,['𒂷'],𒂷,MAL,['complete'],0.0,,,,,P225180,4,2,object sold
4965,P225180.4.3,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P225180,4,3,object sold
4966,P225180.4.4,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P225180,4,4,object sold
4967,P225180.4.5,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P225180,4,5,object sold
4968,P225180.4.6,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P225180,4,6,object sold
4969,P225180.5.1,eqlu[field]N,A.ŠA₃,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqlu,eqlu,field,,P225180,5,1,object sold
4970,P225180.5.2,+bītu[house//house]N'N$bētu,E₂,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,house,,P225180,5,2,object sold
4971,P225180.5.3,u,x+[x,u,"['X', 'X']",XX,x+[x],"['complete', 'missing']",0.5,,,,,P225180,5,3,object sold
4972,P225180.5.4,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P225180,5,4,object sold
4973,P225180.5.5,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P225180,5,5,object sold
4974,P225180.5.6,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P225180,5,6,object sold
4975,P225180.5.7,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P225180,5,7,object sold
4976,P225180.5.8,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P225180,5,8,object sold
4977,P225180.9.1,+epēšu[do//contract]V'V$tuppišma,tu-piš-⸢ma⸣,V,"['𒌅', '𒄫', '𒈠']",𒌅𒄫𒈠,tu-piš-⸢ma⸣,"['complete', 'complete', 'damaged']",0.17,tuppišma,epēšu,contract,,P225180,9,1,initiation of transaction
4978,P225180.9.2,+Šiti-ilat[]PN$,{[mi₂}ši-ti-DINGIR-at],PN,"['𒊩', '𒅆', '𒋾', '𒀭', '𒀜']",𒊩𒅆𒋾𒀭𒀜,{[MI₂]}[ši-ti-DINGIR-at],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,Šiti-ilat,Šiti-ilat,1,PN,P225180,9,2,initiation of transaction
