Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
15504,P335267.2.1,{[na₄}KIŠIB,kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,kunuk,kunukku,seal,,P335267,2,1,seal identification
15505,P335267.2.2,{1}{d}PA—A—SUM-na],Nabu-aplu-iddina[1]PN$,PN,PN,"['𒁹', '𒀭', '𒉺', '𒀀', '𒋧', '𒈾']",𒁹𒀭𒉺𒀀𒋧𒈾,{[1]}{[d]}[PA-A-SUM-na],"['missing', 'missing', 'missing', 'missing', 'missing', 'missing']",1.0,Nabu-aplu-iddina,Nabu-aplu-iddina,1,,P335267,2,2,seal identification
15506,P335267.3.1,[EN],bēl[owner]N,,N,['𒂗'],𒂗,[EN],['missing'],1.0,bēl,bēlu,owner,,P335267,3,1,seal identification
15507,P335267.3.2,⸢UN-MEŠ⸣,nišē[people]N,,N,"['𒌦', '𒈨𒌍']",𒌦𒈨𒌍,⸢UN-MEŠ⸣,"['damaged', 'damaged']",0.5,nišē,nišu,people,,P335267,3,2,seal identification
15508,P335267.3.3,[SUM-ni],tadāni[giving]'N,,V,"['𒋧', '𒉌']",𒋧𒉌,[SUM-ni],"['missing', 'missing']",1.0,tadāni,tadānu,giving,,P335267,3,3,seal identification
15509,P335267.7.1,{1}x,u,,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,P335267,7,1,object sold
15510,P335267.7.2,x]-a—DUG₃.⸢GA⸣,u,,u,"['x', '𒀀', '𒄭', '𒂵']",x𒀀𒄭𒂵,[x]-a-DUG₃.⸢GA⸣,"['missing', 'complete', 'complete', 'damaged']",0.38,,,,,P335267,7,2,object sold
15511,P335267.7.3,ARAD-šu₂,urdīšu[servant]N,,N,"['𒀴', '𒋙']",𒀴𒋙,ARAD-šu₂,"['complete', 'complete']",0.0,urdīšu,ardu,servant,,P335267,7,3,object sold
15512,P335267.8.1,{[mi₂}x,u,,u,"['𒊩', 'x']",𒊩x,{[MI₂]}[x],"['missing', 'missing']",1.0,,,,,P335267,8,1,object sold
15513,P335267.8.2,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335267,8,2,object sold
