Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
2433,P528264.2.1,X,{na₄}KIŠIB,X,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,,,P528264,2,1,seal identification
2434,P528264.2.2,X,{m}nu-ṣa-⸢aʾ⸣,X,"['𒁹', '𒉡', '𒍝', '𒀪']",𒁹𒉡𒍝𒀪,{m}nu-ṣa-⸢aʾ⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,,,,,P528264,2,2,seal identification
2435,P528264.2.3,u,[(x,u,['X'],X,[x],['missing'],1.0,,,,,P528264,2,3,seal identification
2436,P528264.2.4,u,x)],u,['X'],X,[x],['missing'],1.0,,,,,P528264,2,4,seal identification
2437,P528264.3.1,X,{uru}ka-par-šu-ga-a.[a],X,"['𒌷', '𒅗', '𒌓', '𒋗', '𒂵', '𒀀', '𒀀']",𒌷𒅗𒌓𒋗𒂵𒀀𒀀,{URU}ka-par-šu-ga-a.[a],"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'missing']",0.14,,,,,P528264,3,1,seal identification
2438,P528264.4.1,Bel[1]DN,EN,DN,['𒂗'],𒂗,EN,['complete'],0.0,Bel,Bel,1,DN,P528264,4,1,seal identification
2439,P528264.4.2,X,MI₂,X,['𒊩'],𒊩,MI₂,['complete'],0.0,,,,,P528264,4,2,seal identification
2440,P528264.4.3,X,ta-da-⸢a-ni⸣,X,"['𒋫', '𒁕', '𒀀', '𒉌']",𒋫𒁕𒀀𒉌,ta-da-⸢a-ni⸣,"['complete', 'complete', 'damaged', 'damaged']",0.25,,,,,P528264,4,3,seal identification
2441,P528264.8.1,X,{mi₂}E₂.KUR-ra-ha-ma,X,"['𒊩', '𒂍', '𒆳', '𒊏', '𒄩', '𒈠']",𒊩𒂍𒆳𒊏𒄩𒈠,{MI₂}E₂.KUR-ra-ha-ma,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,,,P528264,8,1,object sold
2442,P528264.8.2,X,MI₂-šu₂,X,"['𒊩', '𒋙']",𒊩𒋙,MI₂-šu₂,"['complete', 'complete']",0.0,,,,,P528264,8,2,object sold
