Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
9908,P528262.2.1,X,{na₄}KIŠIB,X,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,,,P528262,2,1,seal identification
9909,P528262.2.2,Sin-naʾdi[1]PN,{m}30-I,PN,"['𒁹', '𒌍', '𒄿']",𒁹𒌍𒄿,{m}30-I,"['complete', 'complete', 'complete']",0.0,Sin-naʾdi,Sin-naʾdi,1.0,PN,P528262,2,2,seal identification
9910,P528262.2.3,X,{lu₂}ha-za-nu,X,"['𒇽', '𒄩', '𒍝', '𒉡']",𒇽𒄩𒍝𒉡,{LU₂}ha-za-nu,"['complete', 'complete', 'complete', 'complete']",0.0,,,,,P528262,2,3,seal identification
9911,P528262.3.1,Bel[1]DN,EN,DN,['𒂗'],𒂗,EN,['complete'],0.0,Bel,Bel,1.0,DN,P528262,3,1,seal identification
9912,P528262.3.2,X,MI₂,X,['𒊩'],𒊩,MI₂,['complete'],0.0,,,,,P528262,3,2,seal identification
9913,P528262.3.3,X,ta-da-ni,X,"['𒋫', '𒁕', '𒉌']",𒋫𒁕𒉌,ta-da-ni,"['complete', 'complete', 'complete']",0.0,,,,,P528262,3,3,seal identification
9914,P528262.5.1,X,{mi₂}DU₃-at-{e₂}⸢sag-gil₂⸣,X,"['𒊩', '𒆕', '𒀜', '𒂍', '𒊕', '𒆸']",𒊩𒆕𒀜𒂍𒊕𒆸,{MI₂}DU₃-at-{E₂}⸢sag-gil₂⸣,"['complete', 'complete', 'complete', 'complete', 'damaged', 'damaged']",0.17,,,,,P528262,5,1,object sold
9915,P528262.5.2,X,GEME₂,X,['𒊩𒆳'],𒊩𒆳,GEME₂,['complete'],0.0,,,,,P528262,5,2,object sold
9916,P528262.6.1,X,⸢ša⸣,X,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,,,,,P528262,6,1,object sold
9917,P528262.6.2,Sin-naʾdi[1]PN,{m}{d}30-I,PN,"['𒁹', '𒀭', '𒌍', '𒄿']",𒁹𒀭𒌍𒄿,{m}{d}30-I,"['complete', 'complete', 'complete', 'complete']",0.0,Sin-naʾdi,Sin-naʾdi,1.0,PN,P528262,6,2,object sold
9918,P528262.7.1,X,[u₂-piš]-⸢ma⸣,X,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,[u₂-piš]-⸢ma⸣,"['missing', 'missing', 'damaged']",0.83,,,,,P528262,7,1,initiation of transaction
9919,P528262.7.2,X,{m}mu-SIG₅-aš-šur,X,"['𒁹', '𒈬', '𒅆𒂟', '𒀸', '𒋩']",𒁹𒈬𒅆𒂟𒀸𒋩,{m}mu-SIG₅-aš-šur,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,,,P528262,7,2,initiation of transaction
9920,P528262.8.1,X,[ina,X,['𒀸'],𒀸,[ina],['missing'],1.0,,,,,P528262,8,1,price
9921,P528262.8.2,X,ŠA₃,X,['𒊮'],𒊮,[ŠA₃],['missing'],1.0,,,,,P528262,8,2,price
9922,P528262.8.3,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P528262,8,3,price
9923,P528262.8.4,X,MA].⸢NA⸣,X,"['𒈠', '𒈾']",𒈠𒈾,[MA].⸢NA⸣,"['missing', 'damaged']",0.75,,,,,P528262,8,4,price
9924,P528262.8.5,n,05,n,['0₅'],0₅,05,['complete'],0.0,,,,NUMBER,P528262,8,5,price
9925,P528262.8.6,X,GIN₂,X,['𒂆'],𒂆,GIN₂,['complete'],0.0,,,,,P528262,8,6,price
9926,P528262.8.7,X,KU₃.UD,X,"['𒆬', '𒌓']",𒆬𒌓,KU₃.UD,"['complete', 'complete']",0.0,,,,,P528262,8,7,price
9927,P528262.9.1,X,ina,X,['𒀸'],𒀸,ina,['complete'],0.0,,,,,P528262,9,1,price
9928,P528262.9.2,X,⸢MA⸣.[NA-e],X,"['𒈠', '𒈾', '𒂊']",𒈠𒈾𒂊,⸢MA⸣.[NA-e],"['damaged', 'missing', 'missing']",0.83,,,,,P528262,9,2,price
9929,P528262.9.3,X,⸢ša⸣,X,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,,,,,P528262,9,3,price
9930,P528262.9.4,X,{kur}gar-gam-mis,X,"['𒆳', '𒃻', '𒃵', '𒈩']",𒆳𒃻𒃵𒈩,{KUR}gar-gam-mis,"['complete', 'complete', 'complete', 'complete']",0.0,,,,,P528262,9,4,price
9931,P528262.10.1,X,⸢il⸣-[qi,X,"['𒅋', '𒆥']",𒅋𒆥,⸢il⸣-[qi],"['damaged', 'missing']",0.75,,,,,P528262,10,1,completion of transaction
9932,P528262.10.2,X,kas]-⸢pu⸣,X,"['𒆜', '𒁍']",𒆜𒁍,[kas]-⸢pu⸣,"['missing', 'damaged']",0.75,,,,,P528262,10,2,confirmation of transfer 1
9933,P528262.10.3,X,gam-[mur],X,"['𒃵', '𒄯']",𒃵𒄯,gam-[mur],"['complete', 'missing']",0.5,,,,,P528262,10,3,confirmation of transfer 1
9934,P528262.11.1,X,ta-⸢din⸣,X,"['𒋫', '𒁷']",𒋫𒁷,ta-⸢din⸣,"['complete', 'damaged']",0.25,,,,,P528262,11,1,confirmation of transfer 1
9935,P528262.11.2,X,[MI₂,X,['𒊩'],𒊩,[MI₂],['missing'],1.0,,,,,P528262,11,2,confirmation of transfer 2
9936,P528262.11.3,X,šu₂-a-tu₂,X,"['𒋙', '𒀀', '𒌓']",𒋙𒀀𒌓,[šu₂-a-tu₂],"['missing', 'missing', 'missing']",1.0,,,,,P528262,11,3,confirmation of transfer 2
9937,P528262.11.4,X,zar-pat],X,"['𒇡', '𒉻']",𒇡𒉻,[zar-pat],"['missing', 'missing']",1.0,,,,,P528262,11,4,confirmation of transfer 2
9938,P528262.12.1,X,la-qi-⸢at⸣,X,"['𒆷', '𒆥', '𒀜']",𒆷𒆥𒀜,la-qi-⸢at⸣,"['complete', 'complete', 'damaged']",0.17,,,,,P528262,12,1,confirmation of transfer 2
9939,P528262.12.2,X,[tu₂-a-ru,X,"['𒌓', '𒀀', '𒊒']",𒌓𒀀𒊒,[tu₂-a-ru],"['missing', 'missing', 'missing']",1.0,,,,,P528262,12,2,exclusion of litigation
9940,P528262.12.3,X,de-e-nu],X,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,[de-e-nu],"['missing', 'missing', 'missing']",1.0,,,,,P528262,12,3,exclusion of litigation
9941,P528262.13.1,X,DUG₄.DUG₄,X,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,,,,,P528262,13,1,exclusion of litigation
9942,P528262.13.2,X,[la-aš₂-šu₂],X,"['𒆷', '𒀾', '𒋙']",𒆷𒀾𒋙,[la-aš₂-šu₂],"['missing', 'missing', 'missing']",1.0,,,,,P528262,13,2,exclusion of litigation
9943,P528262.15.1,X,man-nu,X,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,,,,,P528262,15,1,penalties for litigation: contravention
9944,P528262.15.2,X,ša,X,['𒊭'],𒊭,ša,['complete'],0.0,,,,,P528262,15,2,penalties for litigation: contravention
9945,P528262.15.3,X,ip-⸢par₂⸣-[rik-u-ni],X,"['𒅁', '𒁇', '𒋆', '𒌋', '𒉌']",𒅁𒁇𒋆𒌋𒉌,ip-⸢par₂⸣-[rik-u-ni],"['complete', 'damaged', 'missing', 'missing', 'missing']",0.7,,,,,P528262,15,3,penalties for litigation: contravention
9946,P528262.16.1,Aššur[1]DN,aš-šur,DN,"['𒀸', '𒋩']",𒀸𒋩,aš-šur,"['complete', 'complete']",0.0,Aššur,Aššur,1.0,DN,P528262,16,1,penalties for litigation: penalty
9947,P528262.16.2,Šamaš[1]DN,{d}UTU,DN,"['𒀭', '𒌓']",𒀭𒌓,{d}UTU,"['complete', 'complete']",0.0,Šamaš,Šamaš,1.0,DN,P528262,16,2,penalties for litigation: penalty
9948,P528262.16.3,X,lu,X,['𒇻'],𒇻,lu,['complete'],0.0,,,,,P528262,16,3,penalties for litigation: penalty
9949,P528262.16.4,Bel[1]DN,EN,DN,['𒂗'],𒂗,EN,['complete'],0.0,Bel,Bel,1.0,DN,P528262,16,4,penalties for litigation: penalty
9950,P528262.16.5,X,[de-ni-šu₂],X,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,[de-ni-šu₂],"['missing', 'missing', 'missing']",1.0,,,,,P528262,16,5,penalties for litigation: penalty
9951,P528262.17.1,X,še-e-hu,X,"['𒊺', '𒂊', '𒄷']",𒊺𒂊𒄷,še-e-hu,"['complete', 'complete', 'complete']",0.0,,,,,P528262,17,1,guarantee clauses for slaves
9952,P528262.17.2,X,bir-ti,X,"['𒄵', '𒋾']",𒄵𒋾,bir-ti,"['complete', 'complete']",0.0,,,,,P528262,17,2,guarantee clauses for slaves
9953,P528262.17.3,X,⸢ITI⸣-[MEŠ],X,"['𒌗', '𒈨𒌍']",𒌗𒈨𒌍,⸢ITI⸣-[MEŠ],"['damaged', 'missing']",0.75,,,,,P528262,17,3,guarantee clauses for slaves
9954,P528262.18.1,X,sa-ar-tu₂,X,"['𒊓', '𒅈', '𒌓']",𒊓𒅈𒌓,sa-ar-tu₂,"['complete', 'complete', 'complete']",0.0,,,,,P528262,18,1,guarantee clauses for slaves
9955,P528262.18.2,X,DU₃,X,['𒆕'],𒆕,DU₃,['complete'],0.0,,,,,P528262,18,2,guarantee clauses for slaves
9956,P528262.18.3,X,MU.AN.NA-[MEŠ],X,"['𒈬', '𒀭', '𒈾', '𒈨𒌍']",𒈬𒀭𒈾𒈨𒌍,MU.AN.NA-[MEŠ],"['complete', 'complete', 'complete', 'missing']",0.25,,,,,P528262,18,3,guarantee clauses for slaves
9957,P528262.20.1,X,IGI,X,['𒅆'],𒅆,IGI,['complete'],0.0,,,,,P528262,20,1,witness
9958,P528262.20.2,Aššur-mudammiq[1]PN,{m}aš-šur-mu-SIG,PN,"['𒁹', '𒀸', '𒋩', '𒈬', '𒋝']",𒁹𒀸𒋩𒈬𒋝,{m}aš-šur-mu-SIG,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Aššur-mudammiq,Aššur-mudammiq,1.0,PN,P528262,20,2,witness
9959,P528262.20.3,X,DUMU,X,['𒌉'],𒌉,DUMU,['complete'],0.0,,,,,P528262,20,3,witness
9960,P528262.20.4,X,{m}su-sa-⸢a⸣.[a],X,"['𒁹', '𒋢', '𒊓', '𒀀', '𒀀']",𒁹𒋢𒊓𒀀𒀀,{m}su-sa-⸢a⸣.[a],"['complete', 'complete', 'complete', 'damaged', 'missing']",0.3,,,,,P528262,20,4,witness
9961,P528262.21.1,X,IGI,X,['𒅆'],𒅆,IGI,['complete'],0.0,,,,,P528262,21,1,witness
9962,P528262.21.2,X,{m}U.GUR-SUM-na,X,"['𒁹', '𒌋', '𒄥', '𒋧', '𒈾']",𒁹𒌋𒄥𒋧𒈾,{m}U.GUR-SUM-na,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,,,P528262,21,2,witness
9963,P528262.21.3,X,I₃.DU₈,X,"['𒉌', '𒃮']",𒉌𒃮,I₃.DU₈,"['complete', 'complete']",0.0,,,,,P528262,21,3,witness
9964,P528262.22.1,X,IGI,X,['𒅆'],𒅆,IGI,['complete'],0.0,,,,,P528262,22,1,witness
9965,P528262.22.2,Iqbi-Aššur[1]PN,{m}E-aš-šur,PN,"['𒁹', '𒂊', '𒀸', '𒋩']",𒁹𒂊𒀸𒋩,{m}E-aš-šur,"['complete', 'complete', 'complete', 'complete']",0.0,Iqbi-Aššur,Iqbi-Aššur,1.0,PN,P528262,22,2,witness
9966,P528262.22.3,X,{lu₂}GAL-{uru}hu-⸢un⸣-dir-a.[a],X,"['𒇽', '𒃲', '𒌷', '𒄷', '𒌦', '𒋛𒀀', '𒀀', '𒀀']",𒇽𒃲𒌷𒄷𒌦𒋛𒀀𒀀𒀀,{LU₂}GAL-{URU}hu-⸢un⸣-dir-a.[a],"['complete', 'complete', 'complete', 'complete', 'damaged', 'complete', 'complete', 'missing']",0.19,,,,,P528262,22,3,witness
9967,P528262.23.1,X,⸢IGI⸣,X,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,,,,P528262,23,1,witness
9968,P528262.23.2,Nabu-duri[1]PN,{m}{d}PA-BAD₃,PN,"['𒁹', '𒀭', '𒉺', '𒂦']",𒁹𒀭𒉺𒂦,{m}{d}PA-BAD₃,"['complete', 'complete', 'complete', 'complete']",0.0,Nabu-duri,Nabu-duri,1.0,PN,P528262,23,2,witness
9969,P528262.23.3,X,{lu₂}:-še-lap-pa-a.a,X,"['𒇽', '𒑱', '𒊺', '𒆗', '𒉺', '𒀀', '𒀀']",𒇽𒑱𒊺𒆗𒉺𒀀𒀀,{LU₂}:-še-lap-pa-a.a,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,,,P528262,23,3,witness
9970,P528262.24.1,X,[IGI,X,['𒅆'],𒅆,[IGI],['missing'],1.0,,,,,P528262,24,1,witness
9971,P528262.24.2,X,{m]}mu-šal₂-lim-aš-šur,X,"['𒁹', '𒈬', '𒋡', '𒅆', '𒀸', '𒋩']",𒁹𒈬𒋡𒅆𒀸𒋩,{[m]}mu-šal₂-lim-aš-šur,"['missing', 'complete', 'complete', 'complete', 'complete', 'complete']",0.17,,,,,P528262,24,2,witness
9972,P528262.25.1,X,[IGI,X,['𒅆'],𒅆,[IGI],['missing'],1.0,,,,,P528262,25,1,witness
9973,P528262.25.2,X,{m]}bi-ir-na-a,X,"['𒁹', '𒁉', '𒅕', '𒈾', '𒀀']",𒁹𒁉𒅕𒈾𒀀,{[m]}bi-ir-na-a,"['missing', 'complete', 'complete', 'complete', 'complete']",0.2,,,,,P528262,25,2,witness
9974,P528262.26.1,X,[IGI,X,['𒅆'],𒅆,[IGI],['missing'],1.0,,,,,P528262,26,1,witness
9975,P528262.26.2,X,{m]}⸢tar⸣-di-tu₂-⸢aš-šur⸣,X,"['𒁹', '𒋻', '𒁲', '𒌓', '𒀸', '𒋩']",𒁹𒋻𒁲𒌓𒀸𒋩,{[m]}⸢tar⸣-di-tu₂-⸢aš-šur⸣,"['missing', 'damaged', 'complete', 'complete', 'damaged', 'damaged']",0.42,,,,,P528262,26,2,witness
9976,P528262.26.3,u,[x],u,['X'],X,[x],['missing'],1.0,,,,,P528262,26,3,witness
9977,P528262.27.1,X,[IGI,X,['𒅆'],𒅆,[IGI],['missing'],1.0,,,,,P528262,27,1,witness
9978,P528262.27.2,Sakip-Aššur[1]PN,{m]}sa-kip-[aš-šur,PN,"['𒁹', '𒊓', '𒄒', '𒀸', '𒋩']",𒁹𒊓𒄒𒀸𒋩,{[m]}sa-kip-[aš-šur],"['missing', 'complete', 'complete', 'missing', 'missing']",0.6,Sakip-Aššur,Sakip-Aššur,1.0,PN,P528262,27,2,witness
9979,P528262.27.3,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P528262,27,3,witness
9980,P528262.28.1,X,[IGI,X,['𒅆'],𒅆,[IGI],['missing'],1.0,,,,,P528262,28,1,witness
9981,P528262.28.2,Susu[1]PN,{m]}su-u-[su,PN,"['𒁹', '𒋢', '𒌋', '𒋢']",𒁹𒋢𒌋𒋢,{[m]}su-u-[su],"['missing', 'complete', 'complete', 'missing']",0.5,Susu,Susu,1.0,PN,P528262,28,2,witness
