Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,text,line,word,mask,annotation
1856,P522463.9.2,%akk-x-neoass:{m}{d}PA-SIG₅=,{m}{d}PA-SIG₅,"['𒁹', '𒀭', '𒉺', '𒅆𒂟']",𒁹𒀭𒉺𒅆𒂟,{m}{d}PA-SIG₅,"['complete', 'complete', 'complete', 'complete']",0.0,P522463,9,2,,object sold
1857,P522463.9.3,%akk-x-neoass:u₂-piš-ma=,u₂-piš-ma,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,P522463,9,3,,initiation of transaction
1858,P522463.10.1,%akk-x-neoass:{m}aš-šur-KUR-LAL=,{m}aš-šur-KUR-LAL,"['𒁹', '𒀸', '𒋩', '𒆳', '𒇲']",𒁹𒀸𒋩𒆳𒇲,{m}aš-šur-KUR-LAL,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,P522463,10,1,,initiation of transaction
1859,P522463.10.2,%akk-x-neoass:{m}su-niš-aš-šur=,{m}su-niš-aš-šur,"['𒁹', '𒋢', '𒌋𒌋', '𒀸', '𒋩']",𒁹𒋢𒌋𒌋𒀸𒋩,{m}su-niš-aš-šur,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,P522463,10,2,,initiation of transaction
1860,P522463.11.1,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,P522463,11,1,,price
1861,P522463.11.2,%akk-x-neoass:ŠA₃-bi=,ŠA₃-bi,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,P522463,11,2,,price
1862,P522463.11.3,%akk-x-neoass:1/2=,1/2,['𒈦'],𒈦,1/2,['complete'],0.0,P522463,11,3,,price
1863,P522463.11.4,%akk-x-neoass:MA.NA=,MA.NA,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,P522463,11,4,,price
1864,P522463.11.5,%akk-x-neoass:KUG.UD=,KUG.UD,"['𒆬', '𒌓']",𒆬𒌓,KUG.UD,"['complete', 'complete']",0.0,P522463,11,5,,price
1865,P522463.12.1,%akk-x-neoass:i-ta-ṣu=,i-ta-ṣu,"['𒄿', '𒋫', '𒍮']",𒄿𒋫𒍮,i-ta-ṣu,"['complete', 'complete', 'complete']",0.0,P522463,12,1,,completion of transaction
1866,P522463.12.2,%akk-x-neoass:kas-pu=,kas-pu,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,P522463,12,2,,confirmation of transfer 1
1867,P522463.12.3,%akk-x-neoass:ga-mur=,ga-mur,"['𒂵', '𒄯']",𒂵𒄯,ga-mur,"['complete', 'complete']",0.0,P522463,12,3,,confirmation of transfer 1
1868,P522463.13.1,%akk-x-neoass:ta-din=,ta-din,"['𒋫', '𒁷']",𒋫𒁷,ta-din,"['complete', 'complete']",0.0,P522463,13,1,,confirmation of transfer 1
1869,P522463.13.2,%akk-x-neoass:tu-a-ru=,tu-a-ru,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,tu-a-ru,"['complete', 'complete', 'complete']",0.0,P522463,13,2,,exclusion of litigation
1870,P522463.13.3,%akk-x-neoass:de-e-nu=,de-e-nu,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,de-e-nu,"['complete', 'complete', 'complete']",0.0,P522463,13,3,,exclusion of litigation
1871,P522463.14.1,%akk-x-neoass:DUG₄.DUG₄=,DUG₄.DUG₄,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,P522463,14,1,,exclusion of litigation
1872,P522463.14.2,%akk-x-neoass:la-aš₂-šu₂=,la-aš₂-šu₂,"['𒆷', '𒀾', '𒋙']",𒆷𒀾𒋙,la-aš₂-šu₂,"['complete', 'complete', 'complete']",0.0,P522463,14,2,,exclusion of litigation
1873,P522463.15.1,%akk-x-neoass:man-nu=,man-nu,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,P522463,15,1,,penalties for litigation: contravention
1874,P522463.15.2,%akk-x-neoass:ša₂=,ša₂,['𒃻'],𒃻,ša₂,['complete'],0.0,P522463,15,2,,penalties for litigation: contravention
1875,P522463.15.3,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,P522463,15,3,,penalties for litigation: contravention
1876,P522463.15.4,%akk-x-neoass:ur-ki-ši=,ur-ki-ši,"['𒌨', '𒆠', '𒅆']",𒌨𒆠𒅆,ur-ki-ši,"['complete', 'complete', 'complete']",0.0,P522463,15,4,,penalties for litigation: contravention
1877,P522463.15.5,%akk-x-neoass:a-na=,a-na,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,P522463,15,5,,penalties for litigation: contravention
1878,P522463.15.6,%akk-x-neoass:ra-man-šu₂=,ra-man-šu₂,"['𒊏', '𒌋𒌋', '𒋙']",𒊏𒌋𒌋𒋙,ra-man-šu₂,"['complete', 'complete', 'complete']",0.0,P522463,15,6,,penalties for litigation: contravention
1879,P522463.16.1,%akk-x-neoass:lu=,lu,['𒇻'],𒇻,lu,['complete'],0.0,P522463,16,1,,penalties for litigation: contravention
1880,P522463.16.2,%akk-x-neoass:{m}{d}PA-SIG₅=,{m}{d}PA-SIG₅,"['𒁹', '𒀭', '𒉺', '𒅆𒂟']",𒁹𒀭𒉺𒅆𒂟,{m}{d}PA-SIG₅,"['complete', 'complete', 'complete', 'complete']",0.0,P522463,16,2,,penalties for litigation: contravention
1881,P522463.16.3,%akk-x-neoass:lu=,lu,['𒇻'],𒇻,lu,['complete'],0.0,P522463,16,3,,penalties for litigation: contravention
1882,P522463.16.4,%akk-x-neoass:DUMU.MEŠ-šu₂=,DUMU.MEŠ-šu₂,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU.MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,P522463,16,4,,penalties for litigation: contravention
1883,P522463.17.1,%akk-x-neoass:lu=,lu,['𒇻'],𒇻,lu,['complete'],0.0,P522463,17,1,,penalties for litigation: contravention
1884,P522463.17.2,%akk-x-neoass:DUMU-DUMU.MEŠ-šu₂=,DUMU-DUMU.MEŠ-šu₂,"['𒌉', '𒌉', '𒈨𒌍', '𒋙']",𒌉𒌉𒈨𒌍𒋙,DUMU-DUMU.MEŠ-šu₂,"['complete', 'complete', 'complete', 'complete']",0.0,P522463,17,2,,penalties for litigation: contravention
1885,P522463.17.3,%akk-x-neoass:lu=,lu,['𒇻'],𒇻,lu,['complete'],0.0,P522463,17,3,,penalties for litigation: contravention
1886,P522463.17.4,%akk-x-neoass:PAB-šu₂=,PAB-šu₂,"['𒉽', '𒋙']",𒉽𒋙,PAB-šu₂,"['complete', 'complete']",0.0,P522463,17,4,,penalties for litigation: contravention
1887,P522463.18.1,%akk-x-neoass:ša₂=,ša₂,['𒃻'],𒃻,ša₂,['complete'],0.0,P522463,18,1,,penalties for litigation: contravention
1888,P522463.18.2,%akk-x-neoass:de-e-nu=,de-e-nu,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,de-e-nu,"['complete', 'complete', 'complete']",0.0,P522463,18,2,,penalties for litigation: contravention
1889,P522463.18.3,%akk-x-neoass:DUG₄.DUG₄=,DUG₄.DUG₄,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,P522463,18,3,,penalties for litigation: contravention
1890,P522463.19.1,%akk-x-neoass:TA=,TA,['𒋫'],𒋫,TA,['complete'],0.0,P522463,19,1,,penalties for litigation: contravention
1891,P522463.19.2,%akk-x-neoass:{m}aš-šur-KUR-LAL=,{m}aš-šur-KUR-LAL,"['𒁹', '𒀸', '𒋩', '𒆳', '𒇲']",𒁹𒀸𒋩𒆳𒇲,{m}aš-šur-KUR-LAL,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,P522463,19,2,,penalties for litigation: contravention
1892,P522463.19.3,%akk-x-neoass:TA=,TA,['𒋫'],𒋫,TA,['complete'],0.0,P522463,19,3,,penalties for litigation: contravention
1893,P522463.19.4,%akk-x-neoass:{m}su-niš-aš-šur=,{m}su-niš-aš-šur,"['𒁹', '𒋢', '𒌋𒌋', '𒀸', '𒋩']",𒁹𒋢𒌋𒌋𒀸𒋩,{m}su-niš-aš-šur,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,P522463,19,4,,penalties for litigation: contravention
1894,P522463.20.1,%akk-x-neoass:TA=,TA,['𒋫'],𒋫,TA,['complete'],0.0,P522463,20,1,,penalties for litigation: contravention
1895,P522463.20.2,%akk-x-neoass:DUMU.MEŠ-šu₂-nu=,DUMU.MEŠ-šu₂-nu,"['𒌉', '𒈨𒌍', '𒋙', '𒉡']",𒌉𒈨𒌍𒋙𒉡,DUMU.MEŠ-šu₂-nu,"['complete', 'complete', 'complete', 'complete']",0.0,P522463,20,2,,penalties for litigation: contravention
1896,P522463.20.3,%akk-x-neoass:TA=,TA,['𒋫'],𒋫,TA,['complete'],0.0,P522463,20,3,,penalties for litigation: contravention
1897,P522463.20.4,%akk-x-neoass:DUMU-DUMU.MEŠ-šu₂-nu=,DUMU-DUMU.MEŠ-šu₂-nu,"['𒌉', '𒌉', '𒈨𒌍', '𒋙', '𒉡']",𒌉𒌉𒈨𒌍𒋙𒉡,DUMU-DUMU.MEŠ-šu₂-nu,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,P522463,20,4,,penalties for litigation: contravention
1898,P522463.21.1,%akk-x-neoass:ub-ta-u-ni=,ub-ta-u-ni,"['𒌒', '𒋫', '𒌋', '𒉌']",𒌒𒋫𒌋𒉌,ub-ta-u-ni,"['complete', 'complete', 'complete', 'complete']",0.0,P522463,21,1,,penalties for litigation: contravention
1899,P522463.21.2,%akk-x-neoass:aš-šur=,aš-šur,"['𒀸', '𒋩']",𒀸𒋩,aš-šur,"['complete', 'complete']",0.0,P522463,21,2,,penalties for litigation: penalty
1900,P522463.21.3,%akk-x-neoass:{d}UTU=,{d}UTU,"['𒀭', '𒌓']",𒀭𒌓,{d}UTU,"['complete', 'complete']",0.0,P522463,21,3,,penalties for litigation: penalty
1901,P522463.21.4,%akk-x-neoass:EN=,EN,['𒂗'],𒂗,EN,['complete'],0.0,P522463,21,4,,penalties for litigation: penalty
1902,P522463.21.5,%akk-x-neoass:{d}PA=,{d}PA,"['𒀭', '𒉺']",𒀭𒉺,{d}PA,"['complete', 'complete']",0.0,P522463,21,5,,penalties for litigation: penalty
1903,P522463.22.1,%akk-x-neoass:lu=,lu,['𒇻'],𒇻,lu,['complete'],0.0,P522463,22,1,,penalties for litigation: penalty
1904,P522463.22.2,%akk-x-neoass:EN-de-ni-šu₂=,EN-de-ni-šu₂,"['𒂗', '𒁲', '𒉌', '𒋙']",𒂗𒁲𒉌𒋙,EN-de-ni-šu₂,"['complete', 'complete', 'complete', 'complete']",0.0,P522463,22,2,,penalties for litigation: penalty
1905,P522463.22.3,%akk-x-neoass:ṣib-ti=,ṣib-ti,"['𒍦', '𒋾']",𒍦𒋾,ṣib-ti,"['complete', 'complete']",0.0,P522463,22,3,,guarantee clauses for slaves
1906,P522463.22.4,%akk-x-neoass:be₂-en-ni=,be₂-en-ni,"['𒁉', '𒂗', '𒉌']",𒁉𒂗𒉌,be₂-en-ni,"['complete', 'complete', 'complete']",0.0,P522463,22,4,,guarantee clauses for slaves
1907,P522463.24.1,%akk-x-neoass:a-na=,a-na,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,P522463,24,1,,guarantee clauses for slaves
1908,P522463.24.2,%akk-x-neoass:90=,90,['𒐕𒌍'],𒐕𒌍,90,['complete'],0.0,P522463,24,2,,guarantee clauses for slaves
1909,P522463.24.3,%akk-x-neoass:UD-mu.MEŠ=,UD-mu.MEŠ,"['𒌓', '𒈬', '𒈨𒌍']",𒌓𒈬𒈨𒌍,UD-mu.MEŠ,"['complete', 'complete', 'complete']",0.0,P522463,24,3,,guarantee clauses for slaves
1910,P522463.24.4,%akk-x-neoass:sa-ar₂-tu₂=,sa-ar₂-tu₂,"['𒊓', '𒌒', '𒌓']",𒊓𒌒𒌓,sa-ar₂-tu₂,"['complete', 'complete', 'complete']",0.0,P522463,24,4,,guarantee clauses for slaves
1911,P522463.24.5,%akk-x-neoass:kal₃=,(kal₃),['𒆕'],𒆕,kal₃,['complete'],0.0,P522463,24,5,,guarantee clauses for slaves
1912,P522463.25.1,%akk-x-neoass:ša₂-na-te=,ša₂-na-te,"['𒃻', '𒈾', '𒋼']",𒃻𒈾𒋼,ša₂-na-te,"['complete', 'complete', 'complete']",0.0,P522463,25,1,,guarantee clauses for slaves
1913,P522463.25.2,%akk-x-neoass:še-hu=,še-hu,"['𒊺', '𒄷']",𒊺𒄷,še-hu,"['complete', 'complete']",0.0,P522463,25,2,,guarantee clauses for slaves
1914,P522463.25.3,%akk-x-neoass:ši-bi-ru=,ši-bi-ru,"['𒅆', '𒁉', '𒊒']",𒅆𒁉𒊒,ši-bi-ru,"['complete', 'complete', 'complete']",0.0,P522463,25,3,,guarantee clauses for slaves
1915,P522463.26.1,%akk-x-neoass:bi-ti=,bi-ti,"['𒁉', '𒋾']",𒁉𒋾,bi-ti,"['complete', 'complete']",0.0,P522463,26,1,,guarantee clauses for slaves
1916,P522463.26.2,%akk-x-neoass:ITI.MEŠ=,ITI.MEŠ,"['𒌗', '𒈨𒌍']",𒌗𒈨𒌍,ITI.MEŠ,"['complete', 'complete']",0.0,P522463,26,2,,guarantee clauses for slaves
1917,P522463.28.1,%akk-x-neoass:{ITI}BARAG=,{iti}BARAG,"['𒌗', '𒁈']",𒌗𒁈,{ITI}BARAG,"['complete', 'complete']",0.0,P522463,28,1,,date
1918,P522463.28.2,%akk-x-neoass:UD-10-KAM₂=,UD-10-KAM₂,"['𒌓', '𒌋', '𒆚']",𒌓𒌋𒆚,UD-10-KAM₂,"['complete', 'complete', 'complete']",0.0,P522463,28,2,,date
1919,P522463.29.1,%akk-x-neoass:lim-mu=,lim-mu,"['𒅆', '𒈬']",𒅆𒈬,lim-mu,"['complete', 'complete']",0.0,P522463,29,1,,date
1920,P522463.29.2,%akk-x-neoass:{m}U.U-i=,{m}U.U-i,"['𒁹', '𒌋', '𒌋', '𒄿']",𒁹𒌋𒌋𒄿,{m}U.U-i,"['complete', 'complete', 'complete', 'complete']",0.0,P522463,29,2,,date
1921,P522463.31.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522463,31,1,,witness
1922,P522463.31.2,%akk-x-neoass:{m}is-qud-du=,{m}is-qud-du,"['𒁹', '𒄑', '𒋻', '𒁺']",𒁹𒄑𒋻𒁺,{m}is-qud-du,"['complete', 'complete', 'complete', 'complete']",0.0,P522463,31,2,,witness
1923,P522463.32.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522463,32,1,,witness
1924,P522463.32.2,%akk-x-neoass:{m}rem₂-u-ti=,{m}rem₂-u-ti,"['𒁹', '𒀖', '𒌋', '𒋾']",𒁹𒀖𒌋𒋾,{m}rem₂-u-ti,"['complete', 'complete', 'complete', 'complete']",0.0,P522463,32,2,,witness
1925,P522463.33.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522463,33,1,,witness
1926,P522463.33.2,%akk-x-neoass:{m}ku-lu-ʾu=,{m}ku-lu-ʾu,"['𒁹', '𒆪', '𒇻', '𒀪']",𒁹𒆪𒇻𒀪,{m}ku-lu-ʾu,"['complete', 'complete', 'complete', 'complete']",0.0,P522463,33,2,,witness
1927,P522463.34.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522463,34,1,,witness
1928,P522463.34.2,%akk-x-neoass:{m}aš-šur-be₂-sun₂-nu=,{m}aš-šur-be₂-sun₂-nu,"['𒁹', '𒀸', '𒋩', '𒁉', '𒄢', '𒉡']",𒁹𒀸𒋩𒁉𒄢𒉡,{m}aš-šur-be₂-sun₂-nu,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,P522463,34,2,,witness
1929,P522463.35.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522463,35,1,,witness
1930,P522463.35.2,%akk-x-neoass:{m}šuk-na-a.a=,{m}šuk-na-a.a,"['𒁹', '𒉻', '𒈾', '𒀀', '𒀀']",𒁹𒉻𒈾𒀀𒀀,{m}šuk-na-a.a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,P522463,35,2,,witness
1931,P522463.36.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522463,36,1,,witness
1932,P522463.36.2,%akk-x-neoass:{m}tab-URU-a.a=,{m}tab-URU-a.a,"['𒁹', '𒋰', '𒌷', '𒀀', '𒀀']",𒁹𒋰𒌷𒀀𒀀,{m}tab-URU-a.a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,P522463,36,2,,witness
1933,P522463.37.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522463,37,1,,witness
1934,P522463.37.2,%akk-x-neoass:{m}a-du-šu₂=,{m}a-du-šu₂,"['𒁹', '𒀀', '𒁺', '𒋙']",𒁹𒀀𒁺𒋙,{m}a-du-šu₂,"['complete', 'complete', 'complete', 'complete']",0.0,P522463,37,2,,witness
1935,P522463.38.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522463,38,1,,witness
1936,P522463.38.2,%akk-x-neoass:{m}gab-bu-a.a=,{m}gab-bu-a.a,"['𒁹', '𒃮', '𒁍', '𒀀', '𒀀']",𒁹𒃮𒁍𒀀𒀀,{m}gab-bu-a.a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,P522463,38,2,,witness
1937,P522463.39.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522463,39,1,,witness
1938,P522463.39.2,%akk-x-neoass:{m}{d}PA-AŠ=,{m}{d}PA-AŠ,"['𒁹', '𒀭', '𒉺', '𒀸']",𒁹𒀭𒉺𒀸,{m}{d}PA-AŠ,"['complete', 'complete', 'complete', 'complete']",0.0,P522463,39,2,,witness
1939,P522463.40.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,P522463,40,1,,witness
1940,P522463.40.2,%akk-x-neoass:{m}{d}PA-na-din=,{m}{d}PA-na-din,"['𒁹', '𒀭', '𒉺', '𒈾', '𒁷']",𒁹𒀭𒉺𒈾𒁷,{m}{d}PA-na-din,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,P522463,40,2,,witness
