Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
3110,P522503.6.1,Kalhaya[1]EN,{[uru}kal]-ha-a.a,EN,"['𒌷', '𒆗', '𒄩', '𒀀', '𒀀']",𒌷𒆗𒄩𒀀𒀀,{[URU]}[kal]-ha-a.a,"['missing', 'missing', 'complete', 'complete', 'complete']",0.4,Kalhaya,Kalhaya,1,,P522503,6,1,object sold
3111,P522503.6.2,+Mani...[]PN$,{mi₂}ma-ni-⸢x-x-x⸣,PN,"['𒊩', '𒈠', '𒉌', 'X', 'X', 'X']",𒊩𒈠𒉌XXX,{MI₂}ma-ni-⸢x-x-x⸣,"['complete', 'complete', 'complete', 'damaged', 'damaged', 'damaged']",0.25,Mani...,Mani...,1,PN,P522503,6,2,object sold
3112,P522503.6.3,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522503,6,3,object sold
3113,P522503.6.4,u,(x)],u,['X'],X,[x],['missing'],1.0,,,,,P522503,6,4,object sold
3114,P522503.7.1,Nabu-tuklatuʾa[1]PN,{1}{d}AG-tuk-lat-u₂-a,PN,"['𒁹', '𒀭', '𒀝', '𒌇', '𒆳', '𒌑', '𒀀']",𒁹𒀭𒀝𒌇𒆳𒌑𒀀,{1}{d}AG-tuk-lat-u₂-a,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Nabu-tuklatuʾa,Nabu-tuklatuʾa,1,PN,P522503,7,1,initiation of transaction
3115,P522503.7.2,tupšar[scribe]N&ēkalli[palace]N,{lu₂}DUB.SAR-E₂.[GAL],N,"['𒇽', '𒁾', '𒊬', '𒂍', '𒃲']",𒇽𒁾𒊬𒂍𒃲,{LU₂}DUB.SAR-E₂.[GAL],"['complete', 'complete', 'complete', 'complete', 'missing']",0.2,tupšar,ṭupšarru,scribe,,P522503,7,2,initiation of transaction
3117,P522503.8.1,issu[from]PRP,TA,PRP,['𒋫'],𒋫,TA,['complete'],0.0,issu,ištu,from,,P522503,8,1,initiation of transaction
3118,P522503.8.2,pān[front]N,IGI,N,['𒅆'],𒅆,IGI,['complete'],0.0,pān,pānu,front,,P522503,8,2,initiation of transaction
3119,P522503.8.3,+Quya[]PN$,{1}qu-ia-a,PN,"['𒁹', '𒄣', '𒅀', '𒀀']",𒁹𒄣𒅀𒀀,{1}qu-ia-a,"['complete', 'complete', 'complete', 'complete']",0.0,Quya,Quya,1,PN,P522503,8,3,initiation of transaction
3120,P522503.8.4,Mannu-ki-Adad[1]PN,{1}man-nu-ki-i-{d}[IM],PN,"['𒁹', '𒌋𒌋', '𒉡', '𒆠', '𒄿', '𒀭', '𒅎']",𒁹𒌋𒌋𒉡𒆠𒄿𒀭𒅎,{1}man-nu-ki-i-{d}[IM],"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'missing']",0.14,Mannu-ki-Adad,Mannu-ki-Adad,1,PN,P522503,8,4,initiation of transaction
3121,P522503.9.1,ina[in]PRP,ina,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P522503,9,1,price
3122,P522503.9.2,libbi[interior]N,ŠA₃-bi,N,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,libbi,libbu,interior,,P522503,9,2,price
3123,P522503.9.3,n,1,n,['𒁹'],𒁹,1,['complete'],0.0,,,,NUMBER,P522503,9,3,price
3124,P522503.9.4,bilat[a unit of weight]N,GU₂.UN,N,"['𒄘', '𒌦']",𒄘𒌦,GU₂.UN,"['complete', 'complete']",0.0,bilat,biltu,a unit of weight,,P522503,9,4,price
