Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
2992,P428808.2.1,kūm[instead of]PRP,ku-um,,PRP,"['𒆪', '𒌝']",𒆪𒌝,ku-um,"['complete', 'complete']",0.0,kūm,kūm,instead of,P428808,2,1,seal identification
2993,P428808.2.2,kunukkīšu[seal]N,{na₄}KIŠIB-šu₂,,N,"['𒉌𒌓', '𒈩', '𒋙']",𒉌𒌓𒈩𒋙,{NA₄}KIŠIB-šu₂,"['complete', 'complete', 'complete']",0.0,kunukkīšu,kunukku,seal,P428808,2,2,seal identification
2994,P428808.2.3,ṣupuršu[fingernail]N,ṣu-⸢pur⸣-[šu₂,,N,"['𒍮', '𒁓', '𒋙']",𒍮𒁓𒋙,ṣu-⸢pur⸣-[šu₂],"['complete', 'damaged', 'missing']",0.5,ṣupuršu,ṣupru,fingernail,P428808,2,3,seal identification
2995,P428808.2.4,iškun[place]V,iš]-⸢kun⸣,,V,"['𒅖', '𒆲']",𒅖𒆲,[iš]-⸢kun⸣,"['missing', 'damaged']",0.75,iškun,šakānu,place,P428808,2,4,seal identification
2996,P428808.3.1,ṣupur[fingernail]N,ṣu-pur,,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,P428808,3,1,seal identification
2997,P428808.3.2,+Ninuayu[]PN$Ninuaya,{1}{uru}NINA-a.a,PN,PN,"['𒁹', '𒌷', '𒀏', '𒀀', '𒀀']",𒁹𒌷𒀏𒀀𒀀,{1}{URU}NINA-a.a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Ninuaya,Ninuayu,1,P428808,3,2,seal identification
2998,P428808.3.3,kāṣiru[tailor]N,{lu₂}TUG₂.⸢KA.KEŠ₂⸣,,N,"['𒇽', '𒌆', '𒅗', '𒆟']",𒇽𒌆𒅗𒆟,{LU₂}TUG₂.⸢KA⸣.⸢KEŠ₂⸣,"['complete', 'complete', 'damaged', 'damaged']",0.25,kāṣiru,kāṣiru,tailor,P428808,3,3,seal identification
2999,P428808.7.1,u,{1}x+[x]-⸢qi⸣-KA.KEŠ₂,,u,"['𒁹', 'X', 'X', '𒆥', '𒅗', '𒆟']",𒁹XX𒆥𒅗𒆟,{1}x+[x]-⸢qi⸣-KA.KEŠ₂,"['complete', 'complete', 'missing', 'damaged', 'complete', 'complete']",0.25,,,,P428808,7,1,object sold
3000,P428808.7.2,urdu[servant]N,ARAD,,N,['𒀴'],𒀴,ARAD,['complete'],0.0,urdu,ardu,servant,P428808,7,2,object sold
3001,P428808.7.3,ša[of]DET,ša,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,P428808,7,3,object sold
3002,P428808.7.4,+Ninuayu[]PN$Ninuaya,{uru}⸢NINA⸣-a.a,PN,PN,"['𒌷', '𒀏', '𒀀', '𒀀']",𒌷𒀏𒀀𒀀,{URU}⸢NINA⸣-a.a,"['complete', 'damaged', 'complete', 'complete']",0.12,Ninuaya,Ninuayu,1,P428808,7,4,object sold
3003,P428808.8.1,uppišma[contract]V,up-⸢piš⸣-[ma,,V,"['𒌒', '𒄫', '𒈠']",𒌒𒄫𒈠,up-⸢piš⸣-[ma],"['complete', 'damaged', 'missing']",0.5,uppišma,epēšu,contract,P428808,8,1,initiation of transaction
