Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
3446,P522523.2.1,kūm[instead of]PRP,ku-um,PRP,"['𒆪', '𒌝']",𒆪𒌝,ku-um,"['complete', 'complete']",0.0,kūm,kūm,instead of,,P522523,2,1,seal identification
3447,P522523.2.2,kunukkīšu[seal]N,{na₄}KIŠIB-šu,N,"['𒉌𒌓', '𒈩', '𒋗']",𒉌𒌓𒈩𒋗,{NA₄}KIŠIB-šu,"['complete', 'complete', 'complete']",0.0,kunukkīšu,kunukku,seal,,P522523,2,2,seal identification
3448,P522523.2.3,ṣupuršu[fingernail]N,ṣu-pur-šu₂,N,"['𒍮', '𒁓', '𒋙']",𒍮𒁓𒋙,ṣu-pur-šu₂,"['complete', 'complete', 'complete']",0.0,ṣupuršu,ṣupru,fingernail,,P522523,2,3,seal identification
3449,P522523.2.4,iškun[place]V,iš-kun,V,"['𒅖', '𒆲']",𒅖𒆲,iš-kun,"['complete', 'complete']",0.0,iškun,šakānu,place,,P522523,2,4,seal identification
3450,P522523.6.1,ṣupur[fingernail]N,ṣu-pur,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,P522523,6,1,seal identification
3451,P522523.6.2,Ilu-uṣur[1]PN,{1}DINGIR-PAB,PN,"['𒁹', '𒀭', '𒉽']",𒁹𒀭𒉽,{1}DINGIR-PAB,"['complete', 'complete', 'complete']",0.0,Ilu-uṣur,Ilu-uṣur,1,PN,P522523,6,2,seal identification
3452,P522523.6.3,+rēʾû[shepherd]N$rāʾyi&+naptanu[meal(-time)]N$naptini,{lu₂}SIPA-⸢nap-ti-ni⸣,N,"['𒇽', '𒉺𒇻', '𒀮', '𒋾', '𒉌']",𒇽𒉺𒇻𒀮𒋾𒉌,{LU₂}SIPA-⸢nap-ti-ni⸣,"['complete', 'complete', 'damaged', 'damaged', 'damaged']",0.3,rāʾyi,rēʾû,shepherd,,P522523,6,3,seal identification
3454,P522523.7.1,bētu[estate]N,E₂,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,estate,,P522523,7,1,object sold
3455,P522523.7.2,n,05,n,['0₅'],0₅,05,['complete'],0.0,,,,NUMBER,P522523,7,2,object sold
3456,P522523.7.3,imār[a unit of capacity]N,ANŠE,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imār,imēru,a unit of capacity,,P522523,7,3,object sold
