Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
16274,P335288.2.1,{na₄}KIŠIB,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunukku,kunukku,seal,,,P335288,2,1,seal identification
16275,P335288.2.2,{1}šam-mu—TI.LA,Šammu-uballiṭ[1]PN$,PN,"['𒁹', '𒌑', '𒈬', '𒋾', '𒆷']",𒁹𒌑𒈬𒋾𒆷,{1}šam-mu-TI.LA,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Šammu-uballiṭ,Šammu-uballiṭ,1,PN,,P335288,2,2,seal identification
16276,P335288.3.1,{lu₂v}SAG,ša-rēši[eunuch]N,N,"['𒇽', '𒊕']",𒇽𒊕,{LU₂~v}SAG,"['complete', 'complete']",0.0,ša-rēši,ša-rēši,eunuch,,,P335288,3,1,seal identification
16277,P335288.3.2,EN,bēl[owner]N,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,,P335288,3,2,seal identification
16278,P335288.3.3,E₂,!bēti[house]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bēti,bītu,house,,,P335288,3,3,seal identification
16279,P335288.3.4,SUM-ni,tadāni[giving]'N,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,tadāni,tadānu,giving,,,P335288,3,4,seal identification
16280,P335288.6.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335288,6,1,none
16281,P335288.6.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335288,6,2,none
16282,P335288.6.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335288,6,3,none
16283,P335288.6.4,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335288,6,4,none
16284,P335288.6.5,⸢x⸣+[x,u,u,"['x', 'x']",xx,⸢x⸣+[x],"['damaged', 'missing']",0.75,,,,,,P335288,6,5,none
16285,P335288.6.6,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335288,6,6,none
16286,P335288.9.1,[IGI,šību[witness]N,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,,P335288,9,1,witness
16287,P335288.9.2,{1}x,u,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,,P335288,9,2,witness
16288,P335288.9.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335288,9,3,witness
16289,P335288.9.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335288,9,4,witness
16290,P335288.9.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335288,9,5,witness
16291,P335288.9.6,x]+⸢x⸣,u,u,"['x', 'x']",xx,[x]+⸢x⸣,"['missing', 'damaged']",0.75,,,,,,P335288,9,6,witness
16292,P335288.9.7,{lu₂}I₃.DU₈,atû[gatekeeper]N,N,"['𒇽', '𒉌', '𒂃']",𒇽𒉌𒂃,{LU₂}I₃.DU₈,"['complete', 'complete', 'complete']",0.0,atû,atû,gatekeeper,,,P335288,9,7,witness
16293,P335288.10.1,[IGI,šību[witness]N,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,,P335288,10,1,witness
16294,P335288.10.2,{1}i-di-i,Addi[1]PN$Iddi,PN,"['𒁹', '𒄿', '𒁲', '𒄿']",𒁹𒄿𒁲𒄿,{[1]}i-di-i,"['missing', 'complete', 'complete', 'complete']",0.25,Iddi,Addi,1,PN,,P335288,10,2,witness
16295,P335288.10.3,DAM.QAR,tankāru[merchant]N,N,"['𒁮', '𒃼']",𒁮𒃼,DAM.QAR,"['complete', 'complete']",0.0,tankāru,tamkāru,merchant,,,P335288,10,3,witness
16296,P335288.11.1,IGI,šību[witness]N,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,,P335288,11,1,witness
16297,P335288.11.2,{1}{d}PA.TUG₂—TI.LA—PAB,Nušku-balaṭu-uṣur[1]PN$,PN,"['𒁹', '𒀭', '𒉺', '𒌆', '𒋾', '𒆷', '𒉽']",𒁹𒀭𒉺𒌆𒋾𒆷𒉽,{1}{d}PA.TUG₂-TI.LA-PAB,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Nušku-balaṭu-uṣur,Nušku-balaṭu-uṣur,1,PN,,P335288,11,2,witness
16298,P335288.12.1,A,mār[son]N,N,['𒀀'],𒀀,A,['complete'],0.0,mār,māru,son,,,P335288,12,1,witness
16299,P335288.12.2,{1}aš-šur—⸢ZI⸣—AG₂,Aššur-kettu-iram[1]PN$,PN,"['𒁹', '𒀸', '𒋩', '𒍣', '𒉘']",𒁹𒀸𒋩𒍣𒉘,{1}aš-šur-⸢ZI⸣-AG₂,"['complete', 'complete', 'complete', 'damaged', 'complete']",0.1,Aššur-kettu-iram,Aššur-kettu-iram,1,PN,,P335288,12,2,witness
16300,P335288.13.1,IGI,šību[witness]N,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,,P335288,13,1,witness
16301,P335288.13.2,{1}{d}ŠU₂—MAN—DU₃,Marduk-šarru-ibni[1]PN$,PN,"['𒁹', '𒀭', '𒋙', '𒌋𒌋', '𒆕']",𒁹𒀭𒋙𒌋𒌋𒆕,{1}{d}ŠU₂-MAN-DU₃,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Marduk-šarru-ibni,Marduk-šarru-ibni,1,PN,,P335288,13,2,witness
16302,P335288.13.3,GAL—ki-ṣir,rabû[big one]N$rab&kiṣru[knot]N$kiṣir,N,"['𒃲', '𒆠', '𒈲']",𒃲𒆠𒈲,GAL-ki-ṣir,"['complete', 'complete', 'complete']",0.0,rab,rabû,big one,,,P335288,13,3,witness
16304,P335288.14.1,IGI,šību[witness]N,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,,P335288,14,1,witness
16305,P335288.14.2,{1}NU—MAN—E,Ṣalam-šarri-iqbi[1]PN$,PN,"['𒁹', '𒉡', '𒌋𒌋', '𒂊']",𒁹𒉡𒌋𒌋𒂊,{1}NU-MAN-E,"['complete', 'complete', 'complete', 'complete']",0.0,Ṣalam-šarri-iqbi,Ṣalam-šarri-iqbi,1,PN,,P335288,14,2,witness
16306,P335288.16.1,IGI,šību[witness]N,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,,P335288,16,1,witness
16307,P335288.16.2,{1}{d}PA—MAN—PAB,Nabu-šarru-uṣur[1]PN,PN,"['𒁹', '𒀭', '𒉺', '𒌋𒌋', '𒉽']",𒁹𒀭𒉺𒌋𒌋𒉽,{1}{d}PA-MAN-PAB,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Nabu-šarru-uṣur,Nabu-šarru-uṣur,1,PN,,P335288,16,2,witness
16308,P335288.16.3,{lu₂}SAG,ša-rēši[eunuch]N,N,"['𒇽', '𒊕']",𒇽𒊕,{LU₂}SAG,"['complete', 'complete']",0.0,ša-rēši,ša-rēši,eunuch,,,P335288,16,3,witness
16309,P335288.17.1,IGI,šību[witness]N,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,,P335288,17,1,witness
16310,P335288.17.2,{1}o,u,u,"['𒁹', 'o']",𒁹o,{1}o,"['complete', 'complete']",0.0,,,,,,P335288,17,2,witness
