Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
23299,P337149.2.1,[ku-um,kūm[instead of]PRP,,PRP,"['𒆪', '𒌝']",𒆪𒌝,[ku-um],"['missing', 'missing']",1.0,kūm,kūm,instead of,,P337149,2,1,seal identification
23300,P337149.2.2,{na₄}KIŠIB-šu₂-nu,kunukkišunu[seal]N,,N,"['𒉌𒌓', '𒈩', '𒋙', '𒉡']",𒉌𒌓𒈩𒋙𒉡,{[NA₄]}[KIŠIB-šu₂-nu],"['missing', 'missing', 'missing', 'missing']",1.0,kunukkišunu,kunukku,seal,,P337149,2,2,seal identification
23301,P337149.2.3,ṣu-pur-šu₂]-⸢nu,ṣupuršunu[fingernail]N,,N,"['𒍮', '𒁓', '𒋙', '𒉡']",𒍮𒁓𒋙𒉡,[ṣu-pur-šu₂]-⸢nu⸣,"['missing', 'missing', 'missing', 'damaged']",0.88,ṣupuršunu,ṣupru,fingernail,,P337149,2,3,seal identification
23302,P337149.2.4,iš-ku⸣-nu,iškunu[place]V,,V,"['𒅖', '𒆪', '𒉡']",𒅖𒆪𒉡,⸢iš-ku⸣-nu,"['damaged', 'damaged', 'complete']",0.33,iškunu,šakānu,place,,P337149,2,4,seal identification
23303,P337149.3.1,[ṣu-pur,ṣupur[fingernail]N,,N,"['𒍮', '𒁓']",𒍮𒁓,[ṣu-pur],"['missing', 'missing']",1.0,ṣupur,ṣupru,fingernail,,P337149,3,1,seal identification
23304,P337149.3.2,{1}x,u,,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,P337149,3,2,seal identification
23305,P337149.3.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P337149,3,3,seal identification
23306,P337149.3.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P337149,3,4,seal identification
23307,P337149.3.5,ṣu]-⸢pur,ṣupur[fingernail]N,,N,"['𒍮', '𒁓']",𒍮𒁓,[ṣu]-⸢pur⸣,"['missing', 'damaged']",0.75,ṣupur,ṣupru,fingernail,,P337149,3,5,seal identification
23308,P337149.3.6,{1}ke-e—lam⸣-ši,Ki-lamši[1]PN$Ke-lamši,PN,PN,"['𒁹', '𒆠', '𒂊', '𒇴', '𒅆']",𒁹𒆠𒂊𒇴𒅆,{⸢1⸣}⸢ke-e-lam⸣-ši,"['damaged', 'damaged', 'damaged', 'damaged', 'complete']",0.4,Ke-lamši,Ki-lamši,1,,P337149,3,6,seal identification
23309,P337149.4.1,[ṣu-pur,ṣupur[fingernail]N,,N,"['𒍮', '𒁓']",𒍮𒁓,[ṣu-pur],"['missing', 'missing']",1.0,ṣupur,ṣupru,fingernail,,P337149,4,1,seal identification
23310,P337149.4.2,{1}x,u,,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,P337149,4,2,seal identification
23311,P337149.4.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P337149,4,3,seal identification
23312,P337149.4.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P337149,4,4,seal identification
23313,P337149.4.5,ṣu-pur],ṣupur[fingernail]N,,N,"['𒍮', '𒁓']",𒍮𒁓,[ṣu-pur],"['missing', 'missing']",1.0,ṣupur,ṣupru,fingernail,,P337149,4,5,seal identification
23314,P337149.4.6,{1}man-nu—lu—PAB-u-a,Mannu-lu-ahuʾa[1]PN$,PN,PN,"['𒁹', '𒌋𒌋', '𒉡', '𒇻', '𒉽', '𒌋', '𒀀']",𒁹𒌋𒌋𒉡𒇻𒉽𒌋𒀀,{1}man-nu-lu-PAB-u-a,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Mannu-lu-ahuʾa,Mannu-lu-ahuʾa,1,,P337149,4,6,seal identification
23315,P337149.5.1,[PAB,gimru[total]N,,N,['𒉽'],𒉽,[PAB],['missing'],1.0,gimru,gimru,total,,P337149,5,1,seal identification
23316,P337149.5.2,04,n,NUMBER,n,['𒐉'],𒐉,[04],['missing'],1.0,,,,,P337149,5,2,seal identification
23317,P337149.5.3,LU₂-MEŠ-e,amēlē[man]N,,N,"['𒇽', '𒈨𒌍', '𒂊']",𒇽𒈨𒌍𒂊,[LU₂-MEŠ-e],"['missing', 'missing', 'missing']",1.0,amēlē,awīlu,man,,P337149,5,3,seal identification
23318,P337149.5.4,{uru}bu-ru-qa]-a.a,Buruqu[1]GN$Buruqaya,GN,GN,"['𒌷', '𒁍', '𒊒', '𒋡', '𒀀', '𒀀']",𒌷𒁍𒊒𒋡𒀀𒀀,{[URU]}[bu-ru-qa]-a.a,"['missing', 'missing', 'missing', 'missing', 'complete', 'complete']",0.67,Buruqaya,Buruqu,1,,P337149,5,4,seal identification
23319,P337149.5.5,EN,bēl[owner]N,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P337149,5,5,seal identification
23320,P337149.5.6,A.ŠA₃,eqli[field]N,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,P337149,5,6,seal identification
23321,P337149.5.7,ta-da-ni,tadānu[give//giving]'N$tadāni,,V,"['𒋫', '𒁕', '𒉌']",𒋫𒁕𒉌,ta-da-ni,"['complete', 'complete', 'complete']",0.0,tadāni,tadānu,giving,,P337149,5,7,seal identification
23322,P337149.9.1,[E₂,bētu[plot of land]N,,N,['𒂍'],𒂍,[E₂],['missing'],1.0,bētu,bītu,plot of land,,P337149,9,1,object sold
23323,P337149.9.2,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P337149,9,2,object sold
23324,P337149.9.3,⸢ANŠE,imārī[a unit of area]N,,N,['𒀲'],𒀲,⸢ANŠE⸣,['damaged'],0.5,imārī,imēru,a unit of area,,P337149,9,3,object sold
23325,P337149.9.4,A.ŠA₃,eqlu[field]N,,N,"['𒀀', '𒊮']",𒀀𒊮,⸢A⸣.⸢ŠA₃⸣,"['damaged', 'damaged']",0.5,eqlu,eqlu,field,,P337149,9,4,object sold
