Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
871,P522520.2.1,kūm[instead of]PRP,ku-um,PRP,"['𒆪', '𒌝']",𒆪𒌝,ku-um,"['complete', 'complete']",0.0,kūm,kūm,instead of,,P522520,2,1,seal identification
872,P522520.2.2,kunukkīšu[seal]N,{na₄}KIŠIB-šu₂,N,"['𒉌𒌓', '𒈩', '𒋙']",𒉌𒌓𒈩𒋙,{NA₄}KIŠIB-šu₂,"['complete', 'complete', 'complete']",0.0,kunukkīšu,kunukku,seal,,P522520,2,2,seal identification
873,P522520.2.3,ṣupuršu[fingernail]N,⸢ṣu-pur-šu₂,N,"['𒍮', '𒁓', '𒋙']",𒍮𒁓𒋙,⸢ṣu-pur-šu₂⸣,"['damaged', 'damaged', 'damaged']",0.5,ṣupuršu,ṣupru,fingernail,,P522520,2,3,seal identification
874,P522520.2.4,iškun[place]V,iš-kun⸣,V,"['𒅖', '𒆲']",𒅖𒆲,⸢iš-kun⸣,"['damaged', 'damaged']",0.5,iškun,šakānu,place,,P522520,2,4,seal identification
875,P522520.6.1,ṣupur[fingernail]N,ṣu-pur,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,P522520,6,1,seal identification
876,P522520.6.2,+Muqquru[]PN$Muqquri,{1}mu-qu-ri,PN,"['𒁹', '𒈬', '𒄣', '𒊑']",𒁹𒈬𒄣𒊑,{1}mu-qu-ri,"['complete', 'complete', 'complete', 'complete']",0.0,Muqquri,Muqquru,1,PN,P522520,6,2,seal identification
877,P522520.6.3,u,{<$uru}a-zu$>,u,"['𒌷', '𒀀', '𒍪']",𒌷𒀀𒍪,{URU}a-zu,"['complete', 'complete', 'complete']",0.0,,,,,P522520,6,3,seal identification
878,P522520.7.1,ša[of]DET,ša,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P522520,7,1,seal identification
879,P522520.7.2,+Azubitu[]GN$Azubiti,{uru}a-zu-bi-ti,GN,"['𒌷', '𒀀', '𒍪', '𒁉', '𒋾']",𒌷𒀀𒍪𒁉𒋾,{URU}a-zu-bi-ti,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Azubiti,Azubitu,1,GN,P522520,7,2,seal identification
880,P522520.8.1,bētu[estate]N,E₂,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,estate,,P522520,8,1,object sold
881,P522520.8.2,n,08,n,['0₈'],0₈,08,['complete'],0.0,,,,NUMBER,P522520,8,2,object sold
882,P522520.8.3,imār[a unit of capacity]N,ANŠE,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imār,imēru,a unit of capacity,,P522520,8,3,object sold
883,P522520.8.4,eqlāti[field]N,A.ŠA₃-MEŠ,N,"['𒀀', '𒊮', '𒈨𒌍']",𒀀𒊮𒈨𒌍,A.ŠA₃-MEŠ,"['complete', 'complete', 'complete']",0.0,eqlāti,eqlu,field,,P522520,8,4,object sold
884,P522520.8.5,ina[in]PRP,ina,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P522520,8,5,object sold
885,P522520.8.6,mazarūte[(area or state of) cultivation]N,ma-za-ru-te,N,"['𒈠', '𒍝', '𒊒', '𒋼']",𒈠𒍝𒊒𒋼,ma-za-ru-te,"['complete', 'complete', 'complete', 'complete']",0.0,mazarūte,mazrūtu,(area or state of) cultivation,,P522520,8,6,object sold
886,P522520.9.1,bētu[house]N,E₂,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,house,,P522520,9,1,object sold
887,P522520.9.2,epšu[built]AJ,ep-šu₂,AJ,"['𒅁', '𒋙']",𒅁𒋙,ep-šu₂,"['complete', 'complete']",0.0,epšu,epšu,built,,P522520,9,2,object sold
888,P522520.9.3,n,03,n,['0₃'],0₃,03,['complete'],0.0,,,,NUMBER,P522520,9,3,object sold
889,P522520.9.4,dalāti[door]N,{giš}IG-MEŠ,N,"['𒄑', '𒅅', '𒈨𒌍']",𒄑𒅅𒈨𒌍,{GIŠ}IG-MEŠ,"['complete', 'complete', 'complete']",0.0,dalāti,daltu,door,,P522520,9,4,object sold
890,P522520.9.5,ina[in]PRP,ina,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P522520,9,5,object sold
891,P522520.9.6,libbi[interior]N,ŠA₃-bi,N,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,libbi,libbu,interior,,P522520,9,6,object sold
892,P522520.10.1,ina[in]PRP,ina,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P522520,10,1,price
893,P522520.10.2,libbi[interior]N,ŠA₃,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,P522520,10,2,price
894,P522520.10.3,u,x,u,['X'],X,x,['complete'],0.0,,,,,P522520,10,3,price
895,P522520.10.4,n,01-me-18,n,"['01', '𒈨', '𒌋𒐍']",01𒈨𒌋𒐍,01-me-18,"['complete', 'complete', 'complete']",0.0,,,,NUMBER,P522520,10,4,price
896,P522520.10.5,manā[a unit of weight]N,MA.NA,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manā,manû,a unit of weight,,P522520,10,5,price
897,P522520.10.6,erî[copper]N,URUDU-MEŠ,N,"['𒍏', '𒈨𒌍']",𒍏𒈨𒌍,URUDU-MEŠ,"['complete', 'complete']",0.0,erî,erû,copper,,P522520,10,6,price
898,P522520.11.1,uppišma[contract]V,u₂-piš-ma,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,,P522520,11,1,initiation of transaction
899,P522520.11.2,+Gabbu-ilani-Aššur[]PN$Gabbi-ilani-Aššur,{1}gab-bi-DINGIR-MEŠ-ni-aš-šur,PN,"['𒁹', '𒃮', '𒁉', '𒀭', '𒈨𒌍', '𒉌', '𒀸', '𒋩']",𒁹𒃮𒁉𒀭𒈨𒌍𒉌𒀸𒋩,{1}gab-bi-DINGIR-MEŠ-ni-aš-šur,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Gabbi-ilani-Aššur,Gabbu-ilani-Aššur,1,PN,P522520,11,2,initiation of transaction
900,P522520.12.1,masennu[treasurer]N,{lu₂}IGI.DUB,N,"['𒇽', '𒅆', '𒁾']",𒇽𒅆𒁾,{LU₂}IGI.DUB,"['complete', 'complete', 'complete']",0.0,masennu,mašennu,treasurer,,P522520,12,1,initiation of transaction
901,P522520.12.2,ša[of]DET,ša,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P522520,12,2,initiation of transaction
902,P522520.12.3,bēt[household]N,E₂,N,['𒂍'],𒂍,E₂,['complete'],0.0,bēt,bītu,household,,P522520,12,3,initiation of transaction
903,P522520.12.4,issi[woman]N&ēkalli[palace]N,MI₂-E₂.GAL,N,"['𒊩', '𒂍', '𒃲']",𒊩𒂍𒃲,MI₂-E₂.GAL,"['complete', 'complete', 'complete']",0.0,issi,sinništu,woman,,P522520,12,4,initiation of transaction
905,P522520.13.1,issu[from]PRP,⸢TA⸣,PRP,['𒋫'],𒋫,⸢TA⸣,['damaged'],0.5,issu,ištu,from,,P522520,13,1,completion of transaction
906,P522520.13.2,pān[front]N,pa-an,N,"['𒉺', '𒀭']",𒉺𒀭,pa-an,"['complete', 'complete']",0.0,pān,pānu,front,,P522520,13,2,completion of transaction
907,P522520.13.3,Muqquri[1]PN,{1}mu-qu-ri,PN,"['𒁹', '𒈬', '𒄣', '𒊑']",𒁹𒈬𒄣𒊑,{1}mu-qu-ri,"['complete', 'complete', 'complete', 'complete']",0.0,Muqquri,Muqquru,1,PN,P522520,13,3,completion of transaction
908,P522520.13.4,ilqi[purchase]V,il-qi,V,"['𒅋', '𒆥']",𒅋𒆥,il-qi,"['complete', 'complete']",0.0,ilqi,leqû,purchase,,P522520,13,4,completion of transaction
909,P522520.14.1,kaspu[money]N,kas-pu,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,kaspu,kaspu,money,,P522520,14,1,confirmation of transfer 1
910,P522520.14.2,gammur[completed]AJ,ga-mur,AJ,"['𒂵', '𒄯']",𒂵𒄯,ga-mur,"['complete', 'complete']",0.0,gammur,gammuru,completed,,P522520,14,2,confirmation of transfer 1
911,P522520.14.3,tadin[paid]AJ,ta-din,AJ,"['𒋫', '𒁷']",𒋫𒁷,ta-din,"['complete', 'complete']",0.0,tadin,tadnu,paid,,P522520,14,3,confirmation of transfer 1
912,P522520.15.1,eqlāti[field]N,A.ŠA₃-MEŠ,N,"['𒀀', '𒊮', '𒈨𒌍']",𒀀𒊮𒈨𒌍,A.ŠA₃-MEŠ,"['complete', 'complete', 'complete']",0.0,eqlāti,eqlu,field,,P522520,15,1,confirmation of transfer 2
913,P522520.15.2,bētu[house]N,E₂,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,house,,P522520,15,2,confirmation of transfer 2
914,P522520.15.3,zarpu[purchased]AJ,za-ar-pu,AJ,"['𒍝', '𒅈', '𒁍']",𒍝𒅈𒁍,za-ar-pu,"['complete', 'complete', 'complete']",0.0,zarpu,zarpu,purchased,,P522520,15,3,confirmation of transfer 2
915,P522520.16.1,laqiu[acquired]AJ,la-qi-u₂,AJ,"['𒆷', '𒆥', '𒌑']",𒆷𒆥𒌑,la-qi-u₂,"['complete', 'complete', 'complete']",0.0,laqiu,leqû,acquired,,P522520,16,1,confirmation of transfer 2
916,P522520.16.2,tuāru[revocation]'N,tu-a-ru,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,tu-a-ru,"['complete', 'complete', 'complete']",0.0,tuāru,târu,revocation,,P522520,16,2,penalties for litigation: contravention
917,P522520.16.3,dabābu[litigation]'N,DUG₄.DUG₄,V,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,dabābu,dabābu,litigation,,P522520,16,3,penalties for litigation: contravention
