Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
12063,P469182.19.3,dēnu[lawsuit]N,de-e-⸢nu⸣,,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,de-e-⸢nu⸣,"['complete', 'complete', 'damaged']",0.17,dēnu,dīnu,lawsuit,P469182,19,3,penalties for litigation: contravention
12064,P469182.20.1,dabābu[litigation]'N,DUG₄.DUG₄,,V,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,dabābu,dabābu,litigation,P469182,20,1,penalties for litigation: contravention
12065,P469182.20.2,ubtaʾʾūni[seek]V,ub-ta-u-ni,,V,"['𒌒', '𒋫', '𒌋', '𒉌']",𒌒𒋫𒌋𒉌,ub-ta-u-ni,"['complete', 'complete', 'complete', 'complete']",0.0,ubtaʾʾūni,buʾʾû,seek,P469182,20,2,penalties for litigation: contravention
12066,P469182.20.3,n,01,NUMBER,n,['01'],01,01,['complete'],0.0,,,,P469182,20,3,penalties for litigation: penalty
12067,P469182.20.4,manā[a unit of weight]N,⸢MA⸣.NA,,N,"['𒈠', '𒈾']",𒈠𒈾,⸢MA⸣.NA,"['damaged', 'complete']",0.25,manā,manû,a unit of weight,P469182,20,4,penalties for litigation: penalty
12068,P469182.20.5,ṣarpi[silver]N,KUG.UD,,N,"['𒆬', '𒌓']",𒆬𒌓,KUG.UD,"['complete', 'complete']",0.0,ṣarpi,ṣarpu,silver,P469182,20,5,penalties for litigation: penalty
12069,P469182.22.1,n,01,NUMBER,n,['01'],01,01,['complete'],0.0,,,,P469182,22,1,penalties for litigation: penalty
12070,P469182.22.2,manā[a unit of weight]N,MA.NA,,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manā,manû,a unit of weight,P469182,22,2,penalties for litigation: penalty
12071,P469182.22.3,hurāṣi[gold]N,KUG.GI,,N,"['𒆬', '𒄀']",𒆬𒄀,KUG.GI,"['complete', 'complete']",0.0,hurāṣi,hurāṣu,gold,P469182,22,3,penalties for litigation: penalty
12072,P469182.22.4,ana[to]PRP,a-na,,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,P469182,22,4,penalties for litigation: penalty
12073,P469182.22.5,u,{d}[x,,u,"['𒀭', 'X']",𒀭X,{d}[x],"['complete', 'missing']",0.5,,,,P469182,22,5,penalties for litigation: penalty
12074,P469182.22.6,iddan[pay]V,SUM]-an,,V,"['𒋧', '𒀭']",𒋧𒀭,[SUM]-an,"['missing', 'complete']",0.5,iddan,tadānu,pay,P469182,22,6,penalties for litigation: penalty
12075,P469182.24.1,kaspu[money]N,kas-pu,,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,kaspu,kaspu,money,P469182,24,1,penalties for litigation: penalty
12076,P469182.24.2,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P469182,24,2,penalties for litigation: penalty
12077,P469182.24.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P469182,24,3,penalties for litigation: penalty
12078,P469182.24.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P469182,24,4,penalties for litigation: penalty
12079,P469182.24.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P469182,24,5,penalties for litigation: penalty
12080,P469182.24.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P469182,24,6,penalties for litigation: penalty
12081,P469182.24.7,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P469182,24,7,penalties for litigation: penalty
12082,P469182.25.1,utâra[return]V,u₂-⸢GUR⸣-[ra,,V,"['𒌑', '𒄥', '𒊏']",𒌑𒄥𒊏,u₂-⸢GUR⸣-[ra],"['complete', 'damaged', 'missing']",0.5,utâra,târu,return,P469182,25,1,penalties for litigation: penalty
12083,P469182.25.2,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,P469182,25,2,penalties for litigation: penalty
12084,P469182.25.3,dēnīšu[lawsuit]N,de]-⸢ni⸣-šu₂,,N,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,[de]-⸢ni⸣-šu₂,"['missing', 'damaged', 'complete']",0.5,dēnīšu,dīnu,lawsuit,P469182,25,3,penalties for litigation: penalty
12085,P469182.25.4,idabbubma[contest]V,DUG₄.[DUG₄]-ma,,V,"['𒅗', '𒅗', '𒈠']",𒅗𒅗𒈠,DUG₄.[DUG₄]-ma,"['complete', 'missing', 'complete']",0.33,idabbubma,dabābu,contest,P469182,25,4,penalties for litigation: penalty
12086,P469182.26.1,lā[not]MOD,la,,MOD,['𒆷'],𒆷,la,['complete'],0.0,lā,lā,not,P469182,26,1,penalties for litigation: penalty
12087,P469182.26.2,ilaqqi[succeed]V,i-laq-[qi],,V,"['𒄿', '𒋃', '𒆥']",𒄿𒋃𒆥,i-laq-[qi],"['complete', 'complete', 'missing']",0.33,ilaqqi,leqû,succeed,P469182,26,2,penalties for litigation: penalty
12088,P469182.28.1,šību[witness]N,IGI,,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,P469182,28,1,witness
12089,P469182.28.2,u,{1}pu-⸢x⸣-[x]+x,,u,"['𒁹', '𒁍', 'X', 'X', 'X']",𒁹𒁍XXX,{1}pu-⸢x⸣-[x]+x,"['complete', 'complete', 'damaged', 'missing', 'complete']",0.3,,,,P469182,28,2,witness
12090,P469182.28.3,tupšarru[scribe]N,{lu₂}A.BA,,N,"['𒇽', '𒀀', '𒁀']",𒇽𒀀𒁀,{LU₂}A.BA,"['complete', 'complete', 'complete']",0.0,tupšarru,ṭupšarru,scribe,P469182,28,3,witness
12091,P469182.29.1,šību[witness]N,IGI,,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,P469182,29,1,witness
12092,P469182.29.2,Silim-Adad[1]PN,{1}si-lim-{d}IM,PN,PN,"['𒁹', '𒋛', '𒅆', '𒀭', '𒅎']",𒁹𒋛𒅆𒀭𒅎,{1}si-lim-{d}IM,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Silim-Adad,Silim-Adad,1,P469182,29,2,witness
12093,P469182.29.3,rāʾyi[shepherd]N&iṣṣūrāti[bird]N,{lu₂}SIPA-MUŠEN-MEŠ,,N,"['𒇽', '𒉺𒇻', '𒄷', '𒈨𒌍']",𒇽𒉺𒇻𒄷𒈨𒌍,{LU₂}SIPA-MUŠEN-MEŠ,"['complete', 'complete', 'complete', 'complete']",0.0,rāʾyi,rēʾû,shepherd,P469182,29,3,witness
12095,P469182.30.1,šību[witness]N,IGI,,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,P469182,30,1,witness
12096,P469182.30.2,+Šamaš-ahhe-šallim[]PN$,{1}{d}UTU-PAB-MEŠ-[DI,PN,PN,"['𒁹', '𒀭', '𒌓', '𒉽', '𒈨𒌍', '𒁲']",𒁹𒀭𒌓𒉽𒈨𒌍𒁲,{1}{d}UTU-PAB-MEŠ-[DI],"['complete', 'complete', 'complete', 'complete', 'complete', 'missing']",0.17,Šamaš-ahhe-šallim,Šamaš-ahhe-šallim,1,P469182,30,2,witness
12097,P469182.30.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P469182,30,3,witness
12098,P469182.30.4,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P469182,30,4,witness
12099,P469182.31.1,šību[witness]N,IGI,,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,P469182,31,1,witness
12100,P469182.31.2,+Šallim-ahhe[]PN$,{1}DI-PAB-MEŠ,PN,PN,"['𒁹', '𒁲', '𒉽', '𒈨𒌍']",𒁹𒁲𒉽𒈨𒌍,{1}DI-PAB-MEŠ,"['complete', 'complete', 'complete', 'complete']",0.0,Šallim-ahhe,Šallim-ahhe,1,P469182,31,2,witness
12101,P469182.31.3,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P469182,31,3,witness
12102,P469182.31.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P469182,31,4,witness
12103,P469182.31.5,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P469182,31,5,witness
12104,P469182.32.1,šību[witness]N,IGI,,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,P469182,32,1,witness
12105,P469182.32.2,Mušezib-ilu[1]PN,{1}mu-še-zib-DINGIR,PN,PN,"['𒁹', '𒈬', '𒊺', '𒍦', '𒀭']",𒁹𒈬𒊺𒍦𒀭,{1}mu-še-zib-DINGIR,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Mušezib-ilu,Mušezib-ilu,1,P469182,32,2,witness
12106,P469182.32.3,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P469182,32,3,witness
12107,P469182.32.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P469182,32,4,witness
12108,P469182.32.5,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P469182,32,5,witness
12109,P469182.33.1,šību[witness]N,IGI,,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,P469182,33,1,witness
12110,P469182.33.2,+Nabu-taqbi-lešir[]PN$,{1}{d}PA-taq-bi-GIŠ,PN,PN,"['𒁹', '𒀭', '𒉺', '𒋳', '𒁉', '𒄑']",𒁹𒀭𒉺𒋳𒁉𒄑,{1}{d}PA-taq-bi-GIŠ,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Nabu-taqbi-lešir,Nabu-taqbi-lešir,1,P469182,33,2,witness
12111,P469182.33.3,tupšarru[scribe]N,{lu₂}A.BA,,N,"['𒇽', '𒀀', '𒁀']",𒇽𒀀𒁀,{LU₂}A.BA,"['complete', 'complete', 'complete']",0.0,tupšarru,ṭupšarru,scribe,P469182,33,3,witness
12112,P469182.34.1,ṣābit[keeper]N,ṣa-bit,,N,"['𒍝', '𒂍']",𒍝𒂍,ṣa-bit,"['complete', 'complete']",0.0,ṣābit,ṣābitu,keeper,P469182,34,1,witness
12113,P469182.34.2,tuppi[tablet]N,IM,,N,['𒅎'],𒅎,IM,['complete'],0.0,tuppi,ṭuppu,tablet,P469182,34,2,witness
12114,P469182.35.1,Nisannu[Nisan]MN,{iti}BARAG,MN,MN,"['𒌗', '𒁈']",𒌗𒁈,{ITI}BARAG,"['complete', 'complete']",0.0,Nisannu,Nisannu,Nisan,P469182,35,1,date
12115,P469182.35.2,ūm[day]N,UD,,N,['𒌓'],𒌓,UD,['complete'],0.0,ūm,ūmu,day,P469182,35,2,date
12116,P469182.35.3,n,28-KAM₂,NUMBER,n,"['𒌋𒌋𒐍', '𒆚']",𒌋𒌋𒐍𒆚,28-KAM₂,"['complete', 'complete']",0.0,,,,P469182,35,3,date
12117,P469182.36.1,limme[eponym (of year)]N,lim-me,,N,"['𒅆', '𒈨']",𒅆𒈨,lim-me,"['complete', 'complete']",0.0,limme,līmu,eponym (of year),P469182,36,1,date
12118,P469182.36.2,Bel-dan[1]PN,{1}EN-KALAG-an,PN,PN,"['𒁹', '𒂗', '𒆗', '𒀭']",𒁹𒂗𒆗𒀭,{1}EN-KALAG-an,"['complete', 'complete', 'complete', 'complete']",0.0,Bel-dan,Bel-dan,1,P469182,36,2,date
12119,P469182.37.1,šakin[appointee]N&māt[land]N,{lu₂}GAR.KUR,,N,"['𒇽', '𒃻', '𒆳']",𒇽𒃻𒆳,{LU₂}GAR.KUR,"['complete', 'complete', 'complete']",0.0,šakin,šaknu,appointee,P469182,37,1,date
12121,P469182.37.2,Kalhi[1]GN,{uru}kal-hi,GN,GN,"['𒌷', '𒆗', '𒄭']",𒌷𒆗𒄭,{URU}kal-hi,"['complete', 'complete', 'complete']",0.0,Kalhi,Kalhu,1,P469182,37,2,date
