Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
11633,P335364.2.1,{[na₄}KIŠIB],kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,kunuk,kunukku,seal,,P335364,2,1,seal identification
11634,P335364.2.2,{1}{d}nu-uš-hu—sa-lih₃-an-[ni],Nušhu-salahanni[1]PN,PN,PN,"['𒁹', '𒀭', '𒉡', '𒍑', '𒄷', '𒊓', '𒈛', '𒀭', '𒉌']",𒁹𒀭𒉡𒍑𒄷𒊓𒈛𒀭𒉌,{1}{d}nu-uš-hu-sa-lih₃-an-[ni],"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'missing']",0.11,Nušhu-salahanni,Nušhu-salahanni,1,,P335364,2,2,seal identification
11635,P335364.3.1,{[lu₂]}{⸢giš⸣}GIGIR—DU₈-MEŠ,šušānu[horse-trainer]N$sūsān&ša-pattūti[open chariot]N$,,N,"['𒇽', '𒄑', '𒇀', '𒂃', '𒈨𒌍']",𒇽𒄑𒇀𒂃𒈨𒌍,{[LU₂]}{⸢GIŠ⸣}GIGIR-DU₈-MEŠ,"['missing', 'damaged', 'complete', 'complete', 'complete']",0.3,sūsān,šušānu,horse-trainer,,P335364,3,1,seal identification
11637,P335364.3.2,EN,bēl[owner]N,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P335364,3,2,seal identification
11638,P335364.3.3,A.ŠA₃,eqli[land]N,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,land,,P335364,3,3,seal identification
11639,P335364.3.4,UN-MEŠ,nišē[people]N,,N,"['𒌦', '𒈨𒌍']",𒌦𒈨𒌍,UN-MEŠ,"['complete', 'complete']",0.0,nišē,nišu,people,,P335364,3,4,seal identification
11640,P335364.3.5,⸢SUM-ni⸣,tadāni[giving]'N,,V,"['𒋧', '𒉌']",𒋧𒉌,⸢SUM-ni⸣,"['damaged', 'damaged']",0.5,tadāni,tadānu,giving,,P335364,3,5,seal identification
11641,P335364.7.1,[E₂,bētu[plot of land]N,,N,['𒂍'],𒂍,[E₂],['missing'],1.0,bētu,bītu,plot of land,,P335364,7,1,object sold
11642,P335364.7.2,60,n,NUMBER,n,['𒐕'],𒐕,[60],['missing'],1.0,,,,,P335364,7,2,object sold
11643,P335364.7.3,ANŠE],imārī[a unit of capacity]N,,N,['𒀲'],𒀲,[ANŠE],['missing'],1.0,imārī,imēru,a unit of capacity,,P335364,7,3,object sold
11644,P335364.7.4,A.ŠA₃,eqlu[land]N,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqlu,eqlu,land,,P335364,7,4,object sold
11645,P335364.7.5,ina,ina[by]PRP,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,by,,P335364,7,5,object sold
11646,P335364.7.6,{giš}BAN₂,sūti[a unit of capacity]N,,N,"['𒄑', '𒑏']",𒄑𒑏,{GIŠ}BAN₂,"['complete', 'complete']",0.0,sūti,sūtu,a unit of capacity,,P335364,7,6,object sold
11647,P335364.7.7,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335364,7,7,object sold
11648,P335364.7.8,10,n,NUMBER,n,['𒌋'],𒌋,10,['complete'],0.0,,,,,P335364,7,8,object sold
11649,P335364.7.9,qa-MEŠ,qû[unit//a unit of capacity]N$qâtu,,N,"['𒋡', '𒈨𒌍']",𒋡𒈨𒌍,qa-MEŠ,"['complete', 'complete']",0.0,qâtu,qû,a unit of capacity,,P335364,7,9,object sold
11650,P335364.8.1,[E₂,bētu[plot of land]N,,N,['𒂍'],𒂍,[E₂],['missing'],1.0,bētu,bītu,plot of land,,P335364,8,1,object sold
11651,P335364.8.2,tal-pi-tu₂],talpittu[barn]N,,N,"['𒊑', '𒉿', '𒌓']",𒊑𒉿𒌓,[tal-pi-tu₂],"['missing', 'missing', 'missing']",1.0,talpittu,talpittu,barn,,P335364,8,2,object sold
11652,P335364.8.3,a-na,ana[to+=in its totality]PRP,,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,,P335364,8,3,object sold
11653,P335364.8.4,gi-mir-ti-šu₂,gimirtīšu[totality]N,,N,"['𒄀', '𒂇', '𒋾', '𒋙']",𒄀𒂇𒋾𒋙,gi-mir-ti-šu₂,"['complete', 'complete', 'complete', 'complete']",0.0,gimirtīšu,gimirtu,totality,,P335364,8,4,object sold
11654,P335364.9.1,[E₂,bētu[plot of land]N,,N,['𒂍'],𒂍,[E₂],['missing'],1.0,bētu,bītu,plot of land,,P335364,9,1,object sold
11655,P335364.9.2,2(ban₂),n,NUMBER,n,['𒑐'],𒑐,[2(ban₂)],['missing'],1.0,,,,,P335364,9,2,object sold
11656,P335364.9.3,ad]-⸢ru⸣,adru[threshing floor]N,,N,"['𒀜', '𒊒']",𒀜𒊒,[ad]-⸢ru⸣,"['missing', 'damaged']",0.75,adru,adru,threshing floor,,P335364,9,3,object sold
11657,P335364.9.4,ina,ina[in]PRP,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P335364,9,4,object sold
11658,P335364.9.5,{uru}DUL—na-hi-⸢ri⸣,Til-Nahiri[1]GN,GN,GN,"['𒌷', '𒌋𒌆', '𒈾', '𒄭', '𒊑']",𒌷𒌋𒌆𒈾𒄭𒊑,{URU}DUL-na-hi-⸢ri⸣,"['complete', 'complete', 'complete', 'complete', 'damaged']",0.1,Til-Nahiri,Til-Nahiri,1,,P335364,9,5,object sold
11659,P335364.10.1,{1}qar-ha-a,Qarha[1]PN,PN,PN,"['𒁹', '𒃼', '𒄩', '𒀀']",𒁹𒃼𒄩𒀀,{[1]}[qar-ha-a],"['missing', 'missing', 'missing', 'missing']",1.0,Qarha,Qarha,1,,P335364,10,1,object sold
11660,P335364.10.2,{lu₂}ENGAR,ikkāru[farmer]N,,N,"['𒇽', '𒀳']",𒇽𒀳,{[LU₂]}[ENGAR],"['missing', 'missing']",1.0,ikkāru,ikkaru,farmer,,P335364,10,2,object sold
11661,P335364.10.3,{1}⸢e-ni⸣—[DINGIR,Eni-il[1]PN,PN,PN,"['𒁹', '𒂊', '𒉌', '𒀭']",𒁹𒂊𒉌𒀭,{[1]}⸢e-ni⸣-[DINGIR],"['missing', 'damaged', 'damaged', 'missing']",0.75,Eni-il,Eni-il,1,,P335364,10,3,object sold
11662,P335364.10.4,DUMU,māru[boy]N,,N,['𒌉'],𒌉,[DUMU],['missing'],1.0,māru,māru,boy,,P335364,10,4,object sold
11663,P335364.10.5,pir-su],pirsu[weaned]AJ,,AJ,"['𒌓', '𒋢']",𒌓𒋢,[pir-su],"['missing', 'missing']",1.0,pirsu,pirsu,weaned,,P335364,10,5,object sold
11664,P335364.11.1,{1}ab-ša₂-a],Abša[1]PN,PN,PN,"['𒁹', '𒀊', '𒃻', '𒀀']",𒁹𒀊𒃻𒀀,{[1]}[ab-ša₂-a],"['missing', 'missing', 'missing', 'missing']",1.0,Abša,Abša,1,,P335364,11,1,object sold
11665,P335364.11.2,⸢ŠEŠ-šu₂,ahūšu[brother]N,,N,"['𒋀', '𒋙']",𒋀𒋙,⸢ŠEŠ-šu₂⸣,"['damaged', 'damaged']",0.5,ahūšu,ahu,brother,,P335364,11,2,object sold
11666,P335364.11.3,{mi₂}pa⸣-[pa-a,Papa[1]PN,PN,PN,"['𒊩', '𒉺', '𒉺', '𒀀']",𒊩𒉺𒉺𒀀,{⸢MI₂⸣}⸢pa⸣-[pa-a],"['damaged', 'damaged', 'missing', 'missing']",0.75,Papa,Papa,1,,P335364,11,3,object sold
11667,P335364.11.4,AMA-šu₂-nu],ummišunu[mother]N,,N,"['𒂼', '𒋙', '𒉡']",𒂼𒋙𒉡,[AMA-šu₂-nu],"['missing', 'missing', 'missing']",1.0,ummišunu,ummu,mother,,P335364,11,4,object sold
11668,P335364.12.1,[PAB,gimru[total]N,,N,['𒉽'],𒉽,[PAB],['missing'],1.0,gimru,gimru,total,,P335364,12,1,object sold
11669,P335364.12.2,05,n,NUMBER,n,['𒐊'],𒐊,[05],['missing'],1.0,,,,,P335364,12,2,object sold
11670,P335364.12.3,ZI]-⸢MEŠ⸣,nupšāti[person]N,,N,"['𒍣', '𒈨𒌍']",𒍣𒈨𒌍,[ZI]-⸢MEŠ⸣,"['missing', 'damaged']",0.75,nupšāti,napištu,person,,P335364,12,3,object sold
11671,P335364.12.4,E₂,bētu[plot of land]N,,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,plot of land,,P335364,12,4,object sold
11672,P335364.12.5,60,n,NUMBER,n,['𒐕'],𒐕,60,['complete'],0.0,,,,,P335364,12,5,object sold
11673,P335364.12.6,[ANŠE,imārī[a unit of capacity]N,,N,['𒀲'],𒀲,[ANŠE],['missing'],1.0,imārī,imēru,a unit of capacity,,P335364,12,6,object sold
11674,P335364.12.7,A.ŠA₃],eqlu[land]N,,N,"['𒀀', '𒊮']",𒀀𒊮,[A].[ŠA₃],"['missing', 'missing']",1.0,eqlu,eqlu,land,,P335364,12,7,object sold
11675,P335364.13.1,[E₂],bētu[plot of land]N,,N,['𒂍'],𒂍,[E₂],['missing'],1.0,bētu,bītu,plot of land,,P335364,13,1,object sold
11676,P335364.13.2,⸢tal-pi⸣-tu,talpittu[application//barn]N$,,N,"['𒊑', '𒉿', '𒌅']",𒊑𒉿𒌅,⸢tal-pi⸣-tu,"['damaged', 'damaged', 'complete']",0.33,talpittu,talpittu,barn,,P335364,13,2,object sold
11677,P335364.13.3,[a-na,ana[to+=in its totality]PRP,,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,ana,ana,to,,P335364,13,3,object sold
11678,P335364.13.4,gi-mir-ti-šu₂],gimirtīšu[totality]N,,N,"['𒄀', '𒂇', '𒋾', '𒋙']",𒄀𒂇𒋾𒋙,[gi-mir-ti-šu₂],"['missing', 'missing', 'missing', 'missing']",1.0,gimirtīšu,gimirtu,totality,,P335364,13,4,object sold
11679,P335364.14.1,[u₂-piš]-⸢ma⸣,uppišma[contract]V,,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,[u₂-piš]-⸢ma⸣,"['missing', 'missing', 'damaged']",0.83,uppišma,epēšu,contract,,P335364,14,1,initiation of transaction
11680,P335364.14.2,{1}rem₂-a-ni—{d}IM],Remanni-Adad[1]PN,PN,PN,"['𒁹', '𒀖', '𒀀', '𒉌', '𒀭', '𒅎']",𒁹𒀖𒀀𒉌𒀭𒅎,{[1]}[rem₂-a-ni]-{[d]}[IM],"['missing', 'missing', 'missing', 'missing', 'missing', 'missing']",1.0,Remanni-Adad,Remanni-Adad,1,,P335364,14,2,initiation of transaction
11681,P335364.17.1,[ina,ina[in]PRP,,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,P335364,17,1,penalties for litigation: penalty
11682,P335364.17.2,de-ni]-⸢šu₂,dēnīšu[lawsuit]N,,N,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,[de-ni]-⸢šu₂⸣,"['missing', 'missing', 'damaged']",0.83,dēnīšu,dīnu,lawsuit,,P335364,17,2,penalties for litigation: penalty
11683,P335364.17.3,DUG₄⸣.[DUG₄-ma,idabbubma[contest]V,,V,"['𒅗', '𒅗', '𒈠']",𒅗𒅗𒈠,⸢DUG₄⸣.[DUG₄-ma],"['damaged', 'missing', 'missing']",0.83,idabbubma,dabābu,contest,,P335364,17,3,penalties for litigation: penalty
11684,P335364.17.4,la,lā[not]MOD,,MOD,['𒆷'],𒆷,[la],['missing'],1.0,lā,lā,not,,P335364,17,4,penalties for litigation: penalty
11685,P335364.17.5,TI],ilaqqi[succeed]V,,V,['𒋾'],𒋾,[TI],['missing'],1.0,ilaqqi,leqû,succeed,,P335364,17,5,penalties for litigation: penalty
11686,P335364.19.1,⸢IGI⸣,šību[witness]N,,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,šību,šību,witness,,P335364,19,1,witness
11687,P335364.19.2,{1}si-lim—aš-šur,Silim-Aššur[1]PN,PN,PN,"['𒁹', '𒋛', '𒅆', '𒀸', '𒋩']",𒁹𒋛𒅆𒀸𒋩,{1}si-lim-aš-šur,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Silim-Aššur,Silim-Aššur,1,,P335364,19,2,witness
11688,P335364.19.3,{[lu₂}SUKKAL,šukkalli[vizier]N,,N,"['𒇽', '𒈛']",𒇽𒈛,{[LU₂]}[SUKKAL],"['missing', 'missing']",1.0,šukkalli,šukkallu,vizier,,P335364,19,3,witness
11689,P335364.19.4,dan-nu],dannu[strong]AJ,,AJ,"['𒆗', '𒉡']",𒆗𒉡,[dan-nu],"['missing', 'missing']",1.0,dannu,dannu,strong,,P335364,19,4,witness
11690,P335364.20.1,[IGI,šību[witness]N,,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,P335364,20,1,witness
11691,P335364.20.2,{1}{d}ša₂-maš—MAN—PAB,Šamaš-šarru-uṣur[1]PN,PN,PN,"['𒁹', '𒀭', '𒃻', '𒈦', '𒌋𒌋', '𒉽']",𒁹𒀭𒃻𒈦𒌋𒌋𒉽,{[1]}{d}ša₂-maš-MAN-PAB,"['missing', 'complete', 'complete', 'complete', 'complete', 'complete']",0.17,Šamaš-šarru-uṣur,Šamaš-šarru-uṣur,1,,P335364,20,2,witness
11692,P335364.20.3,{lu₂}DIB—{kuš}⸢PA-MEŠ⸣,mukillu[holder]N$mukīl&appatu[bridle]N$appāti,,N,"['𒇽', '𒁳', '𒋢', '𒉺', '𒈨𒌍']",𒇽𒁳𒋢𒉺𒈨𒌍,{LU₂}DIB-{KUŠ}⸢PA-MEŠ⸣,"['complete', 'complete', 'complete', 'damaged', 'damaged']",0.2,mukīl,mukillu,holder,,P335364,20,3,witness
11694,P335364.21.1,[IGI],šību[witness]N,,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,P335364,21,1,witness
11695,P335364.21.2,{1}{d}PA—še-zib,Nabu-šezib[1]PN,PN,PN,"['𒁹', '𒀭', '𒉺', '𒊺', '𒍦']",𒁹𒀭𒉺𒊺𒍦,{1}{d}PA-še-zib,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Nabu-šezib,Nabu-šezib,1,,P335364,21,2,witness
11696,P335364.22.1,[IGI],šību[witness]N,,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,P335364,22,1,witness
11697,P335364.22.2,{1}šum-ma—DINGIR-MEŠ-ni,Šumma-ilani[1]PN,PN,PN,"['𒁹', '𒋳', '𒈠', '𒀭', '𒈨𒌍', '𒉌']",𒁹𒋳𒈠𒀭𒈨𒌍𒉌,{1}šum-ma-DINGIR-MEŠ-ni,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Šumma-ilani,Šumma-ilani,1,,P335364,22,2,witness
11698,P335364.23.1,⸢IGI,šību[witness]N,,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,šību,šību,witness,,P335364,23,1,witness
11699,P335364.23.2,{1}bar-ru-qu,Barruqu[1]PN,PN,PN,"['𒁹', '𒁇', '𒊒', '𒄣']",𒁹𒁇𒊒𒄣,{⸢1⸣}bar-ru-qu,"['damaged', 'complete', 'complete', 'complete']",0.12,Barruqu,Barruqu,1,,P335364,23,2,witness
11700,P335364.24.1,[IGI],šību[witness]N,,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,P335364,24,1,witness
11701,P335364.24.2,{1}sa-ak-kan,Sakkannu[1]PN$,PN,PN,"['𒁹', '𒊓', '𒀝', '𒃶']",𒁹𒊓𒀝𒃶,{⸢1⸣}sa-ak-kan,"['damaged', 'complete', 'complete', 'complete']",0.12,Sakkannu,Sakkannu,1,,P335364,24,2,witness
