Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
19464,P335302.2.1,{⸢na₄⸣}KIŠIB,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{⸢NA₄⸣}KIŠIB,"['damaged', 'complete']",0.25,kunukku,kunukku,seal,,,P335302,2,1,seal identification
19465,P335302.2.2,{1}EN—ŠU—GUR,Bel-gimillu-tere[1]PN$,PN,"['𒁹', '𒂗', '𒋗', '𒄥']",𒁹𒂗𒋗𒄥,{1}EN-ŠU-GUR,"['complete', 'complete', 'complete', 'complete']",0.0,Bel-gimillu-tere,Bel-gimillu-tere,1,PN,,P335302,2,2,seal identification
19466,P335302.2.3,ša₂,ša[of]DET,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,ša,ša,of,,,P335302,2,3,seal identification
19467,P335302.2.4,x,u,u,['x'],x,x,['complete'],0.0,,,,,,P335302,2,4,seal identification
19468,P335302.2.5,x,u,u,['x'],x,x,['complete'],0.0,,,,,,P335302,2,5,seal identification
19469,P335302.3.1,⸢KIŠIB⸣,kunukku[seal]N$,N,['𒈩'],𒈩,⸢KIŠIB⸣,['damaged'],0.5,kunukku,kunukku,seal,,,P335302,3,1,seal identification
19470,P335302.3.2,{1}PAB—la-mur,Ahu-lamur[1]PN,PN,"['𒁹', '𒉽', '𒆷', '𒄯']",𒁹𒉽𒆷𒄯,{1}PAB-la-mur,"['complete', 'complete', 'complete', 'complete']",0.0,Ahu-lamur,Ahu-lamur,1,PN,,P335302,3,2,seal identification
19471,P335302.4.1,{⸢lu₂v}mu⸣-kil—GUD-MEŠ,+mušākilu[fattener]N$mušākil&+alpu[ox]N$alpāni,N,"['𒇽', '𒈬', '𒆸', '𒄞', '𒈨𒌍']",𒇽𒈬𒆸𒄞𒈨𒌍,{⸢LU₂~v⸣}⸢mu⸣-kil-GUD-MEŠ,"['damaged', 'damaged', 'complete', 'complete', 'complete']",0.2,mušākil,mušākilu,fattener,,,P335302,4,1,seal identification
19473,P335302.4.2,ša,ša[of]DET,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,,P335302,4,2,seal identification
19474,P335302.4.3,E₂.GAL,ēkalli[palace]N,N,"['𒂍', '𒃲']",𒂍𒃲,E₂.GAL,"['complete', 'complete']",0.0,ēkalli,ēkallu,palace,,,P335302,4,3,seal identification
19475,P335302.5.1,EN,bēl[owner]N,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,,P335302,5,1,seal identification
19476,P335302.5.2,⸢kaq⸣-qir,qaqqaru[ground]N$kaqqir,N,"['𒆕', '𒄫']",𒆕𒄫,⸢kaq⸣-qir,"['damaged', 'complete']",0.25,kaqqir,qaqqaru,ground,,,P335302,5,2,seal identification
19477,P335302.5.3,pu-ṣe,peṣû[white//bare]AJ$puṣê,AJ,"['𒁍', '𒍢']",𒁍𒍢,pu-ṣe,"['complete', 'complete']",0.0,puṣê,peṣû,bare,,,P335302,5,3,seal identification
19478,P335302.5.4,SUM-ni,tadānu[give//giving]'N$tadāni,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,tadāni,tadānu,giving,,,P335302,5,4,seal identification
19479,P335302.11.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335302,11,1,none
19480,P335302.11.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335302,11,2,none
19481,P335302.11.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335302,11,3,none
