Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
7636,P527195.2.1,kunuk[seal]N,{[na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,,,P527195,2,1,seal identification
7637,P527195.2.2,+Rapi-Adda[]PN$,{m}ra]-pi-10,Rapi-Adda,Rapi-Adda,1,PN,"['𒁹', '𒊏', '𒉿', '𒌋']",𒁹𒊏𒉿𒌋,{[m]}[ra]-pi-[10],"['missing', 'missing', 'complete', 'missing']",0.75,PN,,P527195,2,2,seal identification
7638,P527195.3.1,mār[son]N,[DUMU,mār,māru,son,N,['𒌉'],𒌉,[DUMU],['missing'],1.0,,,P527195,3,1,seal identification
7639,P527195.3.2,x-ukin[1]PN,{m}x-x]-GIN,x-ukin,x-ukin,1,PN,"['𒁹', 'X', 'X', '𒁺']",𒁹XX𒁺,{[m]}[x-x]-GIN,"['missing', 'missing', 'missing', 'complete']",0.75,PN,,P527195,3,2,seal identification
7640,P527195.4.1,issi[with]PRP,[TA,issi,išti,with,PRP,['𒋫'],𒋫,[TA],['missing'],1.0,,,P527195,4,1,seal identification
7641,P527195.4.2,+x-dilašu[]SN$,{uru}x-x]-di-la-šu₂,x-dilašu,x-dilašu,1,SN,"['𒌷', 'X', 'X', '𒁲', '𒆷', '𒋙']",𒌷XX𒁲𒆷𒋙,{[URU]}[x-x]-di-la-šu₂,"['missing', 'missing', 'missing', 'complete', 'complete', 'complete']",0.5,SN,,P527195,4,2,seal identification
7642,P527195.5.1,bēl[owner]N,[EN,bēl,bēlu,owner,N,['𒂗'],𒂗,[EN],['missing'],1.0,,,P527195,5,1,seal identification
7643,P527195.5.2,eqli[field]N,A.ŠA₃.GA],eqli,eqlu,field,N,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,[A].[ŠA₃].[GA],"['missing', 'missing', 'missing']",1.0,,,P527195,5,2,seal identification
7644,P527195.5.3,iddan[pay]V,SUM-an,iddan,tadānu,pay,V,"['𒋧', '𒀭']",𒋧𒀭,SUM-an,"['complete', 'complete']",0.0,,,P527195,5,3,seal identification
7645,P527195.8.1,eqlu[field]N,[A].⸢ŠA₃.GA⸣,eqlu,eqlu,field,N,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,[A].⸢ŠA₃⸣.⸢GA⸣,"['missing', 'damaged', 'damaged']",0.67,,,P527195,8,1,object sold
7646,P527195.8.2,n,[x],,,,n,['X'],X,[x],['missing'],1.0,NUMBER,,P527195,8,2,object sold
7647,P527195.8.3,imār[a unit of capacity]N,⸢ANŠE⸣,imār,imēru,a unit of capacity,N,['𒀲'],𒀲,⸢ANŠE⸣,['damaged'],0.5,,,P527195,8,3,object sold
7648,P527195.8.4,bēt[house]N,E₂,bēt,bītu,house,N,['𒂍'],𒂍,E₂,['complete'],0.0,,,P527195,8,4,object sold
7649,P527195.8.5,ina[at]PRP,ina,ina,ina,at,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P527195,8,5,object sold
7650,P527195.8.6,+Dur-Katlimmu[]SN$,{uru}BAD₃-{[m}duk-1-lim],Dur-Katlimmu,Dur-Katlimmu,1,SN,"['𒌷', '𒂦', '𒁹', '𒂁', '𒁹', '𒅆']",𒌷𒂦𒁹𒂁𒁹𒅆,{URU}BAD₃-{[m]}[duk-1-lim],"['complete', 'complete', 'missing', 'missing', 'missing', 'missing']",0.67,SN,,P527195,8,6,object sold
7651,P527195.9.1,n,02,,,,n,['0₂'],0₂,02,['complete'],0.0,NUMBER,,P527195,9,1,object sold
7652,P527195.9.2,X,E₂.[MEŠ,,,,X,"['𒂍', '𒈨𒌍']",𒂍𒈨𒌍,E₂.[MEŠ],"['complete', 'missing']",0.5,,,P527195,9,2,object sold
7653,P527195.9.3,ina[at]PRP,ina],ina,ina,at,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,,P527195,9,3,object sold
7654,P527195.9.4,libbi[interior]N,ŠA₃-bi,libbi,libbu,interior,N,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,,,P527195,9,4,object sold
7655,P527195.9.5,ṭēhi[adjacent to]PRP,SUHUR,ṭēhi,ṭāhu,adjacent to,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,,,P527195,9,5,object sold
7656,P527195.10.1,bēt[house]N,E₂,bēt,bītu,house,N,['𒂍'],𒂍,E₂,['complete'],0.0,,,P527195,10,1,object sold
7657,P527195.10.2,x-ani[1]PN,{m}x-[x-x]-a-ni,x-ani,x-ani,1,PN,"['𒁹', 'X', 'X', 'X', '𒀀', '𒉌']",𒁹XXX𒀀𒉌,{m}x-[x-x]-a-ni,"['complete', 'complete', 'missing', 'missing', 'complete', 'complete']",0.33,PN,,P527195,10,2,object sold
7658,P527195.11.1,ṭēhi[adjacent to]PRP,SUHUR,ṭēhi,ṭāhu,adjacent to,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,,,P527195,11,1,object sold
7659,P527195.11.2,būrtu[well]N,PU₂,būrtu,būrtu,well,N,['𒇥'],𒇥,PU₂,['complete'],0.0,,,P527195,11,2,object sold
7660,P527195.11.3,ša[of]DET,ša₂,ša,ša,of,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,,,P527195,11,3,object sold
7661,P527195.11.4,+x-gama[]PN$,{m}[x]-x-ga-ma-a,x-gama,x-gama,1,PN,"['𒁹', 'X', 'X', '𒂵', '𒈠', '𒀀']",𒁹XX𒂵𒈠𒀀,{m}[x]-x-ga-ma-a,"['complete', 'missing', 'complete', 'complete', 'complete', 'complete']",0.17,PN,,P527195,11,4,object sold
7662,P527195.12.1,ṭēhi[adjacent to]PRP,SUHUR,ṭēhi,ṭāhu,adjacent to,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,,,P527195,12,1,object sold
7663,P527195.12.2,+Ši-xia[]PN$,{m}ši-[x]-ia-a,Ši-xia,Ši-xia,1,PN,"['𒁹', '𒅆', 'X', '𒅀', '𒀀']",𒁹𒅆X𒅀𒀀,{m}ši-[x]-ia-a,"['complete', 'complete', 'missing', 'complete', 'complete']",0.2,PN,,P527195,12,2,object sold
7664,P527195.13.1,ṭēhi[adjacent to]PRP,SUHUR,ṭēhi,ṭāhu,adjacent to,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,,,P527195,13,1,object sold
7665,P527195.13.2,X,{e₂}⸢ad-ru⸣,,,,X,"['𒂍', '𒀜', '𒊒']",𒂍𒀜𒊒,{E₂}⸢ad-ru⸣,"['complete', 'damaged', 'damaged']",0.33,,,P527195,13,2,object sold
7666,P527195.13.3,ṭēhi[adjacent to]PRP,SUHUR,ṭēhi,ṭāhu,adjacent to,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,,,P527195,13,3,object sold
7667,P527195.13.4,hūl[road]N,KASKAL-MAN,hūl,hūlu,road,N,"['𒆜', '𒌋𒌋']",𒆜𒌋𒌋,KASKAL-MAN,"['complete', 'complete']",0.0,,,P527195,13,4,object sold
