Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
18712,P335544.2.1,{⸢na₄⸣}KIŠIB,kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{⸢NA₄⸣}KIŠIB,"['damaged', 'complete']",0.25,kunuk,kunukku,seal,,P335544,2,1,seal identification
18713,P335544.2.2,{1}ha-na-⸢nu⸣,Hanan[1]PN$Hananu,PN,PN,"['𒁹', '𒄩', '𒈾', '𒉡']",𒁹𒄩𒈾𒉡,{1}ha-na-⸢nu⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,Hananu,Hanan,1,,P335544,2,2,seal identification
18714,P335544.3.1,EN,bēl[owner]N,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P335544,3,1,seal identification
18715,P335544.3.2,A.ŠA₃,eqli[land]N,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,land,,P335544,3,2,seal identification
18716,P335544.3.3,SUM-ni,tadāni[giving]'N,,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,tadāni,tadānu,giving,,P335544,3,3,seal identification
18717,P335544.7.1,E₂,bētu[plot of land]N,,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,plot of land,,P335544,7,1,object sold
18718,P335544.7.2,03,n,NUMBER,n,['𒐈'],𒐈,03,['complete'],0.0,,,,,P335544,7,2,object sold
18719,P335544.7.3,ANŠE,imārī[a unit of capacity]N,,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imārī,imēru,a unit of capacity,,P335544,7,3,object sold
18720,P335544.7.4,A.ŠA₃,eqlu[land]N,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqlu,eqlu,land,,P335544,7,4,object sold
18721,P335544.7.5,ma-az-ru-⸢te⸣,mazrūtu[(area or state of) cultivation]N$mazrūte,,N,"['𒈠', '𒊍', '𒊒', '𒋼']",𒈠𒊍𒊒𒋼,ma-az-ru-⸢te⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,mazrūte,mazrūtu,(area or state of) cultivation,,P335544,7,5,object sold
18722,P335544.8.1,ina,ina[by]PRP,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,by,,P335544,8,1,object sold
18723,P335544.8.2,{giš}BAN₂,sūti[a unit of capacity]N,,N,"['𒄑', '𒑏']",𒄑𒑏,{GIŠ}BAN₂,"['complete', 'complete']",0.0,sūti,sūtu,a unit of capacity,,P335544,8,2,object sold
18724,P335544.8.3,ša₂,ša[of]DET,,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,ša,ša,of,,P335544,8,3,object sold
18725,P335544.8.4,10,n,NUMBER,n,['𒌋'],𒌋,10,['complete'],0.0,,,,,P335544,8,4,object sold
18726,P335544.8.5,qa,qâ[a unit of capacity]N,,N,['𒋡'],𒋡,qa,['complete'],0.0,qâ,qû,a unit of capacity,,P335544,8,5,object sold
18727,P335544.8.6,A.ŠA₃,eqlu[land]N,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqlu,eqlu,land,,P335544,8,6,object sold
18728,P335544.8.7,za-ku-te,zakkûte[exempt]N,,N,"['𒍝', '𒆪', '𒋼']",𒍝𒆪𒋼,za-ku-te,"['complete', 'complete', 'complete']",0.0,zakkûte,zakkû,exempt,,P335544,8,7,object sold
18729,P335544.9.1,i-na,ina[in]PRP,,PRP,"['𒄿', '𒈾']",𒄿𒈾,i-na,"['complete', 'complete']",0.0,ina,ina,in,,P335544,9,1,object sold
18730,P335544.9.2,{uru}ha-ta-a,Hata[1]GN,GN,GN,"['𒌷', '𒄩', '𒋫', '𒀀']",𒌷𒄩𒋫𒀀,{URU}ha-ta-a,"['complete', 'complete', 'complete', 'complete']",0.0,Hata,Hata,1,,P335544,9,2,object sold
18731,P335544.10.1,SUHUR,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,P335544,10,1,object sold
18732,P335544.10.2,AMA,ummi[side road?]N,,N,['𒂼'],𒂼,AMA,['complete'],0.0,ummi,ummu,side road?,,P335544,10,2,object sold
18733,P335544.10.3,ša₂,ša[of]DET,,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,ša,ša,of,,P335544,10,3,object sold
18734,P335544.10.4,{uru}šu-⸢ri⸣,Šuri[1]GN$,GN,GN,"['𒌷', '𒋗', '𒊑']",𒌷𒋗𒊑,{URU}šu-⸢ri⸣,"['complete', 'complete', 'damaged']",0.17,Šuri,Šuri,1,,P335544,10,4,object sold
18735,P335544.10.5,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335544,10,5,object sold
18736,P335544.10.6,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335544,10,6,object sold
18737,P335544.11.1,SUHUR,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,P335544,11,1,object sold
18738,P335544.11.2,KASKAL,hūli[road]N,,N,['𒆜'],𒆜,KASKAL,['complete'],0.0,hūli,hūlu,road,,P335544,11,2,object sold
18739,P335544.11.3,ša₂,ša[of]DET,,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,ša,ša,of,,P335544,11,3,object sold
18740,P335544.11.4,{uru}šu-⸢ri⸣,Šuri[1]GN$,GN,GN,"['𒌷', '𒋗', '𒊑']",𒌷𒋗𒊑,{URU}šu-⸢ri⸣,"['complete', 'complete', 'damaged']",0.17,Šuri,Šuri,1,,P335544,11,4,object sold
18741,P335544.11.5,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335544,11,5,object sold
18742,P335544.11.6,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335544,11,6,object sold
18743,P335544.12.1,SUHUR,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,P335544,12,1,object sold
18744,P335544.12.2,A.ŠA₃,eqli[field]N,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,P335544,12,2,object sold
18745,P335544.12.3,ša₂,ša[of]DET,,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,ša,ša,of,,P335544,12,3,object sold
18746,P335544.12.4,{1}pu-ṭi-[x,u,,u,"['𒁹', '𒁍', '𒁲', 'x']",𒁹𒁍𒁲x,{1}pu-ṭi-[x],"['complete', 'complete', 'complete', 'missing']",0.25,,,,,P335544,12,4,object sold
18747,P335544.12.5,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335544,12,5,object sold
18748,P335544.13.1,{lu₂}GAL—50,rabû[big one]N$rab&hamšā[fifty]NU$hanšê,,N,"['𒇽', '𒃲', '𒐐']",𒇽𒃲𒐐,{LU₂}GAL-50,"['complete', 'complete', 'complete']",0.0,rab,rabû,big one,,P335544,13,1,object sold
18750,P335544.13.2,A.ŠA₃,eqlu[land]N,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqlu,eqlu,land,,P335544,13,2,object sold
18751,P335544.13.3,ina,ina[in]PRP,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P335544,13,3,object sold
18752,P335544.13.4,⸢ma⸣-[az-ru-te],mazrūtu[(area or state of) cultivation]N$mazrūte,,N,"['𒈠', '𒊍', '𒊒', '𒋼']",𒈠𒊍𒊒𒋼,⸢ma⸣-[az-ru-te],"['damaged', 'missing', 'missing', 'missing']",0.88,mazrūte,mazrūtu,(area or state of) cultivation,,P335544,13,4,object sold
18753,P335544.14.1,la,lā[not//no]MOD'AV$,,MOD,['𒆷'],𒆷,la,['complete'],0.0,lā,lā,no,,P335544,14,1,object sold
18754,P335544.14.2,{še}nu-sa-hi,nusāhī[grain tax]N,,N,"['𒊺', '𒉡', '𒊓', '𒄭']",𒊺𒉡𒊓𒄭,{ŠE}nu-sa-hi,"['complete', 'complete', 'complete', 'complete']",0.0,nusāhī,nusāhu,grain tax,,P335544,14,2,object sold
18755,P335544.14.3,u₂-[piš-ma],uppišma[contract]V,,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-[piš-ma],"['complete', 'missing', 'missing']",0.67,uppišma,epēšu,contract,,P335544,14,3,initiation of transaction
18756,P335544.15.1,{1}si-lim—aš-šur,Silim-Aššur[1]PN,PN,PN,"['𒁹', '𒋛', '𒅆', '𒀸', '𒋩']",𒁹𒋛𒅆𒀸𒋩,{1}si-lim-aš-šur,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Silim-Aššur,Silim-Aššur,1,,P335544,15,1,initiation of transaction
18757,P335544.15.2,{lu₂}ša₂—[x,u,,u,"['𒇽', '𒃻', 'x']",𒇽𒃻x,{LU₂}ša₂-[x],"['complete', 'complete', 'missing']",0.33,,,,,P335544,15,2,initiation of transaction
18758,P335544.15.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335544,15,3,initiation of transaction
18759,P335544.15.4,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335544,15,4,initiation of transaction
18760,P335544.16.1,ina,ina[in+=for]PRP,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P335544,16,1,price
18761,P335544.16.2,ŠA₃,libbi[interior]N,,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,P335544,16,2,price
18762,P335544.16.3,1/2,n,NUMBER,n,['𒈦'],𒈦,1/2,['complete'],0.0,,,,,P335544,16,3,price
18763,P335544.16.4,MA.NA,manû[a unit of weight]N,,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manû,manû,a unit of weight,,P335544,16,4,price
18764,P335544.16.5,04,n,NUMBER,n,['𒐉'],𒐉,04,['complete'],0.0,,,,,P335544,16,5,price
18765,P335544.16.6,GIN₂-[MEŠ,šiqlī[a unit of weight]N,,N,"['𒂆', '𒈨𒌍']",𒂆𒈨𒌍,GIN₂-[MEŠ],"['complete', 'missing']",0.5,šiqlī,šiqlu,a unit of weight,,P335544,16,6,price
18766,P335544.16.7,KUG.UD],ṣarpi[silver]N,,N,"['𒆬', '𒌓']",𒆬𒌓,[KUG].[UD],"['missing', 'missing']",1.0,ṣarpi,ṣarpu,silver,,P335544,16,7,price
18767,P335544.17.1,TI-qi₂,ilqi[purchase]V,,V,"['𒋾', '𒆠']",𒋾𒆠,TI-qi₂,"['complete', 'complete']",0.0,ilqi,leqû,purchase,,P335544,17,1,completion of transaction
18768,P335544.17.2,a-na,ana[for]PRP,,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,for,,P335544,17,2,other clauses
