Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
2452,P527182.2.1,kunuk[seal]N,{[na₄]}⸢KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}⸢KIŠIB⸣,"['missing', 'damaged']",0.75,,,P527182,2,1,seal identification
2453,P527182.2.2,+Mehizai[]PN$,{m}me⸣-hi-za-[i],Mehizai,Mehizai,1,PN,"['𒁹', '𒈨', '𒄭', '𒍝', '𒄿']",𒁹𒈨𒄭𒍝𒄿,{⸢m⸣}⸢me⸣-hi-za-[i],"['damaged', 'damaged', 'complete', 'complete', 'missing']",0.4,PN,,P527182,2,2,seal identification
2454,P527182.4.1,kunuk[seal]N,{[na₄]}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}KIŠIB,"['missing', 'complete']",0.5,,,P527182,4,1,seal identification
2455,P527182.4.2,+Saʾulu[]PN$,{m}sa-u₂-lu,Saʾulu,Saʾulu,1,PN,"['𒁹', '𒊓', '𒌑', '𒇻']",𒁹𒊓𒌑𒇻,{m}sa-u₂-lu,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P527182,4,2,seal identification
2456,P527182.5.1,marʾē[son]N,[A].⸢MEŠ⸣,marʾē,māru,son,N,"['𒀀', '𒈨𒌍']",𒀀𒈨𒌍,[A].⸢MEŠ⸣,"['missing', 'damaged']",0.75,,,P527182,5,1,seal identification
2457,P527182.5.2,+Nasaria[]PN$,{m}⸢na⸣-sa-ri-a,Nasaria,Nasaria,1,PN,"['𒁹', '𒈾', '𒊓', '𒊑', '𒀀']",𒁹𒈾𒊓𒊑𒀀,{m}⸢na⸣-sa-ri-a,"['complete', 'damaged', 'complete', 'complete', 'complete']",0.1,PN,,P527182,5,2,seal identification
2458,P527182.6.1,bēl[owner]N,EN,bēl,bēlu,owner,N,['𒂗'],𒂗,EN,['complete'],0.0,,,P527182,6,1,seal identification
2459,P527182.6.2,eqli[field]N,A.ŠA₃.GA,eqli,eqlu,field,N,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,A.ŠA₃.GA,"['complete', 'complete', 'complete']",0.0,,,P527182,6,2,seal identification
2460,P527182.6.3,tadāni[giving]'N,ta-da-ni,tadāni,tadānu,giving,V,"['𒋫', '𒁕', '𒉌']",𒋫𒁕𒉌,ta-da-ni,"['complete', 'complete', 'complete']",0.0,,,P527182,6,3,seal identification
2461,P527182.7.1,bētu[estate]N,E₂,bētu,bītu,estate,N,['𒂍'],𒂍,E₂,['complete'],0.0,,,P527182,7,1,object sold
2462,P527182.7.2,n,06-BAN₂,,,,n,"['0₆', '𒑏']",0₆𒑏,06-BAN₂,"['complete', 'complete']",0.0,NUMBER,,P527182,7,2,object sold
2463,P527182.7.3,eqlu[field]N,A.ŠA₃.GA,eqlu,eqlu,field,N,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,A.ŠA₃.GA,"['complete', 'complete', 'complete']",0.0,,,P527182,7,3,object sold
2464,P527182.7.4,ša[that]REL,ša₂,ša,ša,who,REL,['𒃻'],𒃻,ša₂,['complete'],0.0,,,P527182,7,4,object sold
2465,P527182.7.5,hūlu[road]N,⸢KASKAL⸣,hūli,hūlu,road,N,['𒆜'],𒆜,⸢KASKAL⸣,['damaged'],0.5,,,P527182,7,5,object sold
