Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
3810,P335388.2.1,{na₄}KIŠIB,kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,,P335388,2,1,seal identification
3811,P335388.2.2,{1}mar-tu₂-uʾ,Martuʾ[1]PN$,PN,PN,"['𒁹', '𒈥', '𒌓', '𒀪']",𒁹𒈥𒌓𒀪,{1}mar-tu₂-uʾ,"['complete', 'complete', 'complete', 'complete']",0.0,Martuʾ,Martuʾ,1,,P335388,2,2,seal identification
3812,P335388.2.3,{lu₂}GAL—URU-MEŠ,rabû[big one]N$rab&ālu[city]N$ālāni,,N,"['𒇽', '𒃲', '𒌷', '𒈨𒌍']",𒇽𒃲𒌷𒈨𒌍,{LU₂}GAL-URU-MEŠ,"['complete', 'complete', 'complete', 'complete']",0.0,rab,rabû,big one,,P335388,2,3,seal identification
3814,P335388.2.4,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335388,2,4,seal identification
3815,P335388.2.5,MI₂—<KUR>,+sinništu[woman]N$issi&+ēkallu[palace]N$ēkalli,,N,"['𒊩', '𒆳']",𒊩𒆳,MI₂-KUR,"['complete', 'complete']",0.0,issi,sinništu,woman,,P335388,2,5,seal identification
3817,P335388.3.1,{na₄}KIŠIB,kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,,P335388,3,1,seal identification
3818,P335388.3.2,{1}mar-di-i,Mardi[1]PN,PN,PN,"['𒁹', '𒈥', '𒁲', '𒄿']",𒁹𒈥𒁲𒄿,{1}mar-di-i,"['complete', 'complete', 'complete', 'complete']",0.0,Mardi,Mardi,1,,P335388,3,2,seal identification
3819,P335388.4.1,PAB,gimru[total]N,,N,['𒉽'],𒉽,PAB,['complete'],0.0,gimru,gimru,total,,P335388,4,1,seal identification
3820,P335388.4.2,02,n,NUMBER,n,['𒈫'],𒈫,02,['complete'],0.0,,,,,P335388,4,2,seal identification
3821,P335388.4.3,LU₂-MEŠ,amēlē[man]N,,N,"['𒇽', '𒈨𒌍']",𒇽𒈨𒌍,LU₂-MEŠ,"['complete', 'complete']",0.0,amēlē,awīlu,man,,P335388,4,3,seal identification
3822,P335388.4.4,ARAD-MEŠ,urdāni[servant]N,,N,"['𒀴', '𒈨𒌍']",𒀴𒈨𒌍,ARAD-MEŠ,"['complete', 'complete']",0.0,urdāni,ardu,servant,,P335388,4,4,seal identification
3823,P335388.4.5,ša₂,ša[of]DET,,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,ša,ša,of,,P335388,4,5,seal identification
3824,P335388.4.6,{lu₂}EN.NAM,pāhiti[governor]N,,N,"['𒇽', '𒂗', '𒉆']",𒇽𒂗𒉆,{LU₂}EN.NAM,"['complete', 'complete', 'complete']",0.0,pāhiti,pīhātu,governor,,P335388,4,6,seal identification
3825,P335388.5.1,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335388,5,1,seal identification
3826,P335388.5.2,{kur}bar-hal-za,Barhalza[1]GN,GN,GN,"['𒆳', '𒁇', '𒄬', '𒍝']",𒆳𒁇𒄬𒍝,{KUR}bar-hal-za,"['complete', 'complete', 'complete', 'complete']",0.0,Barhalza,Barhalza,1,,P335388,5,2,seal identification
3827,P335388.5.3,EN,bēl[owner]N,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P335388,5,3,seal identification
3828,P335388.5.4,UN-MEŠ,nišē[people]N,,N,"['𒌦', '𒈨𒌍']",𒌦𒈨𒌍,UN-MEŠ,"['complete', 'complete']",0.0,nišē,nišu,people,,P335388,5,4,seal identification
3829,P335388.5.5,SUM-ni,tadāni[giving]'N,,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,tadāni,tadānu,giving,,P335388,5,5,seal identification
3830,P335388.9.1,{1}rem₂-ut—DINGIR-MEŠ,Remut-ilani[1]PN$,PN,PN,"['𒁹', '𒀖', '𒌓', '𒀭', '𒈨𒌍']",𒁹𒀖𒌓𒀭𒈨𒌍,{1}rem₂-ut-DINGIR-MEŠ,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Remut-ilani,Remut-ilani,1,,P335388,9,1,object sold
3831,P335388.9.2,AMA-šu₂,ummu[mother]N$ummīšu,,N,"['𒂼', '𒋙']",𒂼𒋙,AMA-šu₂,"['complete', 'complete']",0.0,ummīšu,ummu,mother,,P335388,9,2,object sold
3832,P335388.9.3,03,n,NUMBER,n,['𒐈'],𒐈,03,['complete'],0.0,,,,,P335388,9,3,object sold
3833,P335388.9.4,PAB-MEŠ-šu₂,ahhēšu[brother]N,,N,"['𒉽', '𒈨𒌍', '𒋙']",𒉽𒈨𒌍𒋙,PAB-MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,ahhēšu,ahu,brother,,P335388,9,4,object sold
3834,P335388.9.5,PAB,gimru[total]N,,N,['𒉽'],𒉽,PAB,['complete'],0.0,gimru,gimru,total,,P335388,9,5,object sold
3835,P335388.9.6,05,n,NUMBER,n,['𒐊'],𒐊,05,['complete'],0.0,,,,,P335388,9,6,object sold
3836,P335388.9.7,ZI,nupšāti[person]N,,N,['𒍣'],𒍣,ZI,['complete'],0.0,nupšāti,napištu,person,,P335388,9,7,object sold
3837,P335388.10.1,{1}{d}UTU—TI,Šamaš-ballissu[1]PN$,PN,PN,"['𒁹', '𒀭', '𒌓', '𒋾']",𒁹𒀭𒌓𒋾,{1}{d}UTU-TI,"['complete', 'complete', 'complete', 'complete']",0.0,Šamaš-ballissu,Šamaš-ballissu,1,,P335388,10,1,object sold
3838,P335388.10.2,DUMU-šu₂,māršu[son]N,,N,"['𒌉', '𒋙']",𒌉𒋙,DUMU-šu₂,"['complete', 'complete']",0.0,māršu,māru,son,,P335388,10,2,object sold
3839,P335388.10.3,{1}sa-si-i,Sasi[1]PN$,PN,PN,"['𒁹', '𒊓', '𒋛', '𒄿']",𒁹𒊓𒋛𒄿,{1}sa-si-i,"['complete', 'complete', 'complete', 'complete']",0.0,Sasi,Sasi,1,,P335388,10,3,object sold
3840,P335388.10.4,02,n,NUMBER,n,['𒈫'],𒈫,02,['complete'],0.0,,,,,P335388,10,4,object sold
3841,P335388.10.5,DUMU-MEŠ-šu₂,marʾēšu[son]N,,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU-MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,marʾēšu,māru,son,,P335388,10,5,object sold
3842,P335388.11.1,MI₂-šu₂,issušu[woman]N,,N,"['𒊩', '𒋙']",𒊩𒋙,MI₂-šu₂,"['complete', 'complete']",0.0,issušu,sinništu,woman,,P335388,11,1,object sold
3843,P335388.11.2,{1}{d}PA-u-a,Nabuʾa[1]PN,PN,PN,"['𒁹', '𒀭', '𒉺', '𒌋', '𒀀']",𒁹𒀭𒉺𒌋𒀀,{1}{d}PA-u-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Nabuʾa,Nabuʾa,1,,P335388,11,2,object sold
3844,P335388.11.3,03,n,NUMBER,n,['𒐈'],𒐈,03,['complete'],0.0,,,,,P335388,11,3,object sold
3845,P335388.11.4,PAB-MEŠ-šu₂,ahhēšu[brother]N,,N,"['𒉽', '𒈨𒌍', '𒋙']",𒉽𒈨𒌍𒋙,PAB-MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,ahhēšu,ahu,brother,,P335388,11,4,object sold
3846,P335388.11.5,NIN-šu₂,ahātu[sister]N$ahātīšu,,N,"['𒊩𒌆', '𒋙']",𒊩𒌆𒋙,NIN-šu₂,"['complete', 'complete']",0.0,ahātīšu,ahātu,sister,,P335388,11,5,object sold
3847,P335388.11.6,PAB,gimru[total]N,,N,['𒉽'],𒉽,PAB,['complete'],0.0,gimru,gimru,total,,P335388,11,6,object sold
3848,P335388.11.7,05,n,NUMBER,n,['𒐊'],𒐊,05,['complete'],0.0,,,,,P335388,11,7,object sold
3849,P335388.11.8,ZI,nupšāti[person]N,,N,['𒍣'],𒍣,ZI,['complete'],0.0,nupšāti,napištu,person,,P335388,11,8,object sold
3850,P335388.12.1,{1}za-bi-nu,Zabinu[1]PN,PN,PN,"['𒁹', '𒍝', '𒁉', '𒉡']",𒁹𒍝𒁉𒉡,{1}za-bi-nu,"['complete', 'complete', 'complete', 'complete']",0.0,Zabinu,Zabinu,1,,P335388,12,1,object sold
3851,P335388.12.2,{lu₂}NU.GIŠ.SAR,nukaribbi[gardener]N,,N,"['𒇽', '𒉡', '𒄑', '𒊬']",𒇽𒉡𒄑𒊬,{LU₂}NU.GIŠ.SAR,"['complete', 'complete', 'complete', 'complete']",0.0,nukaribbi,nukaribbu,gardener,,P335388,12,2,object sold
3852,P335388.12.3,MI₂-šu₂,issušu[woman]N,,N,"['𒊩', '𒋙']",𒊩𒋙,MI₂-šu₂,"['complete', 'complete']",0.0,issušu,sinništu,woman,,P335388,12,3,object sold
3853,P335388.12.4,{giš}SAR,kirie[garden]N,,N,"['𒄑', '𒊬']",𒄑𒊬,{GIŠ}SAR,"['complete', 'complete']",0.0,kirie,kirû,garden,,P335388,12,4,object sold
3854,P335388.13.1,ša₂,ša[of]DET,,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,ša,ša,of,,P335388,13,1,object sold
3855,P335388.13.2,za-mar,azamru[fruit]N$zamar,,N,"['𒍝', '𒈥']",𒍝𒈥,za-mar,"['complete', 'complete']",0.0,zamar,azamru,fruit,,P335388,13,2,object sold
3856,P335388.13.3,PAB,gimru[total]N,,N,['𒉽'],𒉽,PAB,['complete'],0.0,gimru,gimru,total,,P335388,13,3,object sold
3857,P335388.13.4,17,n,NUMBER,n,['𒌋𒐌'],𒌋𒐌,17,['complete'],0.0,,,,,P335388,13,4,object sold
3858,P335388.13.5,ZI-MEŠ,nupšāti[person]N,,N,"['𒍣', '𒈨𒌍']",𒍣𒈨𒌍,ZI-MEŠ,"['complete', 'complete']",0.0,nupšāti,napištu,person,,P335388,13,5,object sold
3859,P335388.13.6,{giš}SAR,kirie[garden]N,,N,"['𒄑', '𒊬']",𒄑𒊬,{GIŠ}SAR,"['complete', 'complete']",0.0,kirie,kirû,garden,,P335388,13,6,object sold
3860,P335388.13.7,ina,ina[in]PRP,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P335388,13,7,object sold
3861,P335388.13.8,{uru}na-bu-ur,Nabur[1]GN$,GN,GN,"['𒌷', '𒈾', '𒁍', '𒌨']",𒌷𒈾𒁍𒌨,{URU}na-bu-ur,"['complete', 'complete', 'complete', 'complete']",0.0,Nabur,Nabur,1,,P335388,13,8,object sold
3862,P335388.14.1,{lu₂}ARAD-MEŠ,urdāni[servant]N,,N,"['𒇽', '𒀴', '𒈨𒌍']",𒇽𒀴𒈨𒌍,{LU₂}ARAD-MEŠ,"['complete', 'complete', 'complete']",0.0,urdāni,ardu,servant,,P335388,14,1,object sold
3863,P335388.14.2,ša₂,ša[of]DET,,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,ša,ša,of,,P335388,14,2,object sold
3864,P335388.14.3,{1}[mar]-⸢tu₂⸣-uʾ,Martuʾ[1]PN$,PN,PN,"['𒁹', '𒈥', '𒌓', '𒀪']",𒁹𒈥𒌓𒀪,{1}[mar]-⸢tu₂⸣-uʾ,"['complete', 'missing', 'damaged', 'complete']",0.38,Martuʾ,Martuʾ,1,,P335388,14,3,object sold
3865,P335388.14.4,ša₂,ša[of]DET,,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,ša,ša,of,,P335388,14,4,object sold
3866,P335388.14.5,{1}mar-di-i,Mardi[1]PN,PN,PN,"['𒁹', '𒈥', '𒁲', '𒄿']",𒁹𒈥𒁲𒄿,{1}mar-di-i,"['complete', 'complete', 'complete', 'complete']",0.0,Mardi,Mardi,1,,P335388,14,5,object sold
3867,P335388.15.1,u₂-piš-⸢ma⸣,uppišma[contract]V,,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-⸢ma⸣,"['complete', 'complete', 'damaged']",0.17,uppišma,epēšu,contract,,P335388,15,1,initiation of transaction
3868,P335388.15.2,{[mi₂}PAB]—⸢ṭal⸣-li,Ahi-ṭalli[1]PN,PN,PN,"['𒊩', '𒉽', '𒊑', '𒇷']",𒊩𒉽𒊑𒇷,{[MI₂]}[PAB]-⸢ṭal⸣-li,"['missing', 'missing', 'damaged', 'complete']",0.62,Ahi-ṭalli,Ahi-ṭalli,1,,P335388,15,2,initiation of transaction
