Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
1124,P522861.2.1,ṣupur[fingernail]N,ṣu-pur,ṣupur,ṣupru,fingernail,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,,,P522861,2,1,seal identification
1125,P522861.2.2,+Adad-eriba[]PN$,{m}{d}IM-SU,Adad-eriba,Adad-eriba,1,PN,"['𒁹', '𒀭', '𒅎', '𒋢']",𒁹𒀭𒅎𒋢,{m}{d}IM-SU,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P522861,2,2,seal identification
1126,P522861.3.1,mār[son]N,DUMU,mār,māru,son,N,['𒌉'],𒌉,DUMU,['complete'],0.0,,,P522861,3,1,seal identification
1127,P522861.3.2,+Masi[]PN$,{m}ma-a-si-i,Masi,Masi,1,PN,"['𒁹', '𒈠', '𒀀', '𒋛', '𒄿']",𒁹𒈠𒀀𒋛𒄿,{m}ma-a-si-i,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P522861,3,2,seal identification
1128,P522861.4.1,bēl[owner]N,EN,bēl,bēlu,owner,N,['𒂗'],𒂗,EN,['complete'],0.0,,,P522861,4,1,seal identification
1129,P522861.4.2,eqli[land]N,A.ŠA₃.GA,eqli,eqlu,land,N,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,A.ŠA₃.GA,"['complete', 'complete', 'complete']",0.0,,,P522861,4,2,seal identification
1130,P522861.4.3,iddan[pay]V,SUM-an,iddan,tadānu,pay,V,"['𒋧', '𒀭']",𒋧𒀭,SUM-an,"['complete', 'complete']",0.0,,,P522861,4,3,seal identification
1131,P522861.8.1,bētu[house]N,E₂,bētu,bītu,house,N,['𒂍'],𒂍,E₂,['complete'],0.0,,,P522861,8,1,object sold
1132,P522861.8.2,n,02,,,,n,['0₂'],0₂,02,['complete'],0.0,NUMBER,,P522861,8,2,object sold
1133,P522861.8.3,imār[a unit of capacity]N,ANŠE,imār,imēru,a unit of capacity,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,,,P522861,8,3,object sold
1134,P522861.8.4,ṭēhi[adjacent to]PRP,SUHUR,ṭēhi,ṭāhu,adjacent to,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,,,P522861,8,4,object sold
1135,P522861.8.5,+Hari[]PN$,{m}ha-a-ri-i,Hari,Hari,1,PN,"['𒁹', '𒄩', '𒀀', '𒊑', '𒄿']",𒁹𒄩𒀀𒊑𒄿,{m}ha-a-ri-i,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P522861,8,5,object sold
1136,P522861.9.1,ṭēhi[adjacent to]PRP,SUHUR,ṭēhi,ṭāhu,adjacent to,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,,,P522861,9,1,object sold
1137,P522861.9.2,+Ṣallaia[]PN$,{m}ṣa-la-a.a,Ṣallaia,Ṣallaia,1,PN,"['𒁹', '𒍝', '𒆷', '𒀀', '𒀀']",𒁹𒍝𒆷𒀀𒀀,{m}ṣa-la-a.a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P522861,9,2,object sold
1138,P522861.10.1,bētu[house]N,E₂,bētu,bītu,house,N,['𒂍'],𒂍,E₂,['complete'],0.0,,,P522861,10,1,object sold
1139,P522861.10.2,n,02,,,,n,['0₂'],0₂,02,['complete'],0.0,NUMBER,,P522861,10,2,object sold
1140,P522861.10.3,imār[a unit of capacity]N,ANŠE,imār,imēru,a unit of capacity,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,,,P522861,10,3,object sold
1141,P522861.10.4,ṭēhi[adjacent to]PRP,SUHUR,ṭēhi,ṭāhu,adjacent to,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,,,P522861,10,4,object sold
1142,P522861.10.5,hūli[road]N,KASKAL,hūli,hūlu,road,N,['𒆜'],𒆜,KASKAL,['complete'],0.0,,,P522861,10,5,object sold
1143,P522861.10.6,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,ša,['complete'],0.0,,,P522861,10,6,object sold
1144,P522861.10.7,+Idinani[]SN$,{uru}i-di-na-ni,Idinani,Idinani,1,SN,"['𒌷', '𒄿', '𒁲', '𒈾', '𒉌']",𒌷𒄿𒁲𒈾𒉌,{URU}i-di-na-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,SN,,P522861,10,7,object sold
1145,P522861.11.1,gimru[total]N,PAB,gimru,gimru,total,N,['𒉽'],𒉽,PAB,['complete'],0.0,,,P522861,11,1,object sold
1146,P522861.11.2,n,04,,,,n,['0₄'],0₄,04,['complete'],0.0,NUMBER,,P522861,11,2,object sold
1147,P522861.11.3,imār[a unit of capacity]N,ANŠE,imār,imēru,a unit of capacity,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,,,P522861,11,3,object sold
1148,P522861.11.4,eqli[field]N,A.ŠA₃,eqli,eqlu,field,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,,,P522861,11,4,object sold
1149,P522861.11.5,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522861,11,5,object sold
1150,P522861.11.6,sūti[a unit of capacity]N,GIŠ.BAN₂,sūti,sūtu,a unit of capacity,N,"['𒄑', '𒑏']",𒄑𒑏,GIŠ.BAN₂,"['complete', 'complete']",0.0,,,P522861,11,6,object sold
1151,P522861.11.7,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,ša,['complete'],0.0,,,P522861,11,7,object sold
