Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
17182,P527156.2.1,kunuk[seal]N,{na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,P527156,2,1,seal identification
17183,P527156.2.2,Huziri[1]PN,{m}hu-zi-⸢ri⸣,Huziri,Huziru,1,PN,"['𒁹', '𒄷', '𒍣', '𒊑']",𒁹𒄷𒍣𒊑,{m}hu-zi-⸢ri⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,PN,,P527156,2,2,seal identification
17184,P527156.4.1,mār[son]N,DUMU,mār,māru,son,N,['𒌉'],𒌉,DUMU,['complete'],0.0,,,P527156,4,1,seal identification
17185,P527156.4.2,+Adi-sukki-ilani[]PN$,{m}a-di-TE-DINGIR.MEŠ,Adi-sukki-ilani,Adi-sukki-ilani,1,PN,"['𒁹', '𒀀', '𒁲', '𒋼', '𒀭', '𒈨𒌍']",𒁹𒀀𒁲𒋼𒀭𒈨𒌍,{m}a-di-TE-DINGIR.MEŠ,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527156,4,2,seal identification
17186,P527156.5.1,bēl[owner]N,EN,bēl,bēlu,owner,N,['𒂗'],𒂗,EN,['complete'],0.0,,,P527156,5,1,seal identification
17187,P527156.5.2,bēti[house]N,E₂,bēti,bītu,house,N,['𒂍'],𒂍,E₂,['complete'],0.0,,,P527156,5,2,seal identification
17188,P527156.5.3,+tadānu[give//giving]V'N$tadān,SUM-an,tadān,tadānu,giving,V,"['𒋧', '𒀭']",𒋧𒀭,SUM-an,"['complete', 'complete']",0.0,,,P527156,5,3,seal identification
17189,P527156.6.1,bētu[house]N,E₂,bētu,bītu,house,N,['𒂍'],𒂍,E₂,['complete'],0.0,,,P527156,6,1,object sold
17190,P527156.6.2,+piriktu[opposition//blocked off]N'N$,pi-rik₂-tu₂,piriktu,piriktu,blocked off,N,"['𒉿', '𒍮', '𒌓']",𒉿𒍮𒌓,pi-rik₂-tu₂,"['complete', 'complete', 'complete']",0.0,,,P527156,6,2,object sold
17191,P527156.6.3,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,ša,['complete'],0.0,,,P527156,6,3,object sold
17192,P527156.7.1,bēt[house]N,E₂,bēt,bītu,house,N,['𒂍'],𒂍,E₂,['complete'],0.0,,,P527156,7,1,object sold
17193,P527156.7.2,+Nergal-naʾid[]PN$,{m}U.GUR-I,Nergal-naʾid,Nergal-naʾid,1,PN,"['𒁹', '𒌋', '𒄥', '𒄿']",𒁹𒌋𒄥𒄿,{m}U.GUR-I,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P527156,7,2,object sold
17194,P527156.8.1,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P527156,8,1,object sold
17195,P527156.8.2,libbi[interior]N,ŠA₃-bi,libbi,libbu,interior,N,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,,,P527156,8,2,object sold
17196,P527156.8.3,+ṣēnu[flock//flock of sheep]N'N$ṣīnāni,ṣi-in-a-ni,ṣīnāni,ṣēnu,flock of sheep,N,"['𒍢', '𒅔', '𒀀', '𒉌']",𒍢𒅔𒀀𒉌,ṣi-in-a-ni,"['complete', 'complete', 'complete', 'complete']",0.0,,,P527156,8,3,object sold
17197,P527156.9.1,uppišma[contract]V,u₂-piš-ma,uppišma,epēšu,contract,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,,,P527156,9,1,initiation of transaction
17198,P527156.9.2,Šulmu-šarri[1]PN,{m}DI-mu-MAN,Šulmu-šarri,Šulmu-šarri,1,PN,"['𒁹', '𒁲', '𒈬', '𒌋𒌋']",𒁹𒁲𒈬𒌋𒌋,{m}DI-mu-MAN,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P527156,9,2,initiation of transaction
17199,P527156.10.1,ina[at]PRP,ina,ina,ina,at,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P527156,10,1,price
17200,P527156.10.2,libbi[interior]N,ŠA₃-bi,libbi,libbu,interior,N,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,,,P527156,10,2,price
17201,P527156.10.3,n,05,,,,n,['0₅'],0₅,05,['complete'],0.0,NUMBER,,P527156,10,3,price
17202,P527156.10.4,šiqlī[a unit of weight]N,GIN₂.MEŠ,šiqlī,šiqlu,a unit of weight,N,"['𒂆', '𒈨𒌍']",𒂆𒈨𒌍,GIN₂.MEŠ,"['complete', 'complete']",0.0,,,P527156,10,4,price
17203,P527156.10.5,ṣarpi[silver]N,KU₃.BABBAR,ṣarpi,ṣarpu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,,P527156,10,5,price
17204,P527156.11.1,issu[from]PRP,TA,issu,ištu,from,PRP,['𒋫'],𒋫,TA,['complete'],0.0,,,P527156,11,1,completion of transaction
17205,P527156.11.2,pān[presence]'N,IGI,pān,pānu,presence,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P527156,11,2,completion of transaction
17206,P527156.11.3,Huziri[1]PN,{m}hu-zi-ri,Huziri,Huziru,1,PN,"['𒁹', '𒄷', '𒍣', '𒊑']",𒁹𒄷𒍣𒊑,{m}hu-zi-ri,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P527156,11,3,completion of transaction
17207,P527156.12.1,ilqe[purchase]V,TI-qe,ilqe,leqû,purchase,V,"['𒋾', '𒆥']",𒋾𒆥,TI-qe,"['complete', 'complete']",0.0,,,P527156,12,1,completion of transaction
17208,P527156.12.2,kaspu[money]N,kas-pu,kaspu,kaspu,money,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,,,P527156,12,2,confirmation of transfer 1
