Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
4487,P522529.2.1,kūm[instead of]PRP,⸢ku⸣-um,PRP,"['𒆪', '𒌝']",𒆪𒌝,⸢ku⸣-um,"['damaged', 'complete']",0.25,kūm,kūm,instead of,,P522529,2,1,seal identification
4488,P522529.2.2,kunukkīšu[seal]N,{na₄}KIŠIB-šu₂,N,"['𒉌𒌓', '𒈩', '𒋙']",𒉌𒌓𒈩𒋙,{NA₄}KIŠIB-šu₂,"['complete', 'complete', 'complete']",0.0,kunukkīšu,kunukku,seal,,P522529,2,2,seal identification
4489,P522529.2.3,ṣupuršu[fingernail]N,ṣu-pur-šu,N,"['𒍮', '𒁓', '𒋗']",𒍮𒁓𒋗,ṣu-pur-šu,"['complete', 'complete', 'complete']",0.0,ṣupuršu,ṣupru,fingernail,,P522529,2,3,seal identification
4490,P522529.2.4,iškun[place]V,iš-kun,V,"['𒅖', '𒆲']",𒅖𒆲,iš-kun,"['complete', 'complete']",0.0,iškun,šakānu,place,,P522529,2,4,seal identification
4491,P522529.3.1,ṣupur[fingernail]N,ṣu-pur,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,P522529,3,1,seal identification
4492,P522529.3.2,Ubru-ahhe[1]PN,{1}SUHUŠ-PAB-MEŠ,PN,"['𒁹', '𒁼', '𒉽', '𒈨𒌍']",𒁹𒁼𒉽𒈨𒌍,{1}SUHUŠ-PAB-MEŠ,"['complete', 'complete', 'complete', 'complete']",0.0,Ubru-ahhe,Ubru-ahhe,1,PN,P522529,3,2,seal identification
4493,P522529.3.3,bēl[owner]N,EN,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P522529,3,3,seal identification
4494,P522529.3.4,eqli[field]N,A.ŠA₃,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,P522529,3,4,seal identification
4495,P522529.3.5,+tadānu[give//giving]V'N$tadāni,SUM,V,['𒋧'],𒋧,SUM,['complete'],0.0,tadāni,tadānu,giving,,P522529,3,5,seal identification
4496,P522529.7.1,bētu[estate]N,E₂,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,estate,,P522529,7,1,object sold
4497,P522529.7.2,n,1,n,['𒁹'],𒁹,1,['complete'],0.0,,,,NUMBER,P522529,7,2,object sold
4498,P522529.7.3,sūt[a unit of capacity]N,BAN₂,N,['𒑏'],𒑏,BAN₂,['complete'],0.0,sūt,sūtu,a unit of capacity,,P522529,7,3,object sold
4499,P522529.7.4,n,03,n,['0₃'],0₃,03,['complete'],0.0,,,,NUMBER,P522529,7,4,object sold
4500,P522529.7.5,qa[a unit of capacity]N,qa,N,['𒋡'],𒋡,qa,['complete'],0.0,qa,qû,a unit of capacity,,P522529,7,5,object sold
4501,P522529.7.6,eqli[field]N,A.ŠA₃,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,P522529,7,6,object sold
4502,P522529.7.7,ina[in]PRP,ina,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P522529,7,7,object sold
4503,P522529.7.8,libbi[interior]N,ŠA₃,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,P522529,7,8,object sold
4504,P522529.7.9,ušalli[meadow]N,u₂-šal-li,N,"['𒌑', '𒊩', '𒇷']",𒌑𒊩𒇷,u₂-šal-li,"['complete', 'complete', 'complete']",0.0,ušalli,ušallu,meadow,,P522529,7,9,object sold
4505,P522529.7.10,u,e,u,['𒂊'],𒂊,e,['complete'],0.0,,,,,P522529,7,10,object sold
4506,P522529.7.11,u,⸢x,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,,P522529,7,11,object sold
4507,P522529.7.12,u,x⸣,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,,P522529,7,12,object sold
4508,P522529.8.1,ṭēhi[adjacent to]PRP,SUHUR,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,P522529,8,1,object sold
4509,P522529.8.2,Il-ṣidqi[1]PN,{1}DINGIR-ṣi-id-qi,PN,"['𒁹', '𒀭', '𒍢', '𒀉', '𒆥']",𒁹𒀭𒍢𒀉𒆥,{1}DINGIR-ṣi-id-qi,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Il-ṣidqi,Il-ṣidqi,1,PN,P522529,8,2,object sold
4510,P522529.9.1,ṭēhi[adjacent to]PRP,SUHUR,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,P522529,9,1,object sold
4511,P522529.9.2,+Šumma-ilaʾi[]PN$,{1}⸢šu⸣-ma-DINGIR-a-a,PN,"['𒁹', '𒋗', '𒈠', '𒀭', '𒀀', '𒀀']",𒁹𒋗𒈠𒀭𒀀𒀀,{1}⸢šu⸣-ma-DINGIR-a-a,"['complete', 'damaged', 'complete', 'complete', 'complete', 'complete']",0.08,Šumma-ilaʾi,Šumma-ilaʾi,1,PN,P522529,9,2,object sold
4512,P522529.10.1,ina[in]PRP,ina,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P522529,10,1,object sold
4513,P522529.10.2,muhhi[skull]N,UGU,N,['𒌋𒅗'],𒌋𒅗,UGU,['complete'],0.0,muhhi,muhhu,skull,,P522529,10,2,object sold
4514,P522529.10.3,ummi[mother]N,AMA,N,['𒂼'],𒂼,AMA,['complete'],0.0,ummi,ummu,mother,,P522529,10,3,object sold
4515,P522529.10.4,ša[of]DET,ša,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P522529,10,4,object sold
4516,P522529.10.5,+x-naṣir-apli[]GN$,{uru}si-x-hu-PAB-A,GN,"['𒌷', '𒋛', 'X', '𒄷', '𒉽', '𒀀']",𒌷𒋛X𒄷𒉽𒀀,{URU}si-x-hu-PAB-A,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,x-naṣir-apli,x-naṣir-apli,1,GN,P522529,10,5,object sold
4517,P522529.11.1,ūtappiš[contract]V,u₂-tap-piš,V,"['𒌑', '𒋰', '𒄫']",𒌑𒋰𒄫,u₂-tap-piš,"['complete', 'complete', 'complete']",0.0,ūtappiš,epēšu,contract,,P522529,11,1,initiation of transaction
4518,P522529.11.2,Rizi-ilu[1]PN,{1}⸢ri⸣-zi-DINGIR,PN,"['𒁹', '𒊑', '𒍣', '𒀭']",𒁹𒊑𒍣𒀭,{1}⸢ri⸣-zi-DINGIR,"['complete', 'damaged', 'complete', 'complete']",0.12,Rizi-ilu,Rizi-ilu,1,PN,P522529,11,2,initiation of transaction
4519,P522529.12.1,ina[in]PRP,ina,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P522529,12,1,price
4520,P522529.12.2,libbi[interior]N,ŠA₃,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,P522529,12,2,price
4521,P522529.12.3,n,09,n,['0₉'],0₉,09,['complete'],0.0,,,,NUMBER,P522529,12,3,price
