Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
2170,P522535.3.1,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522535,3,1,none
2171,P522535.3.2,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P522535,3,2,none
2172,P522535.3.3,u,⸢x,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,,P522535,3,3,none
2173,P522535.3.4,u,x,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,,P522535,3,4,none
2174,P522535.3.5,u,x⸣,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,,P522535,3,5,none
2175,P522535.3.6,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522535,3,6,none
2176,P522535.3.7,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P522535,3,7,none
2177,P522535.4.1,bētu[estate]N,[E₂],N,['𒂍'],𒂍,[E₂],['missing'],1.0,bētu,bītu,estate,,P522535,4,1,object sold
2178,P522535.4.2,n,05,n,['0₅'],0₅,⸢05⸣,['damaged'],0.5,,,,NUMBER,P522535,4,2,object sold
2179,P522535.4.3,imār[a unit of capacity]N,ANŠE,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imār,imēru,a unit of capacity,,P522535,4,3,object sold
2180,P522535.4.4,eqli[field]N,A.ŠA₃,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,P522535,4,4,object sold
2181,P522535.5.1,ina[in]PRP,ina,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P522535,5,1,object sold
2182,P522535.5.2,+Al-mar-danna-Adad[]GN$,{uru}DUMU-dan-na-{d}IM,GN,"['𒌷', '𒌉', '𒆗', '𒈾', '𒀭', '𒅎']",𒌷𒌉𒆗𒈾𒀭𒅎,{URU}DUMU-dan-na-{d}IM,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Al-mar-danna-Adad,Al-mar-danna-Adad,1,GN,P522535,5,2,object sold
2183,P522535.6.1,ina[in]PRP,ina,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P522535,6,1,price
2184,P522535.6.2,libbi[interior]N,ŠA₃,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,P522535,6,2,price
2185,P522535.6.3,n,43,n,['𒐏𒐈'],𒐏𒐈,43,['complete'],0.0,,,,NUMBER,P522535,6,3,price
2186,P522535.6.4,manā[a unit of weight]N,MA.NA,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manā,manû,a unit of weight,,P522535,6,4,price
2187,P522535.6.5,ūtappiš[contract]V,u₂-tap-piš,V,"['𒌑', '𒋰', '𒄫']",𒌑𒋰𒄫,u₂-tap-piš,"['complete', 'complete', 'complete']",0.0,ūtappiš,epēšu,contract,,P522535,6,5,initiation of transaction
2188,P522535.7.1,ana[to]PRP,a-na,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,,P522535,7,1,completion of transaction
