Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
4871,P225203.2.1,kunuk[seal]N,{⸢na₄⸣}KIŠIB,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{⸢NA₄⸣}KIŠIB,"['damaged', 'complete']",0.25,kunuk,kunukku,seal,,P225203,2,1,seal identification
4872,P225203.2.2,Šulmu-ahhe[1]PN,{1}DI-mu-PAB-MEŠ,PN,"['𒁹', '𒁲', '𒈬', '𒉽', '𒈨𒌍']",𒁹𒁲𒈬𒉽𒈨𒌍,{1}DI-mu-PAB-MEŠ,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Šulmu-ahhe,Šulmu-ahhe,1,PN,P225203,2,2,seal identification
4873,P225203.3.1,bēl[owner]N,[EN],N,['𒂗'],𒂗,[EN],['missing'],1.0,bēl,bēlu,owner,,P225203,3,1,seal identification
4874,P225203.3.2,bēti[house]N,E₂,N,['𒂍'],𒂍,E₂,['complete'],0.0,bēti,bītu,house,,P225203,3,2,seal identification
4875,P225203.3.3,+tadnu[given//sold]AJ'AJ$tadinni,ta-din-ni,AJ,"['𒋫', '𒁷', '𒉌']",𒋫𒁷𒉌,ta-din-ni,"['complete', 'complete', 'complete']",0.0,tadinni,tadnu,sold,,P225203,3,3,seal identification
4876,P225203.7.1,kaqqiri[ground]N,kaq-qi-ri,N,"['𒆕', '𒆥', '𒊑']",𒆕𒆥𒊑,kaq-qi-ri,"['complete', 'complete', 'complete']",0.0,kaqqiri,qaqqaru,ground,,P225203,7,1,object sold
4877,P225203.7.2,ša[of]DET,ša₂,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,ša,ša,of,,P225203,7,2,object sold
4878,P225203.7.3,Gir-Aya[1]PN,{1}gi-ra-a.a,PN,"['𒁹', '𒄀', '𒊏', '𒀀', '𒀀']",𒁹𒄀𒊏𒀀𒀀,{1}gi-ra-a.a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Gir-Aya,Gir-Aya,1,PN,P225203,7,3,object sold
4879,P225203.8.1,bētāti[house]N,E₂-⸢MEŠ⸣,N,"['𒂍', '𒈨𒌍']",𒂍𒈨𒌍,E₂-⸢MEŠ⸣,"['complete', 'damaged']",0.25,bētāti,bītu,house,,P225203,8,1,object sold
4880,P225203.8.2,ša[of]DET,ša₂,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,ša,ša,of,,P225203,8,2,object sold
4881,P225203.8.3,Šulmu-ahhe[1]PN,{1}DI-⸢mu⸣-[PAB-MEŠ],PN,"['𒁹', '𒁲', '𒈬', '𒉽', '𒈨𒌍']",𒁹𒁲𒈬𒉽𒈨𒌍,{1}DI-⸢mu⸣-[PAB-MEŠ],"['complete', 'complete', 'damaged', 'missing', 'missing']",0.5,Šulmu-ahhe,Šulmu-ahhe,1,PN,P225203,8,3,object sold
4882,P225203.9.1,uppišma[contract]V,u₂-piš-ma,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,,P225203,9,1,initiation of transaction
