Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
4789,P336734.2.1,ana[to]PRP,a-na,,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,P336734,2,1,other clauses
4790,P336734.2.2,Nabu[1]DN,{d}AG,DN,DN,"['𒀭', '𒀝']",𒀭𒀝,{d}AG,"['complete', 'complete']",0.0,Nabu,Nabu,1,P336734,2,2,other clauses
4791,P336734.2.3,āšib[residing]AJ,a-šib,,AJ,"['𒀀', '𒈨']",𒀀𒈨,a-šib,"['complete', 'complete']",0.0,āšib,āšibu,residing,P336734,2,3,other clauses
4792,P336734.2.4,Ezida[Temple of Nabu]TN,E₂.ZI.⸢DA⸣,,TN,"['𒂍', '𒍣', '𒁕']",𒂍𒍣𒁕,E₂.ZI.⸢DA⸣,"['complete', 'complete', 'damaged']",0.17,Ezida,Ezida,Temple of Nabu,P336734,2,4,other clauses
4793,P336734.3.1,ša[which]REL,ša,,REL,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,which,P336734,3,1,other clauses
4794,P336734.3.2,qereb[within]'PRP,qe₂-reb,,N,"['𒆠', '𒆗']",𒆠𒆗,qe₂-reb,"['complete', 'complete']",0.0,qereb,qerbu,within,P336734,3,2,other clauses
4795,P336734.3.3,Kalha[1]GN,{uru}kal-ha,GN,GN,"['𒌷', '𒆗', '𒄩']",𒌷𒆗𒄩,{URU}kal-ha,"['complete', 'complete', 'complete']",0.0,Kalha,Kalhu,1,P336734,3,3,other clauses
4796,P336734.3.4,bēli[lord]N,EN,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēli,bēlu,lord,P336734,3,4,other clauses
4797,P336734.3.5,rabê[great]AJ,GAL-e,,AJ,"['𒃲', '𒂊']",𒃲𒂊,GAL-e,"['complete', 'complete']",0.0,rabê,rabû,great,P336734,3,5,other clauses
4798,P336734.3.6,bēlīšu[lord]N,EN-šu,,N,"['𒂗', '𒋗']",𒂗𒋗,EN-šu,"['complete', 'complete']",0.0,bēlīšu,bēlu,lord,P336734,3,6,other clauses
4799,P336734.7.1,+Nabu-sagibi[]PN$Nabu-sagib,{1}{d}PA-sa-gib₂,PN,PN,"['𒁹', '𒀭', '𒉺', '𒊓', '𒄒']",𒁹𒀭𒉺𒊓𒄒,{1}{d}PA-sa-gib₂,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Nabu-sagib,Nabu-sagibi,1,P336734,7,1,other clauses
4800,P336734.7.2,mār[son]N,A,,N,['𒀀'],𒀀,A,['complete'],0.0,mār,māru,son,P336734,7,2,other clauses
4801,P336734.7.3,+Ahhe-damqu[]PN$,{1}PAB.MEŠ-SIG₅,PN,PN,"['𒁹', '𒉽', '𒈨𒌍', '𒅆𒂟']",𒁹𒉽𒈨𒌍𒅆𒂟,{1}PAB.MEŠ-SIG₅,"['complete', 'complete', 'complete', 'complete']",0.0,Ahhe-damqu,Ahhe-damqu,1,P336734,7,3,other clauses
4802,P336734.7.4,ana[to]PRP,a-na,,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,P336734,7,4,object sold
4803,P336734.7.5,u,{1}lul-⸢x-x⸣,,u,"['𒁹', '𒈜', 'X', 'X']",𒁹𒈜XX,{1}lul-⸢x-x⸣,"['complete', 'complete', 'damaged', 'damaged']",0.25,,,,P336734,7,5,object sold
4804,P336734.8.1,ana[to]PRP,a-na,,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,P336734,8,1,object sold
4805,P336734.8.2,+Palhu-ušezib[]PN$,{⸢f}pal⸣-hu-u₂-še-zib,PN,PN,"['𒊩', '𒁄', '𒄷', '𒌑', '𒊺', '𒍦']",𒊩𒁄𒄷𒌑𒊺𒍦,{⸢f⸣}⸢pal⸣-hu-u₂-še-zib,"['damaged', 'damaged', 'complete', 'complete', 'complete', 'complete']",0.17,Palhu-ušezib,Palhu-ušezib,1,P336734,8,2,object sold
4806,P336734.8.3,gimru[total]N,PAB,,N,['𒉽'],𒉽,PAB,['complete'],0.0,gimru,gimru,total,P336734,8,3,object sold
4807,P336734.8.4,n,2,NUMBER,n,['𒈫'],𒈫,2,['complete'],0.0,,,,P336734,8,4,object sold
4808,P336734.8.5,marʾē[son]N,DUMU.MEŠ,,N,"['𒌉', '𒈨𒌍']",𒌉𒈨𒌍,DUMU.MEŠ,"['complete', 'complete']",0.0,marʾē,māru,son,P336734,8,5,object sold
4809,P336734.8.6,ša[of]DET,[ša₂],,DET,['𒃻'],𒃻,[ša₂],['missing'],1.0,ša,ša,of,P336734,8,6,object sold
4810,P336734.9.1,+Issi-Urkittu-libbi[]PN$,{f}TA-{d}ur-kit-tu₂-lib₃-bi,PN,PN,"['𒊩', '𒋫', '𒀭', '𒌨', '𒆤', '𒌓', '𒊮', '𒁉']",𒊩𒋫𒀭𒌨𒆤𒌓𒊮𒁉,{f}TA-{d}ur-kit-tu₂-lib₃-bi,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Issi-Urkittu-libbi,Issi-Urkittu-libbi,1,P336734,9,1,object sold
4811,P336734.9.2,+ardu[slave//servant]N'N$urdānīšu,IR₃.MEŠ-⸢šu⸣,,N,"['𒀴', '𒈨𒌍', '𒋗']",𒀴𒈨𒌍𒋗,IR₃.MEŠ-⸢šu⸣,"['complete', 'complete', 'damaged']",0.17,urdānīšu,ardu,servant,P336734,9,2,object sold
4812,P336734.9.3,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P336734,9,3,object sold
4813,P336734.9.4,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P336734,9,4,object sold
4814,P336734.10.1,u[and]CNJ,u₃,,CNJ,['𒅇'],𒅇,u₃,['complete'],0.0,u,u,and,P336734,10,1,object sold
4815,P336734.10.2,+bītu[house//plot]N'N$bēt,E₂,,N,['𒂍'],𒂍,E₂,['complete'],0.0,bēt,bītu,plot of land,P336734,10,2,object sold
4816,P336734.10.3,n,7,NUMBER,n,['𒐌'],𒐌,7,['complete'],0.0,,,,P336734,10,3,object sold
4817,P336734.10.4,+imēru[unit//a unit of area]N'N$imār,ANŠE,,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imār,imēru,a unit of area,P336734,10,4,object sold
4818,P336734.10.5,eqli[field]N,A.ŠA₃,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,P336734,10,5,object sold
4819,P336734.10.6,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P336734,10,6,object sold
4820,P336734.10.7,+Ṣabat-lukun[]GN$,{uru}ṣa-bat-lu-kun,GN,GN,"['𒌷', '𒍝', '𒁁', '𒇻', '𒆲']",𒌷𒍝𒁁𒇻𒆲,{URU}ṣa-bat-lu-kun,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Ṣabat-lukun,Ṣabat-lukun,1,P336734,10,7,object sold
