Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
4553,P428813.2.1,kunuk[seal]N,{[na₄]}⸢KIŠIB⸣,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}⸢KIŠIB⸣,"['missing', 'damaged']",0.75,kunuk,kunukku,seal,P428813,2,1,seal identification
4554,P428813.2.2,Šamaš-iddina[1]PN,{1}{d}UTU-⸢SUM⸣-na,PN,PN,"['𒁹', '𒀭', '𒌓', '𒋧', '𒈾']",𒁹𒀭𒌓𒋧𒈾,{1}{d}UTU-⸢SUM⸣-na,"['complete', 'complete', 'complete', 'damaged', 'complete']",0.1,Šamaš-iddina,Šamaš-iddina,1,P428813,2,2,seal identification
4555,P428813.2.3,hazannu[mayor]N,{lu₂}ha-za-nu,,N,"['𒇽', '𒄩', '𒍝', '𒉡']",𒇽𒄩𒍝𒉡,{LU₂}ha-za-nu,"['complete', 'complete', 'complete', 'complete']",0.0,hazannu,hazannu,mayor,P428813,2,3,seal identification
4556,P428813.2.4,ša[of]DET,ša,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,P428813,2,4,seal identification
4557,P428813.2.5,u,{⸢uru⸣}[x,,u,"['𒌷', 'X']",𒌷X,{⸢URU⸣}[x],"['damaged', 'missing']",0.75,,,,P428813,2,5,seal identification
4558,P428813.2.6,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P428813,2,6,seal identification
4559,P428813.6.1,ṣupur[fingernail]N,ṣu-pur,,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,P428813,6,1,seal identification
4560,P428813.6.2,Mar-Issar[1]PN,{1}DUMU-15,PN,PN,"['𒁹', '𒌉', '𒌋𒐊']",𒁹𒌉𒌋𒐊,{1}DUMU-15,"['complete', 'complete', 'complete']",0.0,Mar-Issar,Mar-Issar,1,P428813,6,2,seal identification
4561,P428813.6.3,bēl[owner]N,⸢EN,,N,['𒂗'],𒂗,⸢EN⸣,['damaged'],0.5,bēl,bēlu,owner,P428813,6,3,seal identification
4562,P428813.6.4,kaqqiri[ground]N,kaq⸣-qi-ri,,N,"['𒆕', '𒆥', '𒊑']",𒆕𒆥𒊑,⸢kaq⸣-qi-ri,"['damaged', 'complete', 'complete']",0.17,kaqqiri,qaqqaru,ground,P428813,6,4,seal identification
4563,P428813.8.1,kaqqiri[ground]N,⸢kaq⸣-qi-ri,,N,"['𒆕', '𒆥', '𒊑']",𒆕𒆥𒊑,⸢kaq⸣-qi-ri,"['damaged', 'complete', 'complete']",0.17,kaqqiri,qaqqaru,ground,P428813,8,1,object sold
4564,P428813.8.2,puṣê[clear(ed ground)]N,pu-ṣe-e,,N,"['𒁍', '𒍢', '𒂊']",𒁍𒍢𒂊,pu-ṣe-e,"['complete', 'complete', 'complete']",0.0,puṣê,puṣû,clear(ed ground),P428813,8,2,object sold
4565,P428813.8.3,n,15,NUMBER,n,['𒌋𒐊'],𒌋𒐊,⸢15⸣,['damaged'],0.5,,,,P428813,8,3,object sold
4566,P428813.8.4,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P428813,8,4,object sold
4567,P428813.8.5,n,01,NUMBER,n,['01'],01,01,['complete'],0.0,,,,P428813,8,5,object sold
